,Date,Day,Territory,Menu Item,Price (IDR),Price (USD),Category,Menu
1,2023/12/23,Sat,Indonesia,Paket Kenyang,150000.00,9.69,Promotion Menu,Regular
2,2023/12/23,Sat,Indonesia,Paket Ngemil,110000.00,7.10,Promotion Menu,Regular
3,2023/12/23,Sat,Indonesia,Paket Manis,71500.00,4.62,Promotion Menu,Regular
4,2023/12/23,Sat,Indonesia,"MERCH - Socks, BigMac",24000.00,1.55,Promotion Menu,Regular
5,2023/12/23,Sat,Indonesia,"MERCH - Pillow Cases, BigMac",27000.00,1.74,Promotion Menu,Regular
6,2023/12/23,Sat,Indonesia,"MERCH - Bed Cover, BigMac",180000.00,11.62,Promotion Menu,Regular
7,2023/12/23,Sat,Indonesia,Beef Prosperity Burger,45000.00,2.91,Promotion Menu,Regular
8,2023/12/23,Sat,Indonesia,Curly Fries,29500.00,1.90,Promotion Menu,Regular
9,2023/12/23,Sat,Indonesia,Kerwin Frost Box 9 McNuggets,88000.00,5.68,Promotion Menu,Regular
10,2023/12/23,Sat,Indonesia,Kerwin Frost Box Big Mac,88000.00,5.68,Promotion Menu,Regular
11,2023/12/23,Sat,Indonesia,2 Cheeseburger + 2 Reg. Fries - PROMO,50000.00,3.23,Promotion Menu,Regular
12,2023/12/23,Sat,Indonesia,3 Beefburger + 3 Reg. Fruit Tea Lemon - PROMO,60000.00,3.87,Promotion Menu,Regular
13,2023/12/23,Sat,Indonesia,2 Cheeseburger + 2 Ayam Krispy McD - PROMO,70000.00,4.52,Promotion Menu,Regular
14,2023/12/23,Sat,Indonesia,4 Ayam Krispy McD + Reg. Fries - PROMO,80000.00,5.17,Promotion Menu,Regular
15,2023/12/23,Sat,Indonesia,Blueberry Cheese Cake Pie,17000.00,1.10,Promotion Menu,Regular
16,2023/12/23,Sat,Indonesia,Iced Black Cookies Cappuccino,38500.00,2.49,Promotion Menu,Regular
17,2023/12/23,Sat,Indonesia,Black Cookies Latte Frappe,41500.00,2.68,Promotion Menu,Regular
18,2023/12/23,Sat,Indonesia,Iced Coffee Matcha Float,27000.00,1.74,Promotion Menu,Regular
19,2023/12/23,Sat,Indonesia,Paket Hantaran McD,135000.00,8.72,Promotion Menu,Regular
20,2023/12/23,Sat,Indonesia,Paket Manis,71500.00,4.62,Promotion Menu,Breakfast
21,2023/12/23,Sat,Indonesia,"MERCH - Socks, BigMac",24000.00,1.55,Promotion Menu,Breakfast
22,2023/12/23,Sat,Indonesia,"MERCH - Pillow Cases, BigMac",27000.00,1.74,Promotion Menu,Breakfast
23,2023/12/23,Sat,Indonesia,"MERCH - Bed Cover, BigMac",180000.00,11.62,Promotion Menu,Breakfast
24,2023/12/23,Sat,Indonesia,Blueberry Cheese Cake Pie,17000.00,1.10,Promotion Menu,Breakfast
25,2023/12/23,Sat,Indonesia,Iced Black Cookies Cappuccino,38500.00,2.49,Promotion Menu,Breakfast
26,2023/12/23,Sat,Indonesia,Black Cookies Latte Frappe,41500.00,2.68,Promotion Menu,Breakfast
27,2023/12/23,Sat,Indonesia,Iced Coffee Matcha Float,27000.00,1.74,Promotion Menu,Breakfast
28,2023/12/23,Sat,Indonesia,Paket Hantaran McD,135000.00,8.72,Promotion Menu,Breakfast
29,2023/12/23,Sat,Indonesia,Beef Prosperity Burger,45000.00,2.91,Ala Carte & Value Meals,Regular
30,2023/12/23,Sat,Indonesia,Black Pepper Beef Steak with Rice,39500.00,2.55,Ala Carte & Value Meals,Regular
31,2023/12/23,Sat,Indonesia,Black Pepper Beef Steak with Curly Fries,41000.00,2.65,Ala Carte & Value Meals,Regular
32,2023/12/23,Sat,Indonesia,McNuggets® 20pcs,114000.00,7.36,Ala Carte & Value Meals,Regular
33,2023/12/23,Sat,Indonesia,9pcs Spicy McNuggets ALC,60000.00,3.87,Ala Carte & Value Meals,Regular
34,2023/12/23,Sat,Indonesia,McNuggets®  9pcs,53500.00,3.45,Ala Carte & Value Meals,Regular
35,2023/12/23,Sat,Indonesia,6pcs Spicy McNuggets,40500.00,2.62,Ala Carte & Value Meals,Regular
36,2023/12/23,Sat,Indonesia,McNuggets® 6pcs,38500.00,2.49,Ala Carte & Value Meals,Regular
37,2023/12/23,Sat,Indonesia,Paket Korean Soy Garlic Wings,31500.00,2.03,Ala Carte & Value Meals,Regular
38,2023/12/23,Sat,Indonesia,Korean Soy Garlic Wings,34500.00,2.23,Ala Carte & Value Meals,Regular
39,2023/12/23,Sat,Indonesia,Paket Big Order,587500.00,37.94,Ala Carte & Value Meals,Regular
40,2023/12/23,Sat,Indonesia,Big Mac®,41000.00,2.65,Ala Carte & Value Meals,Regular
41,2023/12/23,Sat,Indonesia,Triple Cheeseburger,61500.00,3.97,Ala Carte & Value Meals,Regular
42,2023/12/23,Sat,Indonesia,Double Cheeseburger,39500.00,2.55,Ala Carte & Value Meals,Regular
43,2023/12/23,Sat,Indonesia,Cheeseburger Deluxe,33500.00,2.16,Ala Carte & Value Meals,Regular
44,2023/12/23,Sat,Indonesia,Cheeseburger,32000.00,2.07,Ala Carte & Value Meals,Regular
45,2023/12/23,Sat,Indonesia,Beef Burger Deluxe,25000.00,1.61,Ala Carte & Value Meals,Regular
46,2023/12/23,Sat,Indonesia,McSpicy Chicken Burger,41000.00,2.65,Ala Carte & Value Meals,Regular
47,2023/12/23,Sat,Indonesia,McChicken Burger,32000.00,2.07,Ala Carte & Value Meals,Regular
48,2023/12/23,Sat,Indonesia,Chicken Burger Deluxe,25000.00,1.61,Ala Carte & Value Meals,Regular
