,Date,Day,Territory,Menu Item,Price (IDR),Price (USD),Category,Menu
1,2023/08/26,Sat,Indonesia,PROMO PaNas Special - Special Price,38000.00,2.48,Promotion Menu,Regular
2,2023/08/26,Sat,Indonesia,Big Mac® Free Oreo McFlurry,63000.00,4.12,Promotion Menu,Regular
3,2023/08/26,Sat,Indonesia,Cheeseburger Free Oreo McFlurry,53000.00,3.46,Promotion Menu,Regular
4,2023/08/26,Sat,Indonesia,Fish Fillet Burger Free Oreo McFlurry,53000.00,3.46,Promotion Menu,Regular
5,2023/08/26,Sat,Indonesia,Triple Burger with Cheese Free Oreo McFlurry,82000.00,5.36,Promotion Menu,Regular
6,2023/08/26,Sat,Indonesia,Burger Balado Special Free Oreo McFlurry,63000.00,4.12,Promotion Menu,Regular
7,2023/08/26,Sat,Indonesia,PaNas Special Ayam McD Balado Free Oreo McFlurry,56000.00,3.66,Promotion Menu,Regular
8,2023/08/26,Sat,Indonesia,McSpicy Chicken Burger Free Oreo McFlurry,61000.00,3.99,Promotion Menu,Regular
9,2023/08/26,Sat,Indonesia,6pcs McNuggets® Free Oreo McFlurry,58500.00,3.82,Promotion Menu,Regular
10,2023/08/26,Sat,Indonesia,6pcs Spicy McNuggets® Free Oreo McFlurry,62000.00,4.05,Promotion Menu,Regular
11,2023/08/26,Sat,Indonesia,PaNas Special Free Oreo McFlurry,52000.00,3.40,Promotion Menu,Regular
12,2023/08/26,Sat,Indonesia,PaNas Wings Large,48000.00,3.14,Promotion Menu,Regular
13,2023/08/26,Sat,Indonesia,Burger Balado Special,36500.00,2.39,Promotion Menu,Regular
14,2023/08/26,Sat,Indonesia,PaNas Special Ayam McD Balado,50500.00,3.30,Promotion Menu,Regular
15,2023/08/26,Sat,Indonesia,McFlurry Es Kopyor Kelapa,17500.00,1.14,Promotion Menu,Regular
16,2023/08/26,Sat,Indonesia,Soda Asam Jawa,14500.00,0.95,Promotion Menu,Regular
17,2023/08/26,Sat,Indonesia,Bundling 2 Double Choco Pie,28000.00,1.83,Promotion Menu,Regular
18,2023/08/26,Sat,Indonesia,Bundling 3 Double Choco Pie,40000.00,2.61,Promotion Menu,Regular
19,2023/08/26,Sat,Indonesia,Paket Hantaran McD,129000.00,8.43,Promotion Menu,Regular
20,2023/08/26,Sat,Indonesia,PROMO PaNas Special - Special Price,38000.00,2.48,Promotion Menu,Breakfast
21,2023/08/26,Sat,Indonesia,PaNas Special Free Oreo McFlurry,52000.00,3.40,Promotion Menu,Breakfast
22,2023/08/26,Sat,Indonesia,PaNas Special Ayam McD Balado,50500.00,3.30,Promotion Menu,Breakfast
23,2023/08/26,Sat,Indonesia,McFlurry Es Kopyor Kelapa,17500.00,1.14,Promotion Menu,Breakfast
24,2023/08/26,Sat,Indonesia,Soda Asam Jawa,14500.00,0.95,Promotion Menu,Breakfast
25,2023/08/26,Sat,Indonesia,Bundling 2 Double Choco Pie,28000.00,1.83,Promotion Menu,Breakfast
26,2023/08/26,Sat,Indonesia,Bundling 3 Double Choco Pie,40000.00,2.61,Promotion Menu,Breakfast
27,2023/08/26,Sat,Indonesia,Paket Hantaran McD,129000.00,8.43,Promotion Menu,Breakfast
28,2023/08/26,Sat,Indonesia,Burger Balado Special,36500.00,2.39,Ala Carte & Value Meals,Regular
29,2023/08/26,Sat,Indonesia,PaNas 1 Ayam McD Balado,43000.00,2.81,Ala Carte & Value Meals,Regular
30,2023/08/26,Sat,Indonesia,PaNas Special Ayam McD Balado,50500.00,3.30,Ala Carte & Value Meals,Regular
31,2023/08/26,Sat,Indonesia,PaNas 2 Ayam McD Balado,59500.00,3.89,Ala Carte & Value Meals,Regular
32,2023/08/26,Sat,Indonesia,McNuggets® 20pcs,114000.00,7.45,Ala Carte & Value Meals,Regular
33,2023/08/26,Sat,Indonesia,9pcs Spicy McNuggets ALC,60000.00,3.92,Ala Carte & Value Meals,Regular
34,2023/08/26,Sat,Indonesia,McNuggets®  9pcs,53500.00,3.50,Ala Carte & Value Meals,Regular
35,2023/08/26,Sat,Indonesia,6pcs Spicy McNuggets,40500.00,2.65,Ala Carte & Value Meals,Regular
36,2023/08/26,Sat,Indonesia,McNuggets® 6pcs,38500.00,2.52,Ala Carte & Value Meals,Regular
37,2023/08/26,Sat,Indonesia,Paket Korean Soy Garlic Wings,31500.00,2.06,Ala Carte & Value Meals,Regular
38,2023/08/26,Sat,Indonesia,Korean Soy Garlic Wings,34500.00,2.25,Ala Carte & Value Meals,Regular
39,2023/08/26,Sat,Indonesia,Paket Big Order,562500.00,36.76,Ala Carte & Value Meals,Regular
40,2023/08/26,Sat,Indonesia,Big Mac®,41000.00,2.68,Ala Carte & Value Meals,Regular
41,2023/08/26,Sat,Indonesia,Triple Cheeseburger,60000.00,3.92,Ala Carte & Value Meals,Regular
42,2023/08/26,Sat,Indonesia,Double Cheeseburger,39500.00,2.58,Ala Carte & Value Meals,Regular
43,2023/08/26,Sat,Indonesia,Cheeseburger Deluxe,33000.00,2.16,Ala Carte & Value Meals,Regular
44,2023/08/26,Sat,Indonesia,Cheeseburger,32000.00,2.09,Ala Carte & Value Meals,Regular
45,2023/08/26,Sat,Indonesia,Beef Burger Deluxe,25000.00,1.63,Ala Carte & Value Meals,Regular
46,2023/08/26,Sat,Indonesia,McSpicy Chicken Burger,39500.00,2.58,Ala Carte & Value Meals,Regular
47,2023/08/26,Sat,Indonesia,McChicken Burger,32000.00,2.09,Ala Carte & Value Meals,Regular
48,2023/08/26,Sat,Indonesia,Chicken Burger Deluxe,25000.00,1.63,Ala Carte & Value Meals,Regular
49,2023/08/26,Sat,Indonesia,Fish Burger,32000.00,2.09,Ala Carte & Value Meals,Regular
50,2023/08/26,Sat,Indonesia,PaMer 7,180000.00,11.76,Ala Carte & Value Meals,Regular
51,2023/08/26,Sat,Indonesia,PaMer 5,125000.00,8.17,Ala Carte & Value Meals,Regular
52,2023/08/26,Sat,Indonesia,PROMO PaNas Special - Special Price,38000.00,2.48,Ala Carte & Value Meals,Regular
53,2023/08/26,Sat,Indonesia,PaNas 1,38000.00,2.48,Ala Carte & Value Meals,Regular
54,2023/08/26,Sat,Indonesia,PaNas 2 with Rice,50000.00,3.27,Ala Carte & Value Meals,Regular
55,2023/08/26,Sat,Indonesia,PaNas 2 with Fries,52000.00,3.40,Ala Carte & Value Meals,Regular
56,2023/08/26,Sat,Indonesia,Nasi Uduk McD,21500.00,1.41,Ala Carte & Value Meals,Regular
57,2023/08/26,Sat,Indonesia,Nasi Uduk McD with Coffee,28000.00,1.83,Ala Carte & Value Meals,Regular
58,2023/08/26,Sat,Indonesia,McShaker Fries Gulai Gurih,22500.00,1.47,Sides,Regular
59,2023/08/26,Sat,Indonesia,McNuggets®  4pcs,26000.00,1.70,Sides,Regular
60,2023/08/26,Sat,Indonesia,Apple Pie,12500.00,0.82,Sides,Regular
61,2023/08/26,Sat,Indonesia,Share Box with Spicy BBQ Crunchy Stars & Mentai Sauce,45000.00,2.94,Sides,Regular
62,2023/08/26,Sat,Indonesia,Honey Garlic Fish Rice,22000.00,1.44,Sides,Regular
63,2023/08/26,Sat,Indonesia,Honey Garlic Chicken Rice,22000.00,1.44,Sides,Regular
64,2023/08/26,Sat,Indonesia,Rica Rica Fish Rice,22000.00,1.44,Sides,Regular
65,2023/08/26,Sat,Indonesia,Rica Rica Chicken Rice,22000.00,1.44,Sides,Regular
66,2023/08/26,Sat,Indonesia,Beef Burger,19500.00,1.27,Sides,Regular
67,2023/08/26,Sat,Indonesia,Chicken Burger,19500.00,1.27,Sides,Regular
68,2023/08/26,Sat,Indonesia,Fish Snack Wrap,17500.00,1.14,Sides,Regular
69,2023/08/26,Sat,Indonesia,Chicken Snack Wrap™,17500.00,1.14,Sides,Regular
70,2023/08/26,Sat,Indonesia,Spicy Chicken Bites,13000.00,0.85,Sides,Regular
