,Date,Day,Territory,Menu Item,Price (TWD),Price (USD),Category,Menu
0,2022/04/25,Mon,Taiwan,Korean McCrispy,70.00,2.39,Promotion,Regular
1,2022/04/25,Mon,Taiwan,McCrispy-Chicken Leg/Thigh,60.00,2.04,Promotion,Regular
2,2022/04/25,Mon,Taiwan,McCrispy-Chicken Wing,49.00,1.67,Promotion,Regular
3,2022/04/25,Mon,Taiwan,30 Pcs McNuggets Sharing Meal,349.00,11.89,Promotion,Regular
4,2022/04/25,Mon,Taiwan,McCrispy & McNuggets Sharing Meal,539.00,18.37,Promotion,Regular
5,2022/04/25,Mon,Taiwan,Breakfast  2 Burger Combo Meal,199.00,6.78,Promotion,Breakfast
6,2022/04/25,Mon,Taiwan,Happy Sharing Meal - Korean McCrispy,519.00,17.69,Happy Sharing Box,Regular
7,2022/04/25,Mon,Taiwan,Happy Sharing Meal - Chicken McCrispy,519.00,17.69,Happy Sharing Box,Regular
8,2022/04/25,Mon,Taiwan,Spicy Chicken Wing HSM,308.00,10.50,Happy Sharing Box,Regular
9,2022/04/25,Mon,Taiwan,Tender Chicken Wing HSM,308.00,10.50,Happy Sharing Box,Regular
10,2022/04/25,Mon,Taiwan,20 Pcs Chicken McNuggets Sharing Meal,259.00,8.83,Happy Sharing Box,Regular
11,2022/04/25,Mon,Taiwan,30 Pcs McNuggets Sharing Meal,349.00,11.89,Happy Sharing Box,Regular
12,2022/04/25,Mon,Taiwan,McCrispy Sharing Meal,459.00,15.64,Happy Sharing Box,Regular
13,2022/04/25,Mon,Taiwan,McCrispy & McNuggets Sharing Meal,539.00,18.37,Happy Sharing Box,Regular
14,2022/04/25,Mon,Taiwan,Tender Chicken Wing HSM,309.00,10.53,Happy Sharing Box,Regular
15,2022/04/25,Mon,Taiwan,Spicy Chicken Wing HSM,309.00,10.53,Happy Sharing Box,Regular
16,2022/04/25,Mon,Taiwan,2 Burger Combo Meal,309.00,10.53,Happy Sharing Box,Regular
17,2022/04/25,Mon,Taiwan,BLT Angus Beef Burger,114.00,3.89,Signature,Regular
18,2022/04/25,Mon,Taiwan,BLT Spicy Chicken Burger,114.00,3.89,Signature,Regular
19,2022/04/25,Mon,Taiwan,BLT Grilled Chicken Burger,114.00,3.89,Signature,Regular
20,2022/04/25,Mon,Taiwan,Mushroom Angus Beef Burger,124.00,4.23,Signature,Regular
21,2022/04/25,Mon,Taiwan,Caesar Salad w/Spicy Chicken Filet,104.00,3.54,Signature,Regular
22,2022/04/25,Mon,Taiwan,Italian Grilled Chicken Salad,104.00,3.54,Signature,Regular
23,2022/04/25,Mon,Taiwan,Tea time,99.00,3.37,Tea time,Regular
24,2022/04/25,Mon,Taiwan,Korean McCrispy,70.00,2.39,Ala Carte & Value Meals,Regular
25,2022/04/25,Mon,Taiwan,McCrispy-Chicken Leg/Thigh,60.00,2.04,Ala Carte & Value Meals,Regular
26,2022/04/25,Mon,Taiwan,McCrispy-Chicken Wing,49.00,1.67,Ala Carte & Value Meals,Regular
27,2022/04/25,Mon,Taiwan,BLT Spicy Chicken Burger,114.00,3.89,Ala Carte & Value Meals,Regular
28,2022/04/25,Mon,Taiwan,BLT Angus Beef Burger,114.00,3.89,Ala Carte & Value Meals,Regular
29,2022/04/25,Mon,Taiwan,BLT Grilled Chicken Burger,114.00,3.89,Ala Carte & Value Meals,Regular
30,2022/04/25,Mon,Taiwan,Mushroom Angus Beef Burger,124.00,4.23,Ala Carte & Value Meals,Regular
31,2022/04/25,Mon,Taiwan,Caesar Salad w/Spicy Chicken Filet,104.00,3.54,Ala Carte & Value Meals,Regular
32,2022/04/25,Mon,Taiwan,Italian Grilled Chicken Salad,104.00,3.54,Ala Carte & Value Meals,Regular
33,2022/04/25,Mon,Taiwan,Big Mac,80.00,2.73,Ala Carte & Value Meals,Regular
34,2022/04/25,Mon,Taiwan,Double Cheese Burger,70.00,2.39,Ala Carte & Value Meals,Regular
35,2022/04/25,Mon,Taiwan,10pcs Chicken McNuggets,104.00,3.54,Ala Carte & Value Meals,Regular
36,2022/04/25,Mon,Taiwan,6pcs Chicken McNuggets,64.00,2.18,Ala Carte & Value Meals,Regular
37,2022/04/25,Mon,Taiwan,Grilled BBQ Chicken Burger,80.00,2.73,Ala Carte & Value Meals,Regular
38,2022/04/25,Mon,Taiwan,Spicy Chicken Filet,80.00,2.73,Ala Carte & Value Meals,Regular
39,2022/04/25,Mon,Taiwan,McChicken,49.00,1.67,Ala Carte & Value Meals,Regular
40,2022/04/25,Mon,Taiwan,Filet-O-Fish,60.00,2.04,Ala Carte & Value Meals,Regular
41,2022/04/25,Mon,Taiwan,Hot Honey Milk Tea,65.00,2.22,McCafé,Regular
42,2022/04/25,Mon,Taiwan,Cinnamon Swirl,50.00,1.70,McCafé,Regular
43,2022/04/25,Mon,Taiwan,Croissant,50.00,1.70,McCafé,Regular
44,2022/04/25,Mon,Taiwan,Iced Honey Milk Tea,65.00,2.22,McCafé,Regular
45,2022/04/25,Mon,Taiwan,Honey Iced Tea,55.00,1.87,McCafé,Regular
46,2022/04/25,Mon,Taiwan,Iced Latte (No sugar),75.00,2.56,McCafé,Regular
47,2022/04/25,Mon,Taiwan,12oz Iced Americano (No sugar),65.00,2.22,McCafé,Regular
48,2022/04/25,Mon,Taiwan,Hot Latte,75.00,2.56,McCafé,Regular
49,2022/04/25,Mon,Taiwan,12oz Americano,65.00,2.22,McCafé,Regular
50,2022/04/25,Mon,Taiwan,Iced Assam Latte,75.00,2.56,McCafé,Regular
51,2022/04/25,Mon,Taiwan,Assam Latte,75.00,2.56,McCafé,Regular
52,2022/04/25,Mon,Taiwan,Sugar-free Iced Black Tea,33.00,1.12,Beverage,Regular
53,2022/04/25,Mon,Taiwan,Sugar-free Iced Green Tea,33.00,1.12,Beverage,Regular
54,2022/04/25,Mon,Taiwan,Coca-Cola,33.00,1.12,Beverage,Regular
55,2022/04/25,Mon,Taiwan,Iced Tea,33.00,1.12,Beverage,Regular
56,2022/04/25,Mon,Taiwan,Sprite,33.00,1.12,Beverage,Regular
57,2022/04/25,Mon,Taiwan,Zero Coke,33.00,1.12,Beverage,Regular
58,2022/04/25,Mon,Taiwan,Taiwan Fresh Orange Juice,55.00,1.87,Beverage,Regular
59,2022/04/25,Mon,Taiwan,Hot Milk Tea,38.00,1.30,Beverage,Regular
60,2022/04/25,Mon,Taiwan,Hot Tea,38.00,1.30,Beverage,Regular
61,2022/04/25,Mon,Taiwan,Iced Milk Tea,38.00,1.30,Beverage,Regular
62,2022/04/25,Mon,Taiwan,Corn Soup,40.00,1.36,Beverage,Regular
63,2022/04/25,Mon,Taiwan,Milk,33.00,1.12,Beverage,Regular
64,2022/04/25,Mon,Taiwan,Apple Pie x 6,168.00,5.73,Desserts,Regular
65,2022/04/25,Mon,Taiwan,Apple Pie x 2,70.00,2.39,Desserts,Regular
66,2022/04/25,Mon,Taiwan,McFlurry(OREO) x2,110.00,3.75,Desserts,Regular
67,2022/04/25,Mon,Taiwan,Classic Platter - New 3 Kind,136.00,4.63,Desserts,Regular
68,2022/04/25,Mon,Taiwan,Spicy Chicken Wing(6),130.00,4.43,Desserts,Regular
69,2022/04/25,Mon,Taiwan,Tender Chicken Wing(6),130.00,4.43,Desserts,Regular
70,2022/04/25,Mon,Taiwan,Spicy Chicken Wing,49.00,1.67,Desserts,Regular
71,2022/04/25,Mon,Taiwan,Tender Chicken Wing,49.00,1.67,Desserts,Regular
72,2022/04/25,Mon,Taiwan,Apple Pie,35.00,1.19,Desserts,Regular
73,2022/04/25,Mon,Taiwan,McFlurry (Double OREO),65.00,2.22,Desserts,Regular
74,2022/04/25,Mon,Taiwan,McFlurry(OREO),55.00,1.87,Desserts,Regular
75,2022/04/25,Mon,Taiwan,Sweet Potato,58.00,1.98,Desserts,Regular
76,2022/04/25,Mon,Taiwan,Fries,35.00,1.19,Desserts,Regular
77,2022/04/25,Mon,Taiwan,Fruit Bag (Apple),39.00,1.33,Desserts,Regular
78,2022/04/25,Mon,Taiwan,Salad(L),45.00,1.53,Desserts,Regular
79,2022/04/25,Mon,Taiwan,Happy Meal - Ham burger,89.00,3.03,Happy Meal,Regular
80,2022/04/25,Mon,Taiwan,Happy Meal - McNugget(4),89.00,3.03,Happy Meal,Regular
81,2022/04/25,Mon,Taiwan,Happy Meal - McFish,89.00,3.03,Happy Meal,Regular
82,2022/04/25,Mon,Taiwan,Grand Breakfast,115.00,3.92,Breakfast Platters,Breakfast
83,2022/04/25,Mon,Taiwan,Big Breakfast,75.00,2.56,Breakfast Platters,Breakfast
84,2022/04/25,Mon,Taiwan,Hotcakes w/Sausage,69.00,2.35,Breakfast Platters,Breakfast
85,2022/04/25,Mon,Taiwan,Hotcakes,55.00,1.87,Breakfast Platters,Breakfast
86,2022/04/25,Mon,Taiwan,Breakfast  2 Burger Combo Meal,199.00,6.78,Breakfast & Value Meals,Breakfast
87,2022/04/25,Mon,Taiwan,Bacon Bagel w/Egg,79.00,2.69,Breakfast & Value Meals,Breakfast
88,2022/04/25,Mon,Taiwan,Cheese Bagel w/Egg,69.00,2.35,Breakfast & Value Meals,Breakfast
89,2022/04/25,Mon,Taiwan,Plain Bagel,55.00,1.87,Breakfast & Value Meals,Breakfast
90,2022/04/25,Mon,Taiwan,Mega Sausage McMuffin,78.00,2.66,Breakfast & Value Meals,Breakfast
91,2022/04/25,Mon,Taiwan,Sausage McMuffin w/Egg,58.00,1.98,Breakfast & Value Meals,Breakfast
92,2022/04/25,Mon,Taiwan,Sausage McMuffin,48.00,1.64,Breakfast & Value Meals,Breakfast
93,2022/04/25,Mon,Taiwan,Egg McMuffin,52.00,1.77,Breakfast & Value Meals,Breakfast
94,2022/04/25,Mon,Taiwan,Chicken McMuffin w/Egg,58.00,1.98,Breakfast & Value Meals,Breakfast
95,2022/04/25,Mon,Taiwan,Chicken McMuffin,48.00,1.64,Breakfast & Value Meals,Breakfast
96,2022/04/25,Mon,Taiwan,McMuffin w/Vegetable,60.00,2.04,Breakfast & Value Meals,Breakfast
97,2022/04/25,Mon,Taiwan,Egg Burger w/Chicken,62.00,2.11,Breakfast & Value Meals,Breakfast
98,2022/04/25,Mon,Taiwan,Egg Burger w/Sausage,62.00,2.11,Breakfast & Value Meals,Breakfast
