,Date,Day,Territory,Menu Item,Price (TWD),Price (USD),Category,Menu
1,2022/09/14,Wed,Taiwan,Dessert Card Combo,468.00,15.04,Promotion,Regular
2,2022/09/14,Wed,Taiwan,Honey Korean McCrispy Happy Sharing Meal,519.00,16.68,Promotion,Regular
3,2022/09/14,Wed,Taiwan,Honey Korean McCrispy,70.00,2.25,Promotion,Regular
4,2022/09/14,Wed,Taiwan,McCrispy-Chicken Leg/Thigh,60.00,1.93,Promotion,Regular
5,2022/09/14,Wed,Taiwan,McCrispy-Chicken Wing,49.00,1.57,Promotion,Regular
6,2022/09/14,Wed,Taiwan,Double Flavor Pie -Choco Banana x6,243.00,7.81,Promotion,Regular
7,2022/09/14,Wed,Taiwan,MDS Night Meal-McCrispy(2)+McNuggets(10),288.00,9.26,Promotion,Regular
8,2022/09/14,Wed,Taiwan,McCrispy (O) & Chicken McNuggets Happy Sharing Meal,539.00,17.32,Promotion,Regular
9,2022/09/14,Wed,Taiwan,30 Pcs Chicken McNuggets Happy Sharing Meal,349.00,11.22,Promotion,Regular
10,2022/09/14,Wed,Taiwan,Dessert Card Combo,468.00,15.04,Promotion,Breakfast
11,2022/09/14,Wed,Taiwan,Double Flavor Pie -Choco Banana x6,243.00,7.81,Promotion,Breakfast
12,2022/09/14,Wed,Taiwan,Breakfast  2 Burger Combo Meal,199.00,6.40,Promotion,Breakfast
13,2022/09/14,Wed,Taiwan,Honey Korean McCrispy Happy Sharing Meal,519.00,16.68,Happy Sharing Meal,Regular
14,2022/09/14,Wed,Taiwan,McCrispy (O) & Chicken McNuggets Happy Sharing Meal,539.00,17.32,Happy Sharing Meal,Regular
15,2022/09/14,Wed,Taiwan,McCrispy(O) Happy Sharing Meal,459.00,14.75,Happy Sharing Meal,Regular
16,2022/09/14,Wed,Taiwan,30 Pcs Chicken McNuggets Happy Sharing Meal,349.00,11.22,Happy Sharing Meal,Regular
17,2022/09/14,Wed,Taiwan,Tender Chicken Wing Sharing Meal,309.00,9.93,Happy Sharing Meal,Regular
18,2022/09/14,Wed,Taiwan,Spicy Chicken Wing Sharing Meal,309.00,9.93,Happy Sharing Meal,Regular
19,2022/09/14,Wed,Taiwan,20 Pcs Chicken McNuggets Happy Sharing Meal,259.00,8.32,Happy Sharing Meal,Regular
20,2022/09/14,Wed,Taiwan,2 Burger Combo Meal,309.00,9.93,Happy Sharing Meal,Regular
21,2022/09/14,Wed,Taiwan,BLT Angus Beef Burger,114.00,3.66,Signature,Regular
22,2022/09/14,Wed,Taiwan,BLT Spicy Chicken Burger,114.00,3.66,Signature,Regular
23,2022/09/14,Wed,Taiwan,BLT Grilled Chicken Burger,114.00,3.66,Signature,Regular
