,Date,Day,Territory,Menu Item,Price (TWD),Price (USD),Category,Menu
1,2024/12/23,Mon,Taiwan,Cod Roe Angus Beef Salmon Burger Meal,220.00,6.74,Promotion,Regular
2,2024/12/23,Mon,Taiwan,Cod Roe Double Salmon Burger Meal,220.00,6.74,Promotion,Regular
3,2024/12/23,Mon,Taiwan,Cod Roe Salmon Burger Meal,200.00,6.13,Promotion,Regular
4,2024/12/23,Mon,Taiwan,Cod Roe Salmon Burger Sharing Box,540.00,16.54,Promotion,Regular
5,2024/12/23,Mon,Taiwan,Blueberry Custard Pie,51.00,1.56,Promotion,Regular
6,2024/12/23,Mon,Taiwan,Breakfast  2 Burger Combo Meal,209.00,6.40,Promotion,Breakfast
7,2024/12/23,Mon,Taiwan,Blueberry Custard Pie,51.00,1.56,Promotion,Breakfast
8,2024/12/23,Mon,Taiwan,Cod Roe Salmon Burger Sharing Box,540.00,16.54,Happy Sharing Meal,Regular
9,2024/12/23,Mon,Taiwan,2 Burger Combo Meal,319.00,9.77,Happy Sharing Meal,Regular
10,2024/12/23,Mon,Taiwan,Chicken McNuggets & Chicken McCrispy Happy Sharing Meal (Original / Spicy) (Drumsticks & thighs are distributed randomly),601.00,18.41,Happy Sharing Meal,Regular
11,2024/12/23,Mon,Taiwan,Original Chicken McCrispy Happy Sharing Meal (Drumsticks & thighs are distributed randomly),508.00,15.56,Happy Sharing Meal,Regular
12,2024/12/23,Mon,Taiwan,30pcs Chicken McNuggets Happy Sharing Meal,368.00,11.27,Happy Sharing Meal,Regular
13,2024/12/23,Mon,Taiwan,Spicy Chicken Wings Happy Sharing Meal,319.00,9.77,Happy Sharing Meal,Regular
14,2024/12/23,Mon,Taiwan,20pcs Chicken McNuggets Happy Sharing Meal,275.00,8.42,Happy Sharing Meal,Regular
15,2024/12/23,Mon,Taiwan,Cod Roe Angus Beef Salmon Burger,139.00,4.26,Signature,Regular
16,2024/12/23,Mon,Taiwan,Cod Roe Double Salmon Burger,139.00,4.26,Signature,Regular
17,2024/12/23,Mon,Taiwan,Cod Roe Salmon Burger,119.00,3.65,Signature,Regular
