,Date,Day,Territory,Menu Item,Price (TWD),Price (USD),Category,Menu
1,2025/06/20,Fri,Taiwan,Spicy Chicken Sharing Combo Meal,473.00,15.98,Promotion,Regular
2,2025/06/20,Fri,Taiwan,Peanut butter OREO McFlurry,69.00,2.33,Promotion,Regular
3,2025/06/20,Fri,Taiwan,Breakfast  2 Burger Combo Meal,209.00,7.06,Promotion,Breakfast
4,2025/06/20,Fri,Taiwan,Peanut butter OREO McFlurry,69.00,2.33,Promotion,Breakfast
5,2025/06/20,Fri,Taiwan,Spicy Chicken Sharing Combo Meal,473.00,15.98,Happy Sharing Meal,Regular
6,2025/06/20,Fri,Taiwan,Chicken McNuggets & Chicken McCrispy Happy Sharing Meal (Original / Spicy) (Drumsticks & thighs are distributed randomly),601.00,20.31,Happy Sharing Meal,Regular
7,2025/06/20,Fri,Taiwan,Original Chicken McCrispy Happy Sharing Meal (Drumsticks & thighs are distributed randomly),508.00,17.16,Happy Sharing Meal,Regular
8,2025/06/20,Fri,Taiwan,30pcs Chicken McNuggets Happy Sharing Meal,368.00,12.43,Happy Sharing Meal,Regular
9,2025/06/20,Fri,Taiwan,2 Burger Combo Meal,319.00,10.78,Happy Sharing Meal,Regular
10,2025/06/20,Fri,Taiwan,Spicy Chicken Wings Happy Sharing Meal,319.00,10.78,Happy Sharing Meal,Regular
11,2025/06/20,Fri,Taiwan,20pcs Chicken McNuggets Happy Sharing Meal,275.00,9.29,Happy Sharing Meal,Regular
12,2025/06/20,Fri,Taiwan,Mushroom Crispy Chicken Burger,135.00,4.56,Signature,Regular
13,2025/06/20,Fri,Taiwan,Parmesan Angus Beef Burger,130.00,4.39,Signature,Regular
14,2025/06/20,Fri,Taiwan,Parmesan Crispy Chicken Burger,130.00,4.39,Signature,Regular
15,2025/06/20,Fri,Taiwan,BLT Angus Beef Burger,125.00,4.22,Signature,Regular
16,2025/06/20,Fri,Taiwan,BLT Grilled Chicken Burger,125.00,4.22,Signature,Regular
17,2025/06/20,Fri,Taiwan,Mushroom Angus Beef Burger,135.00,4.56,Signature,Regular
18,2025/06/20,Fri,Taiwan,Quinoa Salad,112.00,3.78,Signature,Regular
19,2025/06/20,Fri,Taiwan,Quinoa Salad w/Fish,142.00,4.80,Signature,Regular
20,2025/06/20,Fri,Taiwan,Quinoa Salad w/Grilled Chicken,142.00,4.80,Signature,Regular
21,2025/06/20,Fri,Taiwan,Quinoa Salad w/Spicy Fried Chicken,142.00,4.80,Signature,Regular
22,2025/06/20,Fri,Taiwan,Late Night Meal - Chicken McNuggets (10pcs) + Chicken McCrispy (2pcs) (Original / Spicy)(Drumsticks & thighs are distributed randomly),294.00,9.93,late night item (22:00-03:00),Regular
23,2025/06/20,Fri,Taiwan,Late Night Meal - Chicken McNuggets (6pcs)+Chicken McCrispy (1pc) (Original / Spicy) (Drumsticks & thighs are distributed randomly),188.00,6.35,late night item (22:00-03:00),Regular
24,2025/06/20,Fri,Taiwan,Late Night Meal –Chicken McNuggets (12pcs),188.00,6.35,late night item (22:00-03:00),Regular
25,2025/06/20,Fri,Taiwan,Double Classic Angus Beef Burger,135.00,4.56,Ala Carte & Value Meals,Regular
26,2025/06/20,Fri,Taiwan,Classic Angus Beef Burger,95.00,3.21,Ala Carte & Value Meals,Regular
27,2025/06/20,Fri,Taiwan,Big Mac,81.00,2.74,Ala Carte & Value Meals,Regular
28,2025/06/20,Fri,Taiwan,Double Cheeseburger,75.00,2.53,Ala Carte & Value Meals,Regular
29,2025/06/20,Fri,Taiwan,Grilled BBQ Chicken Burger,86.00,2.91,Ala Carte & Value Meals,Regular
30,2025/06/20,Fri,Taiwan,Original / Spicy Chicken McCrispy (2pcs) (Drumsticks &thighs are distributed randomly),129.00,4.36,Ala Carte & Value Meals,Regular
31,2025/06/20,Fri,Taiwan,Chicken McNuggets (10pcs),110.00,3.72,Ala Carte & Value Meals,Regular
32,2025/06/20,Fri,Taiwan,Chicken McNuggets (6pcs),69.00,2.33,Ala Carte & Value Meals,Regular
33,2025/06/20,Fri,Taiwan,Spicy Chicken Filet,81.00,2.74,Ala Carte & Value Meals,Regular
34,2025/06/20,Fri,Taiwan,Double McChicken Burger,81.00,2.74,Ala Carte & Value Meals,Regular
35,2025/06/20,Fri,Taiwan,McChicken,51.00,1.72,Ala Carte & Value Meals,Regular
36,2025/06/20,Fri,Taiwan,Filet-O-Fish,60.00,2.03,Ala Carte & Value Meals,Regular
37,2025/06/20,Fri,Taiwan,Hot Select Brew Americano,75.00,2.53,McCafé,Regular
38,2025/06/20,Fri,Taiwan,Iced Select Brew Americano,75.00,2.53,McCafé,Regular
39,2025/06/20,Fri,Taiwan,Hot Select Brew Latte,88.00,2.97,McCafé,Regular
40,2025/06/20,Fri,Taiwan,Iced Select Brew Latte,88.00,2.97,McCafé,Regular
41,2025/06/20,Fri,Taiwan,Caramel Milk Tea (Iced),69.00,2.33,McCafé,Regular
42,2025/06/20,Fri,Taiwan,Honey Milk Tea (Iced),69.00,2.33,McCafé,Regular
43,2025/06/20,Fri,Taiwan,Honey Black Tea (Iced),59.00,1.99,McCafé,Regular
44,2025/06/20,Fri,Taiwan,Honey Milk Tea (Hot),69.00,2.33,McCafé,Regular
45,2025/06/20,Fri,Taiwan,Latte (Iced) (No sugar),78.00,2.64,McCafé,Regular
46,2025/06/20,Fri,Taiwan,Americano (Iced)(No sugar),65.00,2.20,McCafé,Regular
47,2025/06/20,Fri,Taiwan,Latte (Hot),78.00,2.64,McCafé,Regular
48,2025/06/20,Fri,Taiwan,Americano (Hot),65.00,2.20,McCafé,Regular
49,2025/06/20,Fri,Taiwan,Evian Water,51.00,1.72,McCafé,Regular
50,2025/06/20,Fri,Taiwan,Caramel Milk Tea (Iced),69.00,2.33,Beverage,Regular
51,2025/06/20,Fri,Taiwan,Taiwan Fresh Orange Juice,69.00,2.33,Beverage,Regular
52,2025/06/20,Fri,Taiwan,Milk Tea (Hot),51.00,1.72,Beverage,Regular
