,Date,Day,Territory,Menu Item,Price (TWD),Price (USD),Category,Menu
1,2024/07/25,Thu,Taiwan,Korean Double Beef Squid Burger Meal,210.00,6.41,Promotion,Regular
2,2024/07/25,Thu,Taiwan,Korean Squid Burger Meal,185.00,5.65,Promotion,Regular
3,2024/07/25,Thu,Taiwan,Japanese Pork Cutlet Squid Burger Meal,210.00,6.41,Promotion,Regular
4,2024/07/25,Thu,Taiwan,McShaker Fries,69.00,2.11,Promotion,Regular
5,2024/07/25,Thu,Taiwan,Tai's Special Meal,219.00,6.69,Promotion,Regular
6,2024/07/25,Thu,Taiwan,McFlurry-Bubble Milk Tea,69.00,2.11,Promotion,Regular
7,2024/07/25,Thu,Taiwan,Squid Burger Sharing Meal,520.00,15.88,Promotion,Regular
8,2024/07/25,Thu,Taiwan,Breakfast  2 Burger Combo Meal,209.00,6.38,Promotion,Breakfast
9,2024/07/25,Thu,Taiwan,Squid Burger Sharing Meal,520.00,15.88,Happy Sharing Meal,Regular
10,2024/07/25,Thu,Taiwan,Chicken McNuggets & Chicken McCrispy Happy Sharing Meal (Original / Spicy) (Drumsticks & thighs are distributed randomly),580.00,17.72,Happy Sharing Meal,Regular
11,2024/07/25,Thu,Taiwan,Original Chicken McCrispy Happy Sharing Meal (Drumsticks & thighs are distributed randomly),490.00,14.97,Happy Sharing Meal,Regular
12,2024/07/25,Thu,Taiwan,30pcs Chicken McNuggets Happy Sharing Meal,359.00,10.97,Happy Sharing Meal,Regular
13,2024/07/25,Thu,Taiwan,Spicy Chicken Wings Happy Sharing Meal,319.00,9.74,Happy Sharing Meal,Regular
14,2024/07/25,Thu,Taiwan,20pcs Chicken McNuggets Happy Sharing Meal,269.00,8.22,Happy Sharing Meal,Regular
15,2024/07/25,Thu,Taiwan,2 Burger Combo Meal,319.00,9.74,Happy Sharing Meal,Regular
16,2024/07/25,Thu,Taiwan,Mushroom Crispy Chicken Burger,130.00,3.97,Signature,Regular
17,2024/07/25,Thu,Taiwan,Parmesan Angus Beef Burger,125.00,3.82,Signature,Regular
18,2024/07/25,Thu,Taiwan,Parmesan Crispy Chicken Burger,125.00,3.82,Signature,Regular
19,2024/07/25,Thu,Taiwan,BLT Angus Beef Burger,120.00,3.67,Signature,Regular
20,2024/07/25,Thu,Taiwan,BLT Grilled Chicken Burger,120.00,3.67,Signature,Regular
21,2024/07/25,Thu,Taiwan,Mushroom Angus Beef Burger,130.00,3.97,Signature,Regular
22,2024/07/25,Thu,Taiwan,Caesar Salad w/Spicy Chicken Filet,110.00,3.36,Signature,Regular
23,2024/07/25,Thu,Taiwan,Italian Grilled Chicken Salad,110.00,3.36,Signature,Regular
24,2024/07/25,Thu,Taiwan,Late Night Meal - Chicken McNuggets (10pcs) + Chicken McCrispy (2pcs) (Original / Spicy)(Drumsticks & thighs are distributed randomly),288.00,8.80,late night item (22:00-03:00),Regular
25,2024/07/25,Thu,Taiwan,Late Night Meal - Chicken McNuggets (6pcs)+Chicken McCrispy (1pc) (Original / Spicy) (Drumsticks & thighs are distributed randomly),188.00,5.74,late night item (22:00-03:00),Regular
26,2024/07/25,Thu,Taiwan,Late Night Meal –Chicken McNuggets (12pcs),188.00,5.74,late night item (22:00-03:00),Regular
