,Date,Day,Territory,Menu Item,Price (TWD),Price (USD),Category,Menu
1,2022/09/22,Thu,Taiwan,Honey Korean McCrispy Happy Sharing Meal,519.00,16.49,Promotion,Regular
2,2022/09/22,Thu,Taiwan,Dessert Card Combo,468.00,14.87,Promotion,Regular
3,2022/09/22,Thu,Taiwan,Honey Korean McCrispy,70.00,2.22,Promotion,Regular
4,2022/09/22,Thu,Taiwan,McCrispy-Chicken Leg/Thigh,60.00,1.91,Promotion,Regular
5,2022/09/22,Thu,Taiwan,McCrispy-Chicken Wing,49.00,1.56,Promotion,Regular
6,2022/09/22,Thu,Taiwan,Double Flavor Pie -Choco Banana x6,243.00,7.72,Promotion,Regular
7,2022/09/22,Thu,Taiwan,MDS Night Meal-McCrispy(2)+McNuggets(10),288.00,9.15,Promotion,Regular
8,2022/09/22,Thu,Taiwan,McCrispy (O) & Chicken McNuggets Happy Sharing Meal,539.00,17.12,Promotion,Regular
9,2022/09/22,Thu,Taiwan,30 Pcs Chicken McNuggets Happy Sharing Meal,349.00,11.09,Promotion,Regular
10,2022/09/22,Thu,Taiwan,Dessert Card Combo,468.00,14.87,Promotion,Breakfast
11,2022/09/22,Thu,Taiwan,Double Flavor Pie -Choco Banana x6,243.00,7.72,Promotion,Breakfast
12,2022/09/22,Thu,Taiwan,Breakfast  2 Burger Combo Meal,199.00,6.32,Promotion,Breakfast
13,2022/09/22,Thu,Taiwan,Honey Korean McCrispy Happy Sharing Meal,519.00,16.49,Happy Sharing Meal,Regular
14,2022/09/22,Thu,Taiwan,McCrispy (O) & Chicken McNuggets Happy Sharing Meal,539.00,17.12,Happy Sharing Meal,Regular
15,2022/09/22,Thu,Taiwan,McCrispy(O) Happy Sharing Meal,459.00,14.58,Happy Sharing Meal,Regular
16,2022/09/22,Thu,Taiwan,30 Pcs Chicken McNuggets Happy Sharing Meal,349.00,11.09,Happy Sharing Meal,Regular
17,2022/09/22,Thu,Taiwan,Tender Chicken Wing Sharing Meal,309.00,9.82,Happy Sharing Meal,Regular
18,2022/09/22,Thu,Taiwan,Spicy Chicken Wing Sharing Meal,309.00,9.82,Happy Sharing Meal,Regular
19,2022/09/22,Thu,Taiwan,20 Pcs Chicken McNuggets Happy Sharing Meal,259.00,8.23,Happy Sharing Meal,Regular
20,2022/09/22,Thu,Taiwan,2 Burger Combo Meal,309.00,9.82,Happy Sharing Meal,Regular
21,2022/09/22,Thu,Taiwan,BLT Angus Beef Burger,114.00,3.62,Signature,Regular
22,2022/09/22,Thu,Taiwan,BLT Spicy Chicken Burger,114.00,3.62,Signature,Regular
23,2022/09/22,Thu,Taiwan,BLT Grilled Chicken Burger,114.00,3.62,Signature,Regular
