,Date,Day,Territory,Menu Item,Price (TWD),Price (USD),Category,Menu
0,2022/03/08,Tue,Taiwan,Mega Chicken,100.00,3.53,Pronotiom,Regular
1,2022/03/08,Tue,Taiwan,Double Big Mac,120.00,4.24,Pronotiom,Regular
2,2022/03/08,Tue,Taiwan,Big Mac,80.00,2.83,Pronotiom,Regular
3,2022/03/08,Tue,Taiwan,30 Pcs McNuggets Sharing Meal,349.00,12.33,Pronotiom,Regular
4,2022/03/08,Tue,Taiwan,McCrispy & McNuggets Sharing Meal,539.00,19.04,Pronotiom,Regular
5,2022/03/08,Tue,Taiwan,Grand Breakfast,115.00,4.06,Breakfast Platters,Breakfast
6,2022/03/08,Tue,Taiwan,Big Breakfast,75.00,2.65,Breakfast Platters,Breakfast
7,2022/03/08,Tue,Taiwan,Hotcakes w/Sausage,69.00,2.44,Breakfast Platters,Breakfast
8,2022/03/08,Tue,Taiwan,Hotcakes,55.00,1.94,Breakfast Platters,Breakfast
9,2022/03/08,Tue,Taiwan,Happy Sharing Meal - Chicken McCrispy,519.00,18.33,Happy Sharing Box,Regular
10,2022/03/08,Tue,Taiwan,Spicy Chicken Wing HSM,308.00,10.88,Happy Sharing Box,Regular
11,2022/03/08,Tue,Taiwan,Tender Chicken Wing HSM,308.00,10.88,Happy Sharing Box,Regular
12,2022/03/08,Tue,Taiwan,20 Pcs Chicken McNuggets Sharing Meal,259.00,9.15,Happy Sharing Box,Regular
13,2022/03/08,Tue,Taiwan,30 Pcs McNuggets Sharing Meal,349.00,12.33,Happy Sharing Box,Regular
14,2022/03/08,Tue,Taiwan,McCrispy Sharing Meal,459.00,16.21,Happy Sharing Box,Regular
15,2022/03/08,Tue,Taiwan,McCrispy & McNuggets Sharing Meal,539.00,19.04,Happy Sharing Box,Regular
16,2022/03/08,Tue,Taiwan,Tender Chicken Wing HSM,309.00,10.92,Happy Sharing Box,Regular
17,2022/03/08,Tue,Taiwan,Spicy Chicken Wing HSM,309.00,10.92,Happy Sharing Box,Regular
18,2022/03/08,Tue,Taiwan,2 Burger Combo Meal,309.00,10.92,Happy Sharing Box,Regular
19,2022/03/08,Tue,Taiwan,BLT Angus Beef Burger,114.00,4.03,Signature,Regular
20,2022/03/08,Tue,Taiwan,BLT Spicy Chicken Burger,114.00,4.03,Signature,Regular
21,2022/03/08,Tue,Taiwan,BLT Grilled Chicken Burger,114.00,4.03,Signature,Regular
22,2022/03/08,Tue,Taiwan,Mushroom Angus Beef Burger,124.00,4.38,Signature,Regular
23,2022/03/08,Tue,Taiwan,Caesar Salad w/Spicy Chicken Filet,104.00,3.67,Signature,Regular
24,2022/03/08,Tue,Taiwan,Italian Grilled Chicken Salad,104.00,3.67,Signature,Regular
25,2022/03/08,Tue,Taiwan,Tea time,99.00,3.50,Tea time,Regular
26,2022/03/08,Tue,Taiwan,Mega Chicken,100.00,3.53,Ala Carte & Value Meals,Regular
27,2022/03/08,Tue,Taiwan,Double Big Mac,120.00,4.24,Ala Carte & Value Meals,Regular
28,2022/03/08,Tue,Taiwan,Ginger Pork Burger,84.00,2.97,Ala Carte & Value Meals,Regular
29,2022/03/08,Tue,Taiwan,Smoked Chicken Burger,84.00,2.97,Ala Carte & Value Meals,Regular
30,2022/03/08,Tue,Taiwan,BLT Angus Beef Burger,114.00,4.03,Ala Carte & Value Meals,Regular
31,2022/03/08,Tue,Taiwan,BLT Spicy Chicken Burger,114.00,4.03,Ala Carte & Value Meals,Regular
32,2022/03/08,Tue,Taiwan,BLT Grilled Chicken Burger,114.00,4.03,Ala Carte & Value Meals,Regular
33,2022/03/08,Tue,Taiwan,Mushroom Angus Beef Burger,124.00,4.38,Ala Carte & Value Meals,Regular
34,2022/03/08,Tue,Taiwan,Caesar Salad w/Spicy Chicken Filet,104.00,3.67,Ala Carte & Value Meals,Regular
35,2022/03/08,Tue,Taiwan,Italian Grilled Chicken Salad,104.00,3.67,Ala Carte & Value Meals,Regular
36,2022/03/08,Tue,Taiwan,Big Mac,80.00,2.83,Ala Carte & Value Meals,Regular
37,2022/03/08,Tue,Taiwan,Double Cheese Burger,70.00,2.47,Ala Carte & Value Meals,Regular
38,2022/03/08,Tue,Taiwan,McCrispy-Chicken Leg/Thigh,60.00,2.12,Ala Carte & Value Meals,Regular
39,2022/03/08,Tue,Taiwan,McCrispy-Chicken Wing,49.00,1.73,Ala Carte & Value Meals,Regular
40,2022/03/08,Tue,Taiwan,10pcs Chicken McNuggets,104.00,3.67,Ala Carte & Value Meals,Regular
41,2022/03/08,Tue,Taiwan,6pcs Chicken McNuggets,64.00,2.26,Ala Carte & Value Meals,Regular
42,2022/03/08,Tue,Taiwan,Grilled Chicken Burger,80.00,2.83,Ala Carte & Value Meals,Regular
43,2022/03/08,Tue,Taiwan,Spicy Chicken Filet,80.00,2.83,Ala Carte & Value Meals,Regular
44,2022/03/08,Tue,Taiwan,McChicken,49.00,1.73,Ala Carte & Value Meals,Regular
45,2022/03/08,Tue,Taiwan,Filet-O-Fish,60.00,2.12,Ala Carte & Value Meals,Regular
46,2022/03/08,Tue,Taiwan,Hot Honey Milk Tea,65.00,2.30,McCafé,Regular
47,2022/03/08,Tue,Taiwan,Iced Honey Milk Tea,65.00,2.30,McCafé,Regular
48,2022/03/08,Tue,Taiwan,Iced Honey Latte-L2,90.00,3.18,McCafé,Regular
49,2022/03/08,Tue,Taiwan,Honey Latte-L2,90.00,3.18,McCafé,Regular
50,2022/03/08,Tue,Taiwan,Honey Iced Tea,55.00,1.94,McCafé,Regular
51,2022/03/08,Tue,Taiwan,Iced Latte (No sugar),75.00,2.65,McCafé,Regular
52,2022/03/08,Tue,Taiwan,12oz Iced Americano (No sugar),65.00,2.30,McCafé,Regular
53,2022/03/08,Tue,Taiwan,Hot Latte,75.00,2.65,McCafé,Regular
54,2022/03/08,Tue,Taiwan,12oz Americano,65.00,2.30,McCafé,Regular
55,2022/03/08,Tue,Taiwan,Iced Assam Latte,75.00,2.65,McCafé,Regular
56,2022/03/08,Tue,Taiwan,Assam Latte,75.00,2.65,McCafé,Regular
57,2022/03/08,Tue,Taiwan,Sugar-free Iced Black Tea,33.00,1.17,Beverage,Regular
58,2022/03/08,Tue,Taiwan,Sugar-free Iced Green Tea,33.00,1.17,Beverage,Regular
59,2022/03/08,Tue,Taiwan,Coca-Cola,33.00,1.17,Beverage,Regular
60,2022/03/08,Tue,Taiwan,Iced Tea,33.00,1.17,Beverage,Regular
61,2022/03/08,Tue,Taiwan,Taiwan Fresh Orange Juice,55.00,1.94,Beverage,Regular
62,2022/03/08,Tue,Taiwan,Sprite,33.00,1.17,Beverage,Regular
63,2022/03/08,Tue,Taiwan,Zero Coke,33.00,1.17,Beverage,Regular
64,2022/03/08,Tue,Taiwan,Orange Juice,40.00,1.41,Beverage,Regular
65,2022/03/08,Tue,Taiwan,Hot Milk Tea,38.00,1.34,Beverage,Regular
66,2022/03/08,Tue,Taiwan,Hot Tea,38.00,1.34,Beverage,Regular
67,2022/03/08,Tue,Taiwan,Iced Milk Tea,38.00,1.34,Beverage,Regular
68,2022/03/08,Tue,Taiwan,Corn Soup,40.00,1.41,Beverage,Regular
