,Date,Day,Territory,Menu Item,Price (TWD),Price (USD),Category,Menu
1,2023/07/15,Sat,Taiwan,6pcs Chicken McNuggets Meal,144.00,4.66,Promotion,Regular
2,2023/07/15,Sat,Taiwan,10pcs Chicken McNuggets Meal,184.00,5.95,Promotion,Regular
3,2023/07/15,Sat,Taiwan,30 Pcs Chicken McNuggets Happy Sharing Meal,359.00,11.62,Promotion,Regular
4,2023/07/15,Sat,Taiwan,McCrispy &  McNuggets Happy Sharing Meal,549.00,17.76,Promotion,Regular
5,2023/07/15,Sat,Taiwan,Chocolate Caramel McFlurry,65.00,2.10,Promotion,Regular
6,2023/07/15,Sat,Taiwan,Breakfast  2 Burger Combo Meal,209.00,6.76,Promotion,Breakfast
7,2023/07/15,Sat,Taiwan,McCrispy &  McNuggets Happy Sharing Meal,549.00,17.76,Happy Sharing Meal,Regular
8,2023/07/15,Sat,Taiwan,McCrispy(O) Happy Sharing Meal,469.00,15.17,Happy Sharing Meal,Regular
9,2023/07/15,Sat,Taiwan,30 Pcs Chicken McNuggets Happy Sharing Meal,359.00,11.62,Happy Sharing Meal,Regular
10,2023/07/15,Sat,Taiwan,Tender Chicken Wing Sharing Meal,319.00,10.32,Happy Sharing Meal,Regular
11,2023/07/15,Sat,Taiwan,Spicy Chicken Wing Sharing Meal,319.00,10.32,Happy Sharing Meal,Regular
12,2023/07/15,Sat,Taiwan,20 Pcs Chicken McNuggets Happy Sharing Meal,269.00,8.70,Happy Sharing Meal,Regular
13,2023/07/15,Sat,Taiwan,2 Burger Combo Meal,319.00,10.32,Happy Sharing Meal,Regular
14,2023/07/15,Sat,Taiwan,BLT Angus Beef Burger,114.00,3.69,Signature,Regular
15,2023/07/15,Sat,Taiwan,BLT Spicy Chicken Burger,114.00,3.69,Signature,Regular
16,2023/07/15,Sat,Taiwan,BLT Grilled Chicken Burger,114.00,3.69,Signature,Regular
17,2023/07/15,Sat,Taiwan,Mushroom Angus Beef Burger,124.00,4.01,Signature,Regular
18,2023/07/15,Sat,Taiwan,Caesar Salad w/Spicy Chicken Filet,104.00,3.36,Signature,Regular
19,2023/07/15,Sat,Taiwan,Italian Grilled Chicken Salad,104.00,3.36,Signature,Regular
20,2023/07/15,Sat,Taiwan,Double McChicken Burger,79.00,2.56,Ala Carte & Value Meals,Regular
21,2023/07/15,Sat,Taiwan,Big Mac,80.00,2.59,Ala Carte & Value Meals,Regular
22,2023/07/15,Sat,Taiwan,Double Cheese Burger,70.00,2.26,Ala Carte & Value Meals,Regular
23,2023/07/15,Sat,Taiwan,McCrispy-Chicken Leg/Thigh,60.00,1.94,Ala Carte & Value Meals,Regular
24,2023/07/15,Sat,Taiwan,10pcs Chicken McNuggets,104.00,3.36,Ala Carte & Value Meals,Regular
25,2023/07/15,Sat,Taiwan,6pcs Chicken McNuggets,64.00,2.07,Ala Carte & Value Meals,Regular
26,2023/07/15,Sat,Taiwan,Grilled BBQ Chicken Burger,80.00,2.59,Ala Carte & Value Meals,Regular
27,2023/07/15,Sat,Taiwan,Spicy Chicken Filet,80.00,2.59,Ala Carte & Value Meals,Regular
28,2023/07/15,Sat,Taiwan,McChicken,49.00,1.59,Ala Carte & Value Meals,Regular
29,2023/07/15,Sat,Taiwan,Filet-O-Fish,60.00,1.94,Ala Carte & Value Meals,Regular
30,2023/07/15,Sat,Taiwan,Colombia Single Origin,75.00,2.43,McCafé,Regular
31,2023/07/15,Sat,Taiwan,Colombia Single Origin Latte,95.00,3.07,McCafé,Regular
32,2023/07/15,Sat,Taiwan,Iced Colombia Single Origin,75.00,2.43,McCafé,Regular
33,2023/07/15,Sat,Taiwan,Iced Colombia Single Origin Latte,95.00,3.07,McCafé,Regular
34,2023/07/15,Sat,Taiwan,Iced Honey Milk Tea,65.00,2.10,McCafé,Regular
35,2023/07/15,Sat,Taiwan,Honey Iced Tea,55.00,1.78,McCafé,Regular
36,2023/07/15,Sat,Taiwan,Hot Honey Milk Tea,65.00,2.10,McCafé,Regular
37,2023/07/15,Sat,Taiwan,Iced Latte (No sugar),75.00,2.43,McCafé,Regular
38,2023/07/15,Sat,Taiwan,Iced Americano (No sugar),65.00,2.10,McCafé,Regular
39,2023/07/15,Sat,Taiwan,Hot Latte,75.00,2.43,McCafé,Regular
40,2023/07/15,Sat,Taiwan,Americano,65.00,2.10,McCafé,Regular
41,2023/07/15,Sat,Taiwan,Iced Assam Latte,75.00,2.43,McCafé,Regular
42,2023/07/15,Sat,Taiwan,Assam Latte,75.00,2.43,McCafé,Regular
43,2023/07/15,Sat,Taiwan,Hot Chocolate,70.00,2.26,McCafé,Regular
44,2023/07/15,Sat,Taiwan,Evian Water,48.00,1.55,McCafé,Regular
45,2023/07/15,Sat,Taiwan,Sugar-free Iced Black Tea (M),38.00,1.23,Beverage,Regular
46,2023/07/15,Sat,Taiwan,Sugar-free Iced Green Tea (M),38.00,1.23,Beverage,Regular
47,2023/07/15,Sat,Taiwan,Coca-Cola(M),38.00,1.23,Beverage,Regular
48,2023/07/15,Sat,Taiwan,Iced Tea,38.00,1.23,Beverage,Regular
49,2023/07/15,Sat,Taiwan,Sprite(M),38.00,1.23,Beverage,Regular
50,2023/07/15,Sat,Taiwan,Zero Coke(M),38.00,1.23,Beverage,Regular
51,2023/07/15,Sat,Taiwan,Taiwan Fresh Orange Juice,60.00,1.94,Beverage,Regular
52,2023/07/15,Sat,Taiwan,Hot Milk Tea (M),48.00,1.55,Beverage,Regular
53,2023/07/15,Sat,Taiwan,Hot Black Tea (M),38.00,1.23,Beverage,Regular
54,2023/07/15,Sat,Taiwan,Iced Milk Tea(L),48.00,1.55,Beverage,Regular
55,2023/07/15,Sat,Taiwan,Milk,33.00,1.07,Beverage,Regular
56,2023/07/15,Sat,Taiwan,Chocolate Caramel McFlurry,65.00,2.10,Desserts,Regular
57,2023/07/15,Sat,Taiwan,McFlurry(OREO) x2,110.00,3.56,Desserts,Regular
58,2023/07/15,Sat,Taiwan,McFlurry (Double OREO),65.00,2.10,Desserts,Regular
59,2023/07/15,Sat,Taiwan,McFlurry(OREO),55.00,1.78,Desserts,Regular
60,2023/07/15,Sat,Taiwan,Classic Platter - New 3 Kind,136.00,4.40,Desserts,Regular
61,2023/07/15,Sat,Taiwan,Spicy Chicken Wing(6),130.00,4.21,Desserts,Regular
62,2023/07/15,Sat,Taiwan,Tender Chicken Wing(6),130.00,4.21,Desserts,Regular
63,2023/07/15,Sat,Taiwan,Spicy McCrispy-Chicken Leg/Thigh,60.00,1.94,Desserts,Regular
64,2023/07/15,Sat,Taiwan,Spicy Chicken Wing,49.00,1.59,Desserts,Regular
65,2023/07/15,Sat,Taiwan,Apple Pie,35.00,1.13,Desserts,Regular
66,2023/07/15,Sat,Taiwan,4pcs Nuggets,49.00,1.59,Desserts,Regular
67,2023/07/15,Sat,Taiwan,Tender Chicken Wing,49.00,1.59,Desserts,Regular
68,2023/07/15,Sat,Taiwan,Corn Soup,40.00,1.29,Desserts,Regular
69,2023/07/15,Sat,Taiwan,Sweet Potato,65.00,2.10,Desserts,Regular
70,2023/07/15,Sat,Taiwan,Fries (M),50.00,1.62,Desserts,Regular
71,2023/07/15,Sat,Taiwan,Fruit Bag (Apple),39.00,1.26,Desserts,Regular
72,2023/07/15,Sat,Taiwan,Salad,50.00,1.62,Desserts,Regular
73,2023/07/15,Sat,Taiwan,Happy Meal - McNugget(4),99.00,3.20,Happy Meal,Regular
74,2023/07/15,Sat,Taiwan,Happy Meal - Ham burger,99.00,3.20,Happy Meal,Regular
75,2023/07/15,Sat,Taiwan,Happy Meal - McFish,99.00,3.20,Happy Meal,Regular
76,2023/07/15,Sat,Taiwan,Grand Breakfast,115.00,3.72,Breakfast Platters,Breakfast
77,2023/07/15,Sat,Taiwan,Hotcakes w/Sausage,69.00,2.23,Breakfast Platters,Breakfast
78,2023/07/15,Sat,Taiwan,Hotcakes,55.00,1.78,Breakfast Platters,Breakfast
79,2023/07/15,Sat,Taiwan,Breakfast  2 Burger Combo Meal,209.00,6.76,Breakfast & Value Meals,Breakfast
80,2023/07/15,Sat,Taiwan,Filet-O-Fish,60.00,1.94,Breakfast & Value Meals,Breakfast
81,2023/07/15,Sat,Taiwan,Mushroom Bagel Sandwich,89.00,2.88,Breakfast & Value Meals,Breakfast
82,2023/07/15,Sat,Taiwan,McNuggets(10),104.00,3.36,Breakfast & Value Meals,Breakfast
83,2023/07/15,Sat,Taiwan,6pcs Chicken McNuggets,64.00,2.07,Breakfast & Value Meals,Breakfast
84,2023/07/15,Sat,Taiwan,Tomato Bagel Sandwich,69.00,2.23,Breakfast & Value Meals,Breakfast
85,2023/07/15,Sat,Taiwan,Mega Sausage McMuffin,78.00,2.52,Breakfast & Value Meals,Breakfast
86,2023/07/15,Sat,Taiwan,Sausage McMuffin w/Egg,58.00,1.88,Breakfast & Value Meals,Breakfast
87,2023/07/15,Sat,Taiwan,Plain Bagel,55.00,1.78,Breakfast & Value Meals,Breakfast
88,2023/07/15,Sat,Taiwan,Sausage McMuffin,48.00,1.55,Breakfast & Value Meals,Breakfast
89,2023/07/15,Sat,Taiwan,Egg McMuffin,52.00,1.68,Breakfast & Value Meals,Breakfast
90,2023/07/15,Sat,Taiwan,Egg Burger w/Sausage,62.00,2.01,Breakfast & Value Meals,Breakfast
91,2023/07/15,Sat,Taiwan,Egg Burger w/Ham,50.00,1.62,Breakfast & Value Meals,Breakfast
92,2023/07/15,Sat,Taiwan,Egg Burger w/Cheese,38.00,1.23,Breakfast & Value Meals,Breakfast
93,2023/07/15,Sat,Taiwan,Colombia Single Origin,75.00,2.43,McCafé,Breakfast
