,Date,Day,Territory,Menu Item,Price (TWD),Price (USD),Category,Menu
1,2024/05/12,Sun,Taiwan,Spicy McNugget (6) Meal,150.00,4.62,Promotion,Regular
2,2024/05/12,Sun,Taiwan,Spicy McNugget(10)  Meal,190.00,5.85,Promotion,Regular
3,2024/05/12,Sun,Taiwan,4pcs Spicy Nuggets,49.00,1.51,Promotion,Regular
4,2024/05/12,Sun,Taiwan,20 Pcs Spicy McNuggets Happy Sharing Meal,269.00,8.28,Promotion,Regular
5,2024/05/12,Sun,Taiwan,30 Pcs Spicy McNuggets Happy Sharing Meal,359.00,11.05,Promotion,Regular
6,2024/05/12,Sun,Taiwan,Chicken McNuggets (Spicy) & Chicken McCrispy Happy Sharing Meal (Original / Spicy) (Drumsticks & thighs are distributed randomly),580.00,17.86,Promotion,Regular
7,2024/05/12,Sun,Taiwan,Breakfast  2 Burger Combo Meal,209.00,6.44,Promotion,Breakfast
8,2024/05/12,Sun,Taiwan,Spicy McNugget(6) Meal,111.00,3.42,Promotion,Breakfast
9,2024/05/12,Sun,Taiwan,Spicy McNugget(10) Meal,151.00,4.65,Promotion,Breakfast
10,2024/05/12,Sun,Taiwan,Spicy McNugget (4),49.00,1.51,Promotion,Breakfast
11,2024/05/12,Sun,Taiwan,Chicken McNuggets (Spicy) & Chicken McCrispy Happy Sharing Meal (Original / Spicy) (Drumsticks & thighs are distributed randomly),580.00,17.86,Happy Sharing Meal,Regular
12,2024/05/12,Sun,Taiwan,30 Pcs Spicy McNuggets Happy Sharing Meal,359.00,11.05,Happy Sharing Meal,Regular
13,2024/05/12,Sun,Taiwan,20 Pcs Spicy McNuggets Happy Sharing Meal,269.00,8.28,Happy Sharing Meal,Regular
14,2024/05/12,Sun,Taiwan,Chicken McNuggets & Chicken McCrispy Happy Sharing Meal (Original / Spicy) (Drumsticks & thighs are distributed randomly),580.00,17.86,Happy Sharing Meal,Regular
15,2024/05/12,Sun,Taiwan,Original Chicken McCrispy Happy Sharing Meal (Drumsticks & thighs are distributed randomly),490.00,15.09,Happy Sharing Meal,Regular
16,2024/05/12,Sun,Taiwan,30pcs Chicken McNuggets Happy Sharing Meal,359.00,11.05,Happy Sharing Meal,Regular
17,2024/05/12,Sun,Taiwan,Spicy Chicken Wings Happy Sharing Meal,319.00,9.82,Happy Sharing Meal,Regular
18,2024/05/12,Sun,Taiwan,20pcs Chicken McNuggets Happy Sharing Meal,269.00,8.28,Happy Sharing Meal,Regular
19,2024/05/12,Sun,Taiwan,2 Burger Combo Meal,319.00,9.82,Happy Sharing Meal,Regular
20,2024/05/12,Sun,Taiwan,Mushroom Crispy Chicken Burger,130.00,4.00,Signature,Regular
21,2024/05/12,Sun,Taiwan,Parmesan Angus Beef Burger,125.00,3.85,Signature,Regular
22,2024/05/12,Sun,Taiwan,Parmesan Crispy Chicken Burger,125.00,3.85,Signature,Regular
23,2024/05/12,Sun,Taiwan,BLT Angus Beef Burger,120.00,3.69,Signature,Regular
24,2024/05/12,Sun,Taiwan,BLT Grilled Chicken Burger,120.00,3.69,Signature,Regular
25,2024/05/12,Sun,Taiwan,Mushroom Angus Beef Burger,130.00,4.00,Signature,Regular
26,2024/05/12,Sun,Taiwan,Caesar Salad w/Spicy Chicken Filet,110.00,3.39,Signature,Regular
27,2024/05/12,Sun,Taiwan,Italian Grilled Chicken Salad,110.00,3.39,Signature,Regular
28,2024/05/12,Sun,Taiwan,Late Night Meal - Chicken McNuggets (10pcs) (Original / Spicy)+ Chicken McCrispy (2pcs) (Original / Spicy)(Drumsticks & thighs are distributed randomly),288.00,8.87,late night item (22:00-03:00),Regular
29,2024/05/12,Sun,Taiwan,Late Night Meal - Chicken McNuggets (6pcs)(Original / Spicy)+Chicken McCrispy (1pc) (Original / Spicy) (Drumsticks & thighs are distributed randomly),188.00,5.79,late night item (22:00-03:00),Regular
30,2024/05/12,Sun,Taiwan,Late Night Meal –Chicken McNuggets(12pcs)(Original / Spicy),188.00,5.79,late night item (22:00-03:00),Regular
31,2024/05/12,Sun,Taiwan,6pcs Spicy Nuggets,69.00,2.12,Ala Carte & Value Meals,Regular
32,2024/05/12,Sun,Taiwan,Spicy McNugget (10),109.00,3.36,Ala Carte & Value Meals,Regular
33,2024/05/12,Sun,Taiwan,Double Classic Angus Beef Burger,135.00,4.16,Ala Carte & Value Meals,Regular
34,2024/05/12,Sun,Taiwan,Classic Angus Beef Burger,90.00,2.77,Ala Carte & Value Meals,Regular
35,2024/05/12,Sun,Taiwan,Double McChicken Burger,79.00,2.43,Ala Carte & Value Meals,Regular
