,Date,Day,Territory,Menu Item,Price (TWD),Price (USD),Category,Menu
1,2022/05/19,Thu,Taiwan,Korean McCrispy,70.00,2.35,Promotion,Regular
2,2022/05/19,Thu,Taiwan,McCrispy-Chicken Leg/Thigh,60.00,2.02,Promotion,Regular
3,2022/05/19,Thu,Taiwan,Apple Pie x 6,168.00,5.64,Promotion,Regular
4,2022/05/19,Thu,Taiwan,30 Pcs McNuggets Sharing Meal,349.00,11.72,Promotion,Regular
5,2022/05/19,Thu,Taiwan,McCrispy & McNuggets Sharing Meal,539.00,18.11,Promotion,Regular
6,2022/05/19,Thu,Taiwan,Apple Pie x 6,168.00,5.64,Promotion,Breakfast
7,2022/05/19,Thu,Taiwan,Breakfast  2 Burger Combo Meal,199.00,6.69,Promotion,Breakfast
8,2022/05/19,Thu,Taiwan,Happy Sharing Meal - Korean McCrispy,519.00,17.43,Happy Sharing Box,Regular
9,2022/05/19,Thu,Taiwan,Chicken McCrispy Sharing box,519.00,17.43,Happy Sharing Box,Regular
10,2022/05/19,Thu,Taiwan,Spicy Chicken Wing HSM,308.00,10.35,Happy Sharing Box,Regular
11,2022/05/19,Thu,Taiwan,Tender Chicken Wing HSM,308.00,10.35,Happy Sharing Box,Regular
12,2022/05/19,Thu,Taiwan,20 Pcs Chicken McNuggets Sharing Meal,259.00,8.70,Happy Sharing Box,Regular
13,2022/05/19,Thu,Taiwan,30 Pcs McNuggets Sharing Meal,349.00,11.72,Happy Sharing Box,Regular
14,2022/05/19,Thu,Taiwan,McCrispy Sharing Meal,459.00,15.42,Happy Sharing Box,Regular
15,2022/05/19,Thu,Taiwan,McCrispy & McNuggets Sharing Meal,539.00,18.11,Happy Sharing Box,Regular
16,2022/05/19,Thu,Taiwan,Tender Chicken Wing HSM,309.00,10.38,Happy Sharing Box,Regular
17,2022/05/19,Thu,Taiwan,Spicy Chicken Wing HSM,309.00,10.38,Happy Sharing Box,Regular
18,2022/05/19,Thu,Taiwan,2 Burger Combo Meal,309.00,10.38,Happy Sharing Box,Regular
19,2022/05/19,Thu,Taiwan,BLT Angus Beef Burger,114.00,3.83,Signature,Regular
20,2022/05/19,Thu,Taiwan,BLT Spicy Chicken Burger,114.00,3.83,Signature,Regular
21,2022/05/19,Thu,Taiwan,BLT Grilled Chicken Burger,114.00,3.83,Signature,Regular
22,2022/05/19,Thu,Taiwan,Mushroom Angus Beef Burger,124.00,4.17,Signature,Regular
23,2022/05/19,Thu,Taiwan,Caesar Salad w/Spicy Chicken Filet,104.00,3.49,Signature,Regular
24,2022/05/19,Thu,Taiwan,Italian Grilled Chicken Salad,104.00,3.49,Signature,Regular
25,2022/05/19,Thu,Taiwan,Tea time,99.00,3.33,Tea time,Regular
26,2022/05/19,Thu,Taiwan,Korean McCrispy,70.00,2.35,Ala Carte & Value Meals,Regular
27,2022/05/19,Thu,Taiwan,McCrispy-Chicken Leg/Thigh,60.00,2.02,Ala Carte & Value Meals,Regular
28,2022/05/19,Thu,Taiwan,McCrispy-Chicken Wing,49.00,1.65,Ala Carte & Value Meals,Regular
29,2022/05/19,Thu,Taiwan,BLT Spicy Chicken Burger,114.00,3.83,Ala Carte & Value Meals,Regular
30,2022/05/19,Thu,Taiwan,BLT Angus Beef Burger,114.00,3.83,Ala Carte & Value Meals,Regular
31,2022/05/19,Thu,Taiwan,BLT Grilled Chicken Burger,114.00,3.83,Ala Carte & Value Meals,Regular
32,2022/05/19,Thu,Taiwan,Mushroom Angus Beef Burger,124.00,4.17,Ala Carte & Value Meals,Regular
33,2022/05/19,Thu,Taiwan,Caesar Salad w/Spicy Chicken Filet,104.00,3.49,Ala Carte & Value Meals,Regular
34,2022/05/19,Thu,Taiwan,Italian Grilled Chicken Salad,104.00,3.49,Ala Carte & Value Meals,Regular
35,2022/05/19,Thu,Taiwan,Big Mac,80.00,2.69,Ala Carte & Value Meals,Regular
