,Date,Day,Territory,Menu Item,Price (TWD),Price (USD),Category,Menu
0,2022/05/03,Tue,Taiwan,Korean McCrispy,70.00,2.37,Promotion,Regular
1,2022/05/03,Tue,Taiwan,McCrispy-Chicken Leg/Thigh,60.00,2.03,Promotion,Regular
2,2022/05/03,Tue,Taiwan,Apple Pie x 6,168.00,5.69,Promotion,Regular
3,2022/05/03,Tue,Taiwan,30 Pcs McNuggets Sharing Meal,349.00,11.82,Promotion,Regular
4,2022/05/03,Tue,Taiwan,McCrispy & McNuggets Sharing Meal,539.00,18.25,Promotion,Regular
5,2022/05/03,Tue,Taiwan,Apple Pie x 6,168.00,5.69,Promotion,Breakfast
6,2022/05/03,Tue,Taiwan,Breakfast  2 Burger Combo Meal,199.00,6.74,Promotion,Breakfast
7,2022/05/03,Tue,Taiwan,Happy Sharing Meal - Korean McCrispy,519.00,17.57,Happy Sharing Box,Regular
8,2022/05/03,Tue,Taiwan,Happy Sharing Meal - Chicken McCrispy,519.00,17.57,Happy Sharing Box,Regular
9,2022/05/03,Tue,Taiwan,Spicy Chicken Wing HSM,308.00,10.43,Happy Sharing Box,Regular
10,2022/05/03,Tue,Taiwan,Tender Chicken Wing HSM,308.00,10.43,Happy Sharing Box,Regular
11,2022/05/03,Tue,Taiwan,20 Pcs Chicken McNuggets Sharing Meal,259.00,8.77,Happy Sharing Box,Regular
12,2022/05/03,Tue,Taiwan,30 Pcs McNuggets Sharing Meal,349.00,11.82,Happy Sharing Box,Regular
13,2022/05/03,Tue,Taiwan,McCrispy Sharing Meal,459.00,15.54,Happy Sharing Box,Regular
14,2022/05/03,Tue,Taiwan,McCrispy & McNuggets Sharing Meal,539.00,18.25,Happy Sharing Box,Regular
15,2022/05/03,Tue,Taiwan,Tender Chicken Wing HSM,309.00,10.46,Happy Sharing Box,Regular
16,2022/05/03,Tue,Taiwan,Spicy Chicken Wing HSM,309.00,10.46,Happy Sharing Box,Regular
17,2022/05/03,Tue,Taiwan,2 Burger Combo Meal,309.00,10.46,Happy Sharing Box,Regular
18,2022/05/03,Tue,Taiwan,BLT Angus Beef Burger,114.00,3.86,Signature,Regular
19,2022/05/03,Tue,Taiwan,BLT Spicy Chicken Burger,114.00,3.86,Signature,Regular
20,2022/05/03,Tue,Taiwan,BLT Grilled Chicken Burger,114.00,3.86,Signature,Regular
21,2022/05/03,Tue,Taiwan,Mushroom Angus Beef Burger,124.00,4.20,Signature,Regular
22,2022/05/03,Tue,Taiwan,Caesar Salad w/Spicy Chicken Filet,104.00,3.52,Signature,Regular
23,2022/05/03,Tue,Taiwan,Italian Grilled Chicken Salad,104.00,3.52,Signature,Regular
24,2022/05/03,Tue,Taiwan,Tea time,99.00,3.35,Tea time,Regular
25,2022/05/03,Tue,Taiwan,Korean McCrispy,70.00,2.37,Ala Carte & Value Meals,Regular
26,2022/05/03,Tue,Taiwan,McCrispy-Chicken Leg/Thigh,60.00,2.03,Ala Carte & Value Meals,Regular
27,2022/05/03,Tue,Taiwan,McCrispy-Chicken Wing,49.00,1.66,Ala Carte & Value Meals,Regular
28,2022/05/03,Tue,Taiwan,BLT Spicy Chicken Burger,114.00,3.86,Ala Carte & Value Meals,Regular
29,2022/05/03,Tue,Taiwan,BLT Angus Beef Burger,114.00,3.86,Ala Carte & Value Meals,Regular
30,2022/05/03,Tue,Taiwan,BLT Grilled Chicken Burger,114.00,3.86,Ala Carte & Value Meals,Regular
