,Date,Day,Territory,Menu Item,Price (TWD),Price (USD),Category,Menu
1,2022/10/22,Sat,Taiwan,Rosti Cheese Double Beef Burger,120.00,3.73,Promotion,Regular
2,2022/10/22,Sat,Taiwan,Triple Beef Burger,120.00,3.73,Promotion,Regular
3,2022/10/22,Sat,Taiwan,Yuzu Karaage Chicken Burger,120.00,3.73,Promotion,Regular
4,2022/10/22,Sat,Taiwan,McCrispy (O) & Chicken McNuggets Happy Sharing Meal,539.00,16.76,Promotion,Regular
5,2022/10/22,Sat,Taiwan,30 Pcs Chicken McNuggets Happy Sharing Meal,349.00,10.85,Promotion,Regular
6,2022/10/22,Sat,Taiwan,Breakfast  2 Burger Combo Meal,199.00,6.19,Promotion,Breakfast
7,2022/10/22,Sat,Taiwan,McCrispy (O) & Chicken McNuggets Happy Sharing Meal,539.00,16.76,Happy Sharing Meal,Regular
8,2022/10/22,Sat,Taiwan,McCrispy(O) Happy Sharing Meal,459.00,14.27,Happy Sharing Meal,Regular
9,2022/10/22,Sat,Taiwan,30 Pcs Chicken McNuggets Happy Sharing Meal,349.00,10.85,Happy Sharing Meal,Regular
10,2022/10/22,Sat,Taiwan,Tender Chicken Wing Sharing Meal,309.00,9.61,Happy Sharing Meal,Regular
11,2022/10/22,Sat,Taiwan,Spicy Chicken Wing Sharing Meal,309.00,9.61,Happy Sharing Meal,Regular
12,2022/10/22,Sat,Taiwan,20 Pcs Chicken McNuggets Happy Sharing Meal,259.00,8.05,Happy Sharing Meal,Regular
13,2022/10/22,Sat,Taiwan,2 Burger Combo Meal,309.00,9.61,Happy Sharing Meal,Regular
14,2022/10/22,Sat,Taiwan,BLT Angus Beef Burger,114.00,3.54,Signature,Regular
15,2022/10/22,Sat,Taiwan,BLT Spicy Chicken Burger,114.00,3.54,Signature,Regular
16,2022/10/22,Sat,Taiwan,BLT Grilled Chicken Burger,114.00,3.54,Signature,Regular
17,2022/10/22,Sat,Taiwan,Mushroom Angus Beef Burger,124.00,3.86,Signature,Regular
18,2022/10/22,Sat,Taiwan,Caesar Salad w/Spicy Chicken Filet,104.00,3.23,Signature,Regular
19,2022/10/22,Sat,Taiwan,Italian Grilled Chicken Salad,104.00,3.23,Signature,Regular
20,2022/10/22,Sat,Taiwan,Tea time,99.00,3.08,Tea time,Regular
21,2022/10/22,Sat,Taiwan,Rosti Cheese Double Beef Burger,120.00,3.73,Ala Carte & Value Meals,Regular
22,2022/10/22,Sat,Taiwan,Yuzu Karaage Chicken Burger,120.00,3.73,Ala Carte & Value Meals,Regular
23,2022/10/22,Sat,Taiwan,Triple Beef Burger,120.00,3.73,Ala Carte & Value Meals,Regular
24,2022/10/22,Sat,Taiwan,Big Mac,80.00,2.49,Ala Carte & Value Meals,Regular
25,2022/10/22,Sat,Taiwan,Double Cheese Burger,70.00,2.18,Ala Carte & Value Meals,Regular
26,2022/10/22,Sat,Taiwan,McCrispy-Chicken Leg/Thigh,60.00,1.87,Ala Carte & Value Meals,Regular
27,2022/10/22,Sat,Taiwan,McCrispy-Chicken Wing,49.00,1.52,Ala Carte & Value Meals,Regular
28,2022/10/22,Sat,Taiwan,10pcs Chicken McNuggets,104.00,3.23,Ala Carte & Value Meals,Regular
29,2022/10/22,Sat,Taiwan,6pcs Chicken McNuggets,64.00,1.99,Ala Carte & Value Meals,Regular
30,2022/10/22,Sat,Taiwan,Grilled BBQ Chicken Burger,80.00,2.49,Ala Carte & Value Meals,Regular
31,2022/10/22,Sat,Taiwan,Spicy Chicken Filet,80.00,2.49,Ala Carte & Value Meals,Regular
32,2022/10/22,Sat,Taiwan,McChicken,49.00,1.52,Ala Carte & Value Meals,Regular
33,2022/10/22,Sat,Taiwan,Filet-O-Fish,60.00,1.87,Ala Carte & Value Meals,Regular
34,2022/10/22,Sat,Taiwan,Hot Honey Milk Tea,65.00,2.02,McCafé,Regular
35,2022/10/22,Sat,Taiwan,Iced Honey Milk Tea,65.00,2.02,McCafé,Regular
36,2022/10/22,Sat,Taiwan,Honey Iced Tea,55.00,1.71,McCafé,Regular
