,Date,Day,Territory,Menu Item,Price (TWD),Price (USD),Category,Menu
1,2022/10/28,Fri,Taiwan,Rosti Cheese Double Beef Burger,120.00,3.74,Promotion,Regular
2,2022/10/28,Fri,Taiwan,Triple Beef Burger,120.00,3.74,Promotion,Regular
3,2022/10/28,Fri,Taiwan,Yuzu Karaage Chicken Burger,120.00,3.74,Promotion,Regular
4,2022/10/28,Fri,Taiwan,McCrispy (O) & Chicken McNuggets Happy Sharing Meal,539.00,16.81,Promotion,Regular
5,2022/10/28,Fri,Taiwan,30 Pcs Chicken McNuggets Happy Sharing Meal,349.00,10.88,Promotion,Regular
6,2022/10/28,Fri,Taiwan,Breakfast  2 Burger Combo Meal,199.00,6.21,Promotion,Breakfast
7,2022/10/28,Fri,Taiwan,McCrispy (O) & Chicken McNuggets Happy Sharing Meal,539.00,16.81,Happy Sharing Meal,Regular
8,2022/10/28,Fri,Taiwan,McCrispy(O) Happy Sharing Meal,459.00,14.32,Happy Sharing Meal,Regular
9,2022/10/28,Fri,Taiwan,30 Pcs Chicken McNuggets Happy Sharing Meal,349.00,10.88,Happy Sharing Meal,Regular
10,2022/10/28,Fri,Taiwan,Tender Chicken Wing Sharing Meal,309.00,9.64,Happy Sharing Meal,Regular
11,2022/10/28,Fri,Taiwan,Spicy Chicken Wing Sharing Meal,309.00,9.64,Happy Sharing Meal,Regular
12,2022/10/28,Fri,Taiwan,20 Pcs Chicken McNuggets Happy Sharing Meal,259.00,8.08,Happy Sharing Meal,Regular
13,2022/10/28,Fri,Taiwan,2 Burger Combo Meal,309.00,9.64,Happy Sharing Meal,Regular
14,2022/10/28,Fri,Taiwan,BLT Angus Beef Burger,114.00,3.56,Signature,Regular
15,2022/10/28,Fri,Taiwan,BLT Spicy Chicken Burger,114.00,3.56,Signature,Regular
16,2022/10/28,Fri,Taiwan,BLT Grilled Chicken Burger,114.00,3.56,Signature,Regular
17,2022/10/28,Fri,Taiwan,Mushroom Angus Beef Burger,124.00,3.87,Signature,Regular
18,2022/10/28,Fri,Taiwan,Caesar Salad w/Spicy Chicken Filet,104.00,3.24,Signature,Regular
19,2022/10/28,Fri,Taiwan,Italian Grilled Chicken Salad,104.00,3.24,Signature,Regular
20,2022/10/28,Fri,Taiwan,Tea time,99.00,3.09,Tea time,Regular
21,2022/10/28,Fri,Taiwan,Rosti Cheese Double Beef Burger,120.00,3.74,Ala Carte & Value Meals,Regular
22,2022/10/28,Fri,Taiwan,Yuzu Karaage Chicken Burger,120.00,3.74,Ala Carte & Value Meals,Regular
23,2022/10/28,Fri,Taiwan,Triple Beef Burger,120.00,3.74,Ala Carte & Value Meals,Regular
24,2022/10/28,Fri,Taiwan,Big Mac,80.00,2.50,Ala Carte & Value Meals,Regular
25,2022/10/28,Fri,Taiwan,Double Cheese Burger,70.00,2.18,Ala Carte & Value Meals,Regular
26,2022/10/28,Fri,Taiwan,McCrispy-Chicken Leg/Thigh,60.00,1.87,Ala Carte & Value Meals,Regular
27,2022/10/28,Fri,Taiwan,McCrispy-Chicken Wing,49.00,1.53,Ala Carte & Value Meals,Regular
28,2022/10/28,Fri,Taiwan,10pcs Chicken McNuggets,104.00,3.24,Ala Carte & Value Meals,Regular
29,2022/10/28,Fri,Taiwan,6pcs Chicken McNuggets,64.00,2.00,Ala Carte & Value Meals,Regular
30,2022/10/28,Fri,Taiwan,Grilled BBQ Chicken Burger,80.00,2.50,Ala Carte & Value Meals,Regular
31,2022/10/28,Fri,Taiwan,Spicy Chicken Filet,80.00,2.50,Ala Carte & Value Meals,Regular
32,2022/10/28,Fri,Taiwan,McChicken,49.00,1.53,Ala Carte & Value Meals,Regular
33,2022/10/28,Fri,Taiwan,Filet-O-Fish,60.00,1.87,Ala Carte & Value Meals,Regular
34,2022/10/28,Fri,Taiwan,Hot Honey Milk Tea,65.00,2.03,McCafé,Regular
35,2022/10/28,Fri,Taiwan,Iced Honey Milk Tea,65.00,2.03,McCafé,Regular
36,2022/10/28,Fri,Taiwan,Honey Iced Tea,55.00,1.72,McCafé,Regular
37,2022/10/28,Fri,Taiwan,Iced Latte (No sugar),75.00,2.34,McCafé,Regular
38,2022/10/28,Fri,Taiwan,12oz Iced Americano (No sugar),65.00,2.03,McCafé,Regular
39,2022/10/28,Fri,Taiwan,Hot Latte,75.00,2.34,McCafé,Regular
40,2022/10/28,Fri,Taiwan,12oz Americano,65.00,2.03,McCafé,Regular
41,2022/10/28,Fri,Taiwan,Iced Assam Latte,75.00,2.34,McCafé,Regular
42,2022/10/28,Fri,Taiwan,Assam Latte,75.00,2.34,McCafé,Regular
43,2022/10/28,Fri,Taiwan,Sugar-free Iced Black Tea,33.00,1.03,Beverage,Regular
44,2022/10/28,Fri,Taiwan,Sugar-free Iced Green Tea,33.00,1.03,Beverage,Regular
45,2022/10/28,Fri,Taiwan,Coca-Cola,33.00,1.03,Beverage,Regular
46,2022/10/28,Fri,Taiwan,Iced Tea,33.00,1.03,Beverage,Regular
47,2022/10/28,Fri,Taiwan,Sprite,33.00,1.03,Beverage,Regular
48,2022/10/28,Fri,Taiwan,Zero Coke,33.00,1.03,Beverage,Regular
