,Date,Day,Territory,Menu Item,Price (TWD),Price (USD),Category,Menu
1,2022/08/25,Thu,Taiwan,Honey Korean McCrispy Happy Sharing Meal,519.00,17.16,Promotion,Regular
2,2022/08/25,Thu,Taiwan,Honey Korean McCrispy,70.00,2.31,Promotion,Regular
3,2022/08/25,Thu,Taiwan,McCrispy-Chicken Leg/Thigh,60.00,1.98,Promotion,Regular
4,2022/08/25,Thu,Taiwan,McCrispy-Chicken Wing,49.00,1.62,Promotion,Regular
5,2022/08/25,Thu,Taiwan,Double Flavor Pie -Choco Banana x6,243.00,8.03,Promotion,Regular
6,2022/08/25,Thu,Taiwan,MDS Night Meal-McCrispy(2)+McNuggets(10),288.00,9.52,Promotion,Regular
7,2022/08/25,Thu,Taiwan,McCrispy (O) & Chicken McNuggets Happy Sharing Meal,539.00,17.82,Promotion,Regular
8,2022/08/25,Thu,Taiwan,30 Pcs Chicken McNuggets Happy Sharing Meal,349.00,11.54,Promotion,Regular
9,2022/08/25,Thu,Taiwan,Double Flavor Pie -Choco Banana x6,243.00,8.03,Promotion,Breakfast
10,2022/08/25,Thu,Taiwan,Breakfast  2 Burger Combo Meal,199.00,6.58,Promotion,Breakfast
11,2022/08/25,Thu,Taiwan,Honey Korean McCrispy Happy Sharing Meal,519.00,17.16,Happy Sharing Meal,Regular
12,2022/08/25,Thu,Taiwan,McCrispy (O) & Chicken McNuggets Happy Sharing Meal,539.00,17.82,Happy Sharing Meal,Regular
13,2022/08/25,Thu,Taiwan,McCrispy(O) Happy Sharing Meal,459.00,15.17,Happy Sharing Meal,Regular
14,2022/08/25,Thu,Taiwan,30 Pcs Chicken McNuggets Happy Sharing Meal,349.00,11.54,Happy Sharing Meal,Regular
15,2022/08/25,Thu,Taiwan,Tender Chicken Wing Sharing Meal,309.00,10.22,Happy Sharing Meal,Regular
16,2022/08/25,Thu,Taiwan,Spicy Chicken Wing Sharing Meal,309.00,10.22,Happy Sharing Meal,Regular
17,2022/08/25,Thu,Taiwan,20 Pcs Chicken McNuggets Happy Sharing Meal,259.00,8.56,Happy Sharing Meal,Regular
18,2022/08/25,Thu,Taiwan,2 Burger Combo Meal,309.00,10.22,Happy Sharing Meal,Regular
19,2022/08/25,Thu,Taiwan,BLT Angus Beef Burger,114.00,3.77,Signature,Regular
20,2022/08/25,Thu,Taiwan,BLT Spicy Chicken Burger,114.00,3.77,Signature,Regular
21,2022/08/25,Thu,Taiwan,BLT Grilled Chicken Burger,114.00,3.77,Signature,Regular
22,2022/08/25,Thu,Taiwan,Mushroom Angus Beef Burger,124.00,4.10,Signature,Regular
23,2022/08/25,Thu,Taiwan,Caesar Salad w/Spicy Chicken Filet,104.00,3.44,Signature,Regular
24,2022/08/25,Thu,Taiwan,Italian Grilled Chicken Salad,104.00,3.44,Signature,Regular
25,2022/08/25,Thu,Taiwan,MDS Night Meal-McCrispy(2)+McNuggets(10),288.00,9.52,late night item (22:00-03:00),Regular
26,2022/08/25,Thu,Taiwan,Tea time,99.00,3.27,Tea time,Regular
27,2022/08/25,Thu,Taiwan,Honey Korean McCrispy,70.00,2.31,Ala Carte & Value Meals,Regular
28,2022/08/25,Thu,Taiwan,McCrispy-Chicken Leg/Thigh,60.00,1.98,Ala Carte & Value Meals,Regular
29,2022/08/25,Thu,Taiwan,McCrispy-Chicken Wing,49.00,1.62,Ala Carte & Value Meals,Regular
