,Date,Day,Territory,Menu Item,Price (TWD),Price (USD),Category,Menu
1,2022/11/02,Wed,Taiwan,Rosti Cheese Double Beef Burger,120.00,3.73,Promotion,Regular
2,2022/11/02,Wed,Taiwan,Triple Beef Burger,120.00,3.73,Promotion,Regular
3,2022/11/02,Wed,Taiwan,Yuzu Karaage Chicken Burger,120.00,3.73,Promotion,Regular
4,2022/11/02,Wed,Taiwan,McCrispy (O) & Chicken McNuggets Happy Sharing Meal,539.00,16.75,Promotion,Regular
5,2022/11/02,Wed,Taiwan,30 Pcs Chicken McNuggets Happy Sharing Meal,349.00,10.84,Promotion,Regular
6,2022/11/02,Wed,Taiwan,Breakfast  2 Burger Combo Meal,199.00,6.18,Promotion,Breakfast
7,2022/11/02,Wed,Taiwan,McCrispy (O) & Chicken McNuggets Happy Sharing Meal,539.00,16.75,Happy Sharing Meal,Regular
8,2022/11/02,Wed,Taiwan,McCrispy(O) Happy Sharing Meal,459.00,14.26,Happy Sharing Meal,Regular
9,2022/11/02,Wed,Taiwan,30 Pcs Chicken McNuggets Happy Sharing Meal,349.00,10.84,Happy Sharing Meal,Regular
10,2022/11/02,Wed,Taiwan,Tender Chicken Wing Sharing Meal,309.00,9.60,Happy Sharing Meal,Regular
11,2022/11/02,Wed,Taiwan,Spicy Chicken Wing Sharing Meal,309.00,9.60,Happy Sharing Meal,Regular
12,2022/11/02,Wed,Taiwan,20 Pcs Chicken McNuggets Happy Sharing Meal,259.00,8.05,Happy Sharing Meal,Regular
13,2022/11/02,Wed,Taiwan,2 Burger Combo Meal,309.00,9.60,Happy Sharing Meal,Regular
14,2022/11/02,Wed,Taiwan,BLT Angus Beef Burger,114.00,3.54,Signature,Regular
15,2022/11/02,Wed,Taiwan,BLT Spicy Chicken Burger,114.00,3.54,Signature,Regular
16,2022/11/02,Wed,Taiwan,BLT Grilled Chicken Burger,114.00,3.54,Signature,Regular
17,2022/11/02,Wed,Taiwan,Mushroom Angus Beef Burger,124.00,3.85,Signature,Regular
18,2022/11/02,Wed,Taiwan,Caesar Salad w/Spicy Chicken Filet,104.00,3.23,Signature,Regular
19,2022/11/02,Wed,Taiwan,Italian Grilled Chicken Salad,104.00,3.23,Signature,Regular
20,2022/11/02,Wed,Taiwan,Tea time,99.00,3.08,Tea time,Regular
21,2022/11/02,Wed,Taiwan,Rosti Cheese Double Beef Burger,120.00,3.73,Ala Carte & Value Meals,Regular
22,2022/11/02,Wed,Taiwan,Yuzu Karaage Chicken Burger,120.00,3.73,Ala Carte & Value Meals,Regular
23,2022/11/02,Wed,Taiwan,Triple Beef Burger,120.00,3.73,Ala Carte & Value Meals,Regular
24,2022/11/02,Wed,Taiwan,Big Mac,80.00,2.49,Ala Carte & Value Meals,Regular
25,2022/11/02,Wed,Taiwan,Double Cheese Burger,70.00,2.18,Ala Carte & Value Meals,Regular
26,2022/11/02,Wed,Taiwan,McCrispy-Chicken Leg/Thigh,60.00,1.86,Ala Carte & Value Meals,Regular
27,2022/11/02,Wed,Taiwan,McCrispy-Chicken Wing,49.00,1.52,Ala Carte & Value Meals,Regular
28,2022/11/02,Wed,Taiwan,10pcs Chicken McNuggets,104.00,3.23,Ala Carte & Value Meals,Regular
29,2022/11/02,Wed,Taiwan,6pcs Chicken McNuggets,64.00,1.99,Ala Carte & Value Meals,Regular
30,2022/11/02,Wed,Taiwan,Grilled BBQ Chicken Burger,80.00,2.49,Ala Carte & Value Meals,Regular
31,2022/11/02,Wed,Taiwan,Spicy Chicken Filet,80.00,2.49,Ala Carte & Value Meals,Regular
32,2022/11/02,Wed,Taiwan,McChicken,49.00,1.52,Ala Carte & Value Meals,Regular
33,2022/11/02,Wed,Taiwan,Filet-O-Fish,60.00,1.86,Ala Carte & Value Meals,Regular
34,2022/11/02,Wed,Taiwan,Hot Honey Milk Tea,65.00,2.02,McCafé,Regular
35,2022/11/02,Wed,Taiwan,Iced Honey Milk Tea,65.00,2.02,McCafé,Regular
36,2022/11/02,Wed,Taiwan,Honey Iced Tea,55.00,1.71,McCafé,Regular
37,2022/11/02,Wed,Taiwan,Iced Latte (No sugar),75.00,2.33,McCafé,Regular
38,2022/11/02,Wed,Taiwan,12oz Iced Americano (No sugar),65.00,2.02,McCafé,Regular
39,2022/11/02,Wed,Taiwan,Hot Latte,75.00,2.33,McCafé,Regular
40,2022/11/02,Wed,Taiwan,12oz Americano,65.00,2.02,McCafé,Regular
41,2022/11/02,Wed,Taiwan,Iced Assam Latte,75.00,2.33,McCafé,Regular
42,2022/11/02,Wed,Taiwan,Assam Latte,75.00,2.33,McCafé,Regular
43,2022/11/02,Wed,Taiwan,Sugar-free Iced Black Tea,33.00,1.03,Beverage,Regular
44,2022/11/02,Wed,Taiwan,Sugar-free Iced Green Tea,33.00,1.03,Beverage,Regular
45,2022/11/02,Wed,Taiwan,Coca-Cola,33.00,1.03,Beverage,Regular
46,2022/11/02,Wed,Taiwan,Iced Tea,33.00,1.03,Beverage,Regular
47,2022/11/02,Wed,Taiwan,Sprite,33.00,1.03,Beverage,Regular
48,2022/11/02,Wed,Taiwan,Zero Coke,33.00,1.03,Beverage,Regular
49,2022/11/02,Wed,Taiwan,Taiwan Fresh Orange Juice,55.00,1.71,Beverage,Regular
50,2022/11/02,Wed,Taiwan,Hot Milk Tea,38.00,1.18,Beverage,Regular
51,2022/11/02,Wed,Taiwan,Hot Tea,38.00,1.18,Beverage,Regular
52,2022/11/02,Wed,Taiwan,Iced Milk Tea,38.00,1.18,Beverage,Regular
53,2022/11/02,Wed,Taiwan,Milk,33.00,1.03,Beverage,Regular
54,2022/11/02,Wed,Taiwan,Onion Rings,59.00,1.83,Desserts,Regular
55,2022/11/02,Wed,Taiwan,McFlurry(OREO) x2,110.00,3.42,Desserts,Regular
56,2022/11/02,Wed,Taiwan,McFlurry(OREO),55.00,1.71,Desserts,Regular
57,2022/11/02,Wed,Taiwan,Classic Platter - New 3 Kind,136.00,4.23,Desserts,Regular
58,2022/11/02,Wed,Taiwan,Spicy Chicken Wing(6),130.00,4.04,Desserts,Regular
59,2022/11/02,Wed,Taiwan,Tender Chicken Wing(6),130.00,4.04,Desserts,Regular
60,2022/11/02,Wed,Taiwan,Spicy Chicken Wing,49.00,1.52,Desserts,Regular
61,2022/11/02,Wed,Taiwan,Tender Chicken Wing,49.00,1.52,Desserts,Regular
62,2022/11/02,Wed,Taiwan,Apple Pie,35.00,1.09,Desserts,Regular
63,2022/11/02,Wed,Taiwan,Corn Soup,40.00,1.24,Desserts,Regular
64,2022/11/02,Wed,Taiwan,Sweet Potato,58.00,1.80,Desserts,Regular
65,2022/11/02,Wed,Taiwan,Fries,35.00,1.09,Desserts,Regular
66,2022/11/02,Wed,Taiwan,Fruit Bag (Apple),39.00,1.21,Desserts,Regular
67,2022/11/02,Wed,Taiwan,Salad,45.00,1.40,Desserts,Regular
68,2022/11/02,Wed,Taiwan,Happy Meal - Ham burger,89.00,2.77,Happy Meal,Regular
69,2022/11/02,Wed,Taiwan,Happy Meal - McNugget(4),89.00,2.77,Happy Meal,Regular
70,2022/11/02,Wed,Taiwan,Happy Meal - McFish,89.00,2.77,Happy Meal,Regular
71,2022/11/02,Wed,Taiwan,Grand Breakfast,115.00,3.57,Breakfast Platters,Breakfast
72,2022/11/02,Wed,Taiwan,Big Breakfast,75.00,2.33,Breakfast Platters,Breakfast
73,2022/11/02,Wed,Taiwan,Hotcakes w/Sausage,69.00,2.14,Breakfast Platters,Breakfast
74,2022/11/02,Wed,Taiwan,Hotcakes,55.00,1.71,Breakfast Platters,Breakfast
75,2022/11/02,Wed,Taiwan,Breakfast  2 Burger Combo Meal,199.00,6.18,Breakfast & Value Meals,Breakfast
76,2022/11/02,Wed,Taiwan,Bacon Bagel w/Egg,79.00,2.45,Breakfast & Value Meals,Breakfast
77,2022/11/02,Wed,Taiwan,Cheese Bagel w/Egg,69.00,2.14,Breakfast & Value Meals,Breakfast
78,2022/11/02,Wed,Taiwan,Plain Bagel,55.00,1.71,Breakfast & Value Meals,Breakfast
79,2022/11/02,Wed,Taiwan,Mega Sausage McMuffin,78.00,2.42,Breakfast & Value Meals,Breakfast
80,2022/11/02,Wed,Taiwan,Sausage McMuffin w/Egg,58.00,1.80,Breakfast & Value Meals,Breakfast
81,2022/11/02,Wed,Taiwan,Sausage McMuffin,48.00,1.49,Breakfast & Value Meals,Breakfast
82,2022/11/02,Wed,Taiwan,Egg McMuffin,52.00,1.62,Breakfast & Value Meals,Breakfast
83,2022/11/02,Wed,Taiwan,Chicken McMuffin w/Egg,58.00,1.80,Breakfast & Value Meals,Breakfast
84,2022/11/02,Wed,Taiwan,Chicken McMuffin,48.00,1.49,Breakfast & Value Meals,Breakfast
85,2022/11/02,Wed,Taiwan,McMuffin w/Vegetable,60.00,1.86,Breakfast & Value Meals,Breakfast
86,2022/11/02,Wed,Taiwan,Egg Burger w/Chicken,62.00,1.93,Breakfast & Value Meals,Breakfast
87,2022/11/02,Wed,Taiwan,Egg Burger w/Sausage,62.00,1.93,Breakfast & Value Meals,Breakfast
88,2022/11/02,Wed,Taiwan,Egg Burger w/Ham,50.00,1.55,Breakfast & Value Meals,Breakfast
89,2022/11/02,Wed,Taiwan,Egg Burger w/Cheese,38.00,1.18,Breakfast & Value Meals,Breakfast
90,2022/11/02,Wed,Taiwan,Hot Honey Milk Tea,65.00,2.02,McCafé,Breakfast
91,2022/11/02,Wed,Taiwan,Iced Honey Milk Tea,65.00,2.02,McCafé,Breakfast
92,2022/11/02,Wed,Taiwan,Honey Iced Tea,55.00,1.71,McCafé,Breakfast
93,2022/11/02,Wed,Taiwan,Iced Latte (No sugar),75.00,2.33,McCafé,Breakfast
94,2022/11/02,Wed,Taiwan,12oz Iced Americano (No sugar),65.00,2.02,McCafé,Breakfast
95,2022/11/02,Wed,Taiwan,Hot Latte,75.00,2.33,McCafé,Breakfast
96,2022/11/02,Wed,Taiwan,12oz Americano,65.00,2.02,McCafé,Breakfast
97,2022/11/02,Wed,Taiwan,Iced Assam Latte,75.00,2.33,McCafé,Breakfast
98,2022/11/02,Wed,Taiwan,Assam Latte,75.00,2.33,McCafé,Breakfast
99,2022/11/02,Wed,Taiwan,Sugar-free Iced Black Tea,33.00,1.03,Beverage,Breakfast
100,2022/11/02,Wed,Taiwan,Sugar-free Iced Green Tea,33.00,1.03,Beverage,Breakfast
101,2022/11/02,Wed,Taiwan,Taiwan Fresh Orange Juice,55.00,1.71,Beverage,Breakfast
102,2022/11/02,Wed,Taiwan,Hot Milk Tea,38.00,1.18,Beverage,Breakfast
103,2022/11/02,Wed,Taiwan,Iced Milk Tea,38.00,1.18,Beverage,Breakfast
104,2022/11/02,Wed,Taiwan,Hot Tea,38.00,1.18,Beverage,Breakfast
105,2022/11/02,Wed,Taiwan,Coca-Cola,33.00,1.03,Beverage,Breakfast
106,2022/11/02,Wed,Taiwan,Iced Tea,33.00,1.03,Beverage,Breakfast
107,2022/11/02,Wed,Taiwan,Sprite,33.00,1.03,Beverage,Breakfast
108,2022/11/02,Wed,Taiwan,Zero Coke,33.00,1.03,Beverage,Breakfast
109,2022/11/02,Wed,Taiwan,Milk,33.00,1.03,Beverage,Breakfast
110,2022/11/02,Wed,Taiwan,Apple Pie,35.00,1.09,Desserts,Breakfast
111,2022/11/02,Wed,Taiwan,Corn Soup,40.00,1.24,Desserts,Breakfast
112,2022/11/02,Wed,Taiwan,Hash Brown,32.00,0.99,Desserts,Breakfast
113,2022/11/02,Wed,Taiwan,Fruit Bag (Apple),39.00,1.21,Desserts,Breakfast
