,Date,Day,Territory,Menu Item,Price (TWD),Price (USD),Category,Menu
1,2024/12/12,Thu,Taiwan,Cod Roe Angus Beef Salmon Burger Meal,220.00,6.77,Promotion,Regular
2,2024/12/12,Thu,Taiwan,Cod Roe Double Salmon Burger Meal,220.00,6.77,Promotion,Regular
3,2024/12/12,Thu,Taiwan,Cod Roe Salmon Burger Meal,200.00,6.16,Promotion,Regular
4,2024/12/12,Thu,Taiwan,Cod Roe Salmon Burger Sharing Box,540.00,16.63,Promotion,Regular
5,2024/12/12,Thu,Taiwan,Blueberry Custard Pie,51.00,1.57,Promotion,Regular
6,2024/12/12,Thu,Taiwan,Breakfast  2 Burger Combo Meal,209.00,6.43,Promotion,Breakfast
7,2024/12/12,Thu,Taiwan,Blueberry Custard Pie,51.00,1.57,Promotion,Breakfast
8,2024/12/12,Thu,Taiwan,Cod Roe Salmon Burger Sharing Box,540.00,16.63,Happy Sharing Meal,Regular
9,2024/12/12,Thu,Taiwan,2 Burger Combo Meal,319.00,9.82,Happy Sharing Meal,Regular
10,2024/12/12,Thu,Taiwan,Chicken McNuggets & Chicken McCrispy Happy Sharing Meal (Original / Spicy) (Drumsticks & thighs are distributed randomly),601.00,18.50,Happy Sharing Meal,Regular
11,2024/12/12,Thu,Taiwan,Original Chicken McCrispy Happy Sharing Meal (Drumsticks & thighs are distributed randomly),508.00,15.64,Happy Sharing Meal,Regular
12,2024/12/12,Thu,Taiwan,30pcs Chicken McNuggets Happy Sharing Meal,368.00,11.33,Happy Sharing Meal,Regular
13,2024/12/12,Thu,Taiwan,Spicy Chicken Wings Happy Sharing Meal,319.00,9.82,Happy Sharing Meal,Regular
14,2024/12/12,Thu,Taiwan,20pcs Chicken McNuggets Happy Sharing Meal,275.00,8.47,Happy Sharing Meal,Regular
15,2024/12/12,Thu,Taiwan,Cod Roe Angus Beef Salmon Burger,139.00,4.28,Signature,Regular
16,2024/12/12,Thu,Taiwan,Cod Roe Double Salmon Burger,139.00,4.28,Signature,Regular
17,2024/12/12,Thu,Taiwan,Cod Roe Salmon Burger,119.00,3.66,Signature,Regular
18,2024/12/12,Thu,Taiwan,Mushroom Crispy Chicken Burger,135.00,4.16,Signature,Regular
19,2024/12/12,Thu,Taiwan,Parmesan Angus Beef Burger,130.00,4.00,Signature,Regular
20,2024/12/12,Thu,Taiwan,Parmesan Crispy Chicken Burger,130.00,4.00,Signature,Regular
21,2024/12/12,Thu,Taiwan,BLT Angus Beef Burger,125.00,3.85,Signature,Regular
22,2024/12/12,Thu,Taiwan,BLT Grilled Chicken Burger,125.00,3.85,Signature,Regular
23,2024/12/12,Thu,Taiwan,Mushroom Angus Beef Burger,135.00,4.16,Signature,Regular
24,2024/12/12,Thu,Taiwan,Quinoa Salad,112.00,3.45,Signature,Regular
25,2024/12/12,Thu,Taiwan,Quinoa Salad w/Fish,142.00,4.37,Signature,Regular
26,2024/12/12,Thu,Taiwan,Quinoa Salad w/Grilled Chicken,142.00,4.37,Signature,Regular
27,2024/12/12,Thu,Taiwan,Quinoa Salad w/Spicy Fried Chicken,142.00,4.37,Signature,Regular
28,2024/12/12,Thu,Taiwan,Late Night Meal - Chicken McNuggets (10pcs) + Chicken McCrispy (2pcs) (Original / Spicy)(Drumsticks & thighs are distributed randomly),294.00,9.05,late night item (22:00-03:00),Regular
29,2024/12/12,Thu,Taiwan,Late Night Meal - Chicken McNuggets (6pcs)+Chicken McCrispy (1pc) (Original / Spicy) (Drumsticks & thighs are distributed randomly),188.00,5.79,late night item (22:00-03:00),Regular
30,2024/12/12,Thu,Taiwan,Late Night Meal –Chicken McNuggets (12pcs),188.00,5.79,late night item (22:00-03:00),Regular
31,2024/12/12,Thu,Taiwan,Double Classic Angus Beef Burger,135.00,4.16,Ala Carte & Value Meals,Regular
32,2024/12/12,Thu,Taiwan,Classic Angus Beef Burger,95.00,2.92,Ala Carte & Value Meals,Regular
33,2024/12/12,Thu,Taiwan,Big Mac,81.00,2.49,Ala Carte & Value Meals,Regular
34,2024/12/12,Thu,Taiwan,Double Cheeseburger,75.00,2.31,Ala Carte & Value Meals,Regular
35,2024/12/12,Thu,Taiwan,Grilled BBQ Chicken Burger,86.00,2.65,Ala Carte & Value Meals,Regular
36,2024/12/12,Thu,Taiwan,Original / Spicy Chicken McCrispy (2pcs) (Drumsticks &thighs are distributed randomly),129.00,3.97,Ala Carte & Value Meals,Regular
37,2024/12/12,Thu,Taiwan,Chicken McNuggets (10pcs),110.00,3.39,Ala Carte & Value Meals,Regular
38,2024/12/12,Thu,Taiwan,Chicken McNuggets (6pcs),69.00,2.12,Ala Carte & Value Meals,Regular
39,2024/12/12,Thu,Taiwan,Spicy Chicken Filet,81.00,2.49,Ala Carte & Value Meals,Regular
