,Date,Day,Territory,Menu Item,Price (TWD),Price (USD),Category,Menu
1,2022/07/23,Sat,Taiwan,Slightly Stringy Cheese Patty Double Beef Cheese Burger,134.00,4.49,Promotion,Regular
2,2022/07/23,Sat,Taiwan,Slightly Stringy Cheese Patty Pork Cheese Burger,134.00,4.49,Promotion,Regular
3,2022/07/23,Sat,Taiwan,Pork Cheese Burger,114.00,3.82,Promotion,Regular
4,2022/07/23,Sat,Taiwan,Double Beef Cheese Burger,114.00,3.82,Promotion,Regular
5,2022/07/23,Sat,Taiwan,Night Meal-McCrispy,139.00,4.65,Promotion,Regular
6,2022/07/23,Sat,Taiwan,Night 12 Pcs Chicken McNuggets,139.00,4.65,Promotion,Regular
7,2022/07/23,Sat,Taiwan,Morinaga McFlurry buy one get one BOGO,65.00,2.18,Promotion,Regular
8,2022/07/23,Sat,Taiwan,Double Flavor Pie -Choco Banana x6,243.00,8.14,Promotion,Regular
9,2022/07/23,Sat,Taiwan,2 Burger Combo Meal,309.00,10.35,Promotion,Regular
10,2022/07/23,Sat,Taiwan,McCrispy (O) & Chicken McNuggets Happy Sharing Meal,539.00,18.05,Promotion,Regular
11,2022/07/23,Sat,Taiwan,30 Pcs Chicken McNuggets Happy Sharing Meal,349.00,11.68,Promotion,Regular
12,2022/07/23,Sat,Taiwan,Double Flavor Pie -Choco Banana x6,243.00,8.14,Promotion,Breakfast
13,2022/07/23,Sat,Taiwan,Breakfast  2 Burger Combo Meal,199.00,6.66,Promotion,Breakfast
14,2022/07/23,Sat,Taiwan,McCrispy (O) & Chicken McNuggets Happy Sharing Meal,539.00,18.05,Happy Sharing Meal,Regular
15,2022/07/23,Sat,Taiwan,McCrispy(O) Happy Sharing Meal,459.00,15.37,Happy Sharing Meal,Regular
16,2022/07/23,Sat,Taiwan,30 Pcs Chicken McNuggets Happy Sharing Meal,349.00,11.68,Happy Sharing Meal,Regular
17,2022/07/23,Sat,Taiwan,Tender Chicken Wing Sharing Meal,309.00,10.35,Happy Sharing Meal,Regular
18,2022/07/23,Sat,Taiwan,Spicy Chicken Wing Sharing Meal,309.00,10.35,Happy Sharing Meal,Regular
19,2022/07/23,Sat,Taiwan,20 Pcs Chicken McNuggets Happy Sharing Meal,259.00,8.67,Happy Sharing Meal,Regular
20,2022/07/23,Sat,Taiwan,2 Burger Combo Meal,309.00,10.35,Happy Sharing Meal,Regular
21,2022/07/23,Sat,Taiwan,BLT Angus Beef Burger,114.00,3.82,Signature,Regular
22,2022/07/23,Sat,Taiwan,BLT Spicy Chicken Burger,114.00,3.82,Signature,Regular
23,2022/07/23,Sat,Taiwan,BLT Grilled Chicken Burger,114.00,3.82,Signature,Regular
24,2022/07/23,Sat,Taiwan,Mushroom Angus Beef Burger,124.00,4.15,Signature,Regular
25,2022/07/23,Sat,Taiwan,Caesar Salad w/Spicy Chicken Filet,104.00,3.48,Signature,Regular
26,2022/07/23,Sat,Taiwan,Italian Grilled Chicken Salad,104.00,3.48,Signature,Regular
27,2022/07/23,Sat,Taiwan,Night Meal-McCrispy,139.00,4.65,late night item (22:00-03:00),Regular
28,2022/07/23,Sat,Taiwan,Night 12 Pcs Chicken McNuggets,139.00,4.65,late night item (22:00-03:00),Regular
29,2022/07/23,Sat,Taiwan,Tea time,99.00,3.31,Tea time,Regular
