,Date,Day,Territory,Menu Item,Price (TWD),Price (USD),Category,Menu
1,2022/11/14,Mon,Taiwan,Shrimp Angus Beef Burger,154.00,4.94,Promotion,Regular
2,2022/11/14,Mon,Taiwan,Double Shrimp Burger,154.00,4.94,Promotion,Regular
3,2022/11/14,Mon,Taiwan,McCrispy (O) & Chicken McNuggets Happy Sharing Meal,539.00,17.31,Promotion,Regular
4,2022/11/14,Mon,Taiwan,30 Pcs Chicken McNuggets Happy Sharing Meal,349.00,11.21,Promotion,Regular
5,2022/11/14,Mon,Taiwan,Bagel Burger with Mushroom,89.00,2.86,Promotion,Breakfast
6,2022/11/14,Mon,Taiwan,Breakfast  2 Burger Combo Meal,199.00,6.39,Promotion,Breakfast
7,2022/11/14,Mon,Taiwan,McCrispy (O) & Chicken McNuggets Happy Sharing Meal,539.00,17.31,Happy Sharing Meal,Regular
8,2022/11/14,Mon,Taiwan,McCrispy(O) Happy Sharing Meal,459.00,14.74,Happy Sharing Meal,Regular
9,2022/11/14,Mon,Taiwan,30 Pcs Chicken McNuggets Happy Sharing Meal,349.00,11.21,Happy Sharing Meal,Regular
10,2022/11/14,Mon,Taiwan,Tender Chicken Wing Sharing Meal,309.00,9.92,Happy Sharing Meal,Regular
11,2022/11/14,Mon,Taiwan,Spicy Chicken Wing Sharing Meal,309.00,9.92,Happy Sharing Meal,Regular
12,2022/11/14,Mon,Taiwan,20 Pcs Chicken McNuggets Happy Sharing Meal,259.00,8.32,Happy Sharing Meal,Regular
13,2022/11/14,Mon,Taiwan,2 Burger Combo Meal,309.00,9.92,Happy Sharing Meal,Regular
14,2022/11/14,Mon,Taiwan,Shrimp Angus Beef Burger,154.00,4.94,Signature,Regular
15,2022/11/14,Mon,Taiwan,Double Shrimp Burger,154.00,4.94,Signature,Regular
16,2022/11/14,Mon,Taiwan,BLT Angus Beef Burger,114.00,3.66,Signature,Regular
17,2022/11/14,Mon,Taiwan,BLT Spicy Chicken Burger,114.00,3.66,Signature,Regular
18,2022/11/14,Mon,Taiwan,BLT Grilled Chicken Burger,114.00,3.66,Signature,Regular
19,2022/11/14,Mon,Taiwan,Mushroom Angus Beef Burger,124.00,3.98,Signature,Regular
20,2022/11/14,Mon,Taiwan,Caesar Salad w/Spicy Chicken Filet,104.00,3.34,Signature,Regular
21,2022/11/14,Mon,Taiwan,Italian Grilled Chicken Salad,104.00,3.34,Signature,Regular
22,2022/11/14,Mon,Taiwan,Tea time,99.00,3.18,Tea time,Regular
23,2022/11/14,Mon,Taiwan,Big Mac,80.00,2.57,Ala Carte & Value Meals,Regular
24,2022/11/14,Mon,Taiwan,Double Cheese Burger,70.00,2.25,Ala Carte & Value Meals,Regular
25,2022/11/14,Mon,Taiwan,McCrispy-Chicken Leg/Thigh,60.00,1.93,Ala Carte & Value Meals,Regular
26,2022/11/14,Mon,Taiwan,McCrispy-Chicken Wing,49.00,1.57,Ala Carte & Value Meals,Regular
27,2022/11/14,Mon,Taiwan,10pcs Chicken McNuggets,104.00,3.34,Ala Carte & Value Meals,Regular
28,2022/11/14,Mon,Taiwan,6pcs Chicken McNuggets,64.00,2.06,Ala Carte & Value Meals,Regular
29,2022/11/14,Mon,Taiwan,Grilled BBQ Chicken Burger,80.00,2.57,Ala Carte & Value Meals,Regular
30,2022/11/14,Mon,Taiwan,Spicy Chicken Filet,80.00,2.57,Ala Carte & Value Meals,Regular
31,2022/11/14,Mon,Taiwan,McChicken,49.00,1.57,Ala Carte & Value Meals,Regular
32,2022/11/14,Mon,Taiwan,Filet-O-Fish,60.00,1.93,Ala Carte & Value Meals,Regular
33,2022/11/14,Mon,Taiwan,Alishan Single Origin iced,120.00,3.85,McCafé,Regular
34,2022/11/14,Mon,Taiwan,Alishan Single Origin hot,120.00,3.85,McCafé,Regular
35,2022/11/14,Mon,Taiwan,Hot Honey Milk Tea,65.00,2.09,McCafé,Regular
36,2022/11/14,Mon,Taiwan,Iced Honey Milk Tea,65.00,2.09,McCafé,Regular
37,2022/11/14,Mon,Taiwan,Honey Iced Tea,55.00,1.77,McCafé,Regular
38,2022/11/14,Mon,Taiwan,Iced Latte (No sugar),75.00,2.41,McCafé,Regular
39,2022/11/14,Mon,Taiwan,12oz Iced Americano (No sugar),65.00,2.09,McCafé,Regular
40,2022/11/14,Mon,Taiwan,Hot Latte,75.00,2.41,McCafé,Regular
41,2022/11/14,Mon,Taiwan,12oz Americano,65.00,2.09,McCafé,Regular
42,2022/11/14,Mon,Taiwan,Iced Assam Latte,75.00,2.41,McCafé,Regular
43,2022/11/14,Mon,Taiwan,Assam Latte,75.00,2.41,McCafé,Regular
44,2022/11/14,Mon,Taiwan,Sugar-free Iced Black Tea,33.00,1.06,Beverage,Regular
45,2022/11/14,Mon,Taiwan,Sugar-free Iced Green Tea,33.00,1.06,Beverage,Regular
46,2022/11/14,Mon,Taiwan,Coca-Cola,33.00,1.06,Beverage,Regular
47,2022/11/14,Mon,Taiwan,Iced Tea,33.00,1.06,Beverage,Regular
48,2022/11/14,Mon,Taiwan,Sprite,33.00,1.06,Beverage,Regular
49,2022/11/14,Mon,Taiwan,Zero Coke,33.00,1.06,Beverage,Regular
50,2022/11/14,Mon,Taiwan,Taiwan Fresh Orange Juice,55.00,1.77,Beverage,Regular
51,2022/11/14,Mon,Taiwan,Hot Milk Tea,38.00,1.22,Beverage,Regular
52,2022/11/14,Mon,Taiwan,Hot Tea,38.00,1.22,Beverage,Regular
53,2022/11/14,Mon,Taiwan,Iced Milk Tea,38.00,1.22,Beverage,Regular
54,2022/11/14,Mon,Taiwan,Milk,33.00,1.06,Beverage,Regular
55,2022/11/14,Mon,Taiwan,Onion Rings,59.00,1.89,Desserts,Regular
56,2022/11/14,Mon,Taiwan,McFlurry(OREO) x2,110.00,3.53,Desserts,Regular
57,2022/11/14,Mon,Taiwan,McFlurry(OREO),55.00,1.77,Desserts,Regular
58,2022/11/14,Mon,Taiwan,Classic Platter - New 3 Kind,136.00,4.37,Desserts,Regular
59,2022/11/14,Mon,Taiwan,Spicy Chicken Wing(6),130.00,4.17,Desserts,Regular
60,2022/11/14,Mon,Taiwan,Tender Chicken Wing(6),130.00,4.17,Desserts,Regular
61,2022/11/14,Mon,Taiwan,Spicy Chicken Wing,49.00,1.57,Desserts,Regular
62,2022/11/14,Mon,Taiwan,Tender Chicken Wing,49.00,1.57,Desserts,Regular
63,2022/11/14,Mon,Taiwan,Apple Pie,35.00,1.12,Desserts,Regular
64,2022/11/14,Mon,Taiwan,Corn Soup,40.00,1.28,Desserts,Regular
65,2022/11/14,Mon,Taiwan,Sweet Potato,58.00,1.86,Desserts,Regular
66,2022/11/14,Mon,Taiwan,Fries,35.00,1.12,Desserts,Regular
67,2022/11/14,Mon,Taiwan,Fruit Bag (Apple),39.00,1.25,Desserts,Regular
68,2022/11/14,Mon,Taiwan,Fruit Bag (Guava),39.00,1.25,Desserts,Regular
69,2022/11/14,Mon,Taiwan,Salad,45.00,1.44,Desserts,Regular
70,2022/11/14,Mon,Taiwan,Happy Meal - Ham burger,89.00,2.86,Happy Meal,Regular
71,2022/11/14,Mon,Taiwan,Happy Meal - McNugget(4),89.00,2.86,Happy Meal,Regular
72,2022/11/14,Mon,Taiwan,Happy Meal - McFish,89.00,2.86,Happy Meal,Regular
