,Date,Day,Territory,Menu Item,Price (TWD),Price (USD),Category,Menu
0,2022/03/29,Tue,Taiwan,Dessert Card Combo,468.00,16.24,Promotion,Regular
1,2022/03/29,Tue,Taiwan,Grilled Chicken Burger,99.00,3.43,Promotion,Regular
2,2022/03/29,Tue,Taiwan,BBQ Rib,99.00,3.43,Promotion,Regular
3,2022/03/29,Tue,Taiwan,30 Pcs McNuggets Sharing Meal,349.00,12.11,Promotion,Regular
4,2022/03/29,Tue,Taiwan,McCrispy & McNuggets Sharing Meal,539.00,18.70,Promotion,Regular
5,2022/03/29,Tue,Taiwan,Dessert Card Combo,468.00,16.24,Promotion,Breakfast
6,2022/03/29,Tue,Taiwan,Breakfast  2 Burger Combo Meal,199.00,6.90,Promotion,Breakfast
7,2022/03/29,Tue,Taiwan,Happy Sharing Meal - Chicken McCrispy,519.00,18.01,Happy Sharing Box,Regular
8,2022/03/29,Tue,Taiwan,Spicy Chicken Wing HSM,308.00,10.69,Happy Sharing Box,Regular
9,2022/03/29,Tue,Taiwan,Tender Chicken Wing HSM,308.00,10.69,Happy Sharing Box,Regular
10,2022/03/29,Tue,Taiwan,20 Pcs Chicken McNuggets Sharing Meal,259.00,8.99,Happy Sharing Box,Regular
11,2022/03/29,Tue,Taiwan,30 Pcs McNuggets Sharing Meal,349.00,12.11,Happy Sharing Box,Regular
12,2022/03/29,Tue,Taiwan,McCrispy Sharing Meal,459.00,15.92,Happy Sharing Box,Regular
13,2022/03/29,Tue,Taiwan,McCrispy & McNuggets Sharing Meal,539.00,18.70,Happy Sharing Box,Regular
14,2022/03/29,Tue,Taiwan,Tender Chicken Wing HSM,309.00,10.72,Happy Sharing Box,Regular
15,2022/03/29,Tue,Taiwan,Spicy Chicken Wing HSM,309.00,10.72,Happy Sharing Box,Regular
16,2022/03/29,Tue,Taiwan,2 Burger Combo Meal,309.00,10.72,Happy Sharing Box,Regular
17,2022/03/29,Tue,Taiwan,BLT Angus Beef Burger,114.00,3.95,Signature,Regular
