,Date,Day,Territory,Menu Item,Price (TWD),Price (USD),Category,Menu
1,2022/05/28,Sat,Taiwan,Korean McCrispy,70.00,2.39,Promotion,Regular
2,2022/05/28,Sat,Taiwan,McCrispy-Chicken Leg/Thigh,60.00,2.05,Promotion,Regular
3,2022/05/28,Sat,Taiwan,Apple Pie x 6,168.00,5.73,Promotion,Regular
4,2022/05/28,Sat,Taiwan,30 Pcs McNuggets Sharing Meal,349.00,11.90,Promotion,Regular
5,2022/05/28,Sat,Taiwan,McCrispy & McNuggets Sharing Meal,539.00,18.38,Promotion,Regular
6,2022/05/28,Sat,Taiwan,Apple Pie x 6,168.00,5.73,Promotion,Breakfast
7,2022/05/28,Sat,Taiwan,Breakfast  2 Burger Combo Meal,199.00,6.79,Promotion,Breakfast
8,2022/05/28,Sat,Taiwan,Happy Sharing Meal - Korean McCrispy,519.00,17.70,Happy Sharing Box,Regular
9,2022/05/28,Sat,Taiwan,Chicken McCrispy Sharing box,519.00,17.70,Happy Sharing Box,Regular
10,2022/05/28,Sat,Taiwan,Spicy Chicken Wing HSM,308.00,10.50,Happy Sharing Box,Regular
11,2022/05/28,Sat,Taiwan,Tender Chicken Wing HSM,308.00,10.50,Happy Sharing Box,Regular
12,2022/05/28,Sat,Taiwan,20 Pcs Chicken McNuggets Sharing Meal,259.00,8.83,Happy Sharing Box,Regular
13,2022/05/28,Sat,Taiwan,30 Pcs McNuggets Sharing Meal,349.00,11.90,Happy Sharing Box,Regular
14,2022/05/28,Sat,Taiwan,McCrispy Sharing Meal,459.00,15.65,Happy Sharing Box,Regular
15,2022/05/28,Sat,Taiwan,McCrispy & McNuggets Sharing Meal,539.00,18.38,Happy Sharing Box,Regular
16,2022/05/28,Sat,Taiwan,Tender Chicken Wing HSM,309.00,10.54,Happy Sharing Box,Regular
17,2022/05/28,Sat,Taiwan,Spicy Chicken Wing HSM,309.00,10.54,Happy Sharing Box,Regular
18,2022/05/28,Sat,Taiwan,2 Burger Combo Meal,309.00,10.54,Happy Sharing Box,Regular
19,2022/05/28,Sat,Taiwan,BLT Angus Beef Burger,114.00,3.89,Signature,Regular
20,2022/05/28,Sat,Taiwan,BLT Spicy Chicken Burger,114.00,3.89,Signature,Regular
21,2022/05/28,Sat,Taiwan,BLT Grilled Chicken Burger,114.00,3.89,Signature,Regular
22,2022/05/28,Sat,Taiwan,Mushroom Angus Beef Burger,124.00,4.23,Signature,Regular
23,2022/05/28,Sat,Taiwan,Caesar Salad w/Spicy Chicken Filet,104.00,3.55,Signature,Regular
24,2022/05/28,Sat,Taiwan,Italian Grilled Chicken Salad,104.00,3.55,Signature,Regular
25,2022/05/28,Sat,Taiwan,Tea time,99.00,3.38,Tea time,Regular
26,2022/05/28,Sat,Taiwan,Korean McCrispy,70.00,2.39,Ala Carte & Value Meals,Regular
27,2022/05/28,Sat,Taiwan,McCrispy-Chicken Leg/Thigh,60.00,2.05,Ala Carte & Value Meals,Regular
28,2022/05/28,Sat,Taiwan,McCrispy-Chicken Wing,49.00,1.67,Ala Carte & Value Meals,Regular
29,2022/05/28,Sat,Taiwan,BLT Spicy Chicken Burger,114.00,3.89,Ala Carte & Value Meals,Regular
30,2022/05/28,Sat,Taiwan,BLT Angus Beef Burger,114.00,3.89,Ala Carte & Value Meals,Regular
31,2022/05/28,Sat,Taiwan,BLT Grilled Chicken Burger,114.00,3.89,Ala Carte & Value Meals,Regular
32,2022/05/28,Sat,Taiwan,Mushroom Angus Beef Burger,124.00,4.23,Ala Carte & Value Meals,Regular
33,2022/05/28,Sat,Taiwan,Caesar Salad w/Spicy Chicken Filet,104.00,3.55,Ala Carte & Value Meals,Regular
34,2022/05/28,Sat,Taiwan,Italian Grilled Chicken Salad,104.00,3.55,Ala Carte & Value Meals,Regular
35,2022/05/28,Sat,Taiwan,Big Mac,80.00,2.73,Ala Carte & Value Meals,Regular
36,2022/05/28,Sat,Taiwan,Double Cheese Burger,70.00,2.39,Ala Carte & Value Meals,Regular
37,2022/05/28,Sat,Taiwan,10pcs Chicken McNuggets,104.00,3.55,Ala Carte & Value Meals,Regular
38,2022/05/28,Sat,Taiwan,6pcs Chicken McNuggets,64.00,2.18,Ala Carte & Value Meals,Regular
39,2022/05/28,Sat,Taiwan,Grilled BBQ Chicken Burger,80.00,2.73,Ala Carte & Value Meals,Regular
40,2022/05/28,Sat,Taiwan,Spicy Chicken Filet,80.00,2.73,Ala Carte & Value Meals,Regular
41,2022/05/28,Sat,Taiwan,McChicken,49.00,1.67,Ala Carte & Value Meals,Regular
42,2022/05/28,Sat,Taiwan,Filet-O-Fish,60.00,2.05,Ala Carte & Value Meals,Regular
43,2022/05/28,Sat,Taiwan,Hot Honey Milk Tea,65.00,2.22,McCafé,Regular
44,2022/05/28,Sat,Taiwan,Iced Honey Milk Tea,65.00,2.22,McCafé,Regular
45,2022/05/28,Sat,Taiwan,Honey Iced Tea,55.00,1.88,McCafé,Regular
46,2022/05/28,Sat,Taiwan,Iced Latte (No sugar),75.00,2.56,McCafé,Regular
