,Date,Day,Territory,Menu Item,Price (SGD),Price (USD),Category,Menu
1,2025/02/21,Fri,Singapore,Sausage McGriddles® Stack,8.00,6.00,What's New,Breakfast Menu
2,2025/02/21,Fri,Singapore,Sausage McGriddles® Stack x MILO® Special,10.00,7.50,What's New,Breakfast Menu
3,2025/02/21,Fri,Singapore,Sausage McGriddles® Stack Meal,9.00,6.75,What's New,Breakfast Menu
4,2025/02/21,Fri,Singapore,Sausage McGriddles® with Egg,6.70,5.03,What's New,Breakfast Menu
5,2025/02/21,Fri,Singapore,Sausage McGriddles® with Egg x MILO® Special,8.90,6.68,What's New,Breakfast Menu
6,2025/02/21,Fri,Singapore,Sausage McGriddles® with Egg Meal,7.90,5.93,What's New,Breakfast Menu
7,2025/02/21,Fri,Singapore,Chicken McGriddles® with Egg,6.70,5.03,What's New,Breakfast Menu
8,2025/02/21,Fri,Singapore,Chicken McGriddles® with Egg x MILO® Special,8.90,6.68,What's New,Breakfast Menu
9,2025/02/21,Fri,Singapore,Chicken McGriddles® with Egg Meal,7.90,5.93,What's New,Breakfast Menu
10,2025/02/21,Fri,Singapore,Sausage McGriddles®,5.80,4.35,What's New,Breakfast Menu
11,2025/02/21,Fri,Singapore,Sausage McGriddles® x MILO® Special,8.00,6.00,What's New,Breakfast Menu
12,2025/02/21,Fri,Singapore,Sausage McGriddles® Meal,7.00,5.25,What's New,Breakfast Menu
13,2025/02/21,Fri,Singapore,Potato Pops,5.70,4.28,What's New,Breakfast Menu
14,2025/02/21,Fri,Singapore,Ovaltine® McFlurry®,4.10,3.07,What's New,Breakfast Menu
15,2025/02/21,Fri,Singapore,Sausage McGriddles® Stack,8.00,6.00,Burgers & Muffins,Breakfast Menu
16,2025/02/21,Fri,Singapore,Sausage McGriddles® Stack x MILO® Special,10.00,7.50,Burgers & Muffins,Breakfast Menu
17,2025/02/21,Fri,Singapore,Sausage McGriddles® Stack Meal,9.00,6.75,Burgers & Muffins,Breakfast Menu
18,2025/02/21,Fri,Singapore,Sausage McGriddles® with Egg,6.70,5.03,Burgers & Muffins,Breakfast Menu
19,2025/02/21,Fri,Singapore,Sausage McGriddles® with Egg x MILO® Special,8.90,6.68,Burgers & Muffins,Breakfast Menu
20,2025/02/21,Fri,Singapore,Sausage McGriddles® with Egg Meal,7.90,5.93,Burgers & Muffins,Breakfast Menu
21,2025/02/21,Fri,Singapore,Chicken McGriddles® with Egg,6.70,5.03,Burgers & Muffins,Breakfast Menu
22,2025/02/21,Fri,Singapore,Chicken McGriddles® with Egg x MILO® Special,8.90,6.68,Burgers & Muffins,Breakfast Menu
23,2025/02/21,Fri,Singapore,Chicken McGriddles® with Egg Meal,7.90,5.93,Burgers & Muffins,Breakfast Menu
24,2025/02/21,Fri,Singapore,Sausage McGriddles®,5.80,4.35,Burgers & Muffins,Breakfast Menu
25,2025/02/21,Fri,Singapore,Sausage McGriddles® x MILO® Special,8.00,6.00,Burgers & Muffins,Breakfast Menu
26,2025/02/21,Fri,Singapore,Sausage McGriddles® Meal,7.00,5.25,Burgers & Muffins,Breakfast Menu
27,2025/02/21,Fri,Singapore,Double Sausage Egg McMuffin®,6.70,5.03,Burgers & Muffins,Breakfast Menu
28,2025/02/21,Fri,Singapore,Double Sausage Egg McMuffin® Meal,8.50,6.38,Burgers & Muffins,Breakfast Menu
29,2025/02/21,Fri,Singapore,Sausage Egg McMuffin®,5.30,3.97,Burgers & Muffins,Breakfast Menu
30,2025/02/21,Fri,Singapore,Sausage Egg McMuffin® Meal,7.10,5.32,Burgers & Muffins,Breakfast Menu
31,2025/02/21,Fri,Singapore,Double Sausage McMuffin®,5.70,4.28,Burgers & Muffins,Breakfast Menu
32,2025/02/21,Fri,Singapore,Double Sausage McMuffin® Meal,7.40,5.55,Burgers & Muffins,Breakfast Menu
33,2025/02/21,Fri,Singapore,Scrambled Egg Burger with Sausage,5.50,4.12,Burgers & Muffins,Breakfast Menu
34,2025/02/21,Fri,Singapore,Scrambled Egg Burger with Sausage Meal,7.20,5.40,Burgers & Muffins,Breakfast Menu
35,2025/02/21,Fri,Singapore,Scrambled Egg Burger with Chicken,5.50,4.12,Burgers & Muffins,Breakfast Menu
36,2025/02/21,Fri,Singapore,Scrambled Egg Burger with Chicken Meal,7.20,5.40,Burgers & Muffins,Breakfast Menu
37,2025/02/21,Fri,Singapore,Double Filet-O-Fish®,8.15,6.11,Burgers & Muffins,Breakfast Menu
38,2025/02/21,Fri,Singapore,Double Filet-O-Fish® Meal,10.00,7.50,Burgers & Muffins,Breakfast Menu
39,2025/02/21,Fri,Singapore,Filet-O-Fish®,6.25,4.69,Burgers & Muffins,Breakfast Menu
40,2025/02/21,Fri,Singapore,Filet-O-Fish® Meal,7.60,5.70,Burgers & Muffins,Breakfast Menu
41,2025/02/21,Fri,Singapore,Chicken Muffin with Egg,5.20,3.90,Burgers & Muffins,Breakfast Menu
42,2025/02/21,Fri,Singapore,Chicken Muffin with Egg Meal,7.00,5.25,Burgers & Muffins,Breakfast Menu
43,2025/02/21,Fri,Singapore,Chicken Bacon and Egg McMuffin®,5.20,3.90,Burgers & Muffins,Breakfast Menu
44,2025/02/21,Fri,Singapore,Chicken Bacon and Egg McMuffin® Meal,6.30,4.72,Burgers & Muffins,Breakfast Menu
45,2025/02/21,Fri,Singapore,Sausage McMuffin®,4.30,3.22,Burgers & Muffins,Breakfast Menu
46,2025/02/21,Fri,Singapore,Sausage McMuffin® Meal,6.00,4.50,Burgers & Muffins,Breakfast Menu
47,2025/02/21,Fri,Singapore,Chicken Muffin,4.30,3.22,Burgers & Muffins,Breakfast Menu
48,2025/02/21,Fri,Singapore,Chicken Muffin Meal,6.00,4.50,Burgers & Muffins,Breakfast Menu
49,2025/02/21,Fri,Singapore,Egg McMuffin®,5.20,3.90,Burgers & Muffins,Breakfast Menu
50,2025/02/21,Fri,Singapore,Egg McMuffin® Meal,6.30,4.72,Burgers & Muffins,Breakfast Menu
51,2025/02/21,Fri,Singapore,Breakfast Deluxe,8.15,6.11,Platters,Breakfast Menu
52,2025/02/21,Fri,Singapore,Breakfast Deluxe Meal,9.60,7.20,Platters,Breakfast Menu
53,2025/02/21,Fri,Singapore,Big Breakfast®,7.10,5.32,Platters,Breakfast Menu
54,2025/02/21,Fri,Singapore,Big Breakfast® Meal,8.05,6.04,Platters,Breakfast Menu
55,2025/02/21,Fri,Singapore,Hotcakes with Sausage,7.30,5.47,Platters,Breakfast Menu
56,2025/02/21,Fri,Singapore,Hotcakes with Sausage Meal,8.95,6.71,Platters,Breakfast Menu
57,2025/02/21,Fri,Singapore,Hotcakes,6.30,4.72,Platters,Breakfast Menu
58,2025/02/21,Fri,Singapore,Hotcakes Meal,8.30,6.23,Platters,Breakfast Menu
59,2025/02/21,Fri,Singapore,Breakfast Wrap Sausage,6.40,4.80,Breakfast Wraps,Breakfast Menu
60,2025/02/21,Fri,Singapore,Breakfast Wrap Sausage Meal,8.20,6.15,Breakfast Wraps,Breakfast Menu
61,2025/02/21,Fri,Singapore,Breakfast Wrap Chicken Ham,6.20,4.65,Breakfast Wraps,Breakfast Menu
62,2025/02/21,Fri,Singapore,Breakfast Wrap Chicken Ham Meal,8.00,6.00,Breakfast Wraps,Breakfast Menu
63,2025/02/21,Fri,Singapore,Chicken McNuggets® (20pc),14.95,11.21,McNuggets®,Breakfast Menu
64,2025/02/21,Fri,Singapore,Chicken McNuggets® (9pc),7.80,5.85,McNuggets®,Breakfast Menu
65,2025/02/21,Fri,Singapore,Chicken McNuggets® (6pc),6.35,4.76,McNuggets®,Breakfast Menu
66,2025/02/21,Fri,Singapore,Scrambled Egg Burger Junior Happy Meal®,5.80,4.35,Happy Meal® and Family Meals,Breakfast Menu
