,Date,Day,Territory,Menu Item,Price (SGD),Price (USD),Category,Menu
1,2025/02/24,Mon,Singapore,Nasi Lemak Burger Upsized Feast,14.30,10.73,What's New,Regular Menu
2,2025/02/24,Mon,Singapore,Curry Chicken McNuggets® (9pc) Upsized Feast,13.55,10.16,What's New,Regular Menu
3,2025/02/24,Mon,Singapore,Curry Chicken McNuggets® (6pc) Upsized Feast,12.05,9.04,What's New,Regular Menu
4,2025/02/24,Mon,Singapore,Nasi Lemak Burger,8.90,6.68,What's New,Regular Menu
5,2025/02/24,Mon,Singapore,Nasi Lemak Burger Meal,11.20,8.40,What's New,Regular Menu
6,2025/02/24,Mon,Singapore,Nasi Lemak Burger Upsized Meal,12.40,9.30,What's New,Regular Menu
7,2025/02/24,Mon,Singapore,Curry Chicken McNuggets® (9pc),9.00,6.75,What's New,Regular Menu
8,2025/02/24,Mon,Singapore,Curry Chicken McNuggets® (9pc) Meal,10.45,7.84,What's New,Regular Menu
9,2025/02/24,Mon,Singapore,Curry Chicken McNuggets® (9pc) Upsized Meal,11.65,8.74,What's New,Regular Menu
10,2025/02/24,Mon,Singapore,Curry Chicken McNuggets® (6pc),6.65,4.99,What's New,Regular Menu
11,2025/02/24,Mon,Singapore,Curry Chicken McNuggets® (6pc) Meal,8.95,6.71,What's New,Regular Menu
12,2025/02/24,Mon,Singapore,Curry Chicken McNuggets® (6pc) Upsized Meal,10.15,7.61,What's New,Regular Menu
13,2025/02/24,Mon,Singapore,Curry Chicken McNuggets® (20pc),15.25,11.44,What's New,Regular Menu
14,2025/02/24,Mon,Singapore,Chicken McNuggets® Mix (20pc),15.25,11.44,What's New,Regular Menu
15,2025/02/24,Mon,Singapore,Smoky BBQ McShaker™ Fries,4.90,3.68,What's New,Regular Menu
16,2025/02/24,Mon,Singapore,Ovaltine® McFlurry®,4.10,3.07,What's New,Regular Menu
17,2025/02/24,Mon,Singapore,Nasi Lemak Burger,8.90,6.68,Burgers,Regular Menu
18,2025/02/24,Mon,Singapore,Nasi Lemak Burger Meal,11.20,8.40,Burgers,Regular Menu
19,2025/02/24,Mon,Singapore,Nasi Lemak Burger Upsized Meal,12.40,9.30,Burgers,Regular Menu
20,2025/02/24,Mon,Singapore,McSpicy® with Cheese,8.60,6.45,Burgers,Regular Menu
21,2025/02/24,Mon,Singapore,McSpicy® with Cheese Meal,11.05,8.29,Burgers,Regular Menu
22,2025/02/24,Mon,Singapore,McSpicy® with Cheese Upsized Meal,12.25,9.19,Burgers,Regular Menu
23,2025/02/24,Mon,Singapore,McSpicy®,7.30,5.47,Burgers,Regular Menu
24,2025/02/24,Mon,Singapore,McSpicy® Meal,9.75,7.31,Burgers,Regular Menu
