,Date,Day,Territory,Menu Item,Price (NZD),Price (USD),Category,Menu
1,2022/12/27,Tue,New Zealand,Big Brekkie Burger,11.60,7.29,Brekkie Meals,Breakfast
2,2022/12/27,Tue,New Zealand,NYC Benedict Bagel®,9.90,6.22,Brekkie Meals,Breakfast
3,2022/12/27,Tue,New Zealand,Bacon & Egg McMuffin®,9.00,5.65,Brekkie Meals,Breakfast
4,2022/12/27,Tue,New Zealand,BLT Bagel,9.40,5.91,Brekkie Meals,Breakfast
5,2022/12/27,Tue,New Zealand,Chicken & Bacon McMuffin®,8.90,5.59,Brekkie Meals,Breakfast
6,2022/12/27,Tue,New Zealand,Chicken McMuffin®,7.10,4.46,Brekkie Meals,Breakfast
7,2022/12/27,Tue,New Zealand,Hotcakes with Whipped Butter & Syrup,8.30,5.22,Brekkie Meals,Breakfast
8,2022/12/27,Tue,New Zealand,Massive McMuffin®,10.50,6.60,Brekkie Meals,Breakfast
9,2022/12/27,Tue,New Zealand,Sausage & Egg McMuffin®,8.70,5.47,Brekkie Meals,Breakfast
10,2022/12/27,Tue,New Zealand,Sausage McMuffin®,7.30,4.59,Brekkie Meals,Breakfast
11,2022/12/27,Tue,New Zealand,Cheeseburger,5.40,3.39,All Day Favourites,Breakfast
12,2022/12/27,Tue,New Zealand,Big Mac®,9.60,6.03,All Day Favourites,Breakfast
13,2022/12/27,Tue,New Zealand,Quarter Pounder®,9.30,5.84,All Day Favourites,Breakfast
14,2022/12/27,Tue,New Zealand,McChicken®,9.40,5.91,All Day Favourites,Breakfast
15,2022/12/27,Tue,New Zealand,Double Cheeseburger,7.40,4.65,All Day Favourites,Breakfast
16,2022/12/27,Tue,New Zealand,Double Big Mac®,11.80,7.41,All Day Favourites,Breakfast
17,2022/12/27,Tue,New Zealand,Double Quarter Pounder®,12.20,7.67,All Day Favourites,Breakfast
18,2022/12/27,Tue,New Zealand,Double McChicken®,11.50,7.23,All Day Favourites,Breakfast
19,2022/12/27,Tue,New Zealand,6pc Chicken McNuggets®,9.30,5.84,All Day Favourites,Breakfast
20,2022/12/27,Tue,New Zealand,10pc Chicken McNuggets®,12.20,7.67,All Day Favourites,Breakfast
21,2022/12/27,Tue,New Zealand,20pc Chicken McNuggets®,20.00,12.57,All Day Favourites,Breakfast
22,2022/12/27,Tue,New Zealand,Big Mac Dinner for 2,32.00,20.11,To Share,Breakfast
23,2022/12/27,Tue,New Zealand,The Family Pack,39.00,24.50,To Share,Breakfast
24,2022/12/27,Tue,New Zealand,The Cheeseburger Stack,23.00,14.45,To Share,Breakfast
25,2022/12/27,Tue,New Zealand,Hash Brown,4.00,2.51,Sides,Breakfast
26,2022/12/27,Tue,New Zealand,Small Fries,5.20,3.27,Sides,Breakfast
27,2022/12/27,Tue,New Zealand,Hotcakes Happy Meal®,9.20,5.78,Happy Meals,Breakfast
28,2022/12/27,Tue,New Zealand,3pc Chicken McNuggets® Happy Meal®,9.20,5.78,Happy Meals,Breakfast
29,2022/12/27,Tue,New Zealand,6pc Chicken McNuggets® Happy Meal®,10.90,6.85,Happy Meals,Breakfast
30,2022/12/27,Tue,New Zealand,Cheeseburger Happy Meal®,9.20,5.78,Happy Meals,Breakfast
31,2022/12/27,Tue,New Zealand,Small Cappuccino McCafe®,5.60,3.52,McCafé® Drinks,Breakfast
32,2022/12/27,Tue,New Zealand,Small Mochaccino McCafe®,5.60,3.52,McCafé® Drinks,Breakfast
33,2022/12/27,Tue,New Zealand,Small Flat White McCafe®,5.60,3.52,McCafé® Drinks,Breakfast
34,2022/12/27,Tue,New Zealand,Small Latté  McCafe®,5.60,3.52,McCafé® Drinks,Breakfast
35,2022/12/27,Tue,New Zealand,Small Hot Chocolate McCafé®,5.60,3.52,McCafé® Drinks,Breakfast
36,2022/12/27,Tue,New Zealand,Small Chai Latté McCafé®,5.60,3.52,McCafé® Drinks,Breakfast
37,2022/12/27,Tue,New Zealand,Small Long Black McCafe®,4.80,3.02,McCafé® Drinks,Breakfast
38,2022/12/27,Tue,New Zealand,Small Fuze Tea® Peach Black Iced Tea,4.00,2.51,Juice & Water,Breakfast
39,2022/12/27,Tue,New Zealand,Kiwi Blue® Water 600ml,3.00,1.88,Juice & Water,Breakfast
40,2022/12/27,Tue,New Zealand,Pump® Mini Water,4.20,2.64,Juice & Water,Breakfast
41,2022/12/27,Tue,New Zealand,Apple Blackcurrant Drink,5.40,3.39,Juice & Water,Breakfast
42,2022/12/27,Tue,New Zealand,Small Coke® Zero Sugar,4.00,2.51,Soft Drinks,Breakfast
43,2022/12/27,Tue,New Zealand,Small Coke®,4.00,2.51,Soft Drinks,Breakfast
44,2022/12/27,Tue,New Zealand,Small Fanta® Orange,4.00,2.51,Soft Drinks,Breakfast
45,2022/12/27,Tue,New Zealand,Small Fanta® Raspberry,4.00,2.51,Soft Drinks,Breakfast
46,2022/12/27,Tue,New Zealand,Small Sprite® No Sugar,4.00,2.51,Soft Drinks,Breakfast
47,2022/12/27,Tue,New Zealand,Small L&P®,4.00,2.51,Soft Drinks,Breakfast
48,2022/12/27,Tue,New Zealand,Hot Cake Syrup,0.50,0.31,Brekkie Condiments,Breakfast
49,2022/12/27,Tue,New Zealand,Ketchup,0.30,0.19,Brekkie Condiments,Breakfast
50,2022/12/27,Tue,New Zealand,Mayonnaise,0.30,0.19,Brekkie Condiments,Breakfast
51,2022/12/27,Tue,New Zealand,Whipped Butter,0.20,0.13,Brekkie Condiments,Breakfast
52,2022/12/27,Tue,New Zealand,Grand Big Mac®,13.40,8.42,Most Popular,Lunch & Dinner
53,2022/12/27,Tue,New Zealand,Big Mac®,9.60,6.03,Most Popular,Lunch & Dinner
54,2022/12/27,Tue,New Zealand,Mac Jr.®,9.40,5.91,Most Popular,Lunch & Dinner
55,2022/12/27,Tue,New Zealand,Double Quarter Pounder®,12.20,7.67,Most Popular,Lunch & Dinner
56,2022/12/27,Tue,New Zealand,Double Cheeseburger,7.40,4.65,Most Popular,Lunch & Dinner
57,2022/12/27,Tue,New Zealand,10pc Chicken McBites®,4.00,2.51,Most Popular,Lunch & Dinner
58,2022/12/27,Tue,New Zealand,The Family Pack,39.00,24.50,Most Popular,Lunch & Dinner
59,2022/12/27,Tue,New Zealand,YOU CHOOSE Family Dinner Pack,58.00,36.44,Most Popular,Lunch & Dinner
60,2022/12/27,Tue,New Zealand,YOU CHOOSE Dinner for 2,31.00,19.48,Most Popular,Lunch & Dinner
61,2022/12/27,Tue,New Zealand,Grand Big Mac®,13.40,8.42,Favourites,Lunch & Dinner
62,2022/12/27,Tue,New Zealand,Big Mac®,9.60,6.03,Favourites,Lunch & Dinner
63,2022/12/27,Tue,New Zealand,Mac Jr.®,9.40,5.91,Favourites,Lunch & Dinner
64,2022/12/27,Tue,New Zealand,Double McChicken®,11.50,7.23,Favourites,Lunch & Dinner
65,2022/12/27,Tue,New Zealand,McSpicy®,10.70,6.72,Favourites,Lunch & Dinner
66,2022/12/27,Tue,New Zealand,Quarter Pounder®,9.30,5.84,Favourites,Lunch & Dinner
67,2022/12/27,Tue,New Zealand,Double Quarter Pounder®,12.20,7.67,Favourites,Lunch & Dinner
68,2022/12/27,Tue,New Zealand,Cheeseburger,5.40,3.39,Favourites,Lunch & Dinner
69,2022/12/27,Tue,New Zealand,Double Cheeseburger,7.40,4.65,Favourites,Lunch & Dinner
70,2022/12/27,Tue,New Zealand,Double Big Mac®,11.80,7.41,Favourites,Lunch & Dinner
71,2022/12/27,Tue,New Zealand,Double Filet-O-Fish®,10.60,6.66,Favourites,Lunch & Dinner
72,2022/12/27,Tue,New Zealand,Filet-O-Fish®,8.40,5.28,Favourites,Lunch & Dinner
73,2022/12/27,Tue,New Zealand,McChicken®,9.40,5.91,Favourites,Lunch & Dinner
74,2022/12/27,Tue,New Zealand,Hamburger,4.40,2.76,Favourites,Lunch & Dinner
75,2022/12/27,Tue,New Zealand,Triple Cheeseburger,9.30,5.84,Favourites,Lunch & Dinner
76,2022/12/27,Tue,New Zealand,The Boss®,12.20,7.67,Favourites,Lunch & Dinner
77,2022/12/27,Tue,New Zealand,Crispy Chicken Almighty,15.40,9.68,Gourmet Creations,Lunch & Dinner
78,2022/12/27,Tue,New Zealand,Grilled Chicken Almighty,15.40,9.68,Gourmet Creations,Lunch & Dinner
79,2022/12/27,Tue,New Zealand,Almighty Texan BBQ Burger,14.80,9.30,Gourmet Creations,Lunch & Dinner
80,2022/12/27,Tue,New Zealand,Crispy Chicken Bacon Deluxe,12.80,8.04,Gourmet Creations,Lunch & Dinner
81,2022/12/27,Tue,New Zealand,Grilled Chicken Bacon Deluxe,12.80,8.04,Gourmet Creations,Lunch & Dinner
82,2022/12/27,Tue,New Zealand,The Serious Angus®,11.80,7.41,Gourmet Creations,Lunch & Dinner
83,2022/12/27,Tue,New Zealand,10pc Chicken McBites®,4.00,2.51,To Share,Lunch & Dinner
84,2022/12/27,Tue,New Zealand,10pc Chicken McNuggets®,12.20,7.67,To Share,Lunch & Dinner
85,2022/12/27,Tue,New Zealand,6pc Chicken McNuggets®,9.30,5.84,To Share,Lunch & Dinner
86,2022/12/27,Tue,New Zealand,YOU CHOOSE Dessert Bundle,6.50,4.08,To Share,Lunch & Dinner
87,2022/12/27,Tue,New Zealand,The Cheeseburger Stack,23.00,14.45,To Share,Lunch & Dinner
88,2022/12/27,Tue,New Zealand,20pc Chicken McNuggets®,20.00,12.57,To Share,Lunch & Dinner
89,2022/12/27,Tue,New Zealand,The Family Pack,39.00,24.50,To Share,Lunch & Dinner
90,2022/12/27,Tue,New Zealand,McChicken Chomp,19.50,12.25,To Share,Lunch & Dinner
91,2022/12/27,Tue,New Zealand,YOU CHOOSE Family Dinner Pack,58.00,36.44,To Share,Lunch & Dinner
92,2022/12/27,Tue,New Zealand,YOU CHOOSE Dinner for 2,31.00,19.48,To Share,Lunch & Dinner
93,2022/12/27,Tue,New Zealand,Grilled Chicken Snack Wrap™ Happy Meal®,9.20,5.78,Happy Meal,Lunch & Dinner
94,2022/12/27,Tue,New Zealand,Crispy Chicken Snack Wrap™ Happy Meal®,9.20,5.78,Happy Meal,Lunch & Dinner
95,2022/12/27,Tue,New Zealand,Cheeseburger Happy Meal®,9.20,5.78,Happy Meal,Lunch & Dinner
96,2022/12/27,Tue,New Zealand,3pc Chicken McNuggets® Happy Meal®,9.20,5.78,Happy Meal,Lunch & Dinner
97,2022/12/27,Tue,New Zealand,6pc Chicken McNuggets® Happy Meal®,10.90,6.85,Happy Meal,Lunch & Dinner
98,2022/12/27,Tue,New Zealand,Cadbury® Caramilk® Hokey Pokey McFlurry®,6.70,4.21,Desserts,Lunch & Dinner
99,2022/12/27,Tue,New Zealand,McFlurry® With Cadbury® Flake®,6.70,4.21,Desserts,Lunch & Dinner
100,2022/12/27,Tue,New Zealand,M&Ms® MINIS® McFlurry®,6.70,4.21,Desserts,Lunch & Dinner
101,2022/12/27,Tue,New Zealand,McFlurry® with Oreo® Cookies,6.70,4.21,Desserts,Lunch & Dinner
102,2022/12/27,Tue,New Zealand,Choc Top Super Sundae,6.10,3.83,Desserts,Lunch & Dinner
103,2022/12/27,Tue,New Zealand,Hot Apple Pie,4.10,2.58,Desserts,Lunch & Dinner
104,2022/12/27,Tue,New Zealand,Apple Pie with Soft Serve,5.10,3.20,Desserts,Lunch & Dinner
105,2022/12/27,Tue,New Zealand,Regular Hot Fudge Sundae,5.20,3.27,Desserts,Lunch & Dinner
106,2022/12/27,Tue,New Zealand,Regular Caramel Sundae,5.20,3.27,Desserts,Lunch & Dinner
107,2022/12/27,Tue,New Zealand,Regular Strawberry Sundae,5.20,3.27,Desserts,Lunch & Dinner
108,2022/12/27,Tue,New Zealand,Regular Plain Sundae,5.20,3.27,Desserts,Lunch & Dinner
109,2022/12/27,Tue,New Zealand,Mac and Cheese Bites,4.00,2.51,Snacks and Fries,Lunch & Dinner
110,2022/12/27,Tue,New Zealand,Small Fries,5.20,3.27,Snacks and Fries,Lunch & Dinner
111,2022/12/27,Tue,New Zealand,6pc Chicken McNuggets®,9.30,5.84,Snacks and Fries,Lunch & Dinner
112,2022/12/27,Tue,New Zealand,10pc Chicken McBites®,4.00,2.51,Snacks and Fries,Lunch & Dinner
113,2022/12/27,Tue,New Zealand,Small Cappuccino McCafe®,5.60,3.52,McCafé® Drinks,Lunch & Dinner
