,Date,Day,Territory,Menu Item,Price (NZD),Price (USD),Category,Menu
1,2022/06/08,Wed,New Zealand,Big Brekkie Burger,10.90,7.06,Brekkie Meals,Breakfast
2,2022/06/08,Wed,New Zealand,NYC Benedict Bagel®,8.40,5.44,Brekkie Meals,Breakfast
3,2022/06/08,Wed,New Zealand,Bacon & Egg McMuffin®,7.90,5.12,Brekkie Meals,Breakfast
4,2022/06/08,Wed,New Zealand,BLT Bagel,7.70,4.99,Brekkie Meals,Breakfast
5,2022/06/08,Wed,New Zealand,Chicken & Bacon McMuffin®,8.20,5.31,Brekkie Meals,Breakfast
6,2022/06/08,Wed,New Zealand,Chicken McMuffin®,7.00,4.53,Brekkie Meals,Breakfast
7,2022/06/08,Wed,New Zealand,Hotcakes with Whipped Butter & Syrup,7.60,4.92,Brekkie Meals,Breakfast
8,2022/06/08,Wed,New Zealand,Massive McMuffin®,9.30,6.02,Brekkie Meals,Breakfast
9,2022/06/08,Wed,New Zealand,Sausage & Egg McMuffin®,7.50,4.86,Brekkie Meals,Breakfast
10,2022/06/08,Wed,New Zealand,Sausage McMuffin®,6.20,4.02,Brekkie Meals,Breakfast
11,2022/06/08,Wed,New Zealand,Cheeseburger,5.10,3.30,All Day Favourites,Breakfast
12,2022/06/08,Wed,New Zealand,Big Mac®,8.70,5.63,All Day Favourites,Breakfast
13,2022/06/08,Wed,New Zealand,Quarter Pounder®,8.80,5.70,All Day Favourites,Breakfast
14,2022/06/08,Wed,New Zealand,McChicken®,8.60,5.57,All Day Favourites,Breakfast
15,2022/06/08,Wed,New Zealand,Double Cheeseburger,6.50,4.21,All Day Favourites,Breakfast
16,2022/06/08,Wed,New Zealand,Double Big Mac®,10.80,7.00,All Day Favourites,Breakfast
17,2022/06/08,Wed,New Zealand,Double Quarter Pounder®,11.70,7.58,All Day Favourites,Breakfast
18,2022/06/08,Wed,New Zealand,Double McChicken®,11.30,7.32,All Day Favourites,Breakfast
19,2022/06/08,Wed,New Zealand,6pc Chicken McNuggets®,8.50,5.51,All Day Favourites,Breakfast
20,2022/06/08,Wed,New Zealand,10pc Chicken McNuggets®,11.40,7.38,All Day Favourites,Breakfast
