,Date,Day,Territory,Menu Item,Price (NZD),Price (USD),Category,Menu
1,2022/09/06,Tue,New Zealand,Big Brekkie Burger,11.60,7.07,Brekkie Meals,Breakfast
2,2022/09/06,Tue,New Zealand,NYC Benedict Bagel®,9.40,5.73,Brekkie Meals,Breakfast
3,2022/09/06,Tue,New Zealand,Bacon & Egg McMuffin®,8.60,5.24,Brekkie Meals,Breakfast
4,2022/09/06,Tue,New Zealand,BLT Bagel,8.90,5.42,Brekkie Meals,Breakfast
5,2022/09/06,Tue,New Zealand,Chicken & Bacon McMuffin®,8.40,5.12,Brekkie Meals,Breakfast
6,2022/09/06,Tue,New Zealand,Chicken McMuffin®,7.10,4.33,Brekkie Meals,Breakfast
7,2022/09/06,Tue,New Zealand,Hotcakes with Whipped Butter & Syrup,8.30,5.06,Brekkie Meals,Breakfast
8,2022/09/06,Tue,New Zealand,Massive McMuffin®,10.00,6.09,Brekkie Meals,Breakfast
9,2022/09/06,Tue,New Zealand,Sausage & Egg McMuffin®,8.20,5.00,Brekkie Meals,Breakfast
10,2022/09/06,Tue,New Zealand,Sausage McMuffin®,6.80,4.14,Brekkie Meals,Breakfast
11,2022/09/06,Tue,New Zealand,Cheeseburger,5.20,3.17,All Day Favourites,Breakfast
12,2022/09/06,Tue,New Zealand,Big Mac®,9.10,5.55,All Day Favourites,Breakfast
13,2022/09/06,Tue,New Zealand,Quarter Pounder®,9.20,5.61,All Day Favourites,Breakfast
14,2022/09/06,Tue,New Zealand,McChicken®,9.00,5.48,All Day Favourites,Breakfast
15,2022/09/06,Tue,New Zealand,Double Cheeseburger,6.90,4.20,All Day Favourites,Breakfast
16,2022/09/06,Tue,New Zealand,Double Big Mac®,11.30,6.89,All Day Favourites,Breakfast
17,2022/09/06,Tue,New Zealand,Double Quarter Pounder®,12.10,7.37,All Day Favourites,Breakfast
18,2022/09/06,Tue,New Zealand,Double McChicken®,11.50,7.01,All Day Favourites,Breakfast
19,2022/09/06,Tue,New Zealand,6pc Chicken McNuggets®,8.80,5.36,All Day Favourites,Breakfast
20,2022/09/06,Tue,New Zealand,10pc Chicken McNuggets®,11.70,7.13,All Day Favourites,Breakfast
