,Date,Day,Territory,Menu Item,Price (NZD),Price (USD),Category,Menu
1,2022/07/14,Thu,New Zealand,Big Brekkie Burger,11.10,6.81,Brekkie Meals,Breakfast
2,2022/07/14,Thu,New Zealand,NYC Benedict Bagel®,8.60,5.28,Brekkie Meals,Breakfast
3,2022/07/14,Thu,New Zealand,Bacon & Egg McMuffin®,8.10,4.97,Brekkie Meals,Breakfast
4,2022/07/14,Thu,New Zealand,BLT Bagel,7.90,4.85,Brekkie Meals,Breakfast
5,2022/07/14,Thu,New Zealand,Chicken & Bacon McMuffin®,8.40,5.15,Brekkie Meals,Breakfast
6,2022/07/14,Thu,New Zealand,Chicken McMuffin®,7.10,4.36,Brekkie Meals,Breakfast
7,2022/07/14,Thu,New Zealand,Hotcakes with Whipped Butter & Syrup,7.80,4.79,Brekkie Meals,Breakfast
8,2022/07/14,Thu,New Zealand,Massive McMuffin®,9.50,5.83,Brekkie Meals,Breakfast
9,2022/07/14,Thu,New Zealand,Sausage & Egg McMuffin®,7.70,4.72,Brekkie Meals,Breakfast
10,2022/07/14,Thu,New Zealand,Sausage McMuffin®,6.30,3.87,Brekkie Meals,Breakfast
11,2022/07/14,Thu,New Zealand,Cheeseburger,5.20,3.19,All Day Favourites,Breakfast
12,2022/07/14,Thu,New Zealand,Big Mac®,8.90,5.46,All Day Favourites,Breakfast
13,2022/07/14,Thu,New Zealand,Quarter Pounder®,9.00,5.52,All Day Favourites,Breakfast
14,2022/07/14,Thu,New Zealand,McChicken®,8.80,5.40,All Day Favourites,Breakfast
15,2022/07/14,Thu,New Zealand,Double Cheeseburger,6.60,4.05,All Day Favourites,Breakfast
16,2022/07/14,Thu,New Zealand,Double Big Mac®,11.00,6.75,All Day Favourites,Breakfast
17,2022/07/14,Thu,New Zealand,Double Quarter Pounder®,11.90,7.30,All Day Favourites,Breakfast
18,2022/07/14,Thu,New Zealand,Double McChicken®,11.50,7.06,All Day Favourites,Breakfast
19,2022/07/14,Thu,New Zealand,6pc Chicken McNuggets®,8.70,5.34,All Day Favourites,Breakfast
20,2022/07/14,Thu,New Zealand,10pc Chicken McNuggets®,11.60,7.12,All Day Favourites,Breakfast
21,2022/07/14,Thu,New Zealand,20pc Chicken McNuggets®,19.40,11.90,All Day Favourites,Breakfast
22,2022/07/14,Thu,New Zealand,50pc Chicken McNuggets®,35.00,21.47,To Share,Breakfast
23,2022/07/14,Thu,New Zealand,Big Mac Dinner for 2,28.00,17.18,To Share,Breakfast
24,2022/07/14,Thu,New Zealand,The Family Pack,34.00,20.86,To Share,Breakfast
25,2022/07/14,Thu,New Zealand,The Cheeseburger Stack,18.50,11.35,To Share,Breakfast
26,2022/07/14,Thu,New Zealand,Hash Brown,3.10,1.90,Sides,Breakfast
27,2022/07/14,Thu,New Zealand,Small Fries,4.30,2.64,Sides,Breakfast
28,2022/07/14,Thu,New Zealand,Hotcakes Happy Meal®,8.50,5.22,Happy Meals,Breakfast
29,2022/07/14,Thu,New Zealand,3pc Chicken McNuggets® Happy Meal®,8.50,5.22,Happy Meals,Breakfast
30,2022/07/14,Thu,New Zealand,6pc Chicken McNuggets® Happy Meal®,10.50,6.44,Happy Meals,Breakfast
