,Date,Day,Territory,Menu Item,Price (NZD),Price (USD),Category,Menu
1,2022/09/20,Tue,New Zealand,Big Brekkie Burger,11.60,6.89,Brekkie Meals,Breakfast
2,2022/09/20,Tue,New Zealand,NYC Benedict Bagel®,9.40,5.59,Brekkie Meals,Breakfast
3,2022/09/20,Tue,New Zealand,Bacon & Egg McMuffin®,8.60,5.11,Brekkie Meals,Breakfast
4,2022/09/20,Tue,New Zealand,BLT Bagel,8.90,5.29,Brekkie Meals,Breakfast
5,2022/09/20,Tue,New Zealand,Chicken & Bacon McMuffin®,8.40,4.99,Brekkie Meals,Breakfast
6,2022/09/20,Tue,New Zealand,Chicken McMuffin®,7.10,4.22,Brekkie Meals,Breakfast
7,2022/09/20,Tue,New Zealand,Hotcakes with Whipped Butter & Syrup,8.30,4.93,Brekkie Meals,Breakfast
8,2022/09/20,Tue,New Zealand,Massive McMuffin®,10.00,5.94,Brekkie Meals,Breakfast
9,2022/09/20,Tue,New Zealand,Sausage & Egg McMuffin®,8.20,4.87,Brekkie Meals,Breakfast
10,2022/09/20,Tue,New Zealand,Sausage McMuffin®,6.80,4.04,Brekkie Meals,Breakfast
11,2022/09/20,Tue,New Zealand,Cheeseburger,5.20,3.09,All Day Favourites,Breakfast
12,2022/09/20,Tue,New Zealand,Big Mac®,9.10,5.41,All Day Favourites,Breakfast
13,2022/09/20,Tue,New Zealand,Quarter Pounder®,9.20,5.47,All Day Favourites,Breakfast
14,2022/09/20,Tue,New Zealand,McChicken®,9.00,5.35,All Day Favourites,Breakfast
15,2022/09/20,Tue,New Zealand,Double Cheeseburger,6.90,4.10,All Day Favourites,Breakfast
16,2022/09/20,Tue,New Zealand,Double Big Mac®,11.30,6.72,All Day Favourites,Breakfast
17,2022/09/20,Tue,New Zealand,Double Quarter Pounder®,12.10,7.19,All Day Favourites,Breakfast
18,2022/09/20,Tue,New Zealand,Double McChicken®,11.50,6.84,All Day Favourites,Breakfast
19,2022/09/20,Tue,New Zealand,6pc Chicken McNuggets®,8.80,5.23,All Day Favourites,Breakfast
20,2022/09/20,Tue,New Zealand,10pc Chicken McNuggets®,11.70,6.95,All Day Favourites,Breakfast
21,2022/09/20,Tue,New Zealand,20pc Chicken McNuggets®,19.60,11.65,All Day Favourites,Breakfast
22,2022/09/20,Tue,New Zealand,50pc Chicken McNuggets®,35.00,20.80,To Share,Breakfast
23,2022/09/20,Tue,New Zealand,Big Mac Dinner for 2,29.00,17.24,To Share,Breakfast
24,2022/09/20,Tue,New Zealand,The Family Pack,36.00,21.40,To Share,Breakfast
25,2022/09/20,Tue,New Zealand,The Cheeseburger Stack,19.00,11.29,To Share,Breakfast
26,2022/09/20,Tue,New Zealand,Hash Brown,3.60,2.14,Sides,Breakfast
27,2022/09/20,Tue,New Zealand,Small Fries,4.80,2.85,Sides,Breakfast
28,2022/09/20,Tue,New Zealand,Hotcakes Happy Meal®,8.80,5.23,Happy Meals,Breakfast
29,2022/09/20,Tue,New Zealand,3pc Chicken McNuggets® Happy Meal®,8.80,5.23,Happy Meals,Breakfast
30,2022/09/20,Tue,New Zealand,6pc Chicken McNuggets® Happy Meal®,10.50,6.24,Happy Meals,Breakfast
31,2022/09/20,Tue,New Zealand,Cheeseburger Happy Meal®,8.80,5.23,Happy Meals,Breakfast
32,2022/09/20,Tue,New Zealand,Small Cappuccino McCafe®,5.60,3.33,McCafé® Drinks,Breakfast
33,2022/09/20,Tue,New Zealand,Small Mochaccino McCafe®,5.60,3.33,McCafé® Drinks,Breakfast
34,2022/09/20,Tue,New Zealand,Small Flat White McCafe®,5.60,3.33,McCafé® Drinks,Breakfast
35,2022/09/20,Tue,New Zealand,Small Latté  McCafe®,5.60,3.33,McCafé® Drinks,Breakfast
36,2022/09/20,Tue,New Zealand,Small Hot Chocolate McCafé®,5.60,3.33,McCafé® Drinks,Breakfast
37,2022/09/20,Tue,New Zealand,Small Chai Latté McCafé®,5.60,3.33,McCafé® Drinks,Breakfast
38,2022/09/20,Tue,New Zealand,Small Long Black McCafe®,4.80,2.85,McCafé® Drinks,Breakfast
39,2022/09/20,Tue,New Zealand,Small Fuze Tea® Peach Black Iced Tea,3.80,2.26,Juice & Water,Breakfast
40,2022/09/20,Tue,New Zealand,Small Orange Juice,5.00,2.97,Juice & Water,Breakfast
41,2022/09/20,Tue,New Zealand,Kiwi Blue® Water 600ml,3.00,1.78,Juice & Water,Breakfast
42,2022/09/20,Tue,New Zealand,Pump® Mini Water,4.20,2.50,Juice & Water,Breakfast
43,2022/09/20,Tue,New Zealand,Apple Blackcurrant Drink,5.00,2.97,Juice & Water,Breakfast
44,2022/09/20,Tue,New Zealand,Small Coke® Zero Sugar,3.80,2.26,Soft Drinks,Breakfast
45,2022/09/20,Tue,New Zealand,Small Coke®,3.80,2.26,Soft Drinks,Breakfast
46,2022/09/20,Tue,New Zealand,Small Fanta® Orange,3.80,2.26,Soft Drinks,Breakfast
47,2022/09/20,Tue,New Zealand,Small Fanta® Raspberry,3.80,2.26,Soft Drinks,Breakfast
48,2022/09/20,Tue,New Zealand,Small Sprite® No Sugar,3.80,2.26,Soft Drinks,Breakfast
49,2022/09/20,Tue,New Zealand,Small L&P®,3.80,2.26,Soft Drinks,Breakfast
50,2022/09/20,Tue,New Zealand,Hot Cake Syrup,0.50,0.30,Brekkie Condiments,Breakfast
51,2022/09/20,Tue,New Zealand,Ketchup,0.30,0.18,Brekkie Condiments,Breakfast
52,2022/09/20,Tue,New Zealand,Mayonnaise,0.30,0.18,Brekkie Condiments,Breakfast
53,2022/09/20,Tue,New Zealand,Whipped Butter,0.20,0.12,Brekkie Condiments,Breakfast
54,2022/09/20,Tue,New Zealand,Double Quarter Pounder®,12.10,7.19,Most Popular,Lunch & Dinner
55,2022/09/20,Tue,New Zealand,Big Mac®,9.10,5.41,Most Popular,Lunch & Dinner
56,2022/09/20,Tue,New Zealand,Double Cheeseburger,6.90,4.10,Most Popular,Lunch & Dinner
57,2022/09/20,Tue,New Zealand,50pc Chicken McNuggets®,35.00,20.80,Most Popular,Lunch & Dinner
58,2022/09/20,Tue,New Zealand,The Family Pack,36.00,21.40,Most Popular,Lunch & Dinner
59,2022/09/20,Tue,New Zealand,YOU CHOOSE Family Dinner Pack,54.00,32.10,Most Popular,Lunch & Dinner
60,2022/09/20,Tue,New Zealand,YOU CHOOSE Dinner for 2,28.50,16.94,Most Popular,Lunch & Dinner
61,2022/09/20,Tue,New Zealand,McFlurry® With Cadbury® Flake®,6.70,3.98,Most Popular,Lunch & Dinner
62,2022/09/20,Tue,New Zealand,McSpicy®,10.70,6.36,Favourites,Lunch & Dinner
63,2022/09/20,Tue,New Zealand,Quarter Pounder®,9.20,5.47,Favourites,Lunch & Dinner
64,2022/09/20,Tue,New Zealand,Double Quarter Pounder®,12.10,7.19,Favourites,Lunch & Dinner
65,2022/09/20,Tue,New Zealand,Big Mac®,9.10,5.41,Favourites,Lunch & Dinner
66,2022/09/20,Tue,New Zealand,Cheeseburger,5.20,3.09,Favourites,Lunch & Dinner
67,2022/09/20,Tue,New Zealand,Double Cheeseburger,6.90,4.10,Favourites,Lunch & Dinner
68,2022/09/20,Tue,New Zealand,Double Big Mac®,11.30,6.72,Favourites,Lunch & Dinner
69,2022/09/20,Tue,New Zealand,Double Filet-O-Fish®,10.60,6.30,Favourites,Lunch & Dinner
70,2022/09/20,Tue,New Zealand,Double McChicken®,11.50,6.84,Favourites,Lunch & Dinner
71,2022/09/20,Tue,New Zealand,Filet-O-Fish®,8.10,4.81,Favourites,Lunch & Dinner
72,2022/09/20,Tue,New Zealand,McChicken®,9.00,5.35,Favourites,Lunch & Dinner
73,2022/09/20,Tue,New Zealand,Hamburger,4.40,2.62,Favourites,Lunch & Dinner
74,2022/09/20,Tue,New Zealand,Triple Cheeseburger,8.80,5.23,Favourites,Lunch & Dinner
75,2022/09/20,Tue,New Zealand,The Boss®,11.70,6.95,Favourites,Lunch & Dinner
76,2022/09/20,Tue,New Zealand,Crispy Chicken Almighty,14.80,8.80,Gourmet Creations,Lunch & Dinner
77,2022/09/20,Tue,New Zealand,Grilled Chicken Almighty,14.80,8.80,Gourmet Creations,Lunch & Dinner
78,2022/09/20,Tue,New Zealand,Almighty Texan BBQ Burger,14.80,8.80,Gourmet Creations,Lunch & Dinner
79,2022/09/20,Tue,New Zealand,Crispy Chicken Bacon Deluxe,12.80,7.61,Gourmet Creations,Lunch & Dinner
80,2022/09/20,Tue,New Zealand,Grilled Chicken Bacon Deluxe,12.80,7.61,Gourmet Creations,Lunch & Dinner
81,2022/09/20,Tue,New Zealand,The Serious Angus®,11.80,7.01,Gourmet Creations,Lunch & Dinner
82,2022/09/20,Tue,New Zealand,50pc Chicken McNuggets®,35.00,20.80,To Share,Lunch & Dinner
83,2022/09/20,Tue,New Zealand,10pc Chicken McNuggets®,11.70,6.95,To Share,Lunch & Dinner
84,2022/09/20,Tue,New Zealand,6pc Chicken McNuggets®,8.80,5.23,To Share,Lunch & Dinner
85,2022/09/20,Tue,New Zealand,YOU CHOOSE Dessert Bundle,6.50,3.86,To Share,Lunch & Dinner
86,2022/09/20,Tue,New Zealand,The Cheeseburger Stack,19.00,11.29,To Share,Lunch & Dinner
87,2022/09/20,Tue,New Zealand,20pc Chicken McNuggets®,19.60,11.65,To Share,Lunch & Dinner
88,2022/09/20,Tue,New Zealand,The Family Pack,36.00,21.40,To Share,Lunch & Dinner
89,2022/09/20,Tue,New Zealand,McChicken Chomp,19.00,11.29,To Share,Lunch & Dinner
90,2022/09/20,Tue,New Zealand,YOU CHOOSE Family Dinner Pack,54.00,32.10,To Share,Lunch & Dinner
91,2022/09/20,Tue,New Zealand,YOU CHOOSE Dinner for 2,28.50,16.94,To Share,Lunch & Dinner
92,2022/09/20,Tue,New Zealand,Medium Catch of The Day Combo,15.00,8.92,To Share,Lunch & Dinner
93,2022/09/20,Tue,New Zealand,Grilled Chicken Snack Wrap™ Happy Meal®,8.80,5.23,Happy Meal,Lunch & Dinner
94,2022/09/20,Tue,New Zealand,Crispy Chicken Snack Wrap™ Happy Meal®,8.80,5.23,Happy Meal,Lunch & Dinner
95,2022/09/20,Tue,New Zealand,Cheeseburger Happy Meal®,8.80,5.23,Happy Meal,Lunch & Dinner
96,2022/09/20,Tue,New Zealand,3pc Chicken McNuggets® Happy Meal®,8.80,5.23,Happy Meal,Lunch & Dinner
97,2022/09/20,Tue,New Zealand,6pc Chicken McNuggets® Happy Meal®,10.50,6.24,Happy Meal,Lunch & Dinner
98,2022/09/20,Tue,New Zealand,McFlurry® With Cadbury® Flake®,6.70,3.98,Desserts,Lunch & Dinner
99,2022/09/20,Tue,New Zealand,M&Ms® MINIS® McFlurry®,6.70,3.98,Desserts,Lunch & Dinner
100,2022/09/20,Tue,New Zealand,McFlurry® with Oreo® Cookies,6.70,3.98,Desserts,Lunch & Dinner
101,2022/09/20,Tue,New Zealand,Choc Top Super Sundae,6.10,3.63,Desserts,Lunch & Dinner
102,2022/09/20,Tue,New Zealand,Hot Apple Pie,4.10,2.44,Desserts,Lunch & Dinner
103,2022/09/20,Tue,New Zealand,Apple Pie with Soft Serve,5.10,3.03,Desserts,Lunch & Dinner
104,2022/09/20,Tue,New Zealand,Regular Hot Fudge Sundae,5.20,3.09,Desserts,Lunch & Dinner
105,2022/09/20,Tue,New Zealand,Regular Caramel Sundae,5.20,3.09,Desserts,Lunch & Dinner
106,2022/09/20,Tue,New Zealand,Regular Strawberry Sundae,5.20,3.09,Desserts,Lunch & Dinner
107,2022/09/20,Tue,New Zealand,Regular Plain Sundae,5.20,3.09,Desserts,Lunch & Dinner
108,2022/09/20,Tue,New Zealand,Small Fries,4.80,2.85,Snacks and Fries,Lunch & Dinner
109,2022/09/20,Tue,New Zealand,6pc Chicken McNuggets®,8.80,5.23,Snacks and Fries,Lunch & Dinner
110,2022/09/20,Tue,New Zealand,Small Cappuccino McCafe®,5.60,3.33,McCafé® Drinks,Lunch & Dinner
111,2022/09/20,Tue,New Zealand,Small Mochaccino McCafe®,5.60,3.33,McCafé® Drinks,Lunch & Dinner
112,2022/09/20,Tue,New Zealand,Small Hot Chocolate McCafé®,5.60,3.33,McCafé® Drinks,Lunch & Dinner
113,2022/09/20,Tue,New Zealand,Small Flat White McCafe®,5.60,3.33,McCafé® Drinks,Lunch & Dinner
114,2022/09/20,Tue,New Zealand,Small Latté  McCafe®,5.60,3.33,McCafé® Drinks,Lunch & Dinner
115,2022/09/20,Tue,New Zealand,Small Chai Latté McCafé®,5.60,3.33,McCafé® Drinks,Lunch & Dinner
116,2022/09/20,Tue,New Zealand,Small Long Black McCafe®,4.80,2.85,McCafé® Drinks,Lunch & Dinner
117,2022/09/20,Tue,New Zealand,Small Coke® Zero Sugar,3.80,2.26,Soft Drinks,Lunch & Dinner
118,2022/09/20,Tue,New Zealand,Small Coke®,3.80,2.26,Soft Drinks,Lunch & Dinner
119,2022/09/20,Tue,New Zealand,Small Fanta® Orange,3.80,2.26,Soft Drinks,Lunch & Dinner
120,2022/09/20,Tue,New Zealand,Small Sprite® No Sugar,3.80,2.26,Soft Drinks,Lunch & Dinner
121,2022/09/20,Tue,New Zealand,Small Fanta® Raspberry,3.80,2.26,Soft Drinks,Lunch & Dinner
122,2022/09/20,Tue,New Zealand,Small L&P®,3.80,2.26,Soft Drinks,Lunch & Dinner
123,2022/09/20,Tue,New Zealand,Small Banana Flavour Shake,5.30,3.15,Shakes,Lunch & Dinner
124,2022/09/20,Tue,New Zealand,Small Choc Shake,5.30,3.15,Shakes,Lunch & Dinner
125,2022/09/20,Tue,New Zealand,Small Fuze Tea® Peach Black Iced Tea,3.80,2.26,Juice & Water,Lunch & Dinner
126,2022/09/20,Tue,New Zealand,Small Orange Juice,5.00,2.97,Juice & Water,Lunch & Dinner
127,2022/09/20,Tue,New Zealand,Kiwi Blue® Water 600ml,3.00,1.78,Juice & Water,Lunch & Dinner
128,2022/09/20,Tue,New Zealand,Pump® Mini Water,4.20,2.50,Juice & Water,Lunch & Dinner
129,2022/09/20,Tue,New Zealand,Apple Blackcurrant Drink,5.00,2.97,Juice & Water,Lunch & Dinner
130,2022/09/20,Tue,New Zealand,Barbeque Sauce,0.50,0.30,Condiments,Lunch & Dinner
131,2022/09/20,Tue,New Zealand,Ketchup,0.30,0.18,Condiments,Lunch & Dinner
132,2022/09/20,Tue,New Zealand,Mayonnaise,0.30,0.18,Condiments,Lunch & Dinner
133,2022/09/20,Tue,New Zealand,Sweet and Sour Sauce,0.50,0.30,Condiments,Lunch & Dinner
134,2022/09/20,Tue,New Zealand,Big Mac Dinner for 2,29.00,17.24,Big Mac® Bundles,Overnight
135,2022/09/20,Tue,New Zealand,50pc Chicken McNuggets®,35.00,20.80,To Share,Overnight
136,2022/09/20,Tue,New Zealand,10pc Chicken McNuggets®,11.70,6.95,To Share,Overnight
137,2022/09/20,Tue,New Zealand,20pc Chicken McNuggets®,19.60,11.65,To Share,Overnight
138,2022/09/20,Tue,New Zealand,6pc Chicken McNuggets®,8.80,5.23,To Share,Overnight
139,2022/09/20,Tue,New Zealand,The Cheeseburger Stack,19.00,11.29,To Share,Overnight
140,2022/09/20,Tue,New Zealand,YOU CHOOSE Dessert Bundle,6.50,3.86,To Share,Overnight
141,2022/09/20,Tue,New Zealand,The Family Pack,36.00,21.40,To Share,Overnight
