,Date,Day,Territory,Menu Item,Price (NZD),Price (USD),Category,Menu
1,2022/12/03,Sat,New Zealand,Big Brekkie Burger,11.60,7.42,Brekkie Meals,Breakfast
2,2022/12/03,Sat,New Zealand,NYC Benedict Bagel®,9.40,6.01,Brekkie Meals,Breakfast
3,2022/12/03,Sat,New Zealand,Bacon & Egg McMuffin®,8.60,5.50,Brekkie Meals,Breakfast
4,2022/12/03,Sat,New Zealand,BLT Bagel,8.90,5.69,Brekkie Meals,Breakfast
5,2022/12/03,Sat,New Zealand,Chicken & Bacon McMuffin®,8.40,5.37,Brekkie Meals,Breakfast
6,2022/12/03,Sat,New Zealand,Chicken McMuffin®,7.10,4.54,Brekkie Meals,Breakfast
7,2022/12/03,Sat,New Zealand,Hotcakes with Whipped Butter & Syrup,8.30,5.31,Brekkie Meals,Breakfast
8,2022/12/03,Sat,New Zealand,Massive McMuffin®,10.00,6.39,Brekkie Meals,Breakfast
9,2022/12/03,Sat,New Zealand,Sausage & Egg McMuffin®,8.20,5.24,Brekkie Meals,Breakfast
10,2022/12/03,Sat,New Zealand,Sausage McMuffin®,6.80,4.35,Brekkie Meals,Breakfast
11,2022/12/03,Sat,New Zealand,Cheeseburger,5.20,3.32,All Day Favourites,Breakfast
12,2022/12/03,Sat,New Zealand,Big Mac®,9.10,5.82,All Day Favourites,Breakfast
13,2022/12/03,Sat,New Zealand,Quarter Pounder®,9.20,5.88,All Day Favourites,Breakfast
14,2022/12/03,Sat,New Zealand,McChicken®,9.00,5.75,All Day Favourites,Breakfast
15,2022/12/03,Sat,New Zealand,Double Cheeseburger,6.90,4.41,All Day Favourites,Breakfast
16,2022/12/03,Sat,New Zealand,Double Big Mac®,11.30,7.22,All Day Favourites,Breakfast
17,2022/12/03,Sat,New Zealand,Double Quarter Pounder®,12.10,7.73,All Day Favourites,Breakfast
18,2022/12/03,Sat,New Zealand,Double McChicken®,11.50,7.35,All Day Favourites,Breakfast
19,2022/12/03,Sat,New Zealand,6pc Chicken McNuggets®,8.80,5.63,All Day Favourites,Breakfast
20,2022/12/03,Sat,New Zealand,10pc Chicken McNuggets®,11.70,7.48,All Day Favourites,Breakfast
21,2022/12/03,Sat,New Zealand,20pc Chicken McNuggets®,19.60,12.53,All Day Favourites,Breakfast
22,2022/12/03,Sat,New Zealand,Big Mac Dinner for 2,32.00,20.46,To Share,Breakfast
23,2022/12/03,Sat,New Zealand,The Family Pack,39.00,24.93,To Share,Breakfast
24,2022/12/03,Sat,New Zealand,The Cheeseburger Stack,23.00,14.70,To Share,Breakfast
25,2022/12/03,Sat,New Zealand,Hash Brown,3.60,2.30,Sides,Breakfast
26,2022/12/03,Sat,New Zealand,Small Fries,4.80,3.07,Sides,Breakfast
27,2022/12/03,Sat,New Zealand,Hotcakes Happy Meal®,8.80,5.63,Happy Meals,Breakfast
28,2022/12/03,Sat,New Zealand,3pc Chicken McNuggets® Happy Meal®,8.80,5.63,Happy Meals,Breakfast
29,2022/12/03,Sat,New Zealand,6pc Chicken McNuggets® Happy Meal®,10.50,6.71,Happy Meals,Breakfast
30,2022/12/03,Sat,New Zealand,Cheeseburger Happy Meal®,8.80,5.63,Happy Meals,Breakfast
31,2022/12/03,Sat,New Zealand,Small Cappuccino McCafe®,5.60,3.58,McCafé® Drinks,Breakfast
32,2022/12/03,Sat,New Zealand,Small Mochaccino McCafe®,5.60,3.58,McCafé® Drinks,Breakfast
33,2022/12/03,Sat,New Zealand,Small Flat White McCafe®,5.60,3.58,McCafé® Drinks,Breakfast
34,2022/12/03,Sat,New Zealand,Small Latté  McCafe®,5.60,3.58,McCafé® Drinks,Breakfast
35,2022/12/03,Sat,New Zealand,Small Hot Chocolate McCafé®,5.60,3.58,McCafé® Drinks,Breakfast
36,2022/12/03,Sat,New Zealand,Small Chai Latté McCafé®,5.60,3.58,McCafé® Drinks,Breakfast
37,2022/12/03,Sat,New Zealand,Small Long Black McCafe®,4.80,3.07,McCafé® Drinks,Breakfast
38,2022/12/03,Sat,New Zealand,Small Fuze Tea® Peach Black Iced Tea,3.80,2.43,Juice & Water,Breakfast
39,2022/12/03,Sat,New Zealand,Kiwi Blue® Water 600ml,3.00,1.92,Juice & Water,Breakfast
40,2022/12/03,Sat,New Zealand,Pump® Mini Water,4.20,2.68,Juice & Water,Breakfast
41,2022/12/03,Sat,New Zealand,Apple Blackcurrant Drink,5.00,3.20,Juice & Water,Breakfast
42,2022/12/03,Sat,New Zealand,Small Coke® Zero Sugar,3.80,2.43,Soft Drinks,Breakfast
43,2022/12/03,Sat,New Zealand,Small Coke®,3.80,2.43,Soft Drinks,Breakfast
44,2022/12/03,Sat,New Zealand,Small Fanta® Orange,3.80,2.43,Soft Drinks,Breakfast
45,2022/12/03,Sat,New Zealand,Small Fanta® Raspberry,3.80,2.43,Soft Drinks,Breakfast
46,2022/12/03,Sat,New Zealand,Small Sprite® No Sugar,3.80,2.43,Soft Drinks,Breakfast
47,2022/12/03,Sat,New Zealand,Small L&P®,3.80,2.43,Soft Drinks,Breakfast
48,2022/12/03,Sat,New Zealand,Hot Cake Syrup,0.50,0.32,Brekkie Condiments,Breakfast
49,2022/12/03,Sat,New Zealand,Ketchup,0.30,0.19,Brekkie Condiments,Breakfast
50,2022/12/03,Sat,New Zealand,Mayonnaise,0.30,0.19,Brekkie Condiments,Breakfast
51,2022/12/03,Sat,New Zealand,Whipped Butter,0.20,0.13,Brekkie Condiments,Breakfast
52,2022/12/03,Sat,New Zealand,Double Quarter Pounder®,12.10,7.73,Most Popular,Lunch & Dinner
53,2022/12/03,Sat,New Zealand,Big Mac®,9.10,5.82,Most Popular,Lunch & Dinner
54,2022/12/03,Sat,New Zealand,Double Cheeseburger,6.90,4.41,Most Popular,Lunch & Dinner
55,2022/12/03,Sat,New Zealand,The Family Pack,39.00,24.93,Most Popular,Lunch & Dinner
56,2022/12/03,Sat,New Zealand,YOU CHOOSE Family Dinner Pack,58.00,37.08,Most Popular,Lunch & Dinner
57,2022/12/03,Sat,New Zealand,YOU CHOOSE Dinner for 2,31.00,19.82,Most Popular,Lunch & Dinner
58,2022/12/03,Sat,New Zealand,Double McSpicy®,15.30,9.78,Favourites,Lunch & Dinner
59,2022/12/03,Sat,New Zealand,Double McChicken®,11.50,7.35,Favourites,Lunch & Dinner
60,2022/12/03,Sat,New Zealand,Quarter Pounder®,9.20,5.88,Favourites,Lunch & Dinner
61,2022/12/03,Sat,New Zealand,McSpicy®,10.70,6.84,Favourites,Lunch & Dinner
62,2022/12/03,Sat,New Zealand,Double Quarter Pounder®,12.10,7.73,Favourites,Lunch & Dinner
63,2022/12/03,Sat,New Zealand,Big Mac®,9.10,5.82,Favourites,Lunch & Dinner
64,2022/12/03,Sat,New Zealand,Cheeseburger,5.20,3.32,Favourites,Lunch & Dinner
65,2022/12/03,Sat,New Zealand,Double Cheeseburger,6.90,4.41,Favourites,Lunch & Dinner
66,2022/12/03,Sat,New Zealand,Double Big Mac®,11.30,7.22,Favourites,Lunch & Dinner
67,2022/12/03,Sat,New Zealand,Double Filet-O-Fish®,10.60,6.78,Favourites,Lunch & Dinner
68,2022/12/03,Sat,New Zealand,Filet-O-Fish®,8.10,5.18,Favourites,Lunch & Dinner
69,2022/12/03,Sat,New Zealand,McChicken®,9.00,5.75,Favourites,Lunch & Dinner
70,2022/12/03,Sat,New Zealand,Hamburger,4.40,2.81,Favourites,Lunch & Dinner
71,2022/12/03,Sat,New Zealand,Triple Cheeseburger,8.80,5.63,Favourites,Lunch & Dinner
72,2022/12/03,Sat,New Zealand,The Boss®,11.70,7.48,Favourites,Lunch & Dinner
73,2022/12/03,Sat,New Zealand,Crispy Chicken Almighty,15.40,9.84,Gourmet Creations,Lunch & Dinner
74,2022/12/03,Sat,New Zealand,Grilled Chicken Almighty,15.40,9.84,Gourmet Creations,Lunch & Dinner
75,2022/12/03,Sat,New Zealand,Almighty Texan BBQ Burger,14.80,9.46,Gourmet Creations,Lunch & Dinner
76,2022/12/03,Sat,New Zealand,Crispy Chicken Bacon Deluxe,12.80,8.18,Gourmet Creations,Lunch & Dinner
77,2022/12/03,Sat,New Zealand,Grilled Chicken Bacon Deluxe,12.80,8.18,Gourmet Creations,Lunch & Dinner
78,2022/12/03,Sat,New Zealand,The Serious Angus®,11.80,7.54,Gourmet Creations,Lunch & Dinner
79,2022/12/03,Sat,New Zealand,10pc Chicken McNuggets®,11.70,7.48,To Share,Lunch & Dinner
80,2022/12/03,Sat,New Zealand,6pc Chicken McNuggets®,8.80,5.63,To Share,Lunch & Dinner
81,2022/12/03,Sat,New Zealand,YOU CHOOSE Dessert Bundle,6.50,4.16,To Share,Lunch & Dinner
82,2022/12/03,Sat,New Zealand,The Cheeseburger Stack,23.00,14.70,To Share,Lunch & Dinner
83,2022/12/03,Sat,New Zealand,20pc Chicken McNuggets®,19.60,12.53,To Share,Lunch & Dinner
84,2022/12/03,Sat,New Zealand,The Family Pack,39.00,24.93,To Share,Lunch & Dinner
85,2022/12/03,Sat,New Zealand,McChicken Chomp,19.50,12.47,To Share,Lunch & Dinner
86,2022/12/03,Sat,New Zealand,YOU CHOOSE Family Dinner Pack,58.00,37.08,To Share,Lunch & Dinner
87,2022/12/03,Sat,New Zealand,YOU CHOOSE Dinner for 2,31.00,19.82,To Share,Lunch & Dinner
88,2022/12/03,Sat,New Zealand,Medium Catch of The Day Combo,16.00,10.23,To Share,Lunch & Dinner
89,2022/12/03,Sat,New Zealand,Grilled Chicken Snack Wrap™ Happy Meal®,8.80,5.63,Happy Meal,Lunch & Dinner
90,2022/12/03,Sat,New Zealand,Crispy Chicken Snack Wrap™ Happy Meal®,8.80,5.63,Happy Meal,Lunch & Dinner
91,2022/12/03,Sat,New Zealand,Cheeseburger Happy Meal®,8.80,5.63,Happy Meal,Lunch & Dinner
92,2022/12/03,Sat,New Zealand,3pc Chicken McNuggets® Happy Meal®,8.80,5.63,Happy Meal,Lunch & Dinner
93,2022/12/03,Sat,New Zealand,6pc Chicken McNuggets® Happy Meal®,10.50,6.71,Happy Meal,Lunch & Dinner
94,2022/12/03,Sat,New Zealand,Hot Apple Pie,4.10,2.62,Desserts,Lunch & Dinner
95,2022/12/03,Sat,New Zealand,Small Fries,4.80,3.07,Snacks and Fries,Lunch & Dinner
96,2022/12/03,Sat,New Zealand,6pc Chicken McNuggets®,8.80,5.63,Snacks and Fries,Lunch & Dinner
97,2022/12/03,Sat,New Zealand,Small Cappuccino McCafe®,5.60,3.58,McCafé® Drinks,Lunch & Dinner
98,2022/12/03,Sat,New Zealand,Small Mochaccino McCafe®,5.60,3.58,McCafé® Drinks,Lunch & Dinner
99,2022/12/03,Sat,New Zealand,Small Hot Chocolate McCafé®,5.60,3.58,McCafé® Drinks,Lunch & Dinner
100,2022/12/03,Sat,New Zealand,Small Flat White McCafe®,5.60,3.58,McCafé® Drinks,Lunch & Dinner
101,2022/12/03,Sat,New Zealand,Small Latté  McCafe®,5.60,3.58,McCafé® Drinks,Lunch & Dinner
102,2022/12/03,Sat,New Zealand,Small Chai Latté McCafé®,5.60,3.58,McCafé® Drinks,Lunch & Dinner
103,2022/12/03,Sat,New Zealand,Small Long Black McCafe®,4.80,3.07,McCafé® Drinks,Lunch & Dinner
104,2022/12/03,Sat,New Zealand,Small Coke® Zero Sugar,3.80,2.43,Soft Drinks,Lunch & Dinner
105,2022/12/03,Sat,New Zealand,Small Coke®,3.80,2.43,Soft Drinks,Lunch & Dinner
106,2022/12/03,Sat,New Zealand,Small Fanta® Orange,3.80,2.43,Soft Drinks,Lunch & Dinner
107,2022/12/03,Sat,New Zealand,Small Sprite® No Sugar,3.80,2.43,Soft Drinks,Lunch & Dinner
108,2022/12/03,Sat,New Zealand,Small Fanta® Raspberry,3.80,2.43,Soft Drinks,Lunch & Dinner
109,2022/12/03,Sat,New Zealand,Small L&P®,3.80,2.43,Soft Drinks,Lunch & Dinner
110,2022/12/03,Sat,New Zealand,Small Fuze Tea® Peach Black Iced Tea,3.80,2.43,Juice & Water,Lunch & Dinner
111,2022/12/03,Sat,New Zealand,Kiwi Blue® Water 600ml,3.00,1.92,Juice & Water,Lunch & Dinner
112,2022/12/03,Sat,New Zealand,Pump® Mini Water,4.20,2.68,Juice & Water,Lunch & Dinner
113,2022/12/03,Sat,New Zealand,Apple Blackcurrant Drink,5.00,3.20,Juice & Water,Lunch & Dinner
114,2022/12/03,Sat,New Zealand,Barbeque Sauce,0.50,0.32,Condiments,Lunch & Dinner
115,2022/12/03,Sat,New Zealand,Ketchup,0.30,0.19,Condiments,Lunch & Dinner
116,2022/12/03,Sat,New Zealand,Mayonnaise,0.30,0.19,Condiments,Lunch & Dinner
117,2022/12/03,Sat,New Zealand,Sweet and Sour Sauce,0.50,0.32,Condiments,Lunch & Dinner
118,2022/12/03,Sat,New Zealand,Big Mac Dinner for 2,32.00,20.46,Big Mac® Bundles,Overnight
119,2022/12/03,Sat,New Zealand,10pc Chicken McNuggets®,11.70,7.48,To Share,Overnight
120,2022/12/03,Sat,New Zealand,20pc Chicken McNuggets®,19.60,12.53,To Share,Overnight
121,2022/12/03,Sat,New Zealand,6pc Chicken McNuggets®,8.80,5.63,To Share,Overnight
122,2022/12/03,Sat,New Zealand,The Cheeseburger Stack,23.00,14.70,To Share,Overnight
123,2022/12/03,Sat,New Zealand,YOU CHOOSE Dessert Bundle,6.50,4.16,To Share,Overnight
124,2022/12/03,Sat,New Zealand,The Family Pack,39.00,24.93,To Share,Overnight
125,2022/12/03,Sat,New Zealand,YOU CHOOSE Dinner for 2,31.00,19.82,To Share,Overnight
126,2022/12/03,Sat,New Zealand,YOU CHOOSE Family Dinner Pack,58.00,37.08,To Share,Overnight
127,2022/12/03,Sat,New Zealand,Medium Catch of The Day Combo,16.00,10.23,To Share,Overnight
128,2022/12/03,Sat,New Zealand,Big Mac®,9.10,5.82,Favourites,Overnight
129,2022/12/03,Sat,New Zealand,Cheeseburger,5.20,3.32,Favourites,Overnight
130,2022/12/03,Sat,New Zealand,Double Cheeseburger,6.90,4.41,Favourites,Overnight
131,2022/12/03,Sat,New Zealand,Double Big Mac®,11.30,7.22,Favourites,Overnight
132,2022/12/03,Sat,New Zealand,Double Filet-O-Fish®,10.60,6.78,Favourites,Overnight
133,2022/12/03,Sat,New Zealand,Double McChicken®,11.50,7.35,Favourites,Overnight
134,2022/12/03,Sat,New Zealand,Double Quarter Pounder®,12.10,7.73,Favourites,Overnight
135,2022/12/03,Sat,New Zealand,Filet-O-Fish®,8.10,5.18,Favourites,Overnight
136,2022/12/03,Sat,New Zealand,Hamburger,4.40,2.81,Favourites,Overnight
137,2022/12/03,Sat,New Zealand,McChicken®,9.00,5.75,Favourites,Overnight
138,2022/12/03,Sat,New Zealand,Quarter Pounder®,9.20,5.88,Favourites,Overnight
139,2022/12/03,Sat,New Zealand,Triple Cheeseburger,8.80,5.63,Favourites,Overnight
140,2022/12/03,Sat,New Zealand,6pc Chicken McNuggets®,8.80,5.63,Snacks & Fries,Overnight
141,2022/12/03,Sat,New Zealand,Small Fries,4.80,3.07,Snacks & Fries,Overnight
142,2022/12/03,Sat,New Zealand,Cheeseburger Happy Meal®,8.80,5.63,Happy Meal,Overnight
143,2022/12/03,Sat,New Zealand,3pc Chicken McNuggets® Happy Meal®,8.80,5.63,Happy Meal,Overnight
144,2022/12/03,Sat,New Zealand,6pc Chicken McNuggets® Happy Meal®,10.50,6.71,Happy Meal,Overnight
145,2022/12/03,Sat,New Zealand,Hot Apple Pie,4.10,2.62,Desserts,Overnight
146,2022/12/03,Sat,New Zealand,Small Cappuccino McCafe®,5.60,3.58,McCafé® Drinks,Overnight
147,2022/12/03,Sat,New Zealand,Small Mochaccino McCafe®,5.60,3.58,McCafé® Drinks,Overnight
148,2022/12/03,Sat,New Zealand,Small Hot Chocolate McCafé®,5.60,3.58,McCafé® Drinks,Overnight
149,2022/12/03,Sat,New Zealand,Small Flat White McCafe®,5.60,3.58,McCafé® Drinks,Overnight
150,2022/12/03,Sat,New Zealand,Small Latté  McCafe®,5.60,3.58,McCafé® Drinks,Overnight
151,2022/12/03,Sat,New Zealand,Small Chai Latté McCafé®,5.60,3.58,McCafé® Drinks,Overnight
152,2022/12/03,Sat,New Zealand,Small Long Black McCafe®,4.80,3.07,McCafé® Drinks,Overnight
153,2022/12/03,Sat,New Zealand,Small Coke® Zero Sugar,3.80,2.43,Soft Drinks,Overnight
154,2022/12/03,Sat,New Zealand,Small Coke®,3.80,2.43,Soft Drinks,Overnight
155,2022/12/03,Sat,New Zealand,Small Fanta® Orange,3.80,2.43,Soft Drinks,Overnight
156,2022/12/03,Sat,New Zealand,Small Sprite® No Sugar,3.80,2.43,Soft Drinks,Overnight
157,2022/12/03,Sat,New Zealand,Small Fanta® Raspberry,3.80,2.43,Soft Drinks,Overnight
158,2022/12/03,Sat,New Zealand,Small L&P®,3.80,2.43,Soft Drinks,Overnight
159,2022/12/03,Sat,New Zealand,Small Fuze Tea® Peach Black Iced Tea,3.80,2.43,Juice & Water,Overnight
160,2022/12/03,Sat,New Zealand,Kiwi Blue® Water 600ml,3.00,1.92,Juice & Water,Overnight
161,2022/12/03,Sat,New Zealand,Pump® Mini Water,4.20,2.68,Juice & Water,Overnight
162,2022/12/03,Sat,New Zealand,Apple Blackcurrant Drink,5.00,3.20,Juice & Water,Overnight
163,2022/12/03,Sat,New Zealand,Barbeque Sauce,0.50,0.32,Condiments,Overnight
164,2022/12/03,Sat,New Zealand,Ketchup,0.30,0.19,Condiments,Overnight
165,2022/12/03,Sat,New Zealand,Mayonnaise,0.30,0.19,Condiments,Overnight
166,2022/12/03,Sat,New Zealand,Sweet and Sour Sauce,0.50,0.32,Condiments,Overnight
