,Date,Day,Territory,Menu Item,Price (JPY),Price (USD),Category,Menu
1,2025/06/08,Sun,Japan,Morning Teriyaki Delivery Set,1540.00,10.62,Featured,Regular Menu
2,2025/06/08,Sun,Japan,Sausage Egg Muffin Set,530.00,3.66,Featured,Regular Menu
3,2025/06/08,Sun,Japan,Sausage Muffin Set,400.00,2.76,Featured,Regular Menu
4,2025/06/08,Sun,Japan,Egg McMuffin® Set,460.00,3.17,Featured,Regular Menu
5,2025/06/08,Sun,Japan,Roasted Soy Sauce Triple Thick Beef Set,1120.00,7.73,Featured,Regular Menu
6,2025/06/08,Sun,Japan,Pote Nage Mix DAI,620.00,4.28,Featured,Regular Menu
7,2025/06/08,Sun,Japan,Pote Nage Mix TOKUDAI,980.00,6.76,Featured,Regular Menu
8,2025/06/08,Sun,Japan,Bai Big Mac Set,990.00,6.83,Featured,Regular Menu
9,2025/06/08,Sun,Japan,Teriyaki Mankitsu Set,1090.00,7.52,Featured,Regular Menu
10,2025/06/08,Sun,Japan,Teriyaki Delivery Set for 3,2980.00,20.56,Featured,Regular Menu
11,2025/06/08,Sun,Japan,Teriyaki Delivery Set for 2,1980.00,13.66,Featured,Regular Menu
12,2025/06/08,Sun,Japan,Teriyaki Delivery Set,1890.00,13.04,Featured,Regular Menu
13,2025/06/08,Sun,Japan,Potenage XL ＋2Choices,2300.00,15.87,Featured,Regular Menu
14,2025/06/08,Sun,Japan,Shaka Shaka Potato® Nagoya Tebasaki Flavor Seasoning,40.00,0.28,Featured,Regular Menu
15,2025/06/08,Sun,Japan,Spicy Chicken McNuggets 5Pcs,290.00,2.00,Featured,Regular Menu
16,2025/06/08,Sun,Japan,Sour Cream Pepper Sauce,40.00,0.28,Featured,Regular Menu
17,2025/06/08,Sun,Japan,Hot Jalapeno Mayo Sauce,40.00,0.28,Featured,Regular Menu
18,2025/06/08,Sun,Japan,Peach Smoothie,490.00,3.38,Featured,Regular Menu
19,2025/06/08,Sun,Japan,Peach Mixed Fruit Frappe,500.00,3.45,Featured,Regular Menu
20,2025/06/08,Sun,Japan,Heart Macaron Strawberry,190.00,1.31,Featured,Regular Menu
21,2025/06/08,Sun,Japan,Grand Coke,420.00,2.90,Featured,Regular Menu
22,2025/06/08,Sun,Japan,Grand Coke Zero,420.00,2.90,Featured,Regular Menu
23,2025/06/08,Sun,Japan,Smile,0.00,0.00,Featured,Regular Menu
24,2025/06/08,Sun,Japan,Hokkaido Four Cheese Teriyaki McMuffin,390.00,2.69,Burgers,Regular Menu
25,2025/06/08,Sun,Japan,Egg McMuffin®,260.00,1.79,Burgers,Regular Menu
26,2025/06/08,Sun,Japan,Bacon Egg McSandwich,300.00,2.07,Burgers,Regular Menu
27,2025/06/08,Sun,Japan,Sausage Egg Muffin,330.00,2.28,Burgers,Regular Menu
28,2025/06/08,Sun,Japan,Sausage Muffin,180.00,1.24,Burgers,Regular Menu
29,2025/06/08,Sun,Japan,Chicken McMuffin,210.00,1.45,Burgers,Regular Menu
30,2025/06/08,Sun,Japan,Hotcakes,360.00,2.48,Burgers,Regular Menu
31,2025/06/08,Sun,Japan,McGriddles Sausage & Egg,360.00,2.48,Burgers,Regular Menu
32,2025/06/08,Sun,Japan,McGriddles Bacon & Egg,340.00,2.35,Burgers,Regular Menu
33,2025/06/08,Sun,Japan,McGriddles Sausage,250.00,1.72,Burgers,Regular Menu
34,2025/06/08,Sun,Japan,Mega Muffin,420.00,2.90,Burgers,Regular Menu
35,2025/06/08,Sun,Japan,Roasted Soy Sauce Triple Thick Beef,820.00,5.66,Burgers,Regular Menu
36,2025/06/08,Sun,Japan,Bai Big Mac,720.00,4.97,Burgers,Regular Menu
37,2025/06/08,Sun,Japan,Bai Double Cheeseburger,690.00,4.76,Burgers,Regular Menu
38,2025/06/08,Sun,Japan,Bai Teriyaki McBurger,520.00,3.59,Burgers,Regular Menu
39,2025/06/08,Sun,Japan,Bai Filet-O-Fish,520.00,3.59,Burgers,Regular Menu
40,2025/06/08,Sun,Japan,Bai Chicken Filet-O,540.00,3.73,Burgers,Regular Menu
41,2025/06/08,Sun,Japan,Bai Teriyaki Chicken Filet-O,540.00,3.73,Burgers,Regular Menu
42,2025/06/08,Sun,Japan,Bai Bacon Lettuce Burger,540.00,3.73,Burgers,Regular Menu
43,2025/06/08,Sun,Japan,Bai Shrimp Filet-O,550.00,3.79,Burgers,Regular Menu
44,2025/06/08,Sun,Japan,Bai McChicken,310.00,2.14,Burgers,Regular Menu
45,2025/06/08,Sun,Japan,Bai Spicy McChicken,340.00,2.35,Burgers,Regular Menu
46,2025/06/08,Sun,Japan,Bai McChicken Cheese,370.00,2.55,Burgers,Regular Menu
47,2025/06/08,Sun,Japan,Bai Egg Cheeseburger,370.00,2.55,Burgers,Regular Menu
48,2025/06/08,Sun,Japan,Bai Hamburger,310.00,2.14,Burgers,Regular Menu
49,2025/06/08,Sun,Japan,Bai Cheeseburger,340.00,2.35,Burgers,Regular Menu
50,2025/06/08,Sun,Japan,Hokkaido Four Cheese Teriyaki,480.00,3.31,Burgers,Regular Menu
51,2025/06/08,Sun,Japan,Setouchi Lemon Pepper Egg Teriyaki,480.00,3.31,Burgers,Regular Menu
52,2025/06/08,Sun,Japan,Hakata Mentai Potato Teriyaki Chicken,480.00,3.31,Burgers,Regular Menu
53,2025/06/08,Sun,Japan,Roasted Soy Sauce Egg Bacon Thick Beef,570.00,3.93,Burgers,Regular Menu
54,2025/06/08,Sun,Japan,Roasted Soy Sauce Double Thick Beef,580.00,4.00,Burgers,Regular Menu
55,2025/06/08,Sun,Japan,Big Mac®,480.00,3.31,Burgers,Regular Menu
56,2025/06/08,Sun,Japan,Double Cheeseburger,450.00,3.10,Burgers,Regular Menu
