,Date,Day,Territory,Menu Item,Price (JPY),Price (USD),Category,Menu
1,2025/11/13,Thu,Japan,Sausage Egg Muffin Set,530.00,3.42,Featured,Regular Menu
2,2025/11/13,Thu,Japan,Sausage Muffin Set,400.00,2.58,Featured,Regular Menu
3,2025/11/13,Thu,Japan,Egg McMuffin® Set,460.00,2.97,Featured,Regular Menu
4,2025/11/13,Thu,Japan,Chicken McNuggets® Happy Set,540.00,3.49,Featured,Regular Menu
5,2025/11/13,Thu,Japan,Pote Nage Mix DAI,630.00,4.07,Featured,Regular Menu
6,2025/11/13,Thu,Japan,Pote Nage Mix TOKUDAI,990.00,6.40,Featured,Regular Menu
7,2025/11/13,Thu,Japan,Bai Big Mac Set,990.00,6.40,Featured,Regular Menu
8,2025/11/13,Thu,Japan,Bai Teriyaki McBurger Set,790.00,5.10,Featured,Regular Menu
9,2025/11/13,Thu,Japan,Delivery Set for 3,3550.00,22.93,Featured,Regular Menu
10,2025/11/13,Thu,Japan,Delivery Set for 2,2590.00,16.73,Featured,Regular Menu
11,2025/11/13,Thu,Japan,Big Mac® Set,750.00,4.84,Featured,Regular Menu
12,2025/11/13,Thu,Japan,Roasted Soy Sauce Double Thick Beef Set,850.00,5.49,Featured,Regular Menu
13,2025/11/13,Thu,Japan,Potenage XL ＋2Choices,2300.00,14.86,Featured,Regular Menu
14,2025/11/13,Thu,Japan,Sankaku ChocoPie Tiramisu,190.00,1.23,Featured,Regular Menu
15,2025/11/13,Thu,Japan,Chicken Chicken THE Garlic Pepper 2Pcs,290.00,1.87,Featured,Regular Menu
16,2025/11/13,Thu,Japan,McFizz® Energy Booster,300.00,1.94,Featured,Regular Menu
17,2025/11/13,Thu,Japan,Sankaku Choco Pie Black,170.00,1.10,Featured,Regular Menu
18,2025/11/13,Thu,Japan,Premium Roast Coffee,120.00,0.78,Featured,Regular Menu
19,2025/11/13,Thu,Japan,Smile,0.00,0.00,Featured,Regular Menu
20,2025/11/13,Thu,Japan,Double Cheese Sausage McMuffin,400.00,2.58,Burgers,Regular Menu
21,2025/11/13,Thu,Japan,Egg McMuffin®,260.00,1.68,Burgers,Regular Menu
22,2025/11/13,Thu,Japan,Bacon Egg McSandwich,300.00,1.94,Burgers,Regular Menu
23,2025/11/13,Thu,Japan,Sausage Egg Muffin,330.00,2.13,Burgers,Regular Menu
24,2025/11/13,Thu,Japan,Sausage Muffin,180.00,1.16,Burgers,Regular Menu
25,2025/11/13,Thu,Japan,Chicken McMuffin,210.00,1.36,Burgers,Regular Menu
26,2025/11/13,Thu,Japan,Hotcakes,360.00,2.33,Burgers,Regular Menu
27,2025/11/13,Thu,Japan,McGriddles Sausage & Egg,360.00,2.33,Burgers,Regular Menu
28,2025/11/13,Thu,Japan,McGriddles Bacon & Egg,340.00,2.20,Burgers,Regular Menu
29,2025/11/13,Thu,Japan,McGriddles Sausage,250.00,1.61,Burgers,Regular Menu
30,2025/11/13,Thu,Japan,Mega Muffin,420.00,2.71,Burgers,Regular Menu
31,2025/11/13,Thu,Japan,Bai Big Mac,720.00,4.65,Burgers,Regular Menu
32,2025/11/13,Thu,Japan,Bai Double Cheeseburger,690.00,4.46,Burgers,Regular Menu
33,2025/11/13,Thu,Japan,Bai Teriyaki McBurger,520.00,3.36,Burgers,Regular Menu
34,2025/11/13,Thu,Japan,Bai Filet-O-Fish,520.00,3.36,Burgers,Regular Menu
35,2025/11/13,Thu,Japan,Bai Chicken Filet-O,540.00,3.49,Burgers,Regular Menu
36,2025/11/13,Thu,Japan,Bai Teriyaki Chicken Filet-O,540.00,3.49,Burgers,Regular Menu
37,2025/11/13,Thu,Japan,Bai Bacon Lettuce Burger,540.00,3.49,Burgers,Regular Menu
38,2025/11/13,Thu,Japan,Bai Shrimp Filet-O,550.00,3.55,Burgers,Regular Menu
39,2025/11/13,Thu,Japan,Bai McChicken,310.00,2.00,Burgers,Regular Menu
40,2025/11/13,Thu,Japan,Bai Spicy McChicken,340.00,2.20,Burgers,Regular Menu
41,2025/11/13,Thu,Japan,Bai McChicken Cheese,370.00,2.39,Burgers,Regular Menu
42,2025/11/13,Thu,Japan,Bai Egg Cheeseburger,370.00,2.39,Burgers,Regular Menu
43,2025/11/13,Thu,Japan,Bai Hamburger,310.00,2.00,Burgers,Regular Menu
44,2025/11/13,Thu,Japan,Bai Cheeseburger,340.00,2.20,Burgers,Regular Menu
45,2025/11/13,Thu,Japan,Roasted Garlic Mayo Egg Teriyaki,470.00,3.04,Burgers,Regular Menu
46,2025/11/13,Thu,Japan,Yurinchi Mayo Chicken,470.00,3.04,Burgers,Regular Menu
47,2025/11/13,Thu,Japan,Triple Cheeseburger,590.00,3.81,Burgers,Regular Menu
48,2025/11/13,Thu,Japan,Big Mac®,480.00,3.10,Burgers,Regular Menu
49,2025/11/13,Thu,Japan,Roasted Soy Sauce Double Thick Beef,580.00,3.75,Burgers,Regular Menu
50,2025/11/13,Thu,Japan,Roasted Soy Sauce Egg Bacon Thick Beef,570.00,3.68,Burgers,Regular Menu
51,2025/11/13,Thu,Japan,Double Cheeseburger,450.00,2.91,Burgers,Regular Menu
52,2025/11/13,Thu,Japan,Teriyaki McBurger,400.00,2.58,Burgers,Regular Menu
53,2025/11/13,Thu,Japan,Filet-O-Fish®,400.00,2.58,Burgers,Regular Menu
54,2025/11/13,Thu,Japan,Chicken Filet-O®,420.00,2.71,Burgers,Regular Menu
55,2025/11/13,Thu,Japan,Teriyaki Chicken Filet-O,420.00,2.71,Burgers,Regular Menu
56,2025/11/13,Thu,Japan,Bacon Lettuce Burger,420.00,2.71,Burgers,Regular Menu
57,2025/11/13,Thu,Japan,Shrimp Filet-O,430.00,2.78,Burgers,Regular Menu
58,2025/11/13,Thu,Japan,McChicken®,190.00,1.23,Burgers,Regular Menu
59,2025/11/13,Thu,Japan,Spicy McChicken,220.00,1.42,Burgers,Regular Menu
60,2025/11/13,Thu,Japan,McChicken® Cheese,250.00,1.61,Burgers,Regular Menu
61,2025/11/13,Thu,Japan,Egg Cheeseburger,250.00,1.61,Burgers,Regular Menu
62,2025/11/13,Thu,Japan,Hamburger,190.00,1.23,Burgers,Regular Menu
63,2025/11/13,Thu,Japan,Cheeseburger,220.00,1.42,Burgers,Regular Menu
64,2025/11/13,Thu,Japan,Smile,0.00,0.00,Burgers,Regular Menu
65,2025/11/13,Thu,Japan,Double Cheese Sausage McMuffin Set,600.00,3.88,Set,Regular Menu
66,2025/11/13,Thu,Japan,Egg McMuffin® Set,460.00,2.97,Set,Regular Menu
67,2025/11/13,Thu,Japan,Bacon Egg McSandwich Set,490.00,3.17,Set,Regular Menu
68,2025/11/13,Thu,Japan,Sausage Egg Muffin Set,530.00,3.42,Set,Regular Menu
69,2025/11/13,Thu,Japan,Sausage Muffin Set,400.00,2.58,Set,Regular Menu
70,2025/11/13,Thu,Japan,Chicken McMuffin Set,420.00,2.71,Set,Regular Menu
71,2025/11/13,Thu,Japan,Filet-O-Fish® Set,600.00,3.88,Set,Regular Menu
72,2025/11/13,Thu,Japan,Hotcakes Set,560.00,3.62,Set,Regular Menu
73,2025/11/13,Thu,Japan,McGriddles Sausage & Egg Set,560.00,3.62,Set,Regular Menu
74,2025/11/13,Thu,Japan,McGriddles Bacon & Egg Set,540.00,3.49,Set,Regular Menu
75,2025/11/13,Thu,Japan,McGriddles Sausage Set,450.00,2.91,Set,Regular Menu
76,2025/11/13,Thu,Japan,Mega Muffin Set,620.00,4.01,Set,Regular Menu
77,2025/11/13,Thu,Japan,Bai Big Mac Set,990.00,6.40,Set,Regular Menu
78,2025/11/13,Thu,Japan,Bai Double Cheeseburger Set,940.00,6.07,Set,Regular Menu
79,2025/11/13,Thu,Japan,Bai Teriyaki McBurger Set,790.00,5.10,Set,Regular Menu
80,2025/11/13,Thu,Japan,Bai Filet-O-Fish Set,800.00,5.17,Set,Regular Menu
81,2025/11/13,Thu,Japan,Bai Chicken Filet-O Set,800.00,5.17,Set,Regular Menu
82,2025/11/13,Thu,Japan,Bai Teriyaki Chicken Filet-O set,810.00,5.23,Set,Regular Menu
83,2025/11/13,Thu,Japan,Bai Bacon Lettuce Burger Set,810.00,5.23,Set,Regular Menu
84,2025/11/13,Thu,Japan,Bai Shrimp Filet-O Set,820.00,5.30,Set,Regular Menu
85,2025/11/13,Thu,Japan,Bai McChicken Set,620.00,4.01,Set,Regular Menu
86,2025/11/13,Thu,Japan,Bai Spicy McChicken Set,660.00,4.26,Set,Regular Menu
87,2025/11/13,Thu,Japan,Bai McChicken Cheese Set,680.00,4.39,Set,Regular Menu
88,2025/11/13,Thu,Japan,Bai Egg Cheeseburger Set,680.00,4.39,Set,Regular Menu
89,2025/11/13,Thu,Japan,Bai Hamburger Set,620.00,4.01,Set,Regular Menu
90,2025/11/13,Thu,Japan,Roasted Garlic Mayo Egg Teriyaki Set,770.00,4.97,Set,Regular Menu
91,2025/11/13,Thu,Japan,Yurinchi Mayo Chicken Set,770.00,4.97,Set,Regular Menu
92,2025/11/13,Thu,Japan,Triple Cheeseburger Set,890.00,5.75,Set,Regular Menu
93,2025/11/13,Thu,Japan,Delivery Set for 3,3550.00,22.93,Set,Regular Menu
94,2025/11/13,Thu,Japan,Delivery Set for 2,2590.00,16.73,Set,Regular Menu
95,2025/11/13,Thu,Japan,Deli Set for A1,1500.00,9.69,Set,Regular Menu
96,2025/11/13,Thu,Japan,Deli Set for B1,1500.00,9.69,Set,Regular Menu
97,2025/11/13,Thu,Japan,Big Mac® Set,750.00,4.84,Set,Regular Menu
98,2025/11/13,Thu,Japan,Roasted Soy Sauce Double Thick Beef Set,850.00,5.49,Set,Regular Menu
99,2025/11/13,Thu,Japan,Roasted Soy Sauce Egg Bacon Thick Beef Set,840.00,5.43,Set,Regular Menu
100,2025/11/13,Thu,Japan,Double Cheeseburger Set,700.00,4.52,Set,Regular Menu
101,2025/11/13,Thu,Japan,Teriyaki McBurger Set,670.00,4.33,Set,Regular Menu
102,2025/11/13,Thu,Japan,Filet-O-Fish® Set,680.00,4.39,Set,Regular Menu
103,2025/11/13,Thu,Japan,Chicken Filet-O® Set,680.00,4.39,Set,Regular Menu
104,2025/11/13,Thu,Japan,Teriyaki Chicken Filet-O Set,690.00,4.46,Set,Regular Menu
105,2025/11/13,Thu,Japan,Bacon Lettuce Burger Set,690.00,4.46,Set,Regular Menu
106,2025/11/13,Thu,Japan,Shrimp Filet-O Set,700.00,4.52,Set,Regular Menu
107,2025/11/13,Thu,Japan,McChicken® Set,500.00,3.23,Set,Regular Menu
108,2025/11/13,Thu,Japan,Spicy McChicken Set,540.00,3.49,Set,Regular Menu
