,Date,Day,Territory,Menu Item,Price (JPY),Price (USD),Category,Menu
1,2025/10/09,Thu,Japan,Sausage Egg Muffin Set,530.00,3.47,Featured,Regular Menu
2,2025/10/09,Thu,Japan,Sausage Muffin Set,400.00,2.62,Featured,Regular Menu
3,2025/10/09,Thu,Japan,Egg McMuffin® Set,460.00,3.01,Featured,Regular Menu
4,2025/10/09,Thu,Japan,Chicken McNuggets® Happy Set,540.00,3.54,Featured,Regular Menu
5,2025/10/09,Thu,Japan,Roasted Soy Sauce Triple Thick Beef Set,1120.00,7.34,Featured,Regular Menu
6,2025/10/09,Thu,Japan,Pote Nage Mix DAI,620.00,4.06,Featured,Regular Menu
7,2025/10/09,Thu,Japan,Pote Nage Mix TOKUDAI,980.00,6.42,Featured,Regular Menu
8,2025/10/09,Thu,Japan,Bai Big Mac Set,990.00,6.48,Featured,Regular Menu
9,2025/10/09,Thu,Japan,Sukiyaki Tsukimi Set,840.00,5.50,Featured,Regular Menu
10,2025/10/09,Thu,Japan,Tsukimi Burger Set,740.00,4.85,Featured,Regular Menu
11,2025/10/09,Thu,Japan,Cheese Tsukimi Set,770.00,5.04,Featured,Regular Menu
12,2025/10/09,Thu,Japan,Roasted Soy Sauce Double Thick Beef Set,850.00,5.57,Featured,Regular Menu
13,2025/10/09,Thu,Japan,Roasted Soy Sauce Egg Bacon Thick Beef Set,840.00,5.50,Featured,Regular Menu
14,2025/10/09,Thu,Japan,BigMac® Donation Set,800.00,5.24,Featured,Regular Menu
15,2025/10/09,Thu,Japan,Double Cheese Burger Donation Set,750.00,4.91,Featured,Regular Menu
16,2025/10/09,Thu,Japan,Teriyaki McBurger Donation Set,720.00,4.72,Featured,Regular Menu
17,2025/10/09,Thu,Japan,Potenage XL ＋2Choices,2300.00,15.07,Featured,Regular Menu
18,2025/10/09,Thu,Japan,Sankaku Choco Pie Black,170.00,1.11,Featured,Regular Menu
19,2025/10/09,Thu,Japan,Sankaku Choco Pie Strawberry Milk,190.00,1.24,Featured,Regular Menu
20,2025/10/09,Thu,Japan,Puripuri Ebi Purio 5Pcs,290.00,1.90,Featured,Regular Menu
21,2025/10/09,Thu,Japan,McFlurry® MY MELODY＆KUROMI Blueberry Yogurt Flavor,320.00,2.10,Featured,Regular Menu
22,2025/10/09,Thu,Japan,Setouchi-Lemon Pepper Sauce,40.00,0.26,Featured,Regular Menu
23,2025/10/09,Thu,Japan,JURIN CHISA Donation Set,1310.00,8.58,Featured,Regular Menu
24,2025/10/09,Thu,Japan,HINATA HARVEY JURIA Donation Set,1770.00,11.59,Featured,Regular Menu
25,2025/10/09,Thu,Japan,MAYA COCONA Donation Set,1390.00,9.10,Featured,Regular Menu
26,2025/10/09,Thu,Japan,JURIN CHISA Set,1260.00,8.25,Featured,Regular Menu
27,2025/10/09,Thu,Japan,HINATA HARVEY JURIA Set,1720.00,11.27,Featured,Regular Menu
28,2025/10/09,Thu,Japan,MAYA COCONA Set,1340.00,8.78,Featured,Regular Menu
29,2025/10/09,Thu,Japan,Pote Nage DAI & Coke Set,870.00,5.70,Featured,Regular Menu
30,2025/10/09,Thu,Japan,Pote Nage TOKUDAI & Coke Set,1500.00,9.83,Featured,Regular Menu
