,Date,Day,Territory,Menu Item,Price (JPY),Price (USD),Category,Menu
1,2025/10/26,Sun,Japan,Morning Street Delivery Set for 2,1720.00,11.26,Featured,Regular Menu
2,2025/10/26,Sun,Japan,Sausage Egg Muffin Set,530.00,3.47,Featured,Regular Menu
3,2025/10/26,Sun,Japan,Sausage Muffin Set,400.00,2.62,Featured,Regular Menu
4,2025/10/26,Sun,Japan,Egg McMuffin® Set,460.00,3.01,Featured,Regular Menu
5,2025/10/26,Sun,Japan,PoteNage DAI,600.00,3.93,Featured,Regular Menu
6,2025/10/26,Sun,Japan,PoteNage TOKUDAI,960.00,6.28,Featured,Regular Menu
7,2025/10/26,Sun,Japan,Bai Big Mac Set,990.00,6.48,Featured,Regular Menu
8,2025/10/26,Sun,Japan,Bai Teriyaki McBurger Set,790.00,5.17,Featured,Regular Menu
9,2025/10/26,Sun,Japan,Street Delivery Set for 2,2000.00,13.09,Featured,Regular Menu
10,2025/10/26,Sun,Japan,Street Delivery Set for 1,1530.00,10.01,Featured,Regular Menu
11,2025/10/26,Sun,Japan,Big Mac® Set,750.00,4.91,Featured,Regular Menu
12,2025/10/26,Sun,Japan,Roasted Soy Sauce Double Thick Beef Set,850.00,5.56,Featured,Regular Menu
13,2025/10/26,Sun,Japan,BigMac® Donation Set,800.00,5.24,Featured,Regular Menu
14,2025/10/26,Sun,Japan,Double Cheese Burger Donation Set,750.00,4.91,Featured,Regular Menu
15,2025/10/26,Sun,Japan,Teriyaki McBurger Donation Set,720.00,4.71,Featured,Regular Menu
16,2025/10/26,Sun,Japan,Potenage XL ＋2Choices,2300.00,15.05,Featured,Regular Menu
17,2025/10/26,Sun,Japan,McFizz® Energy Booster,300.00,1.96,Featured,Regular Menu
18,2025/10/26,Sun,Japan,Shaka Shaka Potato® Craveable Consomme Flavor Seasoning,40.00,0.26,Featured,Regular Menu
19,2025/10/26,Sun,Japan,Sankaku Choco Pie Black,170.00,1.11,Featured,Regular Menu
20,2025/10/26,Sun,Japan,JURIN CHISA Donation Set,1310.00,8.57,Featured,Regular Menu
21,2025/10/26,Sun,Japan,HINATA HARVEY JURIA Donation Set,1770.00,11.58,Featured,Regular Menu
22,2025/10/26,Sun,Japan,MAYA COCONA Donation Set,1390.00,9.10,Featured,Regular Menu
23,2025/10/26,Sun,Japan,JURIN CHISA Set,1260.00,8.25,Featured,Regular Menu
24,2025/10/26,Sun,Japan,HINATA HARVEY JURIA Set,1720.00,11.26,Featured,Regular Menu
25,2025/10/26,Sun,Japan,MAYA COCONA Set,1340.00,8.77,Featured,Regular Menu
26,2025/10/26,Sun,Japan,Pote Nage DAI & Coke Set,870.00,5.69,Featured,Regular Menu
27,2025/10/26,Sun,Japan,Pote Nage TOKUDAI & Coke Set,1500.00,9.82,Featured,Regular Menu
28,2025/10/26,Sun,Japan,Smile,0.00,0.00,Featured,Regular Menu
29,2025/10/26,Sun,Japan,Double Cheese Sausage McMuffin,400.00,2.62,Burgers,Regular Menu
30,2025/10/26,Sun,Japan,Egg McMuffin®,260.00,1.70,Burgers,Regular Menu
31,2025/10/26,Sun,Japan,Bacon Egg McSandwich,300.00,1.96,Burgers,Regular Menu
32,2025/10/26,Sun,Japan,Sausage Egg Muffin,330.00,2.16,Burgers,Regular Menu
33,2025/10/26,Sun,Japan,Sausage Muffin,180.00,1.18,Burgers,Regular Menu
34,2025/10/26,Sun,Japan,Chicken McMuffin,210.00,1.37,Burgers,Regular Menu
35,2025/10/26,Sun,Japan,Hotcakes,360.00,2.36,Burgers,Regular Menu
36,2025/10/26,Sun,Japan,McGriddles Sausage & Egg,360.00,2.36,Burgers,Regular Menu
37,2025/10/26,Sun,Japan,McGriddles Bacon & Egg,340.00,2.22,Burgers,Regular Menu
38,2025/10/26,Sun,Japan,McGriddles Sausage,250.00,1.64,Burgers,Regular Menu
39,2025/10/26,Sun,Japan,Mega Muffin,420.00,2.75,Burgers,Regular Menu
40,2025/10/26,Sun,Japan,Bai Big Mac,720.00,4.71,Burgers,Regular Menu
41,2025/10/26,Sun,Japan,Bai Double Cheeseburger,690.00,4.52,Burgers,Regular Menu
42,2025/10/26,Sun,Japan,Bai Teriyaki McBurger,520.00,3.40,Burgers,Regular Menu
43,2025/10/26,Sun,Japan,Bai Filet-O-Fish,520.00,3.40,Burgers,Regular Menu
44,2025/10/26,Sun,Japan,Bai Chicken Filet-O,540.00,3.53,Burgers,Regular Menu
45,2025/10/26,Sun,Japan,Bai Teriyaki Chicken Filet-O,540.00,3.53,Burgers,Regular Menu
46,2025/10/26,Sun,Japan,Bai Bacon Lettuce Burger,540.00,3.53,Burgers,Regular Menu
47,2025/10/26,Sun,Japan,Bai Shrimp Filet-O,550.00,3.60,Burgers,Regular Menu
48,2025/10/26,Sun,Japan,Bai McChicken,310.00,2.03,Burgers,Regular Menu
49,2025/10/26,Sun,Japan,Bai Spicy McChicken,340.00,2.22,Burgers,Regular Menu
50,2025/10/26,Sun,Japan,Bai McChicken Cheese,370.00,2.42,Burgers,Regular Menu
51,2025/10/26,Sun,Japan,Bai Egg Cheeseburger,370.00,2.42,Burgers,Regular Menu
52,2025/10/26,Sun,Japan,Bai Hamburger,310.00,2.03,Burgers,Regular Menu
53,2025/10/26,Sun,Japan,Bai Cheeseburger,340.00,2.22,Burgers,Regular Menu
54,2025/10/26,Sun,Japan,Roasted Garlic Mayo Egg Teriyaki,470.00,3.08,Burgers,Regular Menu
55,2025/10/26,Sun,Japan,Yurinchi Mayo Chicken,470.00,3.08,Burgers,Regular Menu
56,2025/10/26,Sun,Japan,Triple Cheeseburger,590.00,3.86,Burgers,Regular Menu
57,2025/10/26,Sun,Japan,Big Mac®,480.00,3.14,Burgers,Regular Menu
58,2025/10/26,Sun,Japan,Roasted Soy Sauce Double Thick Beef,580.00,3.80,Burgers,Regular Menu
59,2025/10/26,Sun,Japan,Roasted Soy Sauce Egg Bacon Thick Beef,570.00,3.73,Burgers,Regular Menu
60,2025/10/26,Sun,Japan,Double Cheeseburger,450.00,2.94,Burgers,Regular Menu
61,2025/10/26,Sun,Japan,Teriyaki McBurger,400.00,2.62,Burgers,Regular Menu
62,2025/10/26,Sun,Japan,Filet-O-Fish®,400.00,2.62,Burgers,Regular Menu
63,2025/10/26,Sun,Japan,Chicken Filet-O®,420.00,2.75,Burgers,Regular Menu
64,2025/10/26,Sun,Japan,Teriyaki Chicken Filet-O,420.00,2.75,Burgers,Regular Menu
65,2025/10/26,Sun,Japan,Bacon Lettuce Burger,420.00,2.75,Burgers,Regular Menu
66,2025/10/26,Sun,Japan,Shrimp Filet-O,430.00,2.81,Burgers,Regular Menu
67,2025/10/26,Sun,Japan,McChicken®,190.00,1.24,Burgers,Regular Menu
68,2025/10/26,Sun,Japan,Spicy McChicken,220.00,1.44,Burgers,Regular Menu
69,2025/10/26,Sun,Japan,McChicken® Cheese,250.00,1.64,Burgers,Regular Menu
70,2025/10/26,Sun,Japan,Egg Cheeseburger,250.00,1.64,Burgers,Regular Menu
71,2025/10/26,Sun,Japan,Hamburger,190.00,1.24,Burgers,Regular Menu
72,2025/10/26,Sun,Japan,Cheeseburger,220.00,1.44,Burgers,Regular Menu
73,2025/10/26,Sun,Japan,Smile,0.00,0.00,Burgers,Regular Menu
74,2025/10/26,Sun,Japan,Double Cheese Sausage McMuffin Set,600.00,3.93,Set,Regular Menu
75,2025/10/26,Sun,Japan,Morning Street Delivery Set for 2,1720.00,11.26,Set,Regular Menu
76,2025/10/26,Sun,Japan,Egg McMuffin® Set,460.00,3.01,Set,Regular Menu
77,2025/10/26,Sun,Japan,Bacon Egg McSandwich Set,490.00,3.21,Set,Regular Menu
78,2025/10/26,Sun,Japan,Sausage Egg Muffin Set,530.00,3.47,Set,Regular Menu
79,2025/10/26,Sun,Japan,Sausage Muffin Set,400.00,2.62,Set,Regular Menu
80,2025/10/26,Sun,Japan,Chicken McMuffin Set,420.00,2.75,Set,Regular Menu
81,2025/10/26,Sun,Japan,Filet-O-Fish® Set,600.00,3.93,Set,Regular Menu
