,Date,Day,Territory,Menu Item,Price (JPY),Price (USD),Category,Menu
1,2025/11/21,Fri,Japan,Sausage Egg Muffin Set,530.00,3.36,Featured,Regular Menu
2,2025/11/21,Fri,Japan,Sausage Muffin Set,400.00,2.53,Featured,Regular Menu
3,2025/11/21,Fri,Japan,Egg McMuffin® Set,460.00,2.91,Featured,Regular Menu
4,2025/11/21,Fri,Japan,Chicken McNuggets® Happy Set,540.00,3.42,Featured,Regular Menu
5,2025/11/21,Fri,Japan,Pote Nage Mix DAI,630.00,3.99,Featured,Regular Menu
6,2025/11/21,Fri,Japan,Pote Nage Mix TOKUDAI,990.00,6.27,Featured,Regular Menu
7,2025/11/21,Fri,Japan,Bai Big Mac Set,990.00,6.27,Featured,Regular Menu
8,2025/11/21,Fri,Japan,Bai Teriyaki McBurger Set,790.00,5.00,Featured,Regular Menu
9,2025/11/21,Fri,Japan,Delivery Set for 3,3550.00,22.49,Featured,Regular Menu
10,2025/11/21,Fri,Japan,Delivery Set for 2,2590.00,16.41,Featured,Regular Menu
11,2025/11/21,Fri,Japan,Big Mac® Set,750.00,4.75,Featured,Regular Menu
12,2025/11/21,Fri,Japan,Roasted Soy Sauce Double Thick Beef Set,850.00,5.38,Featured,Regular Menu
13,2025/11/21,Fri,Japan,Potenage XL ＋2Choices,2300.00,14.57,Featured,Regular Menu
14,2025/11/21,Fri,Japan,Garlic Butter Steak Sauce,40.00,0.25,Featured,Regular Menu
15,2025/11/21,Fri,Japan,Cheese Fondue Style Sauce,40.00,0.25,Featured,Regular Menu
16,2025/11/21,Fri,Japan,McFlurry® with Cho OREO® Cookie,340.00,2.15,Featured,Regular Menu
17,2025/11/21,Fri,Japan,McFlurry® Strawberry OREO® Cookie,340.00,2.15,Featured,Regular Menu
18,2025/11/21,Fri,Japan,Sankaku ChocoPie Tiramisu,190.00,1.20,Featured,Regular Menu
19,2025/11/21,Fri,Japan,Chicken Chicken THE Garlic Pepper 2Pcs,290.00,1.84,Featured,Regular Menu
20,2025/11/21,Fri,Japan,McFizz® Energy Booster,300.00,1.90,Featured,Regular Menu
21,2025/11/21,Fri,Japan,Sankaku Choco Pie Black,170.00,1.08,Featured,Regular Menu
22,2025/11/21,Fri,Japan,Smile,0.00,0.00,Featured,Regular Menu
23,2025/11/21,Fri,Japan,Double Cheese Sausage McMuffin,400.00,2.53,Burgers,Regular Menu
24,2025/11/21,Fri,Japan,Egg McMuffin®,260.00,1.65,Burgers,Regular Menu
25,2025/11/21,Fri,Japan,Bacon Egg McSandwich,300.00,1.90,Burgers,Regular Menu
26,2025/11/21,Fri,Japan,Sausage Egg Muffin,330.00,2.09,Burgers,Regular Menu
27,2025/11/21,Fri,Japan,Sausage Muffin,180.00,1.14,Burgers,Regular Menu
28,2025/11/21,Fri,Japan,Chicken McMuffin,210.00,1.33,Burgers,Regular Menu
29,2025/11/21,Fri,Japan,Hotcakes,360.00,2.28,Burgers,Regular Menu
