,Date,Day,Territory,Menu Item,Price (JPY),Price (USD),Category,Menu
1,2024/10/01,Tue,Japan,Tsukimi McMuffin Set,600.00,4.19,Featured,Regular Menu
2,2024/10/01,Tue,Japan,Sausage Egg Muffin Set,520.00,3.63,Featured,Regular Menu
3,2024/10/01,Tue,Japan,Sausage Muffin Set,380.00,2.65,Featured,Regular Menu
4,2024/10/01,Tue,Japan,Chicken McNuggets® Happy Set,520.00,3.63,Featured,Regular Menu
5,2024/10/01,Tue,Japan,Bai Fluffy-Melty Tsukimi Set,920.00,6.42,Featured,Regular Menu
6,2024/10/01,Tue,Japan,Bai Tsukimi Burger Set,840.00,5.86,Featured,Regular Menu
7,2024/10/01,Tue,Japan,Bai Cheese Tsukimi Set,870.00,6.07,Featured,Regular Menu
8,2024/10/01,Tue,Japan,Pote Nage Mix DAI,620.00,4.33,Featured,Regular Menu
9,2024/10/01,Tue,Japan,Pote Nage Mix TOKUDAI,970.00,6.77,Featured,Regular Menu
10,2024/10/01,Tue,Japan,Fluffy-Melty Tsukimi Set,820.00,5.72,Featured,Regular Menu
11,2024/10/01,Tue,Japan,Tsukimi Burger Set,740.00,5.17,Featured,Regular Menu
12,2024/10/01,Tue,Japan,Cheese Tsukimi Set,770.00,5.37,Featured,Regular Menu
13,2024/10/01,Tue,Japan,Delivery Set for 3,2500.00,17.45,Featured,Regular Menu
14,2024/10/01,Tue,Japan,Delivery Set for 2,2240.00,15.64,Featured,Regular Menu
15,2024/10/01,Tue,Japan,Deli Set for A1,1500.00,10.47,Featured,Regular Menu
16,2024/10/01,Tue,Japan,Deli Set for B1,1500.00,10.47,Featured,Regular Menu
17,2024/10/01,Tue,Japan,Potenage XL ＋2Choices,1360.00,9.49,Featured,Regular Menu
18,2024/10/01,Tue,Japan,Puripuri Ebi Purio 5Pcs,260.00,1.81,Featured,Regular Menu
19,2024/10/01,Tue,Japan,Tsukimi Pie,190.00,1.33,Featured,Regular Menu
20,2024/10/01,Tue,Japan,Yuzu-Shichimi Tartar Sauce,40.00,0.28,Featured,Regular Menu
21,2024/10/01,Tue,Japan,Kyoho Frappe,490.00,3.42,Featured,Regular Menu
22,2024/10/01,Tue,Japan,Apple Caramel Frappe,490.00,3.42,Featured,Regular Menu
23,2024/10/01,Tue,Japan,Macaron Salted Butter Caramel,190.00,1.33,Featured,Regular Menu
24,2024/10/01,Tue,Japan,Smile,0.00,0.00,Featured,Regular Menu
25,2024/10/01,Tue,Japan,Tsukimi McMuffin,400.00,2.79,Burgers,Regular Menu
