,Date,Day,Territory,Menu Item,Price (JPY),Price (USD),Category,Menu
1,2024/09/04,Wed,Japan,Sausage Egg Muffin Set,520.00,3.57,Featured,Regular Menu
2,2024/09/04,Wed,Japan,Sausage Muffin Set,380.00,2.61,Featured,Regular Menu
3,2024/09/04,Wed,Japan,Chicken McNuggets® Happy Set,520.00,3.57,Featured,Regular Menu
4,2024/09/04,Wed,Japan,Egg McMuffin® Set,460.00,3.16,Featured,Regular Menu
5,2024/09/04,Wed,Japan,Roasted Soy Sauce Triple Thick Beef Set,1080.00,7.41,Featured,Regular Menu
6,2024/09/04,Wed,Japan,PoteNage DAI,600.00,4.12,Featured,Regular Menu
7,2024/09/04,Wed,Japan,PoteNage TOKUDAI,950.00,6.52,Featured,Regular Menu
8,2024/09/04,Wed,Japan,Bai Big Mac Set,950.00,6.52,Featured,Regular Menu
9,2024/09/04,Wed,Japan,Bai Teriyaki McBurger Set,770.00,5.28,Featured,Regular Menu
10,2024/09/04,Wed,Japan,Roasted Soy Sauce Double Thick Beef Set,850.00,5.83,Featured,Regular Menu
11,2024/09/04,Wed,Japan,Roasted Soy Sauce Bacon Tomato Thick Beef Set,840.00,5.76,Featured,Regular Menu
12,2024/09/04,Wed,Japan,Delivery Set for 3,2500.00,17.15,Featured,Regular Menu
13,2024/09/04,Wed,Japan,Delivery Set for 2,2240.00,15.37,Featured,Regular Menu
14,2024/09/04,Wed,Japan,Deli Set for A1,1500.00,10.29,Featured,Regular Menu
15,2024/09/04,Wed,Japan,Deli Set for B1,1500.00,10.29,Featured,Regular Menu
16,2024/09/04,Wed,Japan,Potenage XL ＋2Choices,1360.00,9.33,Featured,Regular Menu
17,2024/09/04,Wed,Japan,Shaka Shaka Potato® Hawaiian BBQ Seasoning,40.00,0.27,Featured,Regular Menu
18,2024/09/04,Wed,Japan,McFizz® Blue Hawaii2024,270.00,1.85,Featured,Regular Menu
19,2024/09/04,Wed,Japan,Watermelon Frappe,490.00,3.36,Featured,Regular Menu
20,2024/09/04,Wed,Japan,Golden Pineapple Frappe,490.00,3.36,Featured,Regular Menu
21,2024/09/04,Wed,Japan,Macaron Banana,190.00,1.30,Featured,Regular Menu
22,2024/09/04,Wed,Japan,Smile,0.00,0.00,Featured,Regular Menu
23,2024/09/04,Wed,Japan,Cheese Locomoco Muffin,420.00,2.88,Burgers,Regular Menu
24,2024/09/04,Wed,Japan,Egg McMuffin®,260.00,1.78,Burgers,Regular Menu
25,2024/09/04,Wed,Japan,Bacon Egg McSandwich,270.00,1.85,Burgers,Regular Menu
26,2024/09/04,Wed,Japan,Sausage Egg Muffin,320.00,2.20,Burgers,Regular Menu
27,2024/09/04,Wed,Japan,Sausage Muffin,180.00,1.23,Burgers,Regular Menu
28,2024/09/04,Wed,Japan,Chicken McMuffin,190.00,1.30,Burgers,Regular Menu
29,2024/09/04,Wed,Japan,Hotcakes,360.00,2.47,Burgers,Regular Menu
30,2024/09/04,Wed,Japan,McGriddles Sausage & Egg,360.00,2.47,Burgers,Regular Menu
31,2024/09/04,Wed,Japan,McGriddles Bacon & Egg,340.00,2.33,Burgers,Regular Menu
32,2024/09/04,Wed,Japan,McGriddles Sausage,250.00,1.72,Burgers,Regular Menu
33,2024/09/04,Wed,Japan,Mega Muffin,420.00,2.88,Burgers,Regular Menu
34,2024/09/04,Wed,Japan,Roasted Soy Sauce Triple Thick Beef,780.00,5.35,Burgers,Regular Menu
35,2024/09/04,Wed,Japan,Bai Big Mac,680.00,4.67,Burgers,Regular Menu
36,2024/09/04,Wed,Japan,Bai Double Cheeseburger,630.00,4.32,Burgers,Regular Menu
37,2024/09/04,Wed,Japan,Bai Teriyaki McBurger,500.00,3.43,Burgers,Regular Menu
38,2024/09/04,Wed,Japan,Bai Filet-O-Fish,500.00,3.43,Burgers,Regular Menu
39,2024/09/04,Wed,Japan,Bai Chicken Filet-O,510.00,3.50,Burgers,Regular Menu
40,2024/09/04,Wed,Japan,Bai Teriyaki Chicken Filet-O,520.00,3.57,Burgers,Regular Menu
41,2024/09/04,Wed,Japan,Bai Bacon Lettuce Burger,510.00,3.50,Burgers,Regular Menu
42,2024/09/04,Wed,Japan,Bai Shrimp Filet-O,530.00,3.64,Burgers,Regular Menu
43,2024/09/04,Wed,Japan,Bai McChicken,280.00,1.92,Burgers,Regular Menu
44,2024/09/04,Wed,Japan,Bai Spicy McChicken,300.00,2.06,Burgers,Regular Menu
45,2024/09/04,Wed,Japan,Bai McChicken Cheese,340.00,2.33,Burgers,Regular Menu
46,2024/09/04,Wed,Japan,Bai Egg Cheeseburger,340.00,2.33,Burgers,Regular Menu
47,2024/09/04,Wed,Japan,Bai Hamburger,270.00,1.85,Burgers,Regular Menu
48,2024/09/04,Wed,Japan,Bai Cheeseburger,300.00,2.06,Burgers,Regular Menu
49,2024/09/04,Wed,Japan,Cheese Locomoco,530.00,3.64,Burgers,Regular Menu
50,2024/09/04,Wed,Japan,Garlic Shrimp,490.00,3.36,Burgers,Regular Menu
51,2024/09/04,Wed,Japan,Potato & Beef Black Pepper Cream Cheese,530.00,3.64,Burgers,Regular Menu
52,2024/09/04,Wed,Japan,Roasted Soy Sauce Double Thick Beef,580.00,3.98,Burgers,Regular Menu
