,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2022/09/18,Sun,Australia,Spicy Chicken McNuggets - 10pc,9.80,6.58,Most Popular,Breakfast Menu
2,2022/09/18,Sun,Australia,Mighty McMuffin,8.00,5.37,Most Popular,Breakfast Menu
3,2022/09/18,Sun,Australia,Bacon & Egg McMuffin,5.65,3.79,Most Popular,Breakfast Menu
4,2022/09/18,Sun,Australia,Sausage & Egg McMuffin,5.90,3.96,Most Popular,Breakfast Menu
5,2022/09/18,Sun,Australia,Brekkie Bundle,29.95,20.11,Most Popular,Breakfast Menu
6,2022/09/18,Sun,Australia,Hotcakes with Butter & Syrup,6.90,4.63,Most Popular,Breakfast Menu
7,2022/09/18,Sun,Australia,Hash Brown,3.20,2.15,Most Popular,Breakfast Menu
8,2022/09/18,Sun,Australia,Monopoly Hotcakes Bundle,12.60,8.46,Monopoly Bundles,Breakfast Menu
9,2022/09/18,Sun,Australia,Big Mac,7.45,5.00,All Day Menu,Breakfast Menu
10,2022/09/18,Sun,Australia,Cheeseburger,4.45,2.99,All Day Menu,Breakfast Menu
11,2022/09/18,Sun,Australia,Double Cheeseburger,6.15,4.13,All Day Menu,Breakfast Menu
12,2022/09/18,Sun,Australia,Small Fries,3.15,2.12,All Day Menu,Breakfast Menu
13,2022/09/18,Sun,Australia,Spicy Chicken McNuggets - 3pc,5.40,3.63,All Day Menu,Breakfast Menu
14,2022/09/18,Sun,Australia,Spicy Chicken McNuggets - 6pc,7.90,5.31,All Day Menu,Breakfast Menu
15,2022/09/18,Sun,Australia,Spicy Chicken McNuggets - 10pc,9.80,6.58,All Day Menu,Breakfast Menu
16,2022/09/18,Sun,Australia,Spicy Chicken McNuggets - 20pc,15.00,10.07,All Day Menu,Breakfast Menu
17,2022/09/18,Sun,Australia,Spicy Chicken McNuggets - 40pc,29.45,19.78,All Day Menu,Breakfast Menu
18,2022/09/18,Sun,Australia,Chicken McNuggets - 3pc,5.40,3.63,All Day Menu,Breakfast Menu
19,2022/09/18,Sun,Australia,Chicken McNuggets - 6pc,7.90,5.31,All Day Menu,Breakfast Menu
20,2022/09/18,Sun,Australia,Chicken McNuggets - 20pc,15.00,10.07,All Day Menu,Breakfast Menu
21,2022/09/18,Sun,Australia,Chicken McNuggets - 40pc,29.45,19.78,All Day Menu,Breakfast Menu
22,2022/09/18,Sun,Australia,Half and Half Chicken McNuggets - 6pc,7.90,5.31,All Day Menu,Breakfast Menu
23,2022/09/18,Sun,Australia,Half and Half Chicken McNuggets - 10pc,9.80,6.58,All Day Menu,Breakfast Menu
24,2022/09/18,Sun,Australia,Half and Half Chicken McNuggets - 20pc,15.00,10.07,All Day Menu,Breakfast Menu
25,2022/09/18,Sun,Australia,Half and Half Chicken McNuggets - 40pc,29.45,19.78,All Day Menu,Breakfast Menu
26,2022/09/18,Sun,Australia,Mighty McMuffin,8.00,5.37,McMuffins,Breakfast Menu
27,2022/09/18,Sun,Australia,Double Bacon & Egg McMuffin,6.60,4.43,McMuffins,Breakfast Menu
28,2022/09/18,Sun,Australia,Double Sausage & Egg McMuffin,7.00,4.70,McMuffins,Breakfast Menu
29,2022/09/18,Sun,Australia,Bacon & Egg McMuffin,5.65,3.79,McMuffins,Breakfast Menu
30,2022/09/18,Sun,Australia,Sausage & Egg McMuffin,5.90,3.96,McMuffins,Breakfast Menu
31,2022/09/18,Sun,Australia,Sausage McMuffin,5.45,3.66,McMuffins,Breakfast Menu
32,2022/09/18,Sun,Australia,Double Sausage McMuffin,6.75,4.53,McMuffins,Breakfast Menu
33,2022/09/18,Sun,Australia,Big Brekkie Burger,9.00,6.04,McMuffins,Breakfast Menu
