,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2022/07/10,Sun,Australia,Mighty McMuffin,7.70,5.28,Most Popular,Breakfast Menu
2,2022/07/10,Sun,Australia,Brekkie Bundle,29.95,20.54,Most Popular,Breakfast Menu
3,2022/07/10,Sun,Australia,Bacon & Egg McMuffin,5.50,3.77,Most Popular,Breakfast Menu
4,2022/07/10,Sun,Australia,Sausage & Egg McMuffin,5.70,3.91,Most Popular,Breakfast Menu
5,2022/07/10,Sun,Australia,Hotcakes with Butter & Syrup,6.70,4.60,Most Popular,Breakfast Menu
6,2022/07/10,Sun,Australia,Hash Brown,2.95,2.02,Most Popular,Breakfast Menu
7,2022/07/10,Sun,Australia,Mighty McMuffin,7.70,5.28,McMuffins,Breakfast Menu
8,2022/07/10,Sun,Australia,Brekkie Bundle,29.95,20.54,McMuffins,Breakfast Menu
9,2022/07/10,Sun,Australia,Bacon & Egg McMuffin,5.50,3.77,McMuffins,Breakfast Menu
10,2022/07/10,Sun,Australia,Double Bacon & Egg McMuffin,6.40,4.39,McMuffins,Breakfast Menu
11,2022/07/10,Sun,Australia,Sausage & Egg McMuffin,5.70,3.91,McMuffins,Breakfast Menu
12,2022/07/10,Sun,Australia,Double Sausage & Egg McMuffin,6.80,4.66,McMuffins,Breakfast Menu
13,2022/07/10,Sun,Australia,Sausage McMuffin,5.20,3.57,McMuffins,Breakfast Menu
14,2022/07/10,Sun,Australia,Double Sausage McMuffin,6.30,4.32,McMuffins,Breakfast Menu
15,2022/07/10,Sun,Australia,Big Brekkie Burger,8.75,6.00,McMuffins,Breakfast Menu
16,2022/07/10,Sun,Australia,Hotcakes with Butter & Syrup,6.70,4.60,More Brekkie Favourites,Breakfast Menu
17,2022/07/10,Sun,Australia,Hash Brown,2.95,2.02,More Brekkie Favourites,Breakfast Menu
18,2022/07/10,Sun,Australia,Big Brekkie Burger,8.75,6.00,More Brekkie Favourites,Breakfast Menu
19,2022/07/10,Sun,Australia,Small Fries,2.95,2.02,All Day Menu,Breakfast Menu
20,2022/07/10,Sun,Australia,Chicken McNuggets - 3pc,5.40,3.70,All Day Menu,Breakfast Menu
21,2022/07/10,Sun,Australia,Chicken McNuggets - 6pc,7.65,5.25,All Day Menu,Breakfast Menu
22,2022/07/10,Sun,Australia,Chicken McNuggets - 20pc,14.85,10.19,All Day Menu,Breakfast Menu
23,2022/07/10,Sun,Australia,Cheeseburger,4.25,2.92,All Day Menu,Breakfast Menu
24,2022/07/10,Sun,Australia,Double Cheeseburger,6.00,4.12,All Day Menu,Breakfast Menu
25,2022/07/10,Sun,Australia,Big Mac,7.25,4.97,All Day Menu,Breakfast Menu
26,2022/07/10,Sun,Australia,Chicken McNuggets - 40pc,29.45,20.20,All Day Menu,Breakfast Menu
27,2022/07/10,Sun,Australia,Small Australiano Chai Coffee  McCafé,5.35,3.67,McCafe Drinks,Breakfast Menu
28,2022/07/10,Sun,Australia,Small Cappuccino McCafe,4.75,3.26,McCafe Drinks,Breakfast Menu
29,2022/07/10,Sun,Australia,Small Flat White McCafe,4.75,3.26,McCafe Drinks,Breakfast Menu
30,2022/07/10,Sun,Australia,Small Long Black McCafe,4.75,3.26,McCafe Drinks,Breakfast Menu
31,2022/07/10,Sun,Australia,Small Hot Chocolate McCafé,4.90,3.36,McCafe Drinks,Breakfast Menu
32,2022/07/10,Sun,Australia,Small Latté McCafe,4.75,3.26,McCafe Drinks,Breakfast Menu
33,2022/07/10,Sun,Australia,Small Mocha McCafe,4.90,3.36,McCafe Drinks,Breakfast Menu
34,2022/07/10,Sun,Australia,Espresso McCafé,3.60,2.47,McCafe Drinks,Breakfast Menu
35,2022/07/10,Sun,Australia,Macchiato McCafé,3.60,2.47,McCafe Drinks,Breakfast Menu
36,2022/07/10,Sun,Australia,Piccolo Latte,3.60,2.47,McCafe Drinks,Breakfast Menu
37,2022/07/10,Sun,Australia,Small Chai Latte McCafé,4.90,3.36,McCafe Drinks,Breakfast Menu
38,2022/07/10,Sun,Australia,Small Iced Australiano Chai Coffee McCafé,6.15,4.22,McCafe Drinks,Breakfast Menu
39,2022/07/10,Sun,Australia,Small McCafé Deluxe Iced Coffee,6.15,4.22,McCafe Drinks,Breakfast Menu
40,2022/07/10,Sun,Australia,Small Iced Chocolate McCafé,5.00,3.43,McCafe Drinks,Breakfast Menu
41,2022/07/10,Sun,Australia,Small Iced Mocha McCafé,5.25,3.60,McCafe Drinks,Breakfast Menu
42,2022/07/10,Sun,Australia,Small Iced Chai Latte McCafé,4.75,3.26,McCafe Drinks,Breakfast Menu
43,2022/07/10,Sun,Australia,Small Iced Latté McCafé,4.95,3.40,McCafe Drinks,Breakfast Menu
44,2022/07/10,Sun,Australia,Zoetic Green Tea,4.10,2.81,McCafe Drinks,Breakfast Menu
45,2022/07/10,Sun,Australia,Zoetic English Breakfast Tea,4.10,2.81,McCafe Drinks,Breakfast Menu
46,2022/07/10,Sun,Australia,Zoetic Peppermint Tea,4.10,2.81,McCafe Drinks,Breakfast Menu
47,2022/07/10,Sun,Australia,Small Orange Juice,4.35,2.98,Juice & Bottled Drinks,Breakfast Menu
48,2022/07/10,Sun,Australia,Apple Juice 250mL,4.10,2.81,Juice & Bottled Drinks,Breakfast Menu
49,2022/07/10,Sun,Australia,Bottled Water 250mL,3.60,2.47,Juice & Bottled Drinks,Breakfast Menu
50,2022/07/10,Sun,Australia,CalciYum™ Chocolate Flavoured Milk,4.35,2.98,Juice & Bottled Drinks,Breakfast Menu
