,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2022/09/14,Wed,Australia,Spicy Chicken McNuggets - 10pc,9.80,6.67,Most Popular,Breakfast Menu
2,2022/09/14,Wed,Australia,Mighty McMuffin,8.00,5.45,Most Popular,Breakfast Menu
3,2022/09/14,Wed,Australia,Bacon & Egg McMuffin,5.65,3.85,Most Popular,Breakfast Menu
4,2022/09/14,Wed,Australia,Sausage & Egg McMuffin,5.90,4.02,Most Popular,Breakfast Menu
5,2022/09/14,Wed,Australia,Brekkie Bundle,29.95,20.39,Most Popular,Breakfast Menu
6,2022/09/14,Wed,Australia,Hotcakes with Butter & Syrup,6.90,4.70,Most Popular,Breakfast Menu
7,2022/09/14,Wed,Australia,Hash Brown,3.20,2.18,Most Popular,Breakfast Menu
8,2022/09/14,Wed,Australia,Monopoly Hotcakes Bundle,12.60,8.58,Monopoly Bundles,Breakfast Menu
9,2022/09/14,Wed,Australia,Monopoly 10pc Chicken McNuggets Bundle,20.60,14.02,Monopoly Bundles,Breakfast Menu
10,2022/09/14,Wed,Australia,Monopoly 20pc Chicken McNugget Shared Bundle,41.20,28.05,Monopoly Bundles,Breakfast Menu
11,2022/09/14,Wed,Australia,Big Mac,7.45,5.07,All Day Menu,Breakfast Menu
12,2022/09/14,Wed,Australia,Cheeseburger,4.45,3.03,All Day Menu,Breakfast Menu
13,2022/09/14,Wed,Australia,Double Cheeseburger,6.15,4.19,All Day Menu,Breakfast Menu
14,2022/09/14,Wed,Australia,Small Fries,3.15,2.14,All Day Menu,Breakfast Menu
15,2022/09/14,Wed,Australia,Spicy Chicken McNuggets - 3pc,5.40,3.68,All Day Menu,Breakfast Menu
16,2022/09/14,Wed,Australia,Spicy Chicken McNuggets - 6pc,7.90,5.38,All Day Menu,Breakfast Menu
17,2022/09/14,Wed,Australia,Spicy Chicken McNuggets - 10pc,9.80,6.67,All Day Menu,Breakfast Menu
18,2022/09/14,Wed,Australia,Spicy Chicken McNuggets - 20pc,15.00,10.21,All Day Menu,Breakfast Menu
19,2022/09/14,Wed,Australia,Spicy Chicken McNuggets - 40pc,29.45,20.05,All Day Menu,Breakfast Menu
20,2022/09/14,Wed,Australia,Chicken McNuggets - 3pc,5.40,3.68,All Day Menu,Breakfast Menu
21,2022/09/14,Wed,Australia,Chicken McNuggets - 6pc,7.90,5.38,All Day Menu,Breakfast Menu
22,2022/09/14,Wed,Australia,Chicken McNuggets - 20pc,15.00,10.21,All Day Menu,Breakfast Menu
23,2022/09/14,Wed,Australia,Chicken McNuggets - 40pc,29.45,20.05,All Day Menu,Breakfast Menu
24,2022/09/14,Wed,Australia,Half and Half Chicken McNuggets - 6pc,7.90,5.38,All Day Menu,Breakfast Menu
25,2022/09/14,Wed,Australia,Half and Half Chicken McNuggets - 10pc,9.80,6.67,All Day Menu,Breakfast Menu
26,2022/09/14,Wed,Australia,Half and Half Chicken McNuggets - 20pc,15.00,10.21,All Day Menu,Breakfast Menu
27,2022/09/14,Wed,Australia,Half and Half Chicken McNuggets - 40pc,29.45,20.05,All Day Menu,Breakfast Menu
28,2022/09/14,Wed,Australia,Mighty McMuffin,8.00,5.45,McMuffins,Breakfast Menu
