,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2022/07/07,Thu,Australia,Mighty McMuffin,7.70,5.21,Most Popular,Breakfast Menu
2,2022/07/07,Thu,Australia,Brekkie Bundle,29.95,20.28,Most Popular,Breakfast Menu
3,2022/07/07,Thu,Australia,Bacon & Egg McMuffin,5.50,3.72,Most Popular,Breakfast Menu
4,2022/07/07,Thu,Australia,Sausage & Egg McMuffin,5.70,3.86,Most Popular,Breakfast Menu
5,2022/07/07,Thu,Australia,Hotcakes with Butter & Syrup,6.70,4.54,Most Popular,Breakfast Menu
6,2022/07/07,Thu,Australia,Hash Brown,2.95,2.00,Most Popular,Breakfast Menu
7,2022/07/07,Thu,Australia,Mighty McMuffin,7.70,5.21,McMuffins,Breakfast Menu
8,2022/07/07,Thu,Australia,Brekkie Bundle,29.95,20.28,McMuffins,Breakfast Menu
9,2022/07/07,Thu,Australia,Bacon & Egg McMuffin,5.50,3.72,McMuffins,Breakfast Menu
10,2022/07/07,Thu,Australia,Double Bacon & Egg McMuffin,6.40,4.33,McMuffins,Breakfast Menu
11,2022/07/07,Thu,Australia,Sausage & Egg McMuffin,5.70,3.86,McMuffins,Breakfast Menu
12,2022/07/07,Thu,Australia,Double Sausage & Egg McMuffin,6.80,4.60,McMuffins,Breakfast Menu
13,2022/07/07,Thu,Australia,Sausage McMuffin,5.20,3.52,McMuffins,Breakfast Menu
14,2022/07/07,Thu,Australia,Double Sausage McMuffin,6.30,4.26,McMuffins,Breakfast Menu
15,2022/07/07,Thu,Australia,Big Brekkie Burger,8.75,5.92,McMuffins,Breakfast Menu
16,2022/07/07,Thu,Australia,Hotcakes with Butter & Syrup,6.70,4.54,More Brekkie Favourites,Breakfast Menu
17,2022/07/07,Thu,Australia,Hash Brown,2.95,2.00,More Brekkie Favourites,Breakfast Menu
18,2022/07/07,Thu,Australia,Big Brekkie Burger,8.75,5.92,More Brekkie Favourites,Breakfast Menu
19,2022/07/07,Thu,Australia,Small Fries,2.95,2.00,All Day Menu,Breakfast Menu
20,2022/07/07,Thu,Australia,Chicken McNuggets - 3pc,5.40,3.66,All Day Menu,Breakfast Menu
21,2022/07/07,Thu,Australia,Chicken McNuggets - 6pc,7.65,5.18,All Day Menu,Breakfast Menu
22,2022/07/07,Thu,Australia,Chicken McNuggets - 20pc,14.85,10.05,All Day Menu,Breakfast Menu
23,2022/07/07,Thu,Australia,Cheeseburger,4.25,2.88,All Day Menu,Breakfast Menu
24,2022/07/07,Thu,Australia,Double Cheeseburger,6.00,4.06,All Day Menu,Breakfast Menu
25,2022/07/07,Thu,Australia,Big Mac,7.25,4.91,All Day Menu,Breakfast Menu
26,2022/07/07,Thu,Australia,Chicken McNuggets - 40pc,29.45,19.94,All Day Menu,Breakfast Menu
27,2022/07/07,Thu,Australia,Small Australiano Chai Coffee  McCafé,5.35,3.62,McCafe Drinks,Breakfast Menu
28,2022/07/07,Thu,Australia,Small Cappuccino McCafe,4.75,3.22,McCafe Drinks,Breakfast Menu
29,2022/07/07,Thu,Australia,Small Flat White McCafe,4.75,3.22,McCafe Drinks,Breakfast Menu
30,2022/07/07,Thu,Australia,Small Long Black McCafe,4.75,3.22,McCafe Drinks,Breakfast Menu
31,2022/07/07,Thu,Australia,Small Hot Chocolate McCafé,4.90,3.32,McCafe Drinks,Breakfast Menu
32,2022/07/07,Thu,Australia,Small Latté McCafe,4.75,3.22,McCafe Drinks,Breakfast Menu
