,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2022/11/01,Tue,Australia,Mighty McMuffin,8.25,5.26,Most Popular,Breakfast Menu
2,2022/11/01,Tue,Australia,Bacon & Egg McMuffin,5.95,3.79,Most Popular,Breakfast Menu
3,2022/11/01,Tue,Australia,Sausage & Egg McMuffin,6.30,4.02,Most Popular,Breakfast Menu
4,2022/11/01,Tue,Australia,Hotcakes with Butter & Syrup,7.20,4.59,Most Popular,Breakfast Menu
5,2022/11/01,Tue,Australia,Hash Brown,3.35,2.14,Most Popular,Breakfast Menu
6,2022/11/01,Tue,Australia,Adult Fries Silly Socks,5.00,3.19,McHappy Day,Breakfast Menu
7,2022/11/01,Tue,Australia,Child Fries Silly Socks,5.00,3.19,McHappy Day,Breakfast Menu
8,2022/11/01,Tue,Australia,Child Big Mac Silly Socks,5.00,3.19,McHappy Day,Breakfast Menu
9,2022/11/01,Tue,Australia,Adult Big Mac Silly Socks,5.00,3.19,McHappy Day,Breakfast Menu
10,2022/11/01,Tue,Australia,$2 Helping Hands,2.00,1.28,McHappy Day,Breakfast Menu
11,2022/11/01,Tue,Australia,$10 Helping Hands,10.00,6.38,McHappy Day,Breakfast Menu
12,2022/11/01,Tue,Australia,$50 Helping Hands,50.00,31.88,McHappy Day,Breakfast Menu
13,2022/11/01,Tue,Australia,Big Mac,7.85,5.01,McHappy Day,Breakfast Menu
14,2022/11/01,Tue,Australia,Bottled Water 600mL,5.00,3.19,McHappy Day,Breakfast Menu
15,2022/11/01,Tue,Australia,Big Mac,7.85,5.01,All Day Menu,Breakfast Menu
16,2022/11/01,Tue,Australia,Cheeseburger,4.70,3.00,All Day Menu,Breakfast Menu
17,2022/11/01,Tue,Australia,Double Cheeseburger,6.20,3.95,All Day Menu,Breakfast Menu
18,2022/11/01,Tue,Australia,Small Fries,3.40,2.17,All Day Menu,Breakfast Menu
19,2022/11/01,Tue,Australia,Chicken McNuggets - 3pc,5.40,3.44,All Day Menu,Breakfast Menu
20,2022/11/01,Tue,Australia,Chicken McNuggets - 6pc,8.10,5.16,All Day Menu,Breakfast Menu
21,2022/11/01,Tue,Australia,Chicken McNuggets - 20pc,15.25,9.72,All Day Menu,Breakfast Menu
22,2022/11/01,Tue,Australia,Chicken McNuggets - 40pc,29.45,18.78,All Day Menu,Breakfast Menu
23,2022/11/01,Tue,Australia,Mighty McMuffin,8.25,5.26,McMuffins,Breakfast Menu
24,2022/11/01,Tue,Australia,Double Bacon & Egg McMuffin,6.95,4.43,McMuffins,Breakfast Menu
25,2022/11/01,Tue,Australia,Double Sausage & Egg McMuffin,7.35,4.69,McMuffins,Breakfast Menu
26,2022/11/01,Tue,Australia,Bacon & Egg McMuffin,5.95,3.79,McMuffins,Breakfast Menu
27,2022/11/01,Tue,Australia,Sausage & Egg McMuffin,6.30,4.02,McMuffins,Breakfast Menu
28,2022/11/01,Tue,Australia,Sausage McMuffin,5.75,3.67,McMuffins,Breakfast Menu
29,2022/11/01,Tue,Australia,Double Sausage McMuffin,7.15,4.56,McMuffins,Breakfast Menu
30,2022/11/01,Tue,Australia,Big Brekkie Burger,9.35,5.96,McMuffins,Breakfast Menu
31,2022/11/01,Tue,Australia,Big Brekkie Burger,9.35,5.96,More Brekkie Favourites,Breakfast Menu
32,2022/11/01,Tue,Australia,Hotcakes with Butter & Syrup,7.20,4.59,More Brekkie Favourites,Breakfast Menu
33,2022/11/01,Tue,Australia,Hash Brown,3.35,2.14,More Brekkie Favourites,Breakfast Menu
34,2022/11/01,Tue,Australia,Chocolate Mud Muffin,4.50,2.87,More Brekkie Favourites,Breakfast Menu
35,2022/11/01,Tue,Australia,Small Cappuccino McCafe,5.00,3.19,McCafe Drinks,Breakfast Menu
36,2022/11/01,Tue,Australia,Small Flat White McCafe,5.00,3.19,McCafe Drinks,Breakfast Menu
37,2022/11/01,Tue,Australia,Small Long Black McCafe,5.00,3.19,McCafe Drinks,Breakfast Menu
