,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2022/11/24,Thu,Australia,Mighty McMuffin,8.25,5.50,Most Popular,Breakfast Menu
2,2022/11/24,Thu,Australia,Bacon & Egg McMuffin,5.95,3.96,Most Popular,Breakfast Menu
3,2022/11/24,Thu,Australia,Sausage & Egg McMuffin,6.30,4.20,Most Popular,Breakfast Menu
4,2022/11/24,Thu,Australia,Brekkie Bundle,29.95,19.96,Most Popular,Breakfast Menu
5,2022/11/24,Thu,Australia,Hotcakes with Butter & Syrup,7.20,4.80,Most Popular,Breakfast Menu
6,2022/11/24,Thu,Australia,Hash Brown,3.35,2.23,Most Popular,Breakfast Menu
7,2022/11/24,Thu,Australia,Big Mac,7.85,5.23,All Day Menu,Breakfast Menu
8,2022/11/24,Thu,Australia,Cheeseburger,4.70,3.13,All Day Menu,Breakfast Menu
9,2022/11/24,Thu,Australia,Double Cheeseburger,6.20,4.13,All Day Menu,Breakfast Menu
10,2022/11/24,Thu,Australia,Small Fries,3.40,2.27,All Day Menu,Breakfast Menu
11,2022/11/24,Thu,Australia,Chicken McNuggets - 3pc,5.40,3.60,All Day Menu,Breakfast Menu
12,2022/11/24,Thu,Australia,Chicken McNuggets - 6pc,8.10,5.40,All Day Menu,Breakfast Menu
13,2022/11/24,Thu,Australia,Chicken McNuggets - 20pc,15.25,10.16,All Day Menu,Breakfast Menu
14,2022/11/24,Thu,Australia,Chicken McNuggets - 40pc,29.45,19.62,All Day Menu,Breakfast Menu
15,2022/11/24,Thu,Australia,Mighty McMuffin,8.25,5.50,McMuffins,Breakfast Menu
16,2022/11/24,Thu,Australia,Double Bacon & Egg McMuffin,6.95,4.63,McMuffins,Breakfast Menu
17,2022/11/24,Thu,Australia,Double Sausage & Egg McMuffin,7.35,4.90,McMuffins,Breakfast Menu
18,2022/11/24,Thu,Australia,Bacon & Egg McMuffin,5.95,3.96,McMuffins,Breakfast Menu
19,2022/11/24,Thu,Australia,Sausage & Egg McMuffin,6.30,4.20,McMuffins,Breakfast Menu
20,2022/11/24,Thu,Australia,Sausage McMuffin,5.75,3.83,McMuffins,Breakfast Menu
21,2022/11/24,Thu,Australia,Double Sausage McMuffin,7.15,4.76,McMuffins,Breakfast Menu
22,2022/11/24,Thu,Australia,Big Brekkie Burger,9.35,6.23,McMuffins,Breakfast Menu
23,2022/11/24,Thu,Australia,Brekkie Bundle,29.95,19.96,McMuffins,Breakfast Menu
24,2022/11/24,Thu,Australia,Small Chocolate Shake,5.50,3.66,Shakes & Frappes,Breakfast Menu
25,2022/11/24,Thu,Australia,Small Strawberry Shake,5.50,3.66,Shakes & Frappes,Breakfast Menu
26,2022/11/24,Thu,Australia,Small Vanilla Shake,5.50,3.66,Shakes & Frappes,Breakfast Menu
27,2022/11/24,Thu,Australia,Medium KitKat® Frappé,6.10,4.06,Shakes & Frappes,Breakfast Menu
28,2022/11/24,Thu,Australia,Medium Chocolate Frappé,6.10,4.06,Shakes & Frappes,Breakfast Menu
29,2022/11/24,Thu,Australia,Medium Coffee Frappé,6.10,4.06,Shakes & Frappes,Breakfast Menu
30,2022/11/24,Thu,Australia,Medium Salted Caramel Frappé,6.10,4.06,Shakes & Frappes,Breakfast Menu
31,2022/11/24,Thu,Australia,Small Coke®,4.20,2.80,Soft Drinks,Breakfast Menu
32,2022/11/24,Thu,Australia,Small Diet Coke®,4.20,2.80,Soft Drinks,Breakfast Menu
33,2022/11/24,Thu,Australia,Small Sprite® Zero Sugar,4.20,2.80,Soft Drinks,Breakfast Menu
34,2022/11/24,Thu,Australia,Small Fanta®,4.20,2.80,Soft Drinks,Breakfast Menu
35,2022/11/24,Thu,Australia,Small Coke® No Sugar,4.20,2.80,Soft Drinks,Breakfast Menu
36,2022/11/24,Thu,Australia,Small Vanilla Coke®,4.20,2.80,Soft Drinks,Breakfast Menu
37,2022/11/24,Thu,Australia,Small Sparkling Water,4.20,2.80,Soft Drinks,Breakfast Menu
38,2022/11/24,Thu,Australia,Small Frozen Coke®,4.20,2.80,Soft Drinks,Breakfast Menu
39,2022/11/24,Thu,Australia,KitKat® McFlurry,6.55,4.36,Desserts,Breakfast Menu
40,2022/11/24,Thu,Australia,OREO® McFlurry,6.55,4.36,Desserts,Breakfast Menu
41,2022/11/24,Thu,Australia,M&M'S® MINIS McFlurry,6.55,4.36,Desserts,Breakfast Menu
42,2022/11/24,Thu,Australia,Chocolate Mud Muffin,4.50,3.00,Desserts,Breakfast Menu
43,2022/11/24,Thu,Australia,Hot Apple Pie,3.45,2.30,Desserts,Breakfast Menu
44,2022/11/24,Thu,Australia,Blueberry Muffin,4.50,3.00,Desserts,Breakfast Menu
45,2022/11/24,Thu,Australia,Strawberry Sundae,5.00,3.33,Desserts,Breakfast Menu
46,2022/11/24,Thu,Australia,Hot Fudge Sundae,5.00,3.33,Desserts,Breakfast Menu
47,2022/11/24,Thu,Australia,Caramel Sundae,5.00,3.33,Desserts,Breakfast Menu
48,2022/11/24,Thu,Australia,McDonaldland Cookies,1.90,1.27,Desserts,Breakfast Menu
49,2022/11/24,Thu,Australia,Big Brekkie Burger,9.35,6.23,More Brekkie Favourites,Breakfast Menu
50,2022/11/24,Thu,Australia,Hotcakes with Butter & Syrup,7.20,4.80,More Brekkie Favourites,Breakfast Menu
51,2022/11/24,Thu,Australia,Hash Brown,3.35,2.23,More Brekkie Favourites,Breakfast Menu
52,2022/11/24,Thu,Australia,Chocolate Mud Muffin,4.50,3.00,More Brekkie Favourites,Breakfast Menu
53,2022/11/24,Thu,Australia,Blueberry Muffin,4.50,3.00,More Brekkie Favourites,Breakfast Menu
54,2022/11/24,Thu,Australia,Hot Cake Syrup,1.00,0.67,Breakfast Condiments,Breakfast Menu
55,2022/11/24,Thu,Australia,Sweet 'n Sour Sauce,0.75,0.50,Breakfast Condiments,Breakfast Menu
56,2022/11/24,Thu,Australia,Barbecue Sauce,0.75,0.50,Breakfast Condiments,Breakfast Menu
57,2022/11/24,Thu,Australia,McChicken Sauce,0.75,0.50,Breakfast Condiments,Breakfast Menu
58,2022/11/24,Thu,Australia,Mustard Sauce,0.75,0.50,Breakfast Condiments,Breakfast Menu
59,2022/11/24,Thu,Australia,Ketchup,0.30,0.20,Breakfast Condiments,Breakfast Menu
60,2022/11/24,Thu,Australia,Small Iced Latté McCafé,5.20,3.46,McCafe Drinks,Breakfast Menu
61,2022/11/24,Thu,Australia,Small Australiano Chai Coffee  McCafé,5.60,3.73,McCafe Drinks,Breakfast Menu
62,2022/11/24,Thu,Australia,Small Cappuccino McCafe,5.00,3.33,McCafe Drinks,Breakfast Menu
63,2022/11/24,Thu,Australia,Small Flat White McCafe,5.00,3.33,McCafe Drinks,Breakfast Menu
