,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2022/10/30,Sun,Australia,Mighty McMuffin,8.25,5.30,Most Popular,Breakfast Menu
2,2022/10/30,Sun,Australia,Bacon & Egg McMuffin,5.95,3.82,Most Popular,Breakfast Menu
3,2022/10/30,Sun,Australia,Sausage & Egg McMuffin,6.30,4.04,Most Popular,Breakfast Menu
4,2022/10/30,Sun,Australia,Hotcakes with Butter & Syrup,7.20,4.62,Most Popular,Breakfast Menu
5,2022/10/30,Sun,Australia,Hash Brown,3.35,2.15,Most Popular,Breakfast Menu
6,2022/10/30,Sun,Australia,Adult Fries Silly Socks,5.00,3.21,McHappy Day,Breakfast Menu
7,2022/10/30,Sun,Australia,Child Fries Silly Socks,5.00,3.21,McHappy Day,Breakfast Menu
8,2022/10/30,Sun,Australia,Child Big Mac Silly Socks,5.00,3.21,McHappy Day,Breakfast Menu
9,2022/10/30,Sun,Australia,Adult Big Mac Silly Socks,5.00,3.21,McHappy Day,Breakfast Menu
10,2022/10/30,Sun,Australia,$2 Helping Hands,2.00,1.28,McHappy Day,Breakfast Menu
11,2022/10/30,Sun,Australia,$10 Helping Hands,10.00,6.42,McHappy Day,Breakfast Menu
12,2022/10/30,Sun,Australia,$50 Helping Hands,50.00,32.10,McHappy Day,Breakfast Menu
13,2022/10/30,Sun,Australia,Big Mac,7.85,5.04,McHappy Day,Breakfast Menu
14,2022/10/30,Sun,Australia,Bottled Water 600mL,5.00,3.21,McHappy Day,Breakfast Menu
15,2022/10/30,Sun,Australia,Big Mac,7.85,5.04,All Day Menu,Breakfast Menu
16,2022/10/30,Sun,Australia,Double Cheeseburger,6.20,3.98,All Day Menu,Breakfast Menu
17,2022/10/30,Sun,Australia,Cheeseburger,4.70,3.02,All Day Menu,Breakfast Menu
18,2022/10/30,Sun,Australia,Small Fries,3.40,2.18,All Day Menu,Breakfast Menu
19,2022/10/30,Sun,Australia,Chicken McNuggets - 3pc,5.40,3.47,All Day Menu,Breakfast Menu
20,2022/10/30,Sun,Australia,Chicken McNuggets - 6pc,8.10,5.20,All Day Menu,Breakfast Menu
21,2022/10/30,Sun,Australia,Chicken McNuggets - 20pc,15.25,9.79,All Day Menu,Breakfast Menu
22,2022/10/30,Sun,Australia,Chicken McNuggets - 40pc,29.45,18.90,All Day Menu,Breakfast Menu
23,2022/10/30,Sun,Australia,Mighty McMuffin,8.25,5.30,McMuffins,Breakfast Menu
24,2022/10/30,Sun,Australia,Double Bacon & Egg McMuffin,6.95,4.46,McMuffins,Breakfast Menu
25,2022/10/30,Sun,Australia,Double Sausage & Egg McMuffin,7.35,4.72,McMuffins,Breakfast Menu
26,2022/10/30,Sun,Australia,Bacon & Egg McMuffin,5.95,3.82,McMuffins,Breakfast Menu
27,2022/10/30,Sun,Australia,Sausage & Egg McMuffin,6.30,4.04,McMuffins,Breakfast Menu
28,2022/10/30,Sun,Australia,Sausage McMuffin,5.75,3.69,McMuffins,Breakfast Menu
29,2022/10/30,Sun,Australia,Double Sausage McMuffin,7.15,4.59,McMuffins,Breakfast Menu
30,2022/10/30,Sun,Australia,Big Brekkie Burger,9.35,6.00,McMuffins,Breakfast Menu
31,2022/10/30,Sun,Australia,Big Brekkie Burger,9.35,6.00,More Brekkie Favourites,Breakfast Menu
32,2022/10/30,Sun,Australia,Hotcakes with Butter & Syrup,7.20,4.62,More Brekkie Favourites,Breakfast Menu
33,2022/10/30,Sun,Australia,Hash Brown,3.35,2.15,More Brekkie Favourites,Breakfast Menu
34,2022/10/30,Sun,Australia,Chocolate Mud Muffin,4.50,2.89,More Brekkie Favourites,Breakfast Menu
35,2022/10/30,Sun,Australia,Blueberry Muffin,4.50,2.89,More Brekkie Favourites,Breakfast Menu
36,2022/10/30,Sun,Australia,Small Cappuccino McCafe,5.00,3.21,McCafe Drinks,Breakfast Menu
37,2022/10/30,Sun,Australia,Small Flat White McCafe,5.00,3.21,McCafe Drinks,Breakfast Menu
38,2022/10/30,Sun,Australia,Small Long Black McCafe,5.00,3.21,McCafe Drinks,Breakfast Menu
39,2022/10/30,Sun,Australia,Small Hot Chocolate McCafé,4.90,3.15,McCafe Drinks,Breakfast Menu
40,2022/10/30,Sun,Australia,Small Latté McCafe,5.00,3.21,McCafe Drinks,Breakfast Menu
41,2022/10/30,Sun,Australia,Small Mocha McCafe,5.25,3.37,McCafe Drinks,Breakfast Menu
42,2022/10/30,Sun,Australia,Espresso McCafé,3.95,2.54,McCafe Drinks,Breakfast Menu
43,2022/10/30,Sun,Australia,Macchiato McCafé,3.95,2.54,McCafe Drinks,Breakfast Menu
44,2022/10/30,Sun,Australia,Piccolo Latte,3.95,2.54,McCafe Drinks,Breakfast Menu
45,2022/10/30,Sun,Australia,Small Chai Latte McCafé,4.90,3.15,McCafe Drinks,Breakfast Menu
46,2022/10/30,Sun,Australia,Small McCafé Deluxe Iced Coffee,6.35,4.08,McCafe Drinks,Breakfast Menu
47,2022/10/30,Sun,Australia,Small Iced Chocolate McCafé,5.20,3.34,McCafe Drinks,Breakfast Menu
48,2022/10/30,Sun,Australia,Small Iced Mocha McCafé,5.50,3.53,McCafe Drinks,Breakfast Menu
49,2022/10/30,Sun,Australia,Small Iced Chai Latte McCafé,5.00,3.21,McCafe Drinks,Breakfast Menu
50,2022/10/30,Sun,Australia,Small Iced Latté McCafé,5.20,3.34,McCafe Drinks,Breakfast Menu
51,2022/10/30,Sun,Australia,Zoetic Green Tea,4.25,2.73,McCafe Drinks,Breakfast Menu
52,2022/10/30,Sun,Australia,Zoetic English Breakfast Tea,4.25,2.73,McCafe Drinks,Breakfast Menu
53,2022/10/30,Sun,Australia,Zoetic Peppermint Tea,4.25,2.73,McCafe Drinks,Breakfast Menu
54,2022/10/30,Sun,Australia,Apple Juice 250mL,4.60,2.95,Juice & Bottled Drinks,Breakfast Menu
55,2022/10/30,Sun,Australia,Bottled Water 250mL,4.15,2.66,Juice & Bottled Drinks,Breakfast Menu
56,2022/10/30,Sun,Australia,CalciYum™ Chocolate Flavoured Milk,4.90,3.15,Juice & Bottled Drinks,Breakfast Menu
57,2022/10/30,Sun,Australia,Bottled Water 600mL,5.00,3.21,Juice & Bottled Drinks,Breakfast Menu
58,2022/10/30,Sun,Australia,Small Chocolate Shake,5.50,3.53,"Shakes, Frappes & Smoothies",Breakfast Menu
59,2022/10/30,Sun,Australia,Small Strawberry Shake,5.50,3.53,"Shakes, Frappes & Smoothies",Breakfast Menu
60,2022/10/30,Sun,Australia,Small Vanilla Shake,5.50,3.53,"Shakes, Frappes & Smoothies",Breakfast Menu
61,2022/10/30,Sun,Australia,Medium KitKat® Frappé,6.10,3.92,"Shakes, Frappes & Smoothies",Breakfast Menu
62,2022/10/30,Sun,Australia,Medium Chocolate Frappé,6.10,3.92,"Shakes, Frappes & Smoothies",Breakfast Menu
63,2022/10/30,Sun,Australia,Medium Coffee Frappé,6.10,3.92,"Shakes, Frappes & Smoothies",Breakfast Menu
64,2022/10/30,Sun,Australia,Medium Salted Caramel Frappé,6.10,3.92,"Shakes, Frappes & Smoothies",Breakfast Menu
65,2022/10/30,Sun,Australia,Small Coke®,4.20,2.70,Soft Drinks,Breakfast Menu
66,2022/10/30,Sun,Australia,Small Diet Coke®,4.20,2.70,Soft Drinks,Breakfast Menu
67,2022/10/30,Sun,Australia,Small Sprite® Zero Sugar,4.20,2.70,Soft Drinks,Breakfast Menu
68,2022/10/30,Sun,Australia,Small Fanta®,4.20,2.70,Soft Drinks,Breakfast Menu
69,2022/10/30,Sun,Australia,Small Coke® No Sugar,4.20,2.70,Soft Drinks,Breakfast Menu
70,2022/10/30,Sun,Australia,Small Vanilla Coke®,4.20,2.70,Soft Drinks,Breakfast Menu
71,2022/10/30,Sun,Australia,Small Sparkling Water,4.20,2.70,Soft Drinks,Breakfast Menu
