,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2022/12/14,Wed,Australia,Mighty McMuffin,8.25,5.65,Most Popular,Breakfast Menu
2,2022/12/14,Wed,Australia,Bacon & Egg McMuffin,5.95,4.08,Most Popular,Breakfast Menu
3,2022/12/14,Wed,Australia,Sausage & Egg McMuffin,6.30,4.32,Most Popular,Breakfast Menu
4,2022/12/14,Wed,Australia,Brekkie Bundle,29.95,20.53,Most Popular,Breakfast Menu
5,2022/12/14,Wed,Australia,Hotcakes with Butter & Syrup,7.20,4.93,Most Popular,Breakfast Menu
6,2022/12/14,Wed,Australia,Hash Brown,3.35,2.30,Most Popular,Breakfast Menu
7,2022/12/14,Wed,Australia,Big Mac,7.85,5.38,All Day Menu,Breakfast Menu
8,2022/12/14,Wed,Australia,Cheeseburger,4.70,3.22,All Day Menu,Breakfast Menu
9,2022/12/14,Wed,Australia,Double Cheeseburger,6.20,4.25,All Day Menu,Breakfast Menu
10,2022/12/14,Wed,Australia,Small Fries,3.40,2.33,All Day Menu,Breakfast Menu
11,2022/12/14,Wed,Australia,Chicken McNuggets - 3pc,5.40,3.70,All Day Menu,Breakfast Menu
12,2022/12/14,Wed,Australia,Chicken McNuggets - 6pc,8.10,5.55,All Day Menu,Breakfast Menu
13,2022/12/14,Wed,Australia,Chicken McNuggets - 20pc,15.25,10.45,All Day Menu,Breakfast Menu
14,2022/12/14,Wed,Australia,Chicken McNuggets - 40pc,29.45,20.19,All Day Menu,Breakfast Menu
15,2022/12/14,Wed,Australia,Mighty McMuffin,8.25,5.65,McMuffins,Breakfast Menu
16,2022/12/14,Wed,Australia,Double Bacon & Egg McMuffin,6.95,4.76,McMuffins,Breakfast Menu
17,2022/12/14,Wed,Australia,Bacon & Egg McMuffin,5.95,4.08,McMuffins,Breakfast Menu
18,2022/12/14,Wed,Australia,Double Sausage & Egg McMuffin,7.35,5.04,McMuffins,Breakfast Menu
19,2022/12/14,Wed,Australia,Sausage & Egg McMuffin,6.30,4.32,McMuffins,Breakfast Menu
20,2022/12/14,Wed,Australia,Sausage McMuffin,5.75,3.94,McMuffins,Breakfast Menu
21,2022/12/14,Wed,Australia,Double Sausage McMuffin,7.15,4.90,McMuffins,Breakfast Menu
22,2022/12/14,Wed,Australia,Big Brekkie Burger,9.35,6.41,McMuffins,Breakfast Menu
23,2022/12/14,Wed,Australia,Brekkie Bundle,29.95,20.53,McMuffins,Breakfast Menu
24,2022/12/14,Wed,Australia,Small Chocolate Shake,5.50,3.77,Shakes & Frappes,Breakfast Menu
25,2022/12/14,Wed,Australia,Small Strawberry Shake,5.50,3.77,Shakes & Frappes,Breakfast Menu
26,2022/12/14,Wed,Australia,Small Vanilla Shake,5.50,3.77,Shakes & Frappes,Breakfast Menu
27,2022/12/14,Wed,Australia,Medium Chocolate Frappé,6.10,4.18,Shakes & Frappes,Breakfast Menu
