,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2022/11/22,Tue,Australia,Mighty McMuffin,8.25,5.46,Most Popular,Breakfast Menu
2,2022/11/22,Tue,Australia,Bacon & Egg McMuffin,5.95,3.94,Most Popular,Breakfast Menu
3,2022/11/22,Tue,Australia,Sausage & Egg McMuffin,6.30,4.17,Most Popular,Breakfast Menu
4,2022/11/22,Tue,Australia,Brekkie Bundle,29.95,19.84,Most Popular,Breakfast Menu
5,2022/11/22,Tue,Australia,Hotcakes with Butter & Syrup,7.20,4.77,Most Popular,Breakfast Menu
6,2022/11/22,Tue,Australia,Hash Brown,3.35,2.22,Most Popular,Breakfast Menu
7,2022/11/22,Tue,Australia,Child Fries Silly Socks,5.00,3.31,McHappy Day,Breakfast Menu
8,2022/11/22,Tue,Australia,$2 Helping Hands,2.00,1.32,McHappy Day,Breakfast Menu
9,2022/11/22,Tue,Australia,$10 Helping Hands,10.00,6.62,McHappy Day,Breakfast Menu
10,2022/11/22,Tue,Australia,$50 Helping Hands,50.00,33.12,McHappy Day,Breakfast Menu
11,2022/11/22,Tue,Australia,Big Mac,7.85,5.20,McHappy Day,Breakfast Menu
12,2022/11/22,Tue,Australia,Bottled Water 600mL,5.00,3.31,McHappy Day,Breakfast Menu
13,2022/11/22,Tue,Australia,Big Mac,7.85,5.20,All Day Menu,Breakfast Menu
14,2022/11/22,Tue,Australia,Double Cheeseburger,6.20,4.11,All Day Menu,Breakfast Menu
15,2022/11/22,Tue,Australia,Cheeseburger,4.70,3.11,All Day Menu,Breakfast Menu
16,2022/11/22,Tue,Australia,Small Fries,3.40,2.25,All Day Menu,Breakfast Menu
17,2022/11/22,Tue,Australia,Chicken McNuggets - 3pc,5.40,3.58,All Day Menu,Breakfast Menu
18,2022/11/22,Tue,Australia,Chicken McNuggets - 6pc,8.10,5.37,All Day Menu,Breakfast Menu
19,2022/11/22,Tue,Australia,Chicken McNuggets - 20pc,15.25,10.10,All Day Menu,Breakfast Menu
20,2022/11/22,Tue,Australia,Chicken McNuggets - 40pc,29.45,19.51,All Day Menu,Breakfast Menu
21,2022/11/22,Tue,Australia,Mighty McMuffin,8.25,5.46,McMuffins,Breakfast Menu
22,2022/11/22,Tue,Australia,Double Bacon & Egg McMuffin,6.95,4.60,McMuffins,Breakfast Menu
23,2022/11/22,Tue,Australia,Double Sausage & Egg McMuffin,7.35,4.87,McMuffins,Breakfast Menu
24,2022/11/22,Tue,Australia,Bacon & Egg McMuffin,5.95,3.94,McMuffins,Breakfast Menu
25,2022/11/22,Tue,Australia,Sausage & Egg McMuffin,6.30,4.17,McMuffins,Breakfast Menu
26,2022/11/22,Tue,Australia,Sausage McMuffin,5.75,3.81,McMuffins,Breakfast Menu
27,2022/11/22,Tue,Australia,Double Sausage McMuffin,7.15,4.74,McMuffins,Breakfast Menu
28,2022/11/22,Tue,Australia,Big Brekkie Burger,9.35,6.19,McMuffins,Breakfast Menu
29,2022/11/22,Tue,Australia,Brekkie Bundle,29.95,19.84,McMuffins,Breakfast Menu
30,2022/11/22,Tue,Australia,Big Brekkie Burger,9.35,6.19,More Brekkie Favourites,Breakfast Menu
31,2022/11/22,Tue,Australia,Hotcakes with Butter & Syrup,7.20,4.77,More Brekkie Favourites,Breakfast Menu
32,2022/11/22,Tue,Australia,Hash Brown,3.35,2.22,More Brekkie Favourites,Breakfast Menu
33,2022/11/22,Tue,Australia,Chocolate Mud Muffin,4.50,2.98,More Brekkie Favourites,Breakfast Menu
34,2022/11/22,Tue,Australia,Blueberry Muffin,4.50,2.98,More Brekkie Favourites,Breakfast Menu
35,2022/11/22,Tue,Australia,Small Iced Latté McCafé,5.20,3.44,McCafe Drinks,Breakfast Menu
36,2022/11/22,Tue,Australia,Small Australiano Chai Coffee  McCafé,5.60,3.71,McCafe Drinks,Breakfast Menu
37,2022/11/22,Tue,Australia,Small Cappuccino McCafe,5.00,3.31,McCafe Drinks,Breakfast Menu
38,2022/11/22,Tue,Australia,Small Flat White McCafe,5.00,3.31,McCafe Drinks,Breakfast Menu
39,2022/11/22,Tue,Australia,Small Long Black McCafe,5.00,3.31,McCafe Drinks,Breakfast Menu
40,2022/11/22,Tue,Australia,Small Hot Chocolate McCafé,4.90,3.25,McCafe Drinks,Breakfast Menu
