,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2022/06/11,Sat,Australia,Mighty McMuffin,7.70,5.43,Most Popular,Breakfast Menu
2,2022/06/11,Sat,Australia,Brekkie Bundle,29.95,21.12,Most Popular,Breakfast Menu
3,2022/06/11,Sat,Australia,Bacon & Egg McMuffin,5.50,3.88,Most Popular,Breakfast Menu
4,2022/06/11,Sat,Australia,Sausage & Egg McMuffin,5.70,4.02,Most Popular,Breakfast Menu
5,2022/06/11,Sat,Australia,Hotcakes with Butter & Syrup,6.70,4.72,Most Popular,Breakfast Menu
6,2022/06/11,Sat,Australia,Hash Brown,2.95,2.08,Most Popular,Breakfast Menu
7,2022/06/11,Sat,Australia,McFlurry® with Cadbury® Dairy Milk®,5.90,4.16,Most Popular,Breakfast Menu
8,2022/06/11,Sat,Australia,Mighty McMuffin,7.70,5.43,McMuffins,Breakfast Menu
9,2022/06/11,Sat,Australia,Brekkie Bundle,29.95,21.12,McMuffins,Breakfast Menu
10,2022/06/11,Sat,Australia,Bacon & Egg McMuffin,5.50,3.88,McMuffins,Breakfast Menu
11,2022/06/11,Sat,Australia,Double Bacon & Egg McMuffin,6.40,4.51,McMuffins,Breakfast Menu
12,2022/06/11,Sat,Australia,Sausage & Egg McMuffin,5.70,4.02,McMuffins,Breakfast Menu
13,2022/06/11,Sat,Australia,Double Sausage & Egg McMuffin,6.80,4.79,McMuffins,Breakfast Menu
14,2022/06/11,Sat,Australia,Sausage McMuffin,5.20,3.67,McMuffins,Breakfast Menu
15,2022/06/11,Sat,Australia,Double Sausage McMuffin,6.30,4.44,McMuffins,Breakfast Menu
16,2022/06/11,Sat,Australia,Big Brekkie Burger,8.75,6.17,McMuffins,Breakfast Menu
17,2022/06/11,Sat,Australia,Hotcakes with Butter & Syrup,6.70,4.72,More Brekkie Favourites,Breakfast Menu
18,2022/06/11,Sat,Australia,Hash Brown,2.95,2.08,More Brekkie Favourites,Breakfast Menu
19,2022/06/11,Sat,Australia,Big Brekkie Burger,8.75,6.17,More Brekkie Favourites,Breakfast Menu
20,2022/06/11,Sat,Australia,Medium Kid Laroi Meal,16.30,11.49,All Day Menu,Breakfast Menu
21,2022/06/11,Sat,Australia,Chicken McNuggets - 40pc,29.45,20.77,All Day Menu,Breakfast Menu
22,2022/06/11,Sat,Australia,Cheeseburger,4.25,3.00,All Day Menu,Breakfast Menu
23,2022/06/11,Sat,Australia,Big Mac,7.25,5.11,All Day Menu,Breakfast Menu
24,2022/06/11,Sat,Australia,Chicken McNuggets - 3pc,5.40,3.81,All Day Menu,Breakfast Menu
25,2022/06/11,Sat,Australia,Chicken McNuggets - 6pc,7.65,5.39,All Day Menu,Breakfast Menu
26,2022/06/11,Sat,Australia,Chicken McNuggets - 20pc,14.85,10.47,All Day Menu,Breakfast Menu
27,2022/06/11,Sat,Australia,Small Fries,2.95,2.08,All Day Menu,Breakfast Menu
28,2022/06/11,Sat,Australia,Double Cheeseburger,6.00,4.23,All Day Menu,Breakfast Menu
29,2022/06/11,Sat,Australia,Small Australiano Chai Coffee  McCafé,5.35,3.77,McCafe Drinks,Breakfast Menu
30,2022/06/11,Sat,Australia,Small Cappuccino McCafe,4.75,3.35,McCafe Drinks,Breakfast Menu
31,2022/06/11,Sat,Australia,Small Flat White McCafe,4.75,3.35,McCafe Drinks,Breakfast Menu
32,2022/06/11,Sat,Australia,Small Long Black McCafe,4.75,3.35,McCafe Drinks,Breakfast Menu
33,2022/06/11,Sat,Australia,Small Hot Chocolate McCafé,4.90,3.46,McCafe Drinks,Breakfast Menu
34,2022/06/11,Sat,Australia,Small Latté McCafe,4.75,3.35,McCafe Drinks,Breakfast Menu
35,2022/06/11,Sat,Australia,Small Mocha McCafe,4.90,3.46,McCafe Drinks,Breakfast Menu
36,2022/06/11,Sat,Australia,Espresso McCafé,3.60,2.54,McCafe Drinks,Breakfast Menu
37,2022/06/11,Sat,Australia,Macchiato McCafé,3.60,2.54,McCafe Drinks,Breakfast Menu
38,2022/06/11,Sat,Australia,Piccolo Latte,3.60,2.54,McCafe Drinks,Breakfast Menu
39,2022/06/11,Sat,Australia,Small Chai Latte McCafé,4.90,3.46,McCafe Drinks,Breakfast Menu
40,2022/06/11,Sat,Australia,Small Iced Australiano Chai Coffee McCafé,6.15,4.34,McCafe Drinks,Breakfast Menu
41,2022/06/11,Sat,Australia,Small McCafé Deluxe Iced Coffee,6.15,4.34,McCafe Drinks,Breakfast Menu
42,2022/06/11,Sat,Australia,Small Iced Chocolate McCafé,5.00,3.53,McCafe Drinks,Breakfast Menu
43,2022/06/11,Sat,Australia,Small Iced Mocha McCafé,5.25,3.70,McCafe Drinks,Breakfast Menu
44,2022/06/11,Sat,Australia,Small Iced Chai Latte McCafé,4.75,3.35,McCafe Drinks,Breakfast Menu
45,2022/06/11,Sat,Australia,Small Iced Latté McCafé,4.95,3.49,McCafe Drinks,Breakfast Menu
46,2022/06/11,Sat,Australia,Zoetic Green Tea,4.10,2.89,McCafe Drinks,Breakfast Menu
47,2022/06/11,Sat,Australia,Zoetic English Breakfast Tea,4.10,2.89,McCafe Drinks,Breakfast Menu
48,2022/06/11,Sat,Australia,Zoetic Peppermint Tea,4.10,2.89,McCafe Drinks,Breakfast Menu
49,2022/06/11,Sat,Australia,Small Orange Juice,4.35,3.07,Juice & Bottled Drinks,Breakfast Menu
50,2022/06/11,Sat,Australia,Apple Juice 250mL,4.10,2.89,Juice & Bottled Drinks,Breakfast Menu
51,2022/06/11,Sat,Australia,Bottled Water 250mL,3.60,2.54,Juice & Bottled Drinks,Breakfast Menu
