,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2022/10/27,Thu,Australia,Mighty McMuffin,8.25,5.35,Most Popular,Breakfast Menu
2,2022/10/27,Thu,Australia,Bacon & Egg McMuffin,5.95,3.86,Most Popular,Breakfast Menu
3,2022/10/27,Thu,Australia,Sausage & Egg McMuffin,6.30,4.09,Most Popular,Breakfast Menu
4,2022/10/27,Thu,Australia,Hotcakes with Butter & Syrup,7.20,4.67,Most Popular,Breakfast Menu
5,2022/10/27,Thu,Australia,Hash Brown,3.35,2.17,Most Popular,Breakfast Menu
6,2022/10/27,Thu,Australia,Adult Fries Silly Socks,5.00,3.24,McHappy Day,Breakfast Menu
7,2022/10/27,Thu,Australia,Child Fries Silly Socks,5.00,3.24,McHappy Day,Breakfast Menu
8,2022/10/27,Thu,Australia,Child Big Mac Silly Socks,5.00,3.24,McHappy Day,Breakfast Menu
9,2022/10/27,Thu,Australia,Adult Big Mac Silly Socks,5.00,3.24,McHappy Day,Breakfast Menu
10,2022/10/27,Thu,Australia,$2 Helping Hands,2.00,1.30,McHappy Day,Breakfast Menu
11,2022/10/27,Thu,Australia,$10 Helping Hands,10.00,6.49,McHappy Day,Breakfast Menu
12,2022/10/27,Thu,Australia,$50 Helping Hands,50.00,32.45,McHappy Day,Breakfast Menu
13,2022/10/27,Thu,Australia,Big Mac,7.85,5.09,McHappy Day,Breakfast Menu
14,2022/10/27,Thu,Australia,Bottled Water 600mL,5.00,3.24,McHappy Day,Breakfast Menu
15,2022/10/27,Thu,Australia,Big Mac,7.85,5.09,All Day Menu,Breakfast Menu
16,2022/10/27,Thu,Australia,Double Cheeseburger,6.20,4.02,All Day Menu,Breakfast Menu
17,2022/10/27,Thu,Australia,Cheeseburger,4.70,3.05,All Day Menu,Breakfast Menu
18,2022/10/27,Thu,Australia,Small Fries,3.40,2.21,All Day Menu,Breakfast Menu
19,2022/10/27,Thu,Australia,Chicken McNuggets - 3pc,5.40,3.50,All Day Menu,Breakfast Menu
20,2022/10/27,Thu,Australia,Chicken McNuggets - 6pc,8.10,5.26,All Day Menu,Breakfast Menu
21,2022/10/27,Thu,Australia,Chicken McNuggets - 20pc,15.25,9.90,All Day Menu,Breakfast Menu
22,2022/10/27,Thu,Australia,Chicken McNuggets - 40pc,29.45,19.11,All Day Menu,Breakfast Menu
23,2022/10/27,Thu,Australia,Mighty McMuffin,8.25,5.35,McMuffins,Breakfast Menu
24,2022/10/27,Thu,Australia,Double Bacon & Egg McMuffin,6.95,4.51,McMuffins,Breakfast Menu
25,2022/10/27,Thu,Australia,Double Sausage & Egg McMuffin,7.35,4.77,McMuffins,Breakfast Menu
26,2022/10/27,Thu,Australia,Bacon & Egg McMuffin,5.95,3.86,McMuffins,Breakfast Menu
27,2022/10/27,Thu,Australia,Sausage & Egg McMuffin,6.30,4.09,McMuffins,Breakfast Menu
28,2022/10/27,Thu,Australia,Sausage McMuffin,5.75,3.73,McMuffins,Breakfast Menu
29,2022/10/27,Thu,Australia,Double Sausage McMuffin,7.15,4.64,McMuffins,Breakfast Menu
30,2022/10/27,Thu,Australia,Big Brekkie Burger,9.35,6.07,McMuffins,Breakfast Menu
31,2022/10/27,Thu,Australia,Big Brekkie Burger,9.35,6.07,More Brekkie Favourites,Breakfast Menu
32,2022/10/27,Thu,Australia,Hotcakes with Butter & Syrup,7.20,4.67,More Brekkie Favourites,Breakfast Menu
33,2022/10/27,Thu,Australia,Hash Brown,3.35,2.17,More Brekkie Favourites,Breakfast Menu
34,2022/10/27,Thu,Australia,Chocolate Mud Muffin,4.50,2.92,More Brekkie Favourites,Breakfast Menu
35,2022/10/27,Thu,Australia,Small Cappuccino McCafe,5.00,3.24,McCafe Drinks,Breakfast Menu
36,2022/10/27,Thu,Australia,Small Flat White McCafe,5.00,3.24,McCafe Drinks,Breakfast Menu
37,2022/10/27,Thu,Australia,Small Long Black McCafe,5.00,3.24,McCafe Drinks,Breakfast Menu
38,2022/10/27,Thu,Australia,Small Hot Chocolate McCafé,4.90,3.18,McCafe Drinks,Breakfast Menu
39,2022/10/27,Thu,Australia,Small Latté McCafe,5.00,3.24,McCafe Drinks,Breakfast Menu
40,2022/10/27,Thu,Australia,Small Mocha McCafe,5.25,3.41,McCafe Drinks,Breakfast Menu
41,2022/10/27,Thu,Australia,Espresso McCafé,3.95,2.56,McCafe Drinks,Breakfast Menu
42,2022/10/27,Thu,Australia,Macchiato McCafé,3.95,2.56,McCafe Drinks,Breakfast Menu
43,2022/10/27,Thu,Australia,Piccolo Latte,3.95,2.56,McCafe Drinks,Breakfast Menu
44,2022/10/27,Thu,Australia,Small Chai Latte McCafé,4.90,3.18,McCafe Drinks,Breakfast Menu
45,2022/10/27,Thu,Australia,Small McCafé Deluxe Iced Coffee,6.35,4.12,McCafe Drinks,Breakfast Menu
46,2022/10/27,Thu,Australia,Small Iced Chocolate McCafé,5.20,3.37,McCafe Drinks,Breakfast Menu
47,2022/10/27,Thu,Australia,Small Iced Mocha McCafé,5.50,3.57,McCafe Drinks,Breakfast Menu
48,2022/10/27,Thu,Australia,Small Iced Chai Latte McCafé,5.00,3.24,McCafe Drinks,Breakfast Menu
49,2022/10/27,Thu,Australia,Small Iced Latté McCafé,5.20,3.37,McCafe Drinks,Breakfast Menu
50,2022/10/27,Thu,Australia,Zoetic Green Tea,4.25,2.76,McCafe Drinks,Breakfast Menu
51,2022/10/27,Thu,Australia,Zoetic English Breakfast Tea,4.25,2.76,McCafe Drinks,Breakfast Menu
52,2022/10/27,Thu,Australia,Zoetic Peppermint Tea,4.25,2.76,McCafe Drinks,Breakfast Menu
53,2022/10/27,Thu,Australia,Apple Juice 250mL,4.60,2.99,Juice & Bottled Drinks,Breakfast Menu
54,2022/10/27,Thu,Australia,Bottled Water 250mL,4.15,2.69,Juice & Bottled Drinks,Breakfast Menu
55,2022/10/27,Thu,Australia,CalciYum™ Chocolate Flavoured Milk,4.90,3.18,Juice & Bottled Drinks,Breakfast Menu
56,2022/10/27,Thu,Australia,Bottled Water 600mL,5.00,3.24,Juice & Bottled Drinks,Breakfast Menu
57,2022/10/27,Thu,Australia,Small Chocolate Shake,5.50,3.57,"Shakes, Frappes & Smoothies",Breakfast Menu
58,2022/10/27,Thu,Australia,Small Strawberry Shake,5.50,3.57,"Shakes, Frappes & Smoothies",Breakfast Menu
59,2022/10/27,Thu,Australia,Small Vanilla Shake,5.50,3.57,"Shakes, Frappes & Smoothies",Breakfast Menu
60,2022/10/27,Thu,Australia,Medium KitKat® Frappé,6.10,3.96,"Shakes, Frappes & Smoothies",Breakfast Menu
61,2022/10/27,Thu,Australia,Medium Chocolate Frappé,6.10,3.96,"Shakes, Frappes & Smoothies",Breakfast Menu
62,2022/10/27,Thu,Australia,Medium Coffee Frappé,6.10,3.96,"Shakes, Frappes & Smoothies",Breakfast Menu
63,2022/10/27,Thu,Australia,Medium Salted Caramel Frappé,6.10,3.96,"Shakes, Frappes & Smoothies",Breakfast Menu
64,2022/10/27,Thu,Australia,Small Coke®,4.20,2.73,Soft Drinks,Breakfast Menu
65,2022/10/27,Thu,Australia,Small Diet Coke®,4.20,2.73,Soft Drinks,Breakfast Menu
66,2022/10/27,Thu,Australia,Small Sprite® Zero Sugar,4.20,2.73,Soft Drinks,Breakfast Menu
67,2022/10/27,Thu,Australia,Small Fanta®,4.20,2.73,Soft Drinks,Breakfast Menu
68,2022/10/27,Thu,Australia,Small Coke® No Sugar,4.20,2.73,Soft Drinks,Breakfast Menu
69,2022/10/27,Thu,Australia,Small Vanilla Coke®,4.20,2.73,Soft Drinks,Breakfast Menu
70,2022/10/27,Thu,Australia,Small Sparkling Water,4.20,2.73,Soft Drinks,Breakfast Menu
71,2022/10/27,Thu,Australia,Small Frozen Coke®,4.20,2.73,Soft Drinks,Breakfast Menu
