,Date,Day,Territory,Menu Item,Price (AUD),Price (USD),Category,Menu
1,2022/10/07,Fri,Australia,Mighty McMuffin,8.00,5.18,Most Popular,Breakfast Menu
2,2022/10/07,Fri,Australia,Bacon & Egg McMuffin,5.65,3.66,Most Popular,Breakfast Menu
3,2022/10/07,Fri,Australia,Sausage & Egg McMuffin,5.90,3.82,Most Popular,Breakfast Menu
4,2022/10/07,Fri,Australia,Brekkie Bundle,29.95,19.39,Most Popular,Breakfast Menu
5,2022/10/07,Fri,Australia,Hotcakes with Butter & Syrup,6.90,4.47,Most Popular,Breakfast Menu
6,2022/10/07,Fri,Australia,Hash Brown,3.20,2.07,Most Popular,Breakfast Menu
7,2022/10/07,Fri,Australia,Monopoly Hotcakes Bundle,12.60,8.16,Monopoly Bundles,Breakfast Menu
8,2022/10/07,Fri,Australia,Monopoly 10pc Chicken McNuggets Bundle,20.60,13.34,Monopoly Bundles,Breakfast Menu
9,2022/10/07,Fri,Australia,Monopoly 20pc Chicken McNugget Shared Bundle,41.20,26.67,Monopoly Bundles,Breakfast Menu
10,2022/10/07,Fri,Australia,Big Mac,7.45,4.82,All Day Menu,Breakfast Menu
11,2022/10/07,Fri,Australia,Cheeseburger,4.45,2.88,All Day Menu,Breakfast Menu
12,2022/10/07,Fri,Australia,Double Cheeseburger,6.15,3.98,All Day Menu,Breakfast Menu
13,2022/10/07,Fri,Australia,Small Fries,3.15,2.04,All Day Menu,Breakfast Menu
14,2022/10/07,Fri,Australia,Chicken McNuggets - 3pc,5.40,3.50,All Day Menu,Breakfast Menu
15,2022/10/07,Fri,Australia,Chicken McNuggets - 6pc,7.90,5.11,All Day Menu,Breakfast Menu
16,2022/10/07,Fri,Australia,Chicken McNuggets - 20pc,15.00,9.71,All Day Menu,Breakfast Menu
17,2022/10/07,Fri,Australia,Chicken McNuggets - 40pc,29.45,19.06,All Day Menu,Breakfast Menu
18,2022/10/07,Fri,Australia,Mighty McMuffin,8.00,5.18,McMuffins,Breakfast Menu
19,2022/10/07,Fri,Australia,Double Bacon & Egg McMuffin,6.60,4.27,McMuffins,Breakfast Menu
20,2022/10/07,Fri,Australia,Double Sausage & Egg McMuffin,7.00,4.53,McMuffins,Breakfast Menu
21,2022/10/07,Fri,Australia,Bacon & Egg McMuffin,5.65,3.66,McMuffins,Breakfast Menu
22,2022/10/07,Fri,Australia,Sausage & Egg McMuffin,5.90,3.82,McMuffins,Breakfast Menu
23,2022/10/07,Fri,Australia,Sausage McMuffin,5.45,3.53,McMuffins,Breakfast Menu
24,2022/10/07,Fri,Australia,Double Sausage McMuffin,6.75,4.37,McMuffins,Breakfast Menu
25,2022/10/07,Fri,Australia,Big Brekkie Burger,9.00,5.83,McMuffins,Breakfast Menu
26,2022/10/07,Fri,Australia,Brekkie Bundle,29.95,19.39,McMuffins,Breakfast Menu
27,2022/10/07,Fri,Australia,Big Brekkie Burger,9.00,5.83,More Brekkie Favourites,Breakfast Menu
28,2022/10/07,Fri,Australia,Hotcakes with Butter & Syrup,6.90,4.47,More Brekkie Favourites,Breakfast Menu
29,2022/10/07,Fri,Australia,Hash Brown,3.20,2.07,More Brekkie Favourites,Breakfast Menu
30,2022/10/07,Fri,Australia,Chocolate Mud Muffin,4.15,2.69,More Brekkie Favourites,Breakfast Menu
31,2022/10/07,Fri,Australia,Blueberry Muffin,4.15,2.69,More Brekkie Favourites,Breakfast Menu
32,2022/10/07,Fri,Australia,Small Cappuccino McCafe,5.00,3.24,McCafe Drinks,Breakfast Menu
33,2022/10/07,Fri,Australia,Small Flat White McCafe,5.00,3.24,McCafe Drinks,Breakfast Menu
34,2022/10/07,Fri,Australia,Small Long Black McCafe,5.00,3.24,McCafe Drinks,Breakfast Menu
35,2022/10/07,Fri,Australia,Small Hot Chocolate McCafé,4.90,3.17,McCafe Drinks,Breakfast Menu
36,2022/10/07,Fri,Australia,Small Latté McCafe,5.00,3.24,McCafe Drinks,Breakfast Menu
37,2022/10/07,Fri,Australia,Small Mocha McCafe,5.25,3.40,McCafe Drinks,Breakfast Menu
38,2022/10/07,Fri,Australia,Espresso McCafé,3.95,2.56,McCafe Drinks,Breakfast Menu
39,2022/10/07,Fri,Australia,Macchiato McCafé,3.95,2.56,McCafe Drinks,Breakfast Menu
40,2022/10/07,Fri,Australia,Piccolo Latte,3.95,2.56,McCafe Drinks,Breakfast Menu
41,2022/10/07,Fri,Australia,Small Chai Latte McCafé,4.90,3.17,McCafe Drinks,Breakfast Menu
42,2022/10/07,Fri,Australia,Small McCafé Deluxe Iced Coffee,6.35,4.11,McCafe Drinks,Breakfast Menu
43,2022/10/07,Fri,Australia,Small Iced Chocolate McCafé,5.20,3.37,McCafe Drinks,Breakfast Menu
44,2022/10/07,Fri,Australia,Small Iced Mocha McCafé,5.50,3.56,McCafe Drinks,Breakfast Menu
45,2022/10/07,Fri,Australia,Small Iced Chai Latte McCafé,5.00,3.24,McCafe Drinks,Breakfast Menu
46,2022/10/07,Fri,Australia,Small Iced Latté McCafé,5.20,3.37,McCafe Drinks,Breakfast Menu
47,2022/10/07,Fri,Australia,Zoetic Green Tea,4.25,2.75,McCafe Drinks,Breakfast Menu
48,2022/10/07,Fri,Australia,Zoetic English Breakfast Tea,4.25,2.75,McCafe Drinks,Breakfast Menu
49,2022/10/07,Fri,Australia,Zoetic Peppermint Tea,4.25,2.75,McCafe Drinks,Breakfast Menu
50,2022/10/07,Fri,Australia,Small Orange Juice,4.60,2.98,Juice & Bottled Drinks,Breakfast Menu
51,2022/10/07,Fri,Australia,Apple Juice 250mL,4.30,2.78,Juice & Bottled Drinks,Breakfast Menu
52,2022/10/07,Fri,Australia,Bottled Water 250mL,3.80,2.46,Juice & Bottled Drinks,Breakfast Menu
53,2022/10/07,Fri,Australia,CalciYum™ Chocolate Flavoured Milk,4.60,2.98,Juice & Bottled Drinks,Breakfast Menu
54,2022/10/07,Fri,Australia,Bottled Water 600mL,4.70,3.04,Juice & Bottled Drinks,Breakfast Menu
55,2022/10/07,Fri,Australia,Small Chocolate Shake,5.30,3.43,"Shakes, Frappes & Smoothies",Breakfast Menu
56,2022/10/07,Fri,Australia,Small Strawberry Shake,5.30,3.43,"Shakes, Frappes & Smoothies",Breakfast Menu
57,2022/10/07,Fri,Australia,Small Vanilla Shake,5.30,3.43,"Shakes, Frappes & Smoothies",Breakfast Menu
58,2022/10/07,Fri,Australia,Medium Chocolate Frappé,5.95,3.85,"Shakes, Frappes & Smoothies",Breakfast Menu
59,2022/10/07,Fri,Australia,Medium Coffee Frappé,5.95,3.85,"Shakes, Frappes & Smoothies",Breakfast Menu
60,2022/10/07,Fri,Australia,Medium Salted Caramel Frappé,5.95,3.85,"Shakes, Frappes & Smoothies",Breakfast Menu
61,2022/10/07,Fri,Australia,Small Coke®,3.95,2.56,Soft Drinks,Breakfast Menu
62,2022/10/07,Fri,Australia,Small Diet Coke®,3.95,2.56,Soft Drinks,Breakfast Menu
