,Date,Day,Territory,Menu Item,Price (PHP),Price (USD),Category,Menu
1,2024/01/19,Fri,Philippines,Double Big Mac Meal,331.00,5.93,McDelivery Exclusives,Regular
2,2024/01/19,Fri,Philippines,Double McChicken Meal,248.00,4.44,McDelivery Exclusives,Regular
3,2024/01/19,Fri,Philippines,Mega Meal - Chicken McDo w/ Fries & Burger McDo,221.00,3.96,McDelivery Exclusives,Breakfast
4,2024/01/19,Fri,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,223.00,3.99,McDelivery Exclusives,All Day
5,2024/01/19,Fri,Philippines,The BCB Meal,264.00,4.73,McDelivery Exclusives,Regular
6,2024/01/19,Fri,Philippines,McSpaghetti Platter,259.00,4.64,Featured,Regular
7,2024/01/19,Fri,Philippines,1-pc. Chicken McDo w/ Rice & Coke McFloat Meal,156.00,2.79,Featured,All Day
8,2024/01/19,Fri,Philippines,12-pc. Spicy McWings,515.00,9.22,Featured,Regular
9,2024/01/19,Fri,Philippines,20-pc. Chicken McNuggets,350.00,6.27,Featured,Regular
10,2024/01/19,Fri,Philippines,Snack Burger McShare,380.00,6.80,Featured,Regular
11,2024/01/19,Fri,Philippines,BFF Fries N' McFloat Combo,282.00,5.05,Featured,Regular
12,2024/01/19,Fri,Philippines,McShare Bundle for 3,612.00,10.96,Featured,All Day
13,2024/01/19,Fri,Philippines,McShare Bundle for 4,842.00,15.07,Featured,All Day
14,2024/01/19,Fri,Philippines,Spicy McWings and PeaChee Fruit Fizz Barkada Bundle,762.00,13.64,Featured,Regular
15,2024/01/19,Fri,Philippines,Big Breakfast Meal,182.00,3.26,Featured,Breakfast
16,2024/01/19,Fri,Philippines,Sausage McMuffin w/ Egg Meal,170.00,3.04,Featured,Breakfast
17,2024/01/19,Fri,Philippines,Egg McMuffin Meal,160.00,2.86,Featured,Breakfast
18,2024/01/19,Fri,Philippines,2-pc. Hotcakes & Sausage Meal,174.00,3.11,Featured,Breakfast
19,2024/01/19,Fri,Philippines,Longganisa w/ Egg Meal,190.00,3.40,Featured,Breakfast
20,2024/01/19,Fri,Philippines,1-pc. Chicken McDo w/ Double Rice Small Meal,155.00,2.77,Featured,All Day
21,2024/01/19,Fri,Philippines,4-pc. Spicy McWings w/ Fries & PeaChee Fruit Fizz Meal,272.00,4.87,Featured,Regular
22,2024/01/19,Fri,Philippines,McSpaghetti Platter,259.00,4.64,Group Meals,Regular
23,2024/01/19,Fri,Philippines,12-pc. Spicy McWings,515.00,9.22,Group Meals,Regular
24,2024/01/19,Fri,Philippines,20-pc. Chicken McNuggets,350.00,6.27,Group Meals,Regular
25,2024/01/19,Fri,Philippines,Snack Burger McShare,380.00,6.80,Group Meals,Regular
26,2024/01/19,Fri,Philippines,8-pc. Chicken McShare Box,651.00,11.65,Group Meals,All Day
27,2024/01/19,Fri,Philippines,BFF Fries N' McFloat Combo,282.00,5.05,Group Meals,Regular
28,2024/01/19,Fri,Philippines,BFF Shake Shake Fries BBQ N' McFloat Combo,284.00,5.08,Group Meals,All Day
29,2024/01/19,Fri,Philippines,BFF Shake Shake Fries Cheese N' McFloat Combo,284.00,5.08,Group Meals,All Day
30,2024/01/19,Fri,Philippines,McShare Bundle for 3,612.00,10.96,Group Meals,All Day
31,2024/01/19,Fri,Philippines,McShare Bundle for 4,842.00,15.07,Group Meals,All Day
32,2024/01/19,Fri,Philippines,10-pc. Chicken McNuggets,175.00,3.13,Group Meals,Regular
33,2024/01/19,Fri,Philippines,6-pc. Chicken McShare Box,495.00,8.86,Group Meals,All Day
34,2024/01/19,Fri,Philippines,Spicy McWings and PeaChee Fruit Fizz Barkada Bundle,762.00,13.64,Group Meals,Regular
35,2024/01/19,Fri,Philippines,Hash Browns,57.00,1.02,Breakfast,Breakfast
36,2024/01/19,Fri,Philippines,Big Breakfast Meal,182.00,3.26,Breakfast,Breakfast
37,2024/01/19,Fri,Philippines,Sausage McMuffin w/ Egg Meal,170.00,3.04,Breakfast,Breakfast
38,2024/01/19,Fri,Philippines,Sausage McMuffin Meal,150.00,2.69,Breakfast,Breakfast
39,2024/01/19,Fri,Philippines,Egg McMuffin Meal,160.00,2.86,Breakfast,Breakfast
40,2024/01/19,Fri,Philippines,Cheesy Eggdesal w/ Sausage Meal,162.00,2.90,Breakfast,Breakfast
41,2024/01/19,Fri,Philippines,Cheesy Eggdesal w/ Ham Meal,154.00,2.76,Breakfast,Breakfast
42,2024/01/19,Fri,Philippines,Cheesy Eggdesal Meal,134.00,2.40,Breakfast,Breakfast
43,2024/01/19,Fri,Philippines,2-pc. Hotcakes & Sausage Meal,174.00,3.11,Breakfast,Breakfast
44,2024/01/19,Fri,Philippines,2-pc. Mushroom Pepper Steak w/ Egg Meal,212.00,3.80,Breakfast,Breakfast
45,2024/01/19,Fri,Philippines,1-pc. Mushroom Pepper Steak w/ Egg Meal,182.00,3.26,Breakfast,Breakfast
46,2024/01/19,Fri,Philippines,Sausage w/ Egg Meal,190.00,3.40,Breakfast,Breakfast
47,2024/01/19,Fri,Philippines,Longganisa w/ Egg Meal,190.00,3.40,Breakfast,Breakfast
48,2024/01/19,Fri,Philippines,McCrispy Chicken Fillet w/ Egg Meal,174.00,3.11,Breakfast,Breakfast
49,2024/01/19,Fri,Philippines,McCrispy Chicken Fillet Ala King w/ Egg Meal,177.00,3.17,Breakfast,Breakfast
50,2024/01/19,Fri,Philippines,1-pc. Chicken McDo w/ Egg Meal,230.00,4.12,Breakfast,Breakfast
51,2024/01/19,Fri,Philippines,1-pc. Spicy Chicken McDo & Egg Meal,236.00,4.22,Breakfast,Breakfast
52,2024/01/19,Fri,Philippines,2-pc. Chicken McDo w/ Egg Meal,282.00,5.05,Breakfast,Breakfast
53,2024/01/19,Fri,Philippines,2-pc. Spicy Chicken McDo & Egg Meal,294.00,5.26,Breakfast,Breakfast
54,2024/01/19,Fri,Philippines,2-pc. Hotcakes with Hashbrown Meal,137.00,2.45,Breakfast,Breakfast
55,2024/01/19,Fri,Philippines,1-pc. Chicken McDo w/ Rice & Coke McFloat Meal,156.00,2.79,Chicken,All Day
56,2024/01/19,Fri,Philippines,4-pc. Spicy McWings,184.00,3.29,Chicken,Regular
57,2024/01/19,Fri,Philippines,10-pc. Chicken McNuggets,175.00,3.13,Chicken,Regular
58,2024/01/19,Fri,Philippines,6-pc. Chicken McNuggets,99.00,1.77,Chicken,Regular
59,2024/01/19,Fri,Philippines,2-pc. Chicken McDo Meal,229.00,4.10,Chicken,All Day
60,2024/01/19,Fri,Philippines,2-pc. Spicy Chicken McDo Meal,241.00,4.31,Chicken,All Day
61,2024/01/19,Fri,Philippines,1-pc. Spicy Chicken McDo Meal,145.00,2.60,Chicken,All Day
62,2024/01/19,Fri,Philippines,Mega Meal - Spicy Chicken McDo w/ Rice & McSpaghetti,219.00,3.92,Chicken,Regular
63,2024/01/19,Fri,Philippines,1-pc. Chicken McDo w/ McSpaghetti Meal,195.00,3.49,Chicken,Regular
64,2024/01/19,Fri,Philippines,1-pc. Chicken McDo Meal,139.00,2.49,Chicken,All Day
65,2024/01/19,Fri,Philippines,1-pc. Spicy Chicken McDo w/ McSpaghetti Meal,201.00,3.60,Chicken,Regular
66,2024/01/19,Fri,Philippines,6-pc. Chicken McNuggets w/ Rice Meal,182.00,3.26,Chicken,Regular
67,2024/01/19,Fri,Philippines,1-pc. Chicken McDo & Fries Meal,176.00,3.15,Chicken,All Day
68,2024/01/19,Fri,Philippines,1-pc. Spicy Chicken McDo & Fries Meal,182.00,3.26,Chicken,All Day
69,2024/01/19,Fri,Philippines,McCrispy Chicken Fillet w/ Fries Meal,156.00,2.79,Chicken,All Day
70,2024/01/19,Fri,Philippines,McCrispy Chicken Fillet Ala King w/ Fries Meal,163.00,2.92,Chicken,All Day
71,2024/01/19,Fri,Philippines,6-pc. Chicken McNuggets w/ Fries Meal,203.00,3.63,Chicken,Regular
72,2024/01/19,Fri,Philippines,Mega Meal - Chicken McDo w/ Fries & Burger McDo,221.00,3.96,Chicken,Breakfast
73,2024/01/19,Fri,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,223.00,3.99,Chicken,All Day
74,2024/01/19,Fri,Philippines,Mega Meal - Spicy Chicken McDo w/ Fries & McFlurry,227.00,4.06,Chicken,Regular
75,2024/01/19,Fri,Philippines,Mega Meal - Spicy Chicken McDo w/ Fries & Burger McDo,225.00,4.03,Chicken,All Day
76,2024/01/19,Fri,Philippines,2-pc. Chicken McDo & Fries Meal,281.00,5.03,Chicken,All Day
77,2024/01/19,Fri,Philippines,2-pc. Spicy Chicken McDo & Fries Meal,293.00,5.25,Chicken,All Day
78,2024/01/19,Fri,Philippines,1-pc. Chicken McDo w/ McSpaghetti & Fries Meal,251.00,4.49,Chicken,Regular
79,2024/01/19,Fri,Philippines,1-pc. Spicy Chicken McDo w/ McSpaghetti & Fries Meal,257.00,4.60,Chicken,Regular
80,2024/01/19,Fri,Philippines,1-pc. Chicken McDo w/ Double Rice Small Meal,155.00,2.77,Chicken,All Day
81,2024/01/19,Fri,Philippines,4-pc. Spicy McWings w/ Fries & PeaChee Fruit Fizz Meal,272.00,4.87,Chicken,Regular
82,2024/01/19,Fri,Philippines,4-pc. Spicy McWings w/ Rice & PeaChee Fruit Fizz Meal,236.00,4.22,Chicken,Regular
83,2024/01/19,Fri,Philippines,Big Mac Meal,271.00,4.85,Burgers,Regular
84,2024/01/19,Fri,Philippines,Burger McDo Meal,143.00,2.56,Burgers,All Day
85,2024/01/19,Fri,Philippines,Cheeseburger Meal,173.00,3.10,Burgers,Regular
86,2024/01/19,Fri,Philippines,Double Cheeseburger Meal,227.00,4.06,Burgers,Regular
87,2024/01/19,Fri,Philippines,McChicken Meal,215.00,3.85,Burgers,Regular
88,2024/01/19,Fri,Philippines,Quarter Pounder w/ Cheese Meal,271.00,4.85,Burgers,Regular
89,2024/01/19,Fri,Philippines,Double Big Mac Meal,331.00,5.93,Burgers,Regular
90,2024/01/19,Fri,Philippines,Double Quarter Pounder w/ Cheese Meal,327.00,5.85,Burgers,Regular
91,2024/01/19,Fri,Philippines,Triple Cheeseburger Meal,273.00,4.89,Burgers,Regular
92,2024/01/19,Fri,Philippines,Double McChicken Meal,248.00,4.44,Burgers,Regular
93,2024/01/19,Fri,Philippines,McCrispy Chicken Sandwich Meal,160.00,2.86,Burgers,All Day
94,2024/01/19,Fri,Philippines,The BCB Meal,264.00,4.73,Burgers,Regular
95,2024/01/19,Fri,Philippines,Burger McDo w/ Lettuce & Tomatoes Meal,178.00,3.19,Burgers,Regular
96,2024/01/19,Fri,Philippines,McCrispy Chicken Sandwich w/ Lettuce & Tomatoes Meal,195.00,3.49,Burgers,Regular
97,2024/01/19,Fri,Philippines,Double Cheeseburger w/ Lettuce & Tomatoes Meal,262.00,4.69,Burgers,Regular
98,2024/01/19,Fri,Philippines,"Quarter Pounder w/ Cheese, Lettuce, & Tomatoes Meal",306.00,5.48,Burgers,Regular
99,2024/01/19,Fri,Philippines,Cheeseburger w/ Lettuce & Tomatoes,208.00,3.72,Burgers,Regular
100,2024/01/19,Fri,Philippines,2-pc. Mushroom Pepper Steak w/ Egg Meal,212.00,3.80,Rice Bowls,Breakfast
101,2024/01/19,Fri,Philippines,1-pc. Mushroom Pepper Steak w/ Egg Meal,182.00,3.26,Rice Bowls,Breakfast
102,2024/01/19,Fri,Philippines,2-pc. Mushroom Pepper Steak & Fries Meal,201.00,3.60,Rice Bowls,Regular
103,2024/01/19,Fri,Philippines,1-pc. Mushroom Pepper Steak & Fries Meal,147.00,2.63,Rice Bowls,Regular
104,2024/01/19,Fri,Philippines,McFlurry® with Oreo®,62.00,1.11,Desserts & Drinks,All Day
105,2024/01/19,Fri,Philippines,Apple Pie,43.00,0.77,Desserts & Drinks,All Day
106,2024/01/19,Fri,Philippines,Hot Fudge Sundae,55.00,0.98,Desserts & Drinks,All Day
107,2024/01/19,Fri,Philippines,Hot Caramel Sundae,55.00,0.98,Desserts & Drinks,All Day
108,2024/01/19,Fri,Philippines,Coke McFloat,57.00,1.02,Desserts & Drinks,All Day
109,2024/01/19,Fri,Philippines,Coke,75.00,1.34,Desserts & Drinks,All Day
110,2024/01/19,Fri,Philippines,Coke Zero,75.00,1.34,Desserts & Drinks,All Day
111,2024/01/19,Fri,Philippines,Sprite,75.00,1.34,Desserts & Drinks,All Day
112,2024/01/19,Fri,Philippines,Orange Juice,82.00,1.47,Desserts & Drinks,All Day
113,2024/01/19,Fri,Philippines,Pineapple Juice,82.00,1.47,Desserts & Drinks,All Day
114,2024/01/19,Fri,Philippines,Iced Tea,82.00,1.47,Desserts & Drinks,All Day
115,2024/01/19,Fri,Philippines,Sprite X PeaChee Fruit Fizz,55.00,0.98,Desserts & Drinks,All Day
116,2024/01/19,Fri,Philippines,McCafé Coffee Float,82.00,1.47,McCafé,All Day
117,2024/01/19,Fri,Philippines,Choco Chip Cookies,80.00,1.43,McCafé,All Day
118,2024/01/19,Fri,Philippines,Oreo Cheesecake,170.00,3.04,McCafé,All Day
119,2024/01/19,Fri,Philippines,Dark Chocolate Cake,150.00,2.69,McCafé,All Day
120,2024/01/19,Fri,Philippines,Blueberry Cheesecake,170.00,3.04,McCafé,All Day
121,2024/01/19,Fri,Philippines,Sausage Croissant,130.00,2.33,McCafé,All Day
122,2024/01/19,Fri,Philippines,Chicken Pesto Wrap,175.00,3.13,McCafé,All Day
123,2024/01/19,Fri,Philippines,Cheese and Bacon Croissant,135.00,2.42,McCafé,All Day
124,2024/01/19,Fri,Philippines,Caramel Cinnamon,110.00,1.97,McCafé,All Day
125,2024/01/19,Fri,Philippines,Choco Chip Banana Slice,85.00,1.52,McCafé,All Day
126,2024/01/19,Fri,Philippines,Macchiato,95.00,1.70,McCafé,All Day
127,2024/01/19,Fri,Philippines,Espresso,95.00,1.70,McCafé,All Day
128,2024/01/19,Fri,Philippines,McCafé Black Tea,95.00,1.70,McCafé,All Day
129,2024/01/19,Fri,Philippines,McCafé Peppermint Tea,95.00,1.70,McCafé,All Day
130,2024/01/19,Fri,Philippines,McCafé Jasmine Tea,95.00,1.70,McCafé,All Day
131,2024/01/19,Fri,Philippines,McCafé Premium Roast Coffee,57.00,1.02,McCafé,All Day
132,2024/01/19,Fri,Philippines,McCafé Iced Coffee Vanilla,72.00,1.29,McCafé,All Day
133,2024/01/19,Fri,Philippines,McCafé Iced Coffee Original,61.00,1.09,McCafé,All Day
134,2024/01/19,Fri,Philippines,McCafé Iced Coffee Chocolate,72.00,1.29,McCafé,All Day
135,2024/01/19,Fri,Philippines,Americano,135.00,2.42,McCafé,All Day
136,2024/01/19,Fri,Philippines,Cappuccino,145.00,2.60,McCafé,All Day
137,2024/01/19,Fri,Philippines,Café Latte,145.00,2.60,McCafé,All Day
138,2024/01/19,Fri,Philippines,Flat White,145.00,2.60,McCafé,All Day
