,Date,Day,Territory,Menu Item,Price (PHP),Price (USD),Category,Menu
1,2024/01/05,Fri,Philippines,Double Big Mac Meal,331.00,5.95,McDelivery Exclusives,Regular
2,2024/01/05,Fri,Philippines,Double McChicken Meal,248.00,4.46,McDelivery Exclusives,Regular
3,2024/01/05,Fri,Philippines,Mega Meal - Chicken McDo w/ Fries & Burger McDo,221.00,3.98,McDelivery Exclusives,Breakfast
4,2024/01/05,Fri,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,223.00,4.01,McDelivery Exclusives,All Day
5,2024/01/05,Fri,Philippines,The BCB Meal,264.00,4.75,McDelivery Exclusives,Regular
6,2024/01/05,Fri,Philippines,McSpaghetti Platter,259.00,4.66,Featured,Regular
7,2024/01/05,Fri,Philippines,1-pc. Chicken McDo w/ Rice & Coke McFloat Meal,156.00,2.81,Featured,All Day
8,2024/01/05,Fri,Philippines,20-pc. Chicken McNuggets,350.00,6.30,Featured,Regular
9,2024/01/05,Fri,Philippines,Snack Burger McShare,380.00,6.84,Featured,Regular
10,2024/01/05,Fri,Philippines,8-pc. Chicken McShare Box,651.00,11.71,Featured,All Day
11,2024/01/05,Fri,Philippines,BFF Fries N' McFloat Combo,282.00,5.07,Featured,Regular
12,2024/01/05,Fri,Philippines,McShare Bundle for 3,612.00,11.01,Featured,All Day
13,2024/01/05,Fri,Philippines,McShare Bundle for 4,842.00,15.15,Featured,All Day
14,2024/01/05,Fri,Philippines,6-pc. Chicken McShare Box,495.00,8.90,Featured,All Day
15,2024/01/05,Fri,Philippines,Big Breakfast Meal,182.00,3.27,Featured,Breakfast
16,2024/01/05,Fri,Philippines,Sausage McMuffin w/ Egg Meal,170.00,3.06,Featured,Breakfast
17,2024/01/05,Fri,Philippines,Egg McMuffin Meal,160.00,2.88,Featured,Breakfast
18,2024/01/05,Fri,Philippines,2-pc. Hotcakes & Sausage Meal,174.00,3.13,Featured,Breakfast
19,2024/01/05,Fri,Philippines,Longganisa w/ Egg Meal,190.00,3.42,Featured,Breakfast
