,Date,Day,Territory,Menu Item,Price (IDR),Price (USD),Category,Menu
1,2022/10/22,Sat,Indonesia,Himalayan Latte Frappe,43500.00,2.80,Promotion Menu,Regular
2,2022/10/22,Sat,Indonesia,Himalayan Tea Frappe,41500.00,2.67,Promotion Menu,Regular
3,2022/10/22,Sat,Indonesia,Double Big Mac®,61000.00,3.92,Promotion Menu,Regular
4,2022/10/22,Sat,Indonesia,Big Mac® Extra Beef Rasher,37000.00,2.38,Promotion Menu,Regular
5,2022/10/22,Sat,Indonesia,Dark Choco McFlurry®  with Crunch,16500.00,1.06,Promotion Menu,Regular
6,2022/10/22,Sat,Indonesia,Dark Choco McFlurry® with Oreo,16500.00,1.06,Promotion Menu,Regular
7,2022/10/22,Sat,Indonesia,Paket Hantaran McD,129000.00,8.30,Promotion Menu,Regular
8,2022/10/22,Sat,Indonesia,Himalayan Latte Frappe,43500.00,2.80,Promotion Menu,Breakfast
9,2022/10/22,Sat,Indonesia,Himalayan Tea Frappe,41500.00,2.67,Promotion Menu,Breakfast
10,2022/10/22,Sat,Indonesia,Dark Choco McFlurry®  with Crunch,16500.00,1.06,Promotion Menu,Breakfast
11,2022/10/22,Sat,Indonesia,Dark Choco McFlurry® with Oreo,16500.00,1.06,Promotion Menu,Breakfast
12,2022/10/22,Sat,Indonesia,Paket Hantaran McD,129000.00,8.30,Promotion Menu,Breakfast
13,2022/10/22,Sat,Indonesia,Double Big Mac®,61000.00,3.92,Ala Carte & Value Meals,Regular
14,2022/10/22,Sat,Indonesia,Big Mac® Extra Beef Rasher,37000.00,2.38,Ala Carte & Value Meals,Regular
15,2022/10/22,Sat,Indonesia,Big Mac®,37000.00,2.38,Ala Carte & Value Meals,Regular
16,2022/10/22,Sat,Indonesia,Paket Big Order,975000.00,62.70,Ala Carte & Value Meals,Regular
17,2022/10/22,Sat,Indonesia,Triple Burger with Cheese,48000.00,3.09,Ala Carte & Value Meals,Regular
18,2022/10/22,Sat,Indonesia,Double Cheeseburger,37000.00,2.38,Ala Carte & Value Meals,Regular
19,2022/10/22,Sat,Indonesia,Cheeseburger with Egg,31000.00,1.99,Ala Carte & Value Meals,Regular
20,2022/10/22,Sat,Indonesia,Cheeseburger Deluxe,30000.00,1.93,Ala Carte & Value Meals,Regular
21,2022/10/22,Sat,Indonesia,Cheeseburger,29500.00,1.90,Ala Carte & Value Meals,Regular
22,2022/10/22,Sat,Indonesia,Beef Burger Deluxe,24000.00,1.54,Ala Carte & Value Meals,Regular
23,2022/10/22,Sat,Indonesia,McSpicy™,38000.00,2.44,Ala Carte & Value Meals,Regular
24,2022/10/22,Sat,Indonesia,McChicken®,31000.00,1.99,Ala Carte & Value Meals,Regular
25,2022/10/22,Sat,Indonesia,Chicken Burger Deluxe,24000.00,1.54,Ala Carte & Value Meals,Regular
26,2022/10/22,Sat,Indonesia,Fish Fillet Burger,29000.00,1.87,Ala Carte & Value Meals,Regular
27,2022/10/22,Sat,Indonesia,McNuggets® 6pcs,29500.00,1.90,Ala Carte & Value Meals,Regular
28,2022/10/22,Sat,Indonesia,McNuggets®  9pcs,39500.00,2.54,Ala Carte & Value Meals,Regular
29,2022/10/22,Sat,Indonesia,PaMer 7,177000.00,11.38,Ala Carte & Value Meals,Regular
30,2022/10/22,Sat,Indonesia,PaMer 5,122000.00,7.85,Ala Carte & Value Meals,Regular
31,2022/10/22,Sat,Indonesia,PaNas Spesial,45000.00,2.89,Ala Carte & Value Meals,Regular
32,2022/10/22,Sat,Indonesia,PaNas 1,34500.00,2.22,Ala Carte & Value Meals,Regular
33,2022/10/22,Sat,Indonesia,PaNas 2 with Rice,48500.00,3.12,Ala Carte & Value Meals,Regular
34,2022/10/22,Sat,Indonesia,PaNas2 Krispy McFlavor Set,62000.00,3.99,Ala Carte & Value Meals,Regular
35,2022/10/22,Sat,Indonesia,PaNas 2 with Fries,51000.00,3.28,Ala Carte & Value Meals,Regular
36,2022/10/22,Sat,Indonesia,Nasi Uduk McD,21500.00,1.38,Ala Carte & Value Meals,Regular
37,2022/10/22,Sat,Indonesia,Nasi Uduk McD with Coffee,28000.00,1.80,Ala Carte & Value Meals,Regular
38,2022/10/22,Sat,Indonesia,Cheeseburger McFlavor Fries with Beef Rasher Bites,25000.00,1.61,Sides,Regular
39,2022/10/22,Sat,Indonesia,Apple Pie,12500.00,0.80,Sides,Regular
40,2022/10/22,Sat,Indonesia,Share Box with Cajun Garlic Sauce,42500.00,2.73,Sides,Regular
41,2022/10/22,Sat,Indonesia,Honey Garlic Fish Rice,19500.00,1.25,Sides,Regular
42,2022/10/22,Sat,Indonesia,Honey Garlic Chicken Rice,19500.00,1.25,Sides,Regular
43,2022/10/22,Sat,Indonesia,Rica Rica Fish Rice,19500.00,1.25,Sides,Regular
44,2022/10/22,Sat,Indonesia,Rica Rica Chicken Rice,19500.00,1.25,Sides,Regular
45,2022/10/22,Sat,Indonesia,Beef Burger,18500.00,1.19,Sides,Regular
46,2022/10/22,Sat,Indonesia,Chicken Burger,18500.00,1.19,Sides,Regular
47,2022/10/22,Sat,Indonesia,Fish Snack Wrap,16500.00,1.06,Sides,Regular
48,2022/10/22,Sat,Indonesia,Chicken Snack Wrap™,16500.00,1.06,Sides,Regular
49,2022/10/22,Sat,Indonesia,McNuggets®  4pcs,24000.00,1.54,Sides,Regular
50,2022/10/22,Sat,Indonesia,Spicy Chicken Bites,12500.00,0.80,Sides,Regular
51,2022/10/22,Sat,Indonesia,Spicy Chicken Fingers 5pcs,13500.00,0.87,Sides,Regular
52,2022/10/22,Sat,Indonesia,French Fries,19000.00,1.22,Sides,Regular
53,2022/10/22,Sat,Indonesia,Apple Pie - Menu Receh 1+1,21000.00,1.35,Sides,Regular
54,2022/10/22,Sat,Indonesia,Beefburger – Menu Receh 1+1,22500.00,1.45,Sides,Regular
55,2022/10/22,Sat,Indonesia,Chicken  Burger – Menu Receh 1+1,22500.00,1.45,Sides,Regular
56,2022/10/22,Sat,Indonesia,Chicken Snack Wrap – Menu Receh 1+1,21000.00,1.35,Sides,Regular
57,2022/10/22,Sat,Indonesia,Fish Snack Wrap – Menu Receh 1+1,21000.00,1.35,Sides,Regular
58,2022/10/22,Sat,Indonesia,Spicy Chicken Bites – Menu Receh 1+1,21000.00,1.35,Sides,Regular
59,2022/10/22,Sat,Indonesia,Chicken Fingers – Menu Receh 1+1,21000.00,1.35,Sides,Regular
60,2022/10/22,Sat,Indonesia,Reg Fries – Menu Receh 1+1,21000.00,1.35,Sides,Regular
61,2022/10/22,Sat,Indonesia,Sweet Corn – Menu Receh 1+1,21000.00,1.35,Sides,Regular
62,2022/10/22,Sat,Indonesia,Honey Garlic Chicken McD – Menu Receh 1+1,22500.00,1.45,Sides,Regular
63,2022/10/22,Sat,Indonesia,Rica Chicken Rice McD – Menu Receh 1+1,22500.00,1.45,Sides,Regular
64,2022/10/22,Sat,Indonesia,Rica Fish McD – Menu Receh 1+1,22500.00,1.45,Sides,Regular
65,2022/10/22,Sat,Indonesia,Honey Garlic Fish McD – Menu Receh 1+1,22500.00,1.45,Sides,Regular
66,2022/10/22,Sat,Indonesia,Sweet Corn,12000.00,0.77,Sides,Regular
67,2022/10/22,Sat,Indonesia,Rice,10000.00,0.64,Sides,Regular
68,2022/10/22,Sat,Indonesia,Dark Choco McFlurry®  with Crunch,16500.00,1.06,Desserts,Regular
69,2022/10/22,Sat,Indonesia,Dark Choco McFlurry® with Oreo,16500.00,1.06,Desserts,Regular
70,2022/10/22,Sat,Indonesia,McFlurry®  featuring Oreo,12500.00,0.80,Desserts,Regular
71,2022/10/22,Sat,Indonesia,Choco McFlurry®,12500.00,0.80,Desserts,Regular
72,2022/10/22,Sat,Indonesia,Chocolate Sundae,11000.00,0.71,Desserts,Regular
73,2022/10/22,Sat,Indonesia,Strawberry Sundae,11000.00,0.71,Desserts,Regular
74,2022/10/22,Sat,Indonesia,Iced Lychee Tea,20000.00,1.29,Beverages,Regular
75,2022/10/22,Sat,Indonesia,Iced Coffee,19000.00,1.22,Beverages,Regular
76,2022/10/22,Sat,Indonesia,Iced Coffee Jelly,21000.00,1.35,Beverages,Regular
77,2022/10/22,Sat,Indonesia,Iced Coffee Float,22500.00,1.45,Beverages,Regular
78,2022/10/22,Sat,Indonesia,Iced Coffee Jelly Float,23500.00,1.51,Beverages,Regular
79,2022/10/22,Sat,Indonesia,Country Choice Orange 250ml,15000.00,0.96,Beverages,Regular
80,2022/10/22,Sat,Indonesia,Coca Cola®,9500.00,0.61,Beverages,Regular
81,2022/10/22,Sat,Indonesia,Coke McFloat®,14000.00,0.90,Beverages,Regular
82,2022/10/22,Sat,Indonesia,Fanta®,9500.00,0.61,Beverages,Regular
83,2022/10/22,Sat,Indonesia,Fanta McFloat®,14000.00,0.90,Beverages,Regular
84,2022/10/22,Sat,Indonesia,Sprite®,9500.00,0.61,Beverages,Regular
85,2022/10/22,Sat,Indonesia,Fruit Tea Lemon ,9500.00,0.61,Beverages,Regular
86,2022/10/22,Sat,Indonesia,Fruit Tea Blackcurrant 200ml.,9500.00,0.61,Beverages,Regular
87,2022/10/22,Sat,Indonesia,Tehbotol Sosro® Pack 250ml.,9500.00,0.61,Beverages,Regular
88,2022/10/22,Sat,Indonesia,Tehbotol Sosro® Tawar 350ML,9500.00,0.61,Beverages,Regular
89,2022/10/22,Sat,Indonesia,Milo ,13000.00,0.84,Beverages,Regular
90,2022/10/22,Sat,Indonesia,Premium Roast Coffee,12000.00,0.77,Beverages,Regular
91,2022/10/22,Sat,Indonesia,Hot Tea,12000.00,0.77,Beverages,Regular
92,2022/10/22,Sat,Indonesia,Mineral Water 600ml.,10000.00,0.64,Beverages,Regular
93,2022/10/22,Sat,Indonesia,Happy Meal® Chicken Burger,43000.00,2.77,Happy Meals,Regular
94,2022/10/22,Sat,Indonesia,Happy Meal® McNuggets® 4Pcs,43000.00,2.77,Happy Meals,Regular
95,2022/10/22,Sat,Indonesia,Happy Meal® Beef Burger,43000.00,2.77,Happy Meals,Regular
96,2022/10/22,Sat,Indonesia,Happy Meal® Chicken,43000.00,2.77,Happy Meals,Regular
97,2022/10/22,Sat,Indonesia,Family Time Bertiga Happy Meal Beef Burger,89000.00,5.72,Family Package,Regular
98,2022/10/22,Sat,Indonesia,Family Time Bertiga Happy Meal Ayam McD,89000.00,5.72,Family Package,Regular
99,2022/10/22,Sat,Indonesia,Family Weekend Bertiga Happy Meal Beef Burger dan Mainan,104500.00,6.72,Family Package,Regular
100,2022/10/22,Sat,Indonesia,Family Weekend Bertiga Happy Meal Ayam McD dan Mainan,104500.00,6.72,Family Package,Regular
101,2022/10/22,Sat,Indonesia,PaMer 5,122000.00,7.85,Family Package,Regular
102,2022/10/22,Sat,Indonesia,PaMer 7,177000.00,11.38,Family Package,Regular
103,2022/10/22,Sat,Indonesia,Paket Hantaran McD,129000.00,8.30,Family Package,Regular
104,2022/10/22,Sat,Indonesia,Combo Cheese Croissant,46000.00,2.96,McCafé Pastries,Regular
105,2022/10/22,Sat,Indonesia,Combo Tuna Pastry,46000.00,2.96,McCafé Pastries,Regular
106,2022/10/22,Sat,Indonesia,Combo Chicken Curry Puff,46000.00,2.96,McCafé Pastries,Regular
107,2022/10/22,Sat,Indonesia,Butter Croissant + Regular Hot Cappuccino,36500.00,2.35,McCafé Pastries,Regular
108,2022/10/22,Sat,Indonesia,Lemon Cake,34500.00,2.22,McCafé Pastries,Regular
109,2022/10/22,Sat,Indonesia,Klepon Cake,34500.00,2.22,McCafé Pastries,Regular
110,2022/10/22,Sat,Indonesia,Choco Lover,34500.00,2.22,McCafé Pastries,Regular
111,2022/10/22,Sat,Indonesia,Choco Chip Muffin,24500.00,1.58,McCafé Pastries,Regular
112,2022/10/22,Sat,Indonesia,Banana Muffin,24500.00,1.58,McCafé Pastries,Regular
113,2022/10/22,Sat,Indonesia,Cheese Croissant,32500.00,2.09,McCafé Pastries,Regular
114,2022/10/22,Sat,Indonesia,Tuna Puff Pastry,32500.00,2.09,McCafé Pastries,Regular
115,2022/10/22,Sat,Indonesia,Chicken Curry Puff,32500.00,2.09,McCafé Pastries,Regular
116,2022/10/22,Sat,Indonesia,Cheese Stick,23000.00,1.48,McCafé Pastries,Regular
117,2022/10/22,Sat,Indonesia,Butter Croissant,23000.00,1.48,McCafé Pastries,Regular
118,2022/10/22,Sat,Indonesia,Himalayan Latte Frappe,43500.00,2.80,McCafé Drinks,Regular
119,2022/10/22,Sat,Indonesia,Himalayan Tea Frappe,41500.00,2.67,McCafé Drinks,Regular
120,2022/10/22,Sat,Indonesia,Iced Himalayan Latte,39000.00,2.51,McCafé Drinks,Regular
121,2022/10/22,Sat,Indonesia,Iced Himalayan Tea,37000.00,2.38,McCafé Drinks,Regular
122,2022/10/22,Sat,Indonesia,Mango Frappe,27500.00,1.77,McCafé Drinks,Regular
123,2022/10/22,Sat,Indonesia,Matcha Frappe,37500.00,2.41,McCafé Drinks,Regular
124,2022/10/22,Sat,Indonesia,Iced Matcha Latte,33500.00,2.15,McCafé Drinks,Regular
125,2022/10/22,Sat,Indonesia,Iced Café Matcha Fushion,35500.00,2.28,McCafé Drinks,Regular
126,2022/10/22,Sat,Indonesia,Hot Matcha Latte,27500.00,1.77,McCafé Drinks,Regular
127,2022/10/22,Sat,Indonesia,Iced Choco Frappe,32500.00,2.09,McCafé Drinks,Regular
128,2022/10/22,Sat,Indonesia,Iced Latte Frappe,31500.00,2.03,McCafé Drinks,Regular
129,2022/10/22,Sat,Indonesia,Iced Hazelnut Frappe,40500.00,2.60,McCafé Drinks,Regular
130,2022/10/22,Sat,Indonesia,Iced Chocolate,30500.00,1.96,McCafé Drinks,Regular
