,Date,Day,Territory,Menu Item,Price (IDR),Price (USD),Category,Menu
1,2022/10/19,Wed,Indonesia,Himalayan Latte Frappe,43500.00,2.81,Promotion Menu,Regular
2,2022/10/19,Wed,Indonesia,Himalayan Latte Frappe with Cake,71500.00,4.62,Promotion Menu,Regular
3,2022/10/19,Wed,Indonesia,Himalayan Tea Frappe,41500.00,2.68,Promotion Menu,Regular
4,2022/10/19,Wed,Indonesia,Himalayan Frappe with Cake,71500.00,4.62,Promotion Menu,Regular
5,2022/10/19,Wed,Indonesia,Iced Himalayan Latte,39000.00,2.52,Promotion Menu,Regular
6,2022/10/19,Wed,Indonesia,Iced Himalayan Latte with Cake,66000.00,4.27,Promotion Menu,Regular
7,2022/10/19,Wed,Indonesia,Iced Himalayan Tea,37000.00,2.39,Promotion Menu,Regular
8,2022/10/19,Wed,Indonesia,Iced Himalayan Tea with Cake,66000.00,4.27,Promotion Menu,Regular
9,2022/10/19,Wed,Indonesia,Double Big Mac®,61000.00,3.94,Promotion Menu,Regular
10,2022/10/19,Wed,Indonesia,Big Mac® Extra Beef Rasher,37000.00,2.39,Promotion Menu,Regular
11,2022/10/19,Wed,Indonesia,Cheeseburger McFlavor Fries with Beef Rasher Bites,25000.00,1.62,Promotion Menu,Regular
12,2022/10/19,Wed,Indonesia,Dark Choco McFlurry®  with Crunch,16500.00,1.07,Promotion Menu,Regular
13,2022/10/19,Wed,Indonesia,Dark Choco McFlurry® with Oreo,16500.00,1.07,Promotion Menu,Regular
14,2022/10/19,Wed,Indonesia,Paket Hantaran McD,129000.00,8.34,Promotion Menu,Regular
15,2022/10/19,Wed,Indonesia,Himalayan Latte Frappe,43500.00,2.81,Promotion Menu,Breakfast
16,2022/10/19,Wed,Indonesia,Himalayan Latte Frappe with Cake,71500.00,4.62,Promotion Menu,Breakfast
17,2022/10/19,Wed,Indonesia,Himalayan Tea Frappe,41500.00,2.68,Promotion Menu,Breakfast
18,2022/10/19,Wed,Indonesia,Himalayan Frappe with Cake,71500.00,4.62,Promotion Menu,Breakfast
19,2022/10/19,Wed,Indonesia,Iced Himalayan Latte,39000.00,2.52,Promotion Menu,Breakfast
20,2022/10/19,Wed,Indonesia,Iced Himalayan Latte with Cake,66000.00,4.27,Promotion Menu,Breakfast
21,2022/10/19,Wed,Indonesia,Iced Himalayan Tea,37000.00,2.39,Promotion Menu,Breakfast
22,2022/10/19,Wed,Indonesia,Iced Himalayan Tea with Cake,66000.00,4.27,Promotion Menu,Breakfast
23,2022/10/19,Wed,Indonesia,Dark Choco McFlurry®  with Crunch,16500.00,1.07,Promotion Menu,Breakfast
24,2022/10/19,Wed,Indonesia,Dark Choco McFlurry® with Oreo,16500.00,1.07,Promotion Menu,Breakfast
25,2022/10/19,Wed,Indonesia,Paket Hantaran McD,129000.00,8.34,Promotion Menu,Breakfast
26,2022/10/19,Wed,Indonesia,Double Big Mac®,61000.00,3.94,Ala Carte & Value Meals,Regular
27,2022/10/19,Wed,Indonesia,Big Mac® Extra Beef Rasher,37000.00,2.39,Ala Carte & Value Meals,Regular
28,2022/10/19,Wed,Indonesia,Big Mac®,37000.00,2.39,Ala Carte & Value Meals,Regular
29,2022/10/19,Wed,Indonesia,Paket Big Order,975000.00,63.02,Ala Carte & Value Meals,Regular
30,2022/10/19,Wed,Indonesia,Triple Burger with Cheese,48000.00,3.10,Ala Carte & Value Meals,Regular
31,2022/10/19,Wed,Indonesia,Double Cheeseburger,37000.00,2.39,Ala Carte & Value Meals,Regular
32,2022/10/19,Wed,Indonesia,Cheeseburger with Egg,31000.00,2.00,Ala Carte & Value Meals,Regular
33,2022/10/19,Wed,Indonesia,Cheeseburger Deluxe,30000.00,1.94,Ala Carte & Value Meals,Regular
34,2022/10/19,Wed,Indonesia,Cheeseburger,29500.00,1.91,Ala Carte & Value Meals,Regular
35,2022/10/19,Wed,Indonesia,Beef Burger Deluxe,24000.00,1.55,Ala Carte & Value Meals,Regular
36,2022/10/19,Wed,Indonesia,McSpicy™,38000.00,2.46,Ala Carte & Value Meals,Regular
37,2022/10/19,Wed,Indonesia,McChicken®,31000.00,2.00,Ala Carte & Value Meals,Regular
38,2022/10/19,Wed,Indonesia,Chicken Burger Deluxe,24000.00,1.55,Ala Carte & Value Meals,Regular
39,2022/10/19,Wed,Indonesia,Fish Fillet Burger,29000.00,1.87,Ala Carte & Value Meals,Regular
40,2022/10/19,Wed,Indonesia,McNuggets® 6pcs,29500.00,1.91,Ala Carte & Value Meals,Regular
41,2022/10/19,Wed,Indonesia,McNuggets®  9pcs,39500.00,2.55,Ala Carte & Value Meals,Regular
42,2022/10/19,Wed,Indonesia,PaMer 7,177000.00,11.44,Ala Carte & Value Meals,Regular
43,2022/10/19,Wed,Indonesia,PaMer 5,122000.00,7.89,Ala Carte & Value Meals,Regular
44,2022/10/19,Wed,Indonesia,PaNas Spesial,45000.00,2.91,Ala Carte & Value Meals,Regular
45,2022/10/19,Wed,Indonesia,PaNas 1,34500.00,2.23,Ala Carte & Value Meals,Regular
46,2022/10/19,Wed,Indonesia,PaNas 2 with Rice,48500.00,3.13,Ala Carte & Value Meals,Regular
47,2022/10/19,Wed,Indonesia,PaNas2 Krispy McFlavor Set,62000.00,4.01,Ala Carte & Value Meals,Regular
48,2022/10/19,Wed,Indonesia,PaNas 2 with Fries,51000.00,3.30,Ala Carte & Value Meals,Regular
49,2022/10/19,Wed,Indonesia,Nasi Uduk McD,21500.00,1.39,Ala Carte & Value Meals,Regular
50,2022/10/19,Wed,Indonesia,Nasi Uduk McD with Coffee,28000.00,1.81,Ala Carte & Value Meals,Regular
51,2022/10/19,Wed,Indonesia,Cheeseburger McFlavor Fries with Beef Rasher Bites,25000.00,1.62,Sides,Regular
52,2022/10/19,Wed,Indonesia,Apple Pie,12500.00,0.81,Sides,Regular
53,2022/10/19,Wed,Indonesia,Share Box with Cajun Garlic Sauce,42500.00,2.75,Sides,Regular
54,2022/10/19,Wed,Indonesia,Honey Garlic Fish Rice,19500.00,1.26,Sides,Regular
55,2022/10/19,Wed,Indonesia,Honey Garlic Chicken Rice,19500.00,1.26,Sides,Regular
