,Date,Day,Territory,Menu Item,Price (IDR),Price (USD),Category,Menu
1,2022/10/12,Wed,Indonesia,Himalayan Latte Frappe,43500.00,2.83,Promotion Menu,Regular
2,2022/10/12,Wed,Indonesia,Himalayan Latte Frappe with Cake,71500.00,4.65,Promotion Menu,Regular
3,2022/10/12,Wed,Indonesia,Himalayan Tea Frappe,41500.00,2.70,Promotion Menu,Regular
4,2022/10/12,Wed,Indonesia,Himalayan Frappe with Cake,71500.00,4.65,Promotion Menu,Regular
5,2022/10/12,Wed,Indonesia,Iced Himalayan Latte,39000.00,2.54,Promotion Menu,Regular
6,2022/10/12,Wed,Indonesia,Iced Himalayan Latte with Cake,66000.00,4.29,Promotion Menu,Regular
7,2022/10/12,Wed,Indonesia,Iced Himalayan Tea,37000.00,2.41,Promotion Menu,Regular
8,2022/10/12,Wed,Indonesia,Iced Himalayan Tea with Cake,66000.00,4.29,Promotion Menu,Regular
9,2022/10/12,Wed,Indonesia,Double Big Mac®,61000.00,3.97,Promotion Menu,Regular
10,2022/10/12,Wed,Indonesia,Big Mac® Extra Beef Rasher,50500.00,3.29,Promotion Menu,Regular
11,2022/10/12,Wed,Indonesia,Cheeseburger McFlavor Fries with Beef Rasher Bites,25000.00,1.63,Promotion Menu,Regular
12,2022/10/12,Wed,Indonesia,Paket Hantaran McD,129000.00,8.39,Promotion Menu,Regular
13,2022/10/12,Wed,Indonesia,Himalayan Latte Frappe,43500.00,2.83,Promotion Menu,Breakfast
14,2022/10/12,Wed,Indonesia,Himalayan Latte Frappe with Cake,71500.00,4.65,Promotion Menu,Breakfast
15,2022/10/12,Wed,Indonesia,Himalayan Tea Frappe,41500.00,2.70,Promotion Menu,Breakfast
16,2022/10/12,Wed,Indonesia,Himalayan Frappe with Cake,71500.00,4.65,Promotion Menu,Breakfast
17,2022/10/12,Wed,Indonesia,Iced Himalayan Latte,39000.00,2.54,Promotion Menu,Breakfast
18,2022/10/12,Wed,Indonesia,Iced Himalayan Latte with Cake,66000.00,4.29,Promotion Menu,Breakfast
19,2022/10/12,Wed,Indonesia,Iced Himalayan Tea,37000.00,2.41,Promotion Menu,Breakfast
20,2022/10/12,Wed,Indonesia,Iced Himalayan Tea with Cake,66000.00,4.29,Promotion Menu,Breakfast
21,2022/10/12,Wed,Indonesia,Paket Hantaran McD,129000.00,8.39,Promotion Menu,Breakfast
22,2022/10/12,Wed,Indonesia,Double Big Mac®,61000.00,3.97,Ala Carte & Value Meals,Regular
23,2022/10/12,Wed,Indonesia,Big Mac® Extra Beef Rasher,50500.00,3.29,Ala Carte & Value Meals,Regular
24,2022/10/12,Wed,Indonesia,Big Mac®,37000.00,2.41,Ala Carte & Value Meals,Regular
25,2022/10/12,Wed,Indonesia,Paket Big Order,975000.00,63.43,Ala Carte & Value Meals,Regular
26,2022/10/12,Wed,Indonesia,Triple Burger with Cheese,48000.00,3.12,Ala Carte & Value Meals,Regular
27,2022/10/12,Wed,Indonesia,Double Cheeseburger,37000.00,2.41,Ala Carte & Value Meals,Regular
28,2022/10/12,Wed,Indonesia,Cheeseburger with Egg,31000.00,2.02,Ala Carte & Value Meals,Regular
29,2022/10/12,Wed,Indonesia,Cheeseburger Deluxe,30000.00,1.95,Ala Carte & Value Meals,Regular
30,2022/10/12,Wed,Indonesia,Cheeseburger,29500.00,1.92,Ala Carte & Value Meals,Regular
31,2022/10/12,Wed,Indonesia,Beef Burger Deluxe,24000.00,1.56,Ala Carte & Value Meals,Regular
32,2022/10/12,Wed,Indonesia,McSpicy™,38000.00,2.47,Ala Carte & Value Meals,Regular
33,2022/10/12,Wed,Indonesia,McChicken®,31000.00,2.02,Ala Carte & Value Meals,Regular
34,2022/10/12,Wed,Indonesia,Chicken Burger Deluxe,24000.00,1.56,Ala Carte & Value Meals,Regular
35,2022/10/12,Wed,Indonesia,Fish Fillet Burger,29000.00,1.89,Ala Carte & Value Meals,Regular
36,2022/10/12,Wed,Indonesia,McNuggets® 6pcs,29500.00,1.92,Ala Carte & Value Meals,Regular
37,2022/10/12,Wed,Indonesia,McNuggets®  9pcs,39500.00,2.57,Ala Carte & Value Meals,Regular
38,2022/10/12,Wed,Indonesia,PaMer 7,177000.00,11.51,Ala Carte & Value Meals,Regular
39,2022/10/12,Wed,Indonesia,PaMer 5,122000.00,7.94,Ala Carte & Value Meals,Regular
40,2022/10/12,Wed,Indonesia,PaNas Spesial,45000.00,2.93,Ala Carte & Value Meals,Regular
41,2022/10/12,Wed,Indonesia,PaNas 1,34500.00,2.24,Ala Carte & Value Meals,Regular
42,2022/10/12,Wed,Indonesia,PaNas 2 with Rice,48500.00,3.16,Ala Carte & Value Meals,Regular
43,2022/10/12,Wed,Indonesia,PaNas2 Krispy McFlavor Set,62000.00,4.03,Ala Carte & Value Meals,Regular
44,2022/10/12,Wed,Indonesia,PaNas 2 with Fries,51000.00,3.32,Ala Carte & Value Meals,Regular
45,2022/10/12,Wed,Indonesia,Nasi Uduk McD,21500.00,1.40,Ala Carte & Value Meals,Regular
46,2022/10/12,Wed,Indonesia,Nasi Uduk McD with Coffee,28000.00,1.82,Ala Carte & Value Meals,Regular
47,2022/10/12,Wed,Indonesia,Cheeseburger McFlavor Fries with Beef Rasher Bites,25000.00,1.63,Sides,Regular
48,2022/10/12,Wed,Indonesia,Apple Pie,12500.00,0.81,Sides,Regular
49,2022/10/12,Wed,Indonesia,Share Box with Cajun Garlic Sauce,42500.00,2.76,Sides,Regular
50,2022/10/12,Wed,Indonesia,Honey Garlic Fish Rice,19500.00,1.27,Sides,Regular
51,2022/10/12,Wed,Indonesia,Honey Garlic Chicken Rice,19500.00,1.27,Sides,Regular
52,2022/10/12,Wed,Indonesia,Rica Rica Fish Rice,19500.00,1.27,Sides,Regular
53,2022/10/12,Wed,Indonesia,Rica Rica Chicken Rice,19500.00,1.27,Sides,Regular
54,2022/10/12,Wed,Indonesia,Beef Burger,18500.00,1.20,Sides,Regular
55,2022/10/12,Wed,Indonesia,Chicken Burger,18500.00,1.20,Sides,Regular
56,2022/10/12,Wed,Indonesia,Fish Snack Wrap,16500.00,1.07,Sides,Regular
57,2022/10/12,Wed,Indonesia,Chicken Snack Wrap™,16500.00,1.07,Sides,Regular
58,2022/10/12,Wed,Indonesia,McNuggets®  4pcs,24000.00,1.56,Sides,Regular
59,2022/10/12,Wed,Indonesia,Spicy Chicken Bites,12500.00,0.81,Sides,Regular
60,2022/10/12,Wed,Indonesia,Spicy Chicken Fingers 5pcs,13500.00,0.88,Sides,Regular
61,2022/10/12,Wed,Indonesia,French Fries,19000.00,1.24,Sides,Regular
62,2022/10/12,Wed,Indonesia,Apple Pie - Menu Receh 1+1,21000.00,1.37,Sides,Regular
63,2022/10/12,Wed,Indonesia,Beefburger – Menu Receh 1+1,22500.00,1.46,Sides,Regular
64,2022/10/12,Wed,Indonesia,Chicken  Burger – Menu Receh 1+1,22500.00,1.46,Sides,Regular
65,2022/10/12,Wed,Indonesia,Chicken Snack Wrap – Menu Receh 1+1,21000.00,1.37,Sides,Regular
66,2022/10/12,Wed,Indonesia,Fish Snack Wrap – Menu Receh 1+1,21000.00,1.37,Sides,Regular
67,2022/10/12,Wed,Indonesia,Spicy Chicken Bites – Menu Receh 1+1,21000.00,1.37,Sides,Regular
68,2022/10/12,Wed,Indonesia,Chicken Fingers – Menu Receh 1+1,21000.00,1.37,Sides,Regular
69,2022/10/12,Wed,Indonesia,Reg Fries – Menu Receh 1+1,21000.00,1.37,Sides,Regular
70,2022/10/12,Wed,Indonesia,Sweet Corn – Menu Receh 1+1,21000.00,1.37,Sides,Regular
71,2022/10/12,Wed,Indonesia,Honey Garlic Chicken McD – Menu Receh 1+1,22500.00,1.46,Sides,Regular
72,2022/10/12,Wed,Indonesia,Rica Chicken Rice McD – Menu Receh 1+1,22500.00,1.46,Sides,Regular
73,2022/10/12,Wed,Indonesia,Rica Fish McD – Menu Receh 1+1,22500.00,1.46,Sides,Regular
74,2022/10/12,Wed,Indonesia,Honey Garlic Fish McD – Menu Receh 1+1,22500.00,1.46,Sides,Regular
75,2022/10/12,Wed,Indonesia,Sweet Corn,12000.00,0.78,Sides,Regular
76,2022/10/12,Wed,Indonesia,Rice,10000.00,0.65,Sides,Regular
77,2022/10/12,Wed,Indonesia,McFlurry®  featuring Oreo,12500.00,0.81,Desserts,Regular
78,2022/10/12,Wed,Indonesia,Choco McFlurry®,12500.00,0.81,Desserts,Regular
79,2022/10/12,Wed,Indonesia,Chocolate Sundae,11000.00,0.72,Desserts,Regular
80,2022/10/12,Wed,Indonesia,Strawberry Sundae,11000.00,0.72,Desserts,Regular
81,2022/10/12,Wed,Indonesia,Iced Lychee Tea,20000.00,1.30,Beverages,Regular
82,2022/10/12,Wed,Indonesia,Iced Coffee,19000.00,1.24,Beverages,Regular
83,2022/10/12,Wed,Indonesia,Iced Coffee Jelly,21000.00,1.37,Beverages,Regular
