,Date,Day,Territory,Menu Item,Price (IDR),Price (USD),Category,Menu
1,2022/09/26,Mon,Indonesia,Himalayan Latte Frappe,43500.00,2.89,Promotion Menu,Regular
2,2022/09/26,Mon,Indonesia,Himalayan Latte Frappe with Cake,71500.00,4.75,Promotion Menu,Regular
3,2022/09/26,Mon,Indonesia,Himalayan Tea Frappe,41500.00,2.75,Promotion Menu,Regular
4,2022/09/26,Mon,Indonesia,Himalayan Frappe with Cake,71500.00,4.75,Promotion Menu,Regular
5,2022/09/26,Mon,Indonesia,Iced Himalayan Latte,39000.00,2.59,Promotion Menu,Regular
6,2022/09/26,Mon,Indonesia,Iced Himalayan Latte with Cake,66000.00,4.38,Promotion Menu,Regular
7,2022/09/26,Mon,Indonesia,Iced Himalayan Tea,37000.00,2.46,Promotion Menu,Regular
8,2022/09/26,Mon,Indonesia,Iced Himalayan Tea with Cake,66000.00,4.38,Promotion Menu,Regular
9,2022/09/26,Mon,Indonesia,Double Big Mac®,61000.00,4.05,Promotion Menu,Regular
10,2022/09/26,Mon,Indonesia,Big Mac®  Beef Rasher,50500.00,3.35,Promotion Menu,Regular
11,2022/09/26,Mon,Indonesia,Cheeseburger McFlavor Fries with Beef Rasher Bites,25000.00,1.66,Promotion Menu,Regular
12,2022/09/26,Mon,Indonesia,Paket Hantaran McD,127000.00,8.43,Promotion Menu,Regular
13,2022/09/26,Mon,Indonesia,Himalayan Latte Frappe,43500.00,2.89,Promotion Menu,Breakfast
14,2022/09/26,Mon,Indonesia,Himalayan Latte Frappe with Cake,71500.00,4.75,Promotion Menu,Breakfast
15,2022/09/26,Mon,Indonesia,Himalayan Tea Frappe,41500.00,2.75,Promotion Menu,Breakfast
16,2022/09/26,Mon,Indonesia,Himalayan Frappe with Cake,71500.00,4.75,Promotion Menu,Breakfast
17,2022/09/26,Mon,Indonesia,Iced Himalayan Latte,39000.00,2.59,Promotion Menu,Breakfast
18,2022/09/26,Mon,Indonesia,Iced Himalayan Latte with Cake,66000.00,4.38,Promotion Menu,Breakfast
19,2022/09/26,Mon,Indonesia,Iced Himalayan Tea,37000.00,2.46,Promotion Menu,Breakfast
20,2022/09/26,Mon,Indonesia,Iced Himalayan Tea with Cake,66000.00,4.38,Promotion Menu,Breakfast
21,2022/09/26,Mon,Indonesia,Paket Hantaran McD,127000.00,8.43,Promotion Menu,Breakfast
22,2022/09/26,Mon,Indonesia,Double Big Mac®,61000.00,4.05,Ala Carte & Value Meals,Regular
23,2022/09/26,Mon,Indonesia,Big Mac®  Beef Rasher,50500.00,3.35,Ala Carte & Value Meals,Regular
24,2022/09/26,Mon,Indonesia,Big Mac®,37000.00,2.46,Ala Carte & Value Meals,Regular
25,2022/09/26,Mon,Indonesia,Paket Big Order,975000.00,64.71,Ala Carte & Value Meals,Regular
26,2022/09/26,Mon,Indonesia,Triple Burger with Cheese,45000.00,2.99,Ala Carte & Value Meals,Regular
27,2022/09/26,Mon,Indonesia,Double Cheeseburger,36000.00,2.39,Ala Carte & Value Meals,Regular
28,2022/09/26,Mon,Indonesia,Cheeseburger with Egg,30000.00,1.99,Ala Carte & Value Meals,Regular
29,2022/09/26,Mon,Indonesia,Cheeseburger Deluxe,28500.00,1.89,Ala Carte & Value Meals,Regular
30,2022/09/26,Mon,Indonesia,Cheeseburger,28500.00,1.89,Ala Carte & Value Meals,Regular
31,2022/09/26,Mon,Indonesia,Beef Burger Deluxe,24000.00,1.59,Ala Carte & Value Meals,Regular
32,2022/09/26,Mon,Indonesia,McSpicy™,38000.00,2.52,Ala Carte & Value Meals,Regular
33,2022/09/26,Mon,Indonesia,McChicken®,30000.00,1.99,Ala Carte & Value Meals,Regular
34,2022/09/26,Mon,Indonesia,Chicken Burger Deluxe,24000.00,1.59,Ala Carte & Value Meals,Regular
35,2022/09/26,Mon,Indonesia,Fish Fillet Burger,29000.00,1.92,Ala Carte & Value Meals,Regular
36,2022/09/26,Mon,Indonesia,McNuggets® 6pcs,29500.00,1.96,Ala Carte & Value Meals,Regular
