,Date,Day,Territory,Menu Item,Price (HKD),Price (USD),Category,Menu
22,2023/07/28,Fri,Hong Kong,Ham N' Egg Twisty Pasta (Tonkotsu Flavor),30.50,3.91,Breakfast A-la-carte,Breakfast Menu
23,2023/07/28,Fri,Hong Kong,Grilled Chicken Twisty Pasta with Egg (Tonkotsu Flavor),35.50,4.55,Breakfast A-la-carte,Breakfast Menu
24,2023/07/28,Fri,Hong Kong,Chicken and Egg Burger,24.50,3.14,Breakfast A-la-carte,Breakfast Menu
25,2023/07/28,Fri,Hong Kong,Happy Meal® Filet-O-Fish™,38.00,4.87,Happy Meal,Breakfast Menu
26,2023/07/28,Fri,Hong Kong,Happy Meal® Hotcakes (2pcs),33.50,4.29,Happy Meal,Breakfast Menu
27,2023/07/28,Fri,Hong Kong,Other Happy Meal Set,29.50,3.78,Happy Meal,Breakfast Menu
28,2023/07/28,Fri,Hong Kong,Iced Salted Caramel Oatly Latte,43.00,5.51,McCafe Drink for McDelivery. (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
29,2023/07/28,Fri,Hong Kong,Salted Caramel Oatly Latte(L),38.00,4.87,McCafe Drink for McDelivery. (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
30,2023/07/28,Fri,Hong Kong,Oatly Chocolate(L),36.00,4.61,McCafe Drink for McDelivery. (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
31,2023/07/28,Fri,Hong Kong,Iced Latte,40.00,5.13,McCafe Drink for McDelivery. (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
32,2023/07/28,Fri,Hong Kong,Iced Cappuccino,40.00,5.13,McCafe Drink for McDelivery. (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
33,2023/07/28,Fri,Hong Kong,Iced Americano,40.00,5.13,McCafe Drink for McDelivery. (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
34,2023/07/28,Fri,Hong Kong,Iced Crunchy Ovaltine®,40.00,5.13,McCafe Drink for McDelivery. (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
35,2023/07/28,Fri,Hong Kong,Cappuccino(L),35.00,4.49,McCafe Drink for McDelivery. (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
36,2023/07/28,Fri,Hong Kong,Latte(L),35.00,4.49,McCafe Drink for McDelivery. (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
37,2023/07/28,Fri,Hong Kong,Americano(L),35.00,4.49,McCafe Drink for McDelivery. (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
38,2023/07/28,Fri,Hong Kong,Crunchy Ovaltine(L),35.00,4.49,McCafe Drink for McDelivery. (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
39,2023/07/28,Fri,Hong Kong,Minute Maid® Orange Juice (XL),19.50,2.50,Beverages ',Breakfast Menu
40,2023/07/28,Fri,Hong Kong,Coca-Cola® (L),18.00,2.31,Beverages ',Breakfast Menu
41,2023/07/28,Fri,Hong Kong,Sprite® Lemon- Lime Flavoured Soda (L),18.00,2.31,Beverages ',Breakfast Menu
42,2023/07/28,Fri,Hong Kong,Fanta® Orange Flavoured Soda (L),18.00,2.31,Beverages ',Breakfast Menu
43,2023/07/28,Fri,Hong Kong,Coca-Cola® No Sugar (L),18.00,2.31,Beverages ',Breakfast Menu
44,2023/07/28,Fri,Hong Kong,Iced Prem Roast Coffee (L),24.00,3.08,Beverages ',Breakfast Menu
45,2023/07/28,Fri,Hong Kong,Hot Chocolate,18.00,2.31,Beverages ',Breakfast Menu
46,2023/07/28,Fri,Hong Kong,Hi-Calcium Low Fat Milk Drink,18.50,2.37,Beverages ',Breakfast Menu
47,2023/07/28,Fri,Hong Kong,Hot Local Milk Tea  (L),19.50,2.50,Beverages ',Breakfast Menu
48,2023/07/28,Fri,Hong Kong,Ground Coffee (L),21.50,2.76,Beverages ',Breakfast Menu
49,2023/07/28,Fri,Hong Kong,Iced Local Milk Tea (L),23.00,2.95,Beverages ',Breakfast Menu
50,2023/07/28,Fri,Hong Kong,Iced Fresh Lemon Tea (L),23.00,2.95,Beverages ',Breakfast Menu
51,2023/07/28,Fri,Hong Kong,Hot Fresh Lemon Tea (L),19.50,2.50,Beverages ',Breakfast Menu
52,2023/07/28,Fri,Hong Kong,Hash Browns,16.00,2.05,Extra,Breakfast Menu
53,2023/07/28,Fri,Hong Kong,Hotcake Syrup,1.00,0.13,Extra,Breakfast Menu
54,2023/07/28,Fri,Hong Kong,Skippy Peanut Butter,1.00,0.13,Extra,Breakfast Menu
55,2023/07/28,Fri,Hong Kong,Sweetened Creamer,1.00,0.13,Extra,Breakfast Menu
56,2023/07/28,Fri,Hong Kong,Hi-Calcium Low Fat Blueberry Yoghurt,16.00,2.05,Extra,Breakfast Menu
57,2023/07/28,Fri,Hong Kong,Fresh Corn Cup (Jumbo),22.50,2.88,Extra,Breakfast Menu
