,Date,Day,Territory,Menu Item,Price (HKD),Price (USD),Category,Menu
21,2023/01/30,Mon,Hong Kong,McCafe Happy Family Combo,155.00,19.79,McCafe Value Combo,Regular Menu
22,2023/01/30,Mon,Hong Kong,Prosperity Beef Burger,34.50,4.41,Regular A-la-carte,Regular Menu
23,2023/01/30,Mon,Hong Kong,Beef N' Hash Brown Burger,37.50,4.79,Regular A-la-carte,Regular Menu
24,2023/01/30,Mon,Hong Kong,Prosperity Chicken Burger,34.50,4.41,Regular A-la-carte,Regular Menu
25,2023/01/30,Mon,Hong Kong,Chicken N' Pineapple Burger,37.50,4.79,Regular A-la-carte,Regular Menu
26,2023/01/30,Mon,Hong Kong,Garlic Herb Crispy Thighs (1pc),24.00,3.06,Regular A-la-carte,Regular Menu
27,2023/01/30,Mon,Hong Kong,Garlic Herb Crispy Thighs (2pcs),44.50,5.68,Regular A-la-carte,Regular Menu
28,2023/01/30,Mon,Hong Kong,Garlic Herb Crispy Thighs Bucket (6pcs),119.50,15.26,Regular A-la-carte,Regular Menu
29,2023/01/30,Mon,Hong Kong,McWings®(4pcs),28.00,3.58,Regular A-la-carte,Regular Menu
30,2023/01/30,Mon,Hong Kong,McWings®(6pcs),39.00,4.98,Regular A-la-carte,Regular Menu
31,2023/01/30,Mon,Hong Kong,Tasty Jumbo Bucket (16pcs McWING),101.00,12.90,Regular A-la-carte,Regular Menu
32,2023/01/30,Mon,Hong Kong,Honey BBQ Crispy Thighs Sharing Bucket (6pcs),119.50,15.26,Regular A-la-carte,Regular Menu
33,2023/01/30,Mon,Hong Kong,Crispy Thighs (Original)Sharing Bucket (6pcs),113.50,14.49,Regular A-la-carte,Regular Menu
34,2023/01/30,Mon,Hong Kong,Chicken McNuggets® (6pcs),25.00,3.19,Regular A-la-carte,Regular Menu
35,2023/01/30,Mon,Hong Kong,McNuggets®(18pcs),53.00,6.77,Regular A-la-carte,Regular Menu
36,2023/01/30,Mon,Hong Kong,Tasty Sharing Box,45.00,5.75,Regular A-la-carte,Regular Menu
37,2023/01/30,Mon,Hong Kong,Crispy Thighs(2pcs),42.50,5.43,Regular A-la-carte,Regular Menu
38,2023/01/30,Mon,Hong Kong,Big Mac®,26.50,3.38,Regular A-la-carte,Regular Menu
39,2023/01/30,Mon,Hong Kong,Angus Original,35.00,4.47,Regular A-la-carte,Regular Menu
40,2023/01/30,Mon,Hong Kong,Cheesy Champignon Angus Burger,40.00,5.11,Regular A-la-carte,Regular Menu
41,2023/01/30,Mon,Hong Kong,Double Angus Original,47.00,6.00,Regular A-la-carte,Regular Menu
42,2023/01/30,Mon,Hong Kong,Double Cheeseburger™,25.00,3.19,Regular A-la-carte,Regular Menu
43,2023/01/30,Mon,Hong Kong,McSpicy®Chicken Filet,28.00,3.58,Regular A-la-carte,Regular Menu
44,2023/01/30,Mon,Hong Kong,GCB®,27.50,3.51,Regular A-la-carte,Regular Menu
45,2023/01/30,Mon,Hong Kong,Filet-O-Fish™,24.00,3.06,Regular A-la-carte,Regular Menu
46,2023/01/30,Mon,Hong Kong,Sausage McMuffin® with Egg,23.50,3.00,Regular A-la-carte,Regular Menu
47,2023/01/30,Mon,Hong Kong,Happy Meal® Chicken McNuggets® (4 pcs),36.00,4.60,Happy Meal,Regular Menu
48,2023/01/30,Mon,Hong Kong,Happy Meal® Filet-O-Fish™,38.00,4.85,Happy Meal,Regular Menu
49,2023/01/30,Mon,Hong Kong,Other Happy Meal Set,29.50,3.77,Happy Meal,Regular Menu
50,2023/01/30,Mon,Hong Kong,Salted Marshmallow Flavored Chocolate(L),36.00,4.60,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
51,2023/01/30,Mon,Hong Kong,Hazelnut Flavored Mocha(L),38.00,4.85,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
52,2023/01/30,Mon,Hong Kong,Iced Salted Caramel Oatly Latte,43.00,5.49,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
53,2023/01/30,Mon,Hong Kong,Salted Caramel Oatly Latte(L),38.00,4.85,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
54,2023/01/30,Mon,Hong Kong,Iced Latte,40.00,5.11,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
55,2023/01/30,Mon,Hong Kong,Iced Cappuccino,40.00,5.11,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
56,2023/01/30,Mon,Hong Kong,Iced Americano,40.00,5.11,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
57,2023/01/30,Mon,Hong Kong,Iced Crunchy Ovaltine®,40.00,5.11,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
58,2023/01/30,Mon,Hong Kong,Cappuccino(L),35.00,4.47,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
59,2023/01/30,Mon,Hong Kong,Iced Okinawa Brown Sugar x Bubble Milk Tea,41.00,5.24,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
60,2023/01/30,Mon,Hong Kong,Iced Ovaltine Bubble Latte,43.00,5.49,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
61,2023/01/30,Mon,Hong Kong,Latte(L),35.00,4.47,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
62,2023/01/30,Mon,Hong Kong,Americano(L),35.00,4.47,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
63,2023/01/30,Mon,Hong Kong,Iced Uji Matcha Bubble Latte,43.00,5.49,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
64,2023/01/30,Mon,Hong Kong,Crunchy Ovaltine(L),35.00,4.47,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
65,2023/01/30,Mon,Hong Kong,Passionfruit Soda,23.00,2.94,Beverages.,Regular Menu
66,2023/01/30,Mon,Hong Kong,Coca-Cola® (L),18.00,2.30,Beverages.,Regular Menu
67,2023/01/30,Mon,Hong Kong,Sprite® Lemon- Lime Flavoured Soda (L),18.00,2.30,Beverages.,Regular Menu
68,2023/01/30,Mon,Hong Kong,Fanta® Orange Flavoured Soda (L),18.00,2.30,Beverages.,Regular Menu
69,2023/01/30,Mon,Hong Kong,Coca-Cola® No Sugar (L),18.00,2.30,Beverages.,Regular Menu
70,2023/01/30,Mon,Hong Kong,Minute Maid® Orange Juice (L),17.50,2.23,Beverages.,Regular Menu
71,2023/01/30,Mon,Hong Kong,Kochakaden® Fruitea Orange Tea (M),19.50,2.49,Beverages.,Regular Menu
72,2023/01/30,Mon,Hong Kong,Kochakaden® Fruitea Orange Tea (L),21.00,2.68,Beverages.,Regular Menu
73,2023/01/30,Mon,Hong Kong,Kochakaden® Fruitea Pear Tea (L),21.00,2.68,Beverages.,Regular Menu
74,2023/01/30,Mon,Hong Kong,Iced Prem Roast Coffee (L),24.00,3.06,Beverages.,Regular Menu
75,2023/01/30,Mon,Hong Kong,Hot Chocolate,18.00,2.30,Beverages.,Regular Menu
76,2023/01/30,Mon,Hong Kong,Hi-Calcium Low Fat Milk Drink,18.50,2.36,Beverages.,Regular Menu
77,2023/01/30,Mon,Hong Kong,Hot Local Milk Tea  (L),19.50,2.49,Beverages.,Regular Menu
78,2023/01/30,Mon,Hong Kong,Ground Coffee (L),21.50,2.75,Beverages.,Regular Menu
79,2023/01/30,Mon,Hong Kong,Iced Local Milk Tea (L),23.00,2.94,Beverages.,Regular Menu
80,2023/01/30,Mon,Hong Kong,Iced Fresh Lemon Tea (L),23.00,2.94,Beverages.,Regular Menu
81,2023/01/30,Mon,Hong Kong,Hot Fresh Lemon Tea (L),19.50,2.49,Beverages.,Regular Menu
82,2023/01/30,Mon,Hong Kong,Crayfish Soup,19.00,2.43,Extra/ Additional Sauce,Regular Menu
83,2023/01/30,Mon,Hong Kong,Twister Fries,21.00,2.68,Extra/ Additional Sauce,Regular Menu
84,2023/01/30,Mon,Hong Kong,Apple Pie Flavored Seasoning,3.00,0.38,Extra/ Additional Sauce,Regular Menu
85,2023/01/30,Mon,Hong Kong,Extra Large Twister Fries,24.00,3.06,Extra/ Additional Sauce,Regular Menu
86,2023/01/30,Mon,Hong Kong,Fries (M),18.00,2.30,Extra/ Additional Sauce,Regular Menu
87,2023/01/30,Mon,Hong Kong,Fries (Large),21.00,2.68,Extra/ Additional Sauce,Regular Menu
88,2023/01/30,Mon,Hong Kong,Fresh Corn Cup (Jumbo),22.50,2.87,Extra/ Additional Sauce,Regular Menu
89,2023/01/30,Mon,Hong Kong,Thai Hot & Spicy Sauce,1.00,0.13,Extra/ Additional Sauce,Regular Menu
90,2023/01/30,Mon,Hong Kong,Chicken McNuggets® Sauce,1.50,0.19,Extra/ Additional Sauce,Regular Menu
91,2023/01/30,Mon,Hong Kong,Red Bean Custard Pie,15.00,1.92,Desserts,Regular Menu
92,2023/01/30,Mon,Hong Kong,Apple Pie,14.00,1.79,Desserts,Regular Menu
93,2023/01/30,Mon,Hong Kong,Hi-Calcium Low Fat Blueberry Yoghurt,16.00,2.04,Desserts,Regular Menu
