,Date,Day,Territory,Menu Item,Price (HKD),Price (USD),Category,Menu
38,2023/08/02,Wed,Hong Kong,Sprite® Lemon- Lime Flavoured Soda (L),18.00,2.31,Beverages ',Breakfast Menu
39,2023/08/02,Wed,Hong Kong,Fanta® Orange Flavoured Soda (L),18.00,2.31,Beverages ',Breakfast Menu
40,2023/08/02,Wed,Hong Kong,Coca-Cola® No Sugar (L),18.00,2.31,Beverages ',Breakfast Menu
41,2023/08/02,Wed,Hong Kong,Iced Prem Roast Coffee (L),24.00,3.08,Beverages ',Breakfast Menu
42,2023/08/02,Wed,Hong Kong,Hot Chocolate,18.00,2.31,Beverages ',Breakfast Menu
43,2023/08/02,Wed,Hong Kong,Hi-Calcium Low Fat Milk Drink,18.50,2.37,Beverages ',Breakfast Menu
44,2023/08/02,Wed,Hong Kong,Hot Local Milk Tea  (L),19.50,2.50,Beverages ',Breakfast Menu
45,2023/08/02,Wed,Hong Kong,Ground Coffee (L),21.50,2.76,Beverages ',Breakfast Menu
46,2023/08/02,Wed,Hong Kong,Iced Local Milk Tea (L),23.00,2.95,Beverages ',Breakfast Menu
47,2023/08/02,Wed,Hong Kong,Iced Fresh Lemon Tea (L),23.00,2.95,Beverages ',Breakfast Menu
48,2023/08/02,Wed,Hong Kong,Hot Fresh Lemon Tea (L),19.50,2.50,Beverages ',Breakfast Menu
49,2023/08/02,Wed,Hong Kong,Hash Browns,16.00,2.05,Extra,Breakfast Menu
50,2023/08/02,Wed,Hong Kong,Hotcake Syrup,1.00,0.13,Extra,Breakfast Menu
51,2023/08/02,Wed,Hong Kong,Skippy Peanut Butter,1.00,0.13,Extra,Breakfast Menu
52,2023/08/02,Wed,Hong Kong,Sweetened Creamer,1.00,0.13,Extra,Breakfast Menu
53,2023/08/02,Wed,Hong Kong,Hi-Calcium Low Fat Blueberry Yoghurt,16.00,2.05,Extra,Breakfast Menu
54,2023/08/02,Wed,Hong Kong,Fresh Corn Cup (Jumbo),22.50,2.89,Extra,Breakfast Menu
