,Date,Day,Territory,Menu Item,Price (HKD),Price (USD),Category,Menu
33,2022/07/17,Sun,Hong Kong,Ebi Burger with Fish Combo for 1,66.00,8.41,Regular A-la-carte,Regular Menu
34,2022/07/17,Sun,Hong Kong,Ebi Burger with Pineapple,33.00,4.20,Regular A-la-carte,Regular Menu
35,2022/07/17,Sun,Hong Kong,Ebi Burger with Pineapple Combo for 1,63.00,8.03,Regular A-la-carte,Regular Menu
36,2022/07/17,Sun,Hong Kong,Ebi Burger,30.00,3.82,Regular A-la-carte,Regular Menu
37,2022/07/17,Sun,Hong Kong,Ebi Burger Combo for 1,60.00,7.64,Regular A-la-carte,Regular Menu
38,2022/07/17,Sun,Hong Kong,Crispy Thighs (Original)Sharing Bucket (6pcs),113.50,14.46,Regular A-la-carte,Regular Menu
39,2022/07/17,Sun,Hong Kong,Honey BBQ Crispy Thighs Sharing Bucket (6pcs),119.50,15.22,Regular A-la-carte,Regular Menu
40,2022/07/17,Sun,Hong Kong,Original & Honey BBQ Crispy Thighs Sharing Bucket (6pcs),119.50,15.22,Regular A-la-carte,Regular Menu
41,2022/07/17,Sun,Hong Kong,Crispy Thighs(2pcs),41.50,5.29,Regular A-la-carte,Regular Menu
42,2022/07/17,Sun,Hong Kong,Angus Original,34.00,4.33,Regular A-la-carte,Regular Menu
43,2022/07/17,Sun,Hong Kong,Double Cheeseburger™,24.00,3.06,Regular A-la-carte,Regular Menu
44,2022/07/17,Sun,Hong Kong,Big Mac®,25.50,3.25,Regular A-la-carte,Regular Menu
45,2022/07/17,Sun,Hong Kong,McSpicy®Chicken Filet,27.00,3.44,Regular A-la-carte,Regular Menu
46,2022/07/17,Sun,Hong Kong,GCB®,26.50,3.38,Regular A-la-carte,Regular Menu
47,2022/07/17,Sun,Hong Kong,Filet-O-Fish™,23.00,2.93,Regular A-la-carte,Regular Menu
48,2022/07/17,Sun,Hong Kong,Sausage McMuffin® with Egg,22.50,2.87,Regular A-la-carte,Regular Menu
49,2022/07/17,Sun,Hong Kong,Chicken McNuggets® (6pcs),24.00,3.06,Regular A-la-carte,Regular Menu
50,2022/07/17,Sun,Hong Kong,McNuggets®(18pcs),52.00,6.62,Regular A-la-carte,Regular Menu
51,2022/07/17,Sun,Hong Kong,Tasty Sharing Box,44.00,5.61,Regular A-la-carte,Regular Menu
52,2022/07/17,Sun,Hong Kong,McWings®(4pcs),27.00,3.44,Regular A-la-carte,Regular Menu
53,2022/07/17,Sun,Hong Kong,McWings®(6pcs),38.00,4.84,Regular A-la-carte,Regular Menu
54,2022/07/17,Sun,Hong Kong,Tasty Jumbo Bucket (16pcs McWING),100.00,12.74,Regular A-la-carte,Regular Menu
55,2022/07/17,Sun,Hong Kong,Happy Meal® Egg & Cheese Burger,28.50,3.63,Happy Meal,Regular Menu
56,2022/07/17,Sun,Hong Kong,Happy Meal® Hamburger,29.00,3.69,Happy Meal,Regular Menu
57,2022/07/17,Sun,Hong Kong,Happy Meal® Chicken McNuggets® (4 pcs),35.00,4.46,Happy Meal,Regular Menu
58,2022/07/17,Sun,Hong Kong,Happy Meal® Filet-O-Fish™,37.00,4.71,Happy Meal,Regular Menu
59,2022/07/17,Sun,Hong Kong,Double Mango Frappe (L),46.00,5.86,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
60,2022/07/17,Sun,Hong Kong,Salted Caramel Oatly Latte(L),41.00,5.22,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
61,2022/07/17,Sun,Hong Kong,Iced Salted Caramel Oatly Latte(L),46.00,5.86,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
62,2022/07/17,Sun,Hong Kong,Iced Ovaltine Bubble Latte (L),46.00,5.86,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
63,2022/07/17,Sun,Hong Kong,Ovaltine Bubble Latte (L),41.00,5.22,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
64,2022/07/17,Sun,Hong Kong,Iced Uji Matcha Bubble Latte (L),46.00,5.86,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
65,2022/07/17,Sun,Hong Kong,Uji Matcha Bubble Latte (L),41.00,5.22,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
66,2022/07/17,Sun,Hong Kong,Okinawa Brown Sugar x Bubble Milk Tea (L),39.00,4.97,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
67,2022/07/17,Sun,Hong Kong,Iced Okinawa Brown Sugar x Bubble Milk Tea (L),44.00,5.61,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
68,2022/07/17,Sun,Hong Kong,Crunchy Ovaltine®(L),38.00,4.84,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
69,2022/07/17,Sun,Hong Kong,Iced Crunchy Ovaltine® (L),43.00,5.48,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
70,2022/07/17,Sun,Hong Kong,Latte (L),38.00,4.84,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
71,2022/07/17,Sun,Hong Kong,Iced Latte (L),43.00,5.48,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
72,2022/07/17,Sun,Hong Kong,Cappuccino (L),38.00,4.84,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
73,2022/07/17,Sun,Hong Kong,Iced Cappuccino (L),43.00,5.48,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
74,2022/07/17,Sun,Hong Kong,Americano (L),38.00,4.84,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
75,2022/07/17,Sun,Hong Kong,Iced Americano (L),43.00,5.48,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
76,2022/07/17,Sun,Hong Kong,Yuzu Soda,22.00,2.80,Beverages.,Regular Menu
77,2022/07/17,Sun,Hong Kong,Coca-Cola® (L),17.00,2.17,Beverages.,Regular Menu
78,2022/07/17,Sun,Hong Kong,Sprite® Lemon- Lime Flavoured Soda (L),17.00,2.17,Beverages.,Regular Menu
79,2022/07/17,Sun,Hong Kong,Fanta® Orange Flavoured Soda (L),17.00,2.17,Beverages.,Regular Menu
80,2022/07/17,Sun,Hong Kong,Coca-Cola® No Sugar (L),17.00,2.17,Beverages.,Regular Menu
81,2022/07/17,Sun,Hong Kong,Minute Maid® Orange Juice (L),16.50,2.10,Beverages.,Regular Menu
82,2022/07/17,Sun,Hong Kong,Kochakaden® Fruitea Orange Tea (M),18.50,2.36,Beverages.,Regular Menu
83,2022/07/17,Sun,Hong Kong,Kochakaden® Fruitea Orange Tea (L),20.00,2.55,Beverages.,Regular Menu
84,2022/07/17,Sun,Hong Kong,Kochakaden® Fruitea Pear Tea (L),20.00,2.55,Beverages.,Regular Menu
85,2022/07/17,Sun,Hong Kong,Iced Prem Roast Coffee (L),23.00,2.93,Beverages.,Regular Menu
86,2022/07/17,Sun,Hong Kong,Hot Chocolate,17.00,2.17,Beverages.,Regular Menu
87,2022/07/17,Sun,Hong Kong,Hi-Calcium Low Fat Milk Drink,17.50,2.23,Beverages.,Regular Menu
88,2022/07/17,Sun,Hong Kong,Hot Local Milk Tea  (L),18.50,2.36,Beverages.,Regular Menu
89,2022/07/17,Sun,Hong Kong,Ground Coffee (L),20.50,2.61,Beverages.,Regular Menu
90,2022/07/17,Sun,Hong Kong,Iced Local Milk Tea (L),22.00,2.80,Beverages.,Regular Menu
91,2022/07/17,Sun,Hong Kong,Iced Fresh Lemon Tea (L),22.00,2.80,Beverages.,Regular Menu
92,2022/07/17,Sun,Hong Kong,Hot Fresh Lemon Tea (L),18.50,2.36,Beverages.,Regular Menu
93,2022/07/17,Sun,Hong Kong,Banana Chocolate Pie,14.00,1.78,Desserts,Regular Menu
94,2022/07/17,Sun,Hong Kong,Apple Pie,13.00,1.66,Desserts,Regular Menu
95,2022/07/17,Sun,Hong Kong,Hi-Calcium Low Fat Blueberry Yoghurt,15.00,1.91,Desserts,Regular Menu
96,2022/07/17,Sun,Hong Kong,Sakura Ebi Flavored Seasoning,3.00,0.38,Extra/ Additional Sauce,Regular Menu
97,2022/07/17,Sun,Hong Kong,Chargrill Flavored Seasoning,3.00,0.38,Extra/ Additional Sauce,Regular Menu
98,2022/07/17,Sun,Hong Kong,Seaweed Seasoning,3.00,0.38,Extra/ Additional Sauce,Regular Menu
99,2022/07/17,Sun,Hong Kong,Honey BBQ Seasoning,3.00,0.38,Extra/ Additional Sauce,Regular Menu
100,2022/07/17,Sun,Hong Kong,Fries (M),17.00,2.17,Extra/ Additional Sauce,Regular Menu
101,2022/07/17,Sun,Hong Kong,Fries (Large),20.00,2.55,Extra/ Additional Sauce,Regular Menu
102,2022/07/17,Sun,Hong Kong,Fresh Corn Cup (Jumbo),21.50,2.74,Extra/ Additional Sauce,Regular Menu
103,2022/07/17,Sun,Hong Kong,Thai Hot & Spicy Sauce,1.00,0.13,Extra/ Additional Sauce,Regular Menu
104,2022/07/17,Sun,Hong Kong,Chicken McNuggets® Sauce,1.50,0.19,Extra/ Additional Sauce,Regular Menu
