,Date,Day,Territory,Menu Item,Price (KRW),Price (USD),Category,Menu
35,2025/06/01,Sun,South Korea,Big Mac®,6300.00,4.56,Ala Carte & Value Meals,Regular Menu
36,2025/06/01,Sun,South Korea,Triple Cheeseburger,6700.00,4.85,Ala Carte & Value Meals,Regular Menu
37,2025/06/01,Sun,South Korea,1955® Burger,7200.00,5.21,Ala Carte & Value Meals,Regular Menu
38,2025/06/01,Sun,South Korea,McChicken® Mozzarella,5800.00,4.19,Ala Carte & Value Meals,Regular Menu
39,2025/06/01,Sun,South Korea,McChicken®,4300.00,3.11,Ala Carte & Value Meals,Regular Menu
40,2025/06/01,Sun,South Korea,Double Bulgogi Burger,5300.00,3.83,Ala Carte & Value Meals,Regular Menu
41,2025/06/01,Sun,South Korea,Bulgogi Burger,4400.00,3.18,Ala Carte & Value Meals,Regular Menu
42,2025/06/01,Sun,South Korea,Supreme Shrimp Burger,5500.00,3.98,Ala Carte & Value Meals,Regular Menu
43,2025/06/01,Sun,South Korea,Shrimp Beef Burger,6600.00,4.77,Ala Carte & Value Meals,Regular Menu
44,2025/06/01,Sun,South Korea,Bacon Tomato Deluxe,6600.00,4.77,Ala Carte & Value Meals,Regular Menu
45,2025/06/01,Sun,South Korea,Cheeseburger,3800.00,2.75,Ala Carte & Value Meals,Regular Menu
46,2025/06/01,Sun,South Korea,Double Cheeseburger,5600.00,4.05,Ala Carte & Value Meals,Regular Menu
47,2025/06/01,Sun,South Korea,Hamburger,3400.00,2.46,Ala Carte & Value Meals,Regular Menu
48,2025/06/01,Sun,South Korea,McWings™ 2pc,4400.00,3.18,Snacks & Sides,Regular Menu
49,2025/06/01,Sun,South Korea,McWings™ 4pc,7600.00,5.50,Snacks & Sides,Regular Menu
50,2025/06/01,Sun,South Korea,McWings™ 8pc,13700.00,9.91,Snacks & Sides,Regular Menu
51,2025/06/01,Sun,South Korea,1955 Snack Wrap,3800.00,2.75,Snacks & Sides,Regular Menu
52,2025/06/01,Sun,South Korea,Shanghai chicken snack wrap,4300.00,3.11,Snacks & Sides,Regular Menu
53,2025/06/01,Sun,South Korea,Coleslaw,2700.00,1.95,Snacks & Sides,Regular Menu
54,2025/06/01,Sun,South Korea,Golden Mozzarella Cheese Sticks 4pcs,5300.00,3.83,Snacks & Sides,Regular Menu
55,2025/06/01,Sun,South Korea,Golden Mozzarella Cheese Sticks 2pcs,3600.00,2.60,Snacks & Sides,Regular Menu
56,2025/06/01,Sun,South Korea,McNuggets® 6pc,4700.00,3.40,Snacks & Sides,Regular Menu
57,2025/06/01,Sun,South Korea,McNuggets® 4pc,3400.00,2.46,Snacks & Sides,Regular Menu
58,2025/06/01,Sun,South Korea,McSpicy® Chicken Tenders 2pc,3500.00,2.53,Snacks & Sides,Regular Menu
59,2025/06/01,Sun,South Korea,French Fries,3300.00,2.39,Snacks & Sides,Regular Menu
60,2025/06/01,Sun,South Korea,Add Nether Flame Sauce,500.00,0.36,Snacks & Sides,Regular Menu
61,2025/06/01,Sun,South Korea,Add Sweet Sour Sauce,300.00,0.22,Snacks & Sides,Regular Menu
62,2025/06/01,Sun,South Korea,Add Sweet Chili Sauce,300.00,0.22,Snacks & Sides,Regular Menu
63,2025/06/01,Sun,South Korea,Add Cajun Sauce,300.00,0.22,Snacks & Sides,Regular Menu
64,2025/06/01,Sun,South Korea,Mango Peach Iced Tea,4100.00,2.97,Beverages,Regular Menu
65,2025/06/01,Sun,South Korea,Peach Iced Tea,3600.00,2.60,Beverages,Regular Menu
66,2025/06/01,Sun,South Korea,Coca-Cola,2600.00,1.88,Beverages,Regular Menu
67,2025/06/01,Sun,South Korea,Coca-Cola Zero,2600.00,1.88,Beverages,Regular Menu
68,2025/06/01,Sun,South Korea,Sprite,2600.00,1.88,Beverages,Regular Menu
69,2025/06/01,Sun,South Korea,Fanta,2600.00,1.88,Beverages,Regular Menu
70,2025/06/01,Sun,South Korea,Iced Vanilla Latte,4500.00,3.25,Beverages,Regular Menu
71,2025/06/01,Sun,South Korea,Iced Café Latte (No Syrup),4000.00,2.89,Beverages,Regular Menu
72,2025/06/01,Sun,South Korea,Iced Americano (No Syrup),3300.00,2.39,Beverages,Regular Menu
73,2025/06/01,Sun,South Korea,Iced Drip Coffee (No Syrup),2900.00,2.10,Beverages,Regular Menu
74,2025/06/01,Sun,South Korea,Vanilla Latte,4500.00,3.25,Beverages,Regular Menu
75,2025/06/01,Sun,South Korea,Café Latte,4000.00,2.89,Beverages,Regular Menu
76,2025/06/01,Sun,South Korea,Cappuccino,4000.00,2.89,Beverages,Regular Menu
77,2025/06/01,Sun,South Korea,Americano,3300.00,2.39,Beverages,Regular Menu
78,2025/06/01,Sun,South Korea,Drip Coffee,2900.00,2.10,Beverages,Regular Menu
79,2025/06/01,Sun,South Korea,Decaffeine Iced Vanilla Latte,4700.00,3.40,Beverages,Regular Menu
80,2025/06/01,Sun,South Korea,Decaffeine Iced Café Latte (No Syrup),4200.00,3.04,Beverages,Regular Menu
81,2025/06/01,Sun,South Korea,Decaffeine Iced Americano (No Syrup),3500.00,2.53,Beverages,Regular Menu
82,2025/06/01,Sun,South Korea,Decaffeine Vanilla Latte,4700.00,3.40,Beverages,Regular Menu
83,2025/06/01,Sun,South Korea,Decaffeine Café Latte,4200.00,3.04,Beverages,Regular Menu
84,2025/06/01,Sun,South Korea,Decaffeine Cappuccino,4200.00,3.04,Beverages,Regular Menu
85,2025/06/01,Sun,South Korea,Decaffeine Americano,3500.00,2.53,Beverages,Regular Menu
86,2025/06/01,Sun,South Korea,Vanilla Shake,3500.00,2.53,Beverages,Regular Menu
87,2025/06/01,Sun,South Korea,Strawberry Shake,3500.00,2.53,Beverages,Regular Menu
88,2025/06/01,Sun,South Korea,Chocolate Shake,3500.00,2.53,Beverages,Regular Menu
89,2025/06/01,Sun,South Korea,Mineral Water,2000.00,1.45,Beverages,Regular Menu
90,2025/06/01,Sun,South Korea,Oreo McFlurry,4300.00,3.11,Desserts,Regular Menu
91,2025/06/01,Sun,South Korea,Very Strawberry McFlurry,4300.00,3.11,Desserts,Regular Menu
92,2025/06/01,Sun,South Korea,Vanilla Shake,3500.00,2.53,Desserts,Regular Menu
93,2025/06/01,Sun,South Korea,Strawberry Shake,3500.00,2.53,Desserts,Regular Menu
94,2025/06/01,Sun,South Korea,Chocolate Shake,3500.00,2.53,Desserts,Regular Menu
95,2025/06/01,Sun,South Korea,McNuggets® 4pc,5800.00,4.19,Happy Meal®,Regular Menu
96,2025/06/01,Sun,South Korea,Bulgogi Burger,5800.00,4.19,Happy Meal®,Regular Menu
97,2025/06/01,Sun,South Korea,Cheeseburger,5800.00,4.19,Happy Meal®,Regular Menu
98,2025/06/01,Sun,South Korea,Hamburger,5800.00,4.19,Happy Meal®,Regular Menu
99,2025/06/01,Sun,South Korea,Bacon Egg McGriddles,5200.00,3.76,Breakfast & Value Meals,Breakfast Menu
100,2025/06/01,Sun,South Korea,Sausage Egg McGriddles,5500.00,3.98,Breakfast & Value Meals,Breakfast Menu
101,2025/06/01,Sun,South Korea,Sausage & Egg McMuffin,4800.00,3.47,Breakfast & Value Meals,Breakfast Menu
102,2025/06/01,Sun,South Korea,Chicken 'n Cheese Muffin,4700.00,3.40,Breakfast & Value Meals,Breakfast Menu
103,2025/06/01,Sun,South Korea,Bacon & Egg McMuffin,4400.00,3.18,Breakfast & Value Meals,Breakfast Menu
104,2025/06/01,Sun,South Korea,Egg McMuffin,3800.00,2.75,Breakfast & Value Meals,Breakfast Menu
105,2025/06/01,Sun,South Korea,BLT Egg Muffin,4800.00,3.47,Breakfast & Value Meals,Breakfast Menu
106,2025/06/01,Sun,South Korea,Shanghai chicken snack wrap,4300.00,3.11,Breakfast & Value Meals,Breakfast Menu
107,2025/06/01,Sun,South Korea,Hot Cakes 2pc,3600.00,2.60,Breakfast & Value Meals,Breakfast Menu
108,2025/06/01,Sun,South Korea,Hot Cakes 3pc ,4100.00,2.97,Breakfast & Value Meals,Breakfast Menu
109,2025/06/01,Sun,South Korea,Deluxe Breakfast,6000.00,4.34,Breakfast & Value Meals,Breakfast Menu
110,2025/06/01,Sun,South Korea,Strawberry Jam,200.00,0.14,Breakfast & Value Meals,Breakfast Menu
111,2025/06/01,Sun,South Korea,Add Hot Cake Syrup ,400.00,0.29,Breakfast & Value Meals,Breakfast Menu
112,2025/06/01,Sun,South Korea,Add Hot Cake Butter ,300.00,0.22,Breakfast & Value Meals,Breakfast Menu
113,2025/06/01,Sun,South Korea,Shanghai chicken snack wrap,4300.00,3.11,Snacks & Sides,Breakfast Menu
114,2025/06/01,Sun,South Korea,Coleslaw,2700.00,1.95,Snacks & Sides,Breakfast Menu
115,2025/06/01,Sun,South Korea,Golden Mozzarella Cheese Sticks 4pcs,5300.00,3.83,Snacks & Sides,Breakfast Menu
116,2025/06/01,Sun,South Korea,Golden Mozzarella Cheese Sticks 2pcs,3600.00,2.60,Snacks & Sides,Breakfast Menu
117,2025/06/01,Sun,South Korea,Hash Brown,2600.00,1.88,Snacks & Sides,Breakfast Menu
118,2025/06/01,Sun,South Korea,Mango Peach Iced Tea,4100.00,2.97,Beverages,Breakfast Menu
119,2025/06/01,Sun,South Korea,Peach Iced Tea,3600.00,2.60,Beverages,Breakfast Menu
120,2025/06/01,Sun,South Korea,Coca-Cola,2600.00,1.88,Beverages,Breakfast Menu
121,2025/06/01,Sun,South Korea,Coca-Cola Zero,2600.00,1.88,Beverages,Breakfast Menu
122,2025/06/01,Sun,South Korea,Sprite,2600.00,1.88,Beverages,Breakfast Menu
123,2025/06/01,Sun,South Korea,Fanta,2600.00,1.88,Beverages,Breakfast Menu
124,2025/06/01,Sun,South Korea,Iced Vanilla Latte,4500.00,3.25,Beverages,Breakfast Menu
125,2025/06/01,Sun,South Korea,Iced Café Latte (No Syrup),4000.00,2.89,Beverages,Breakfast Menu
126,2025/06/01,Sun,South Korea,Iced Americano (No Syrup),3300.00,2.39,Beverages,Breakfast Menu
127,2025/06/01,Sun,South Korea,Iced Drip Coffee (No Syrup),2900.00,2.10,Beverages,Breakfast Menu
128,2025/06/01,Sun,South Korea,Vanilla Latte,4500.00,3.25,Beverages,Breakfast Menu
129,2025/06/01,Sun,South Korea,Café Latte,4000.00,2.89,Beverages,Breakfast Menu
130,2025/06/01,Sun,South Korea,Cappuccino,4000.00,2.89,Beverages,Breakfast Menu
131,2025/06/01,Sun,South Korea,Americano,3300.00,2.39,Beverages,Breakfast Menu
132,2025/06/01,Sun,South Korea,Drip Coffee,2900.00,2.10,Beverages,Breakfast Menu
133,2025/06/01,Sun,South Korea,Decaffeine Iced Vanilla Latte,4700.00,3.40,Beverages,Breakfast Menu
134,2025/06/01,Sun,South Korea,Decaffeine Iced Café Latte (No Syrup),4200.00,3.04,Beverages,Breakfast Menu
135,2025/06/01,Sun,South Korea,Decaffeine Iced Americano (No Syrup),3500.00,2.53,Beverages,Breakfast Menu
136,2025/06/01,Sun,South Korea,Decaffeine Vanilla Latte,4700.00,3.40,Beverages,Breakfast Menu
137,2025/06/01,Sun,South Korea,Decaffeine Café Latte,4200.00,3.04,Beverages,Breakfast Menu
138,2025/06/01,Sun,South Korea,Decaffeine Cappuccino,4200.00,3.04,Beverages,Breakfast Menu
139,2025/06/01,Sun,South Korea,Decaffeine Americano,3500.00,2.53,Beverages,Breakfast Menu
140,2025/06/01,Sun,South Korea,Vanilla Shake,3500.00,2.53,Beverages,Breakfast Menu
141,2025/06/01,Sun,South Korea,Strawberry Shake,3500.00,2.53,Beverages,Breakfast Menu
142,2025/06/01,Sun,South Korea,Chocolate Shake,3500.00,2.53,Beverages,Breakfast Menu
143,2025/06/01,Sun,South Korea,Mineral Water,2000.00,1.45,Beverages,Breakfast Menu
144,2025/06/01,Sun,South Korea,Oreo McFlurry,4300.00,3.11,Desserts,Breakfast Menu
145,2025/06/01,Sun,South Korea,Very Strawberry McFlurry,4300.00,3.11,Desserts,Breakfast Menu
146,2025/06/01,Sun,South Korea,Vanilla Shake,3500.00,2.53,Desserts,Breakfast Menu
147,2025/06/01,Sun,South Korea,Strawberry Shake,3500.00,2.53,Desserts,Breakfast Menu
148,2025/06/01,Sun,South Korea,Chocolate Shake,3500.00,2.53,Desserts,Breakfast Menu
149,2025/06/01,Sun,South Korea,Egg McMuffin,5800.00,4.19,Happy Meal®,Breakfast Menu
150,2025/06/01,Sun,South Korea,Bacon Egg McMuffin,5800.00,4.19,Happy Meal®,Breakfast Menu
151,2025/06/01,Sun,South Korea,Sausage Egg McMuffin,5800.00,4.19,Happy Meal®,Breakfast Menu
152,2025/06/01,Sun,South Korea,Hot Cakes 2pc,5800.00,4.19,Happy Meal®,Breakfast Menu
