,Date,Day,Territory,Menu Item,Price (KRW),Price (USD),Category,Menu
1,2023/02/25,Sat,South Korea,Double Quarter Pounder® with Cheese,10100.00,7.68,Specials,Regular Menu
2,2023/02/25,Sat,South Korea,Quarter Pounder® with Cheese BBQ Bacon,9800.00,7.45,Specials,Regular Menu
3,2023/02/25,Sat,South Korea,Quarter Pounder® with Cheese,8500.00,6.46,Specials,Regular Menu
4,2023/02/25,Sat,South Korea,McCrispy™ Deluxe Burger,9200.00,7.00,Specials,Regular Menu
5,2023/02/25,Sat,South Korea,McCrispy™ Classic Burger,8700.00,6.62,Specials,Regular Menu
6,2023/02/25,Sat,South Korea,Shrimp Snack Wrap,3100.00,2.36,Specials,Regular Menu
7,2023/02/25,Sat,South Korea,Vanilla Latte,4500.00,3.42,Specials,Regular Menu
8,2023/02/25,Sat,South Korea,Vanilla Sundae,2800.00,2.13,Specials,Regular Menu
9,2023/02/25,Sat,South Korea,Strawberry Chiller,3700.00,2.81,Specials,Regular Menu
10,2023/02/25,Sat,South Korea,Jeju Hallabong Chiller,3700.00,2.81,Specials,Regular Menu
11,2023/02/25,Sat,South Korea,Shrimp Snack Wrap,3100.00,2.36,Specials,Breakfast Menu
12,2023/02/25,Sat,South Korea,BLT Egg Muffin,6300.00,4.79,Specials,Breakfast Menu
13,2023/02/25,Sat,South Korea,Bacon & Egg McMuffin,5900.00,4.49,Specials,Breakfast Menu
14,2023/02/25,Sat,South Korea,Sausage & Egg McMuffin,6100.00,4.64,Specials,Breakfast Menu
15,2023/02/25,Sat,South Korea,Vanilla Latte,4500.00,3.42,Specials,Breakfast Menu
16,2023/02/25,Sat,South Korea,Iced Americano (No Syrup),3300.00,2.51,Specials,Breakfast Menu
17,2023/02/25,Sat,South Korea,Strawberry Chiller,3700.00,2.81,Specials,Breakfast Menu
18,2023/02/25,Sat,South Korea,Jeju Hallabong Chiller,3700.00,2.81,Specials,Breakfast Menu
19,2023/02/25,Sat,South Korea,Double Quarter Pounder® with Cheese,8200.00,6.24,Ala Carte & Value Meals,Regular Menu
20,2023/02/25,Sat,South Korea,Quarter Pounder® with Cheese BBQ Bacon,7600.00,5.78,Ala Carte & Value Meals,Regular Menu
21,2023/02/25,Sat,South Korea,Quarter Pounder® with Cheese,6300.00,4.79,Ala Carte & Value Meals,Regular Menu
22,2023/02/25,Sat,South Korea,McCrispy™ Deluxe Burger,7600.00,5.78,Ala Carte & Value Meals,Regular Menu
23,2023/02/25,Sat,South Korea,McCrispy™ Classic Burger,6700.00,5.10,Ala Carte & Value Meals,Regular Menu
24,2023/02/25,Sat,South Korea,Triple Cheeseburger,6600.00,5.02,Ala Carte & Value Meals,Regular Menu
25,2023/02/25,Sat,South Korea,Double Bulgogi Burger,5300.00,4.03,Ala Carte & Value Meals,Regular Menu
26,2023/02/25,Sat,South Korea,Big Mac®,6000.00,4.56,Ala Carte & Value Meals,Regular Menu
27,2023/02/25,Sat,South Korea,McSpicy® Shanghai Burger,6000.00,4.56,Ala Carte & Value Meals,Regular Menu
28,2023/02/25,Sat,South Korea,1955® Burger,7200.00,5.48,Ala Carte & Value Meals,Regular Menu
29,2023/02/25,Sat,South Korea,McChicken® Mozzarella,5800.00,4.41,Ala Carte & Value Meals,Regular Menu
30,2023/02/25,Sat,South Korea,McChicken®,4300.00,3.27,Ala Carte & Value Meals,Regular Menu
31,2023/02/25,Sat,South Korea,Egg Bulgogi Burger,4300.00,3.27,Ala Carte & Value Meals,Regular Menu
32,2023/02/25,Sat,South Korea,Bulgogi Burger,3600.00,2.74,Ala Carte & Value Meals,Regular Menu
33,2023/02/25,Sat,South Korea,Supreme Shrimp Burger,5500.00,4.18,Ala Carte & Value Meals,Regular Menu
34,2023/02/25,Sat,South Korea,Shrimp Beef Burger,6600.00,5.02,Ala Carte & Value Meals,Regular Menu
35,2023/02/25,Sat,South Korea,Bacon Tomato Deluxe,6600.00,5.02,Ala Carte & Value Meals,Regular Menu
36,2023/02/25,Sat,South Korea,Cheeseburger,3500.00,2.66,Ala Carte & Value Meals,Regular Menu
37,2023/02/25,Sat,South Korea,Double Cheeseburger,5500.00,4.18,Ala Carte & Value Meals,Regular Menu
38,2023/02/25,Sat,South Korea,Hamburger,3300.00,2.51,Ala Carte & Value Meals,Regular Menu
39,2023/02/25,Sat,South Korea,Shrimp Snack Wrap,3100.00,2.36,Snacks & Sides,Regular Menu
