,Date,Day,Territory,Menu Item,Price (KRW),Price (USD),Category,Menu
1,2024/12/28,Sat,South Korea,Prosperity Gold Special,9000.00,6.10,Specials,Regular Menu
2,2024/12/28,Sat,South Korea,Prosperity Gold,8200.00,5.56,Specials,Regular Menu
3,2024/12/28,Sat,South Korea,Double Quarter Pounder® with Cheese,10400.00,7.05,Specials,Regular Menu
4,2024/12/28,Sat,South Korea,Tomato Cheese Beef Burger,6900.00,4.68,Specials,Regular Menu
5,2024/12/28,Sat,South Korea,Quarter Pounder® with Cheese,8900.00,6.03,Specials,Regular Menu
6,2024/12/28,Sat,South Korea,McCrispy™ Deluxe Burger,9200.00,6.24,Specials,Regular Menu
7,2024/12/28,Sat,South Korea,McCrispy™ Classic Burger,8700.00,5.90,Specials,Regular Menu
8,2024/12/28,Sat,South Korea,Big Mac®,8500.00,5.76,Specials,Regular Menu
9,2024/12/28,Sat,South Korea,Gold McFizz,3100.00,2.10,Specials,Regular Menu
10,2024/12/28,Sat,South Korea,Vanilla Latte,4500.00,3.05,Specials,Regular Menu
11,2024/12/28,Sat,South Korea,Christmas Truffle Cheese muffin,7500.00,5.08,Specials,Breakfast Menu
12,2024/12/28,Sat,South Korea,Sausage & Egg McMuffin,6100.00,4.14,Specials,Breakfast Menu
13,2024/12/28,Sat,South Korea,Bacon & Egg McMuffin,5900.00,4.00,Specials,Breakfast Menu
14,2024/12/28,Sat,South Korea,BLT Egg Muffin,7000.00,4.75,Specials,Breakfast Menu
15,2024/12/28,Sat,South Korea,Gold McFizz,3100.00,2.10,Specials,Breakfast Menu
16,2024/12/28,Sat,South Korea,Vanilla Latte,4500.00,3.05,Specials,Breakfast Menu
17,2024/12/28,Sat,South Korea,Iced Americano (No Syrup),3300.00,2.24,Specials,Breakfast Menu
18,2024/12/28,Sat,South Korea,Prosperity Gold Special,7200.00,4.88,Ala Carte & Value Meals,Regular Menu
19,2024/12/28,Sat,South Korea,Prosperity Gold,6400.00,4.34,Ala Carte & Value Meals,Regular Menu
20,2024/12/28,Sat,South Korea,Double Quarter Pounder® with Cheese,8200.00,5.56,Ala Carte & Value Meals,Regular Menu
21,2024/12/28,Sat,South Korea,Quarter Pounder® with Cheese,6300.00,4.27,Ala Carte & Value Meals,Regular Menu
22,2024/12/28,Sat,South Korea,McSpicy® Shanghai Burger,6300.00,4.27,Ala Carte & Value Meals,Regular Menu
23,2024/12/28,Sat,South Korea,Tomato Cheese Beef Burger,4600.00,3.12,Ala Carte & Value Meals,Regular Menu
24,2024/12/28,Sat,South Korea,McCrispy™ Deluxe Burger,7600.00,5.15,Ala Carte & Value Meals,Regular Menu
25,2024/12/28,Sat,South Korea,McCrispy™ Classic Burger,6700.00,4.54,Ala Carte & Value Meals,Regular Menu
26,2024/12/28,Sat,South Korea,Big Mac®,6300.00,4.27,Ala Carte & Value Meals,Regular Menu
27,2024/12/28,Sat,South Korea,Triple Cheeseburger,6700.00,4.54,Ala Carte & Value Meals,Regular Menu
28,2024/12/28,Sat,South Korea,1955® Burger,7200.00,4.88,Ala Carte & Value Meals,Regular Menu
29,2024/12/28,Sat,South Korea,McChicken® Mozzarella,5800.00,3.93,Ala Carte & Value Meals,Regular Menu
30,2024/12/28,Sat,South Korea,McChicken®,4300.00,2.92,Ala Carte & Value Meals,Regular Menu
31,2024/12/28,Sat,South Korea,Double Bulgogi Burger,5300.00,3.59,Ala Carte & Value Meals,Regular Menu
32,2024/12/28,Sat,South Korea,Bulgogi Burger,4200.00,2.85,Ala Carte & Value Meals,Regular Menu
33,2024/12/28,Sat,South Korea,Supreme Shrimp Burger,5500.00,3.73,Ala Carte & Value Meals,Regular Menu
34,2024/12/28,Sat,South Korea,Shrimp Beef Burger,6600.00,4.47,Ala Carte & Value Meals,Regular Menu
35,2024/12/28,Sat,South Korea,Bacon Tomato Deluxe,6600.00,4.47,Ala Carte & Value Meals,Regular Menu
36,2024/12/28,Sat,South Korea,Cheeseburger,3600.00,2.44,Ala Carte & Value Meals,Regular Menu
37,2024/12/28,Sat,South Korea,Double Cheeseburger,5600.00,3.80,Ala Carte & Value Meals,Regular Menu
38,2024/12/28,Sat,South Korea,Hamburger,3400.00,2.31,Ala Carte & Value Meals,Regular Menu
39,2024/12/28,Sat,South Korea,Shanghai chicken snack wrap,4000.00,2.71,Snacks & Sides,Regular Menu
40,2024/12/28,Sat,South Korea,Coleslaw,2700.00,1.83,Snacks & Sides,Regular Menu
41,2024/12/28,Sat,South Korea,Golden Mozzarella Cheese Sticks 4pcs,5300.00,3.59,Snacks & Sides,Regular Menu
42,2024/12/28,Sat,South Korea,Golden Mozzarella Cheese Sticks 2pcs,3600.00,2.44,Snacks & Sides,Regular Menu
43,2024/12/28,Sat,South Korea,McNuggets® 6pc,4700.00,3.19,Snacks & Sides,Regular Menu
44,2024/12/28,Sat,South Korea,McNuggets® 4pc,3400.00,2.31,Snacks & Sides,Regular Menu
45,2024/12/28,Sat,South Korea,McSpicy® Chicken Tenders 2pc,3500.00,2.37,Snacks & Sides,Regular Menu
46,2024/12/28,Sat,South Korea,French Fries,3000.00,2.03,Snacks & Sides,Regular Menu
47,2024/12/28,Sat,South Korea,Add Sweet Sour Sauce,300.00,0.20,Snacks & Sides,Regular Menu
48,2024/12/28,Sat,South Korea,Add Sweet Chili Sauce,300.00,0.20,Snacks & Sides,Regular Menu
49,2024/12/28,Sat,South Korea,Add Cajun Sauce,300.00,0.20,Snacks & Sides,Regular Menu
50,2024/12/28,Sat,South Korea,Gold McFizz,3100.00,2.10,Beverages,Regular Menu
51,2024/12/28,Sat,South Korea,Coca-Cola,2600.00,1.76,Beverages,Regular Menu
52,2024/12/28,Sat,South Korea,Coca-Cola Zero,2600.00,1.76,Beverages,Regular Menu
53,2024/12/28,Sat,South Korea,Sprite,2600.00,1.76,Beverages,Regular Menu
54,2024/12/28,Sat,South Korea,Fanta,2600.00,1.76,Beverages,Regular Menu
55,2024/12/28,Sat,South Korea,Vanilla Latte,4500.00,3.05,Beverages,Regular Menu
56,2024/12/28,Sat,South Korea,Café Latte,4000.00,2.71,Beverages,Regular Menu
57,2024/12/28,Sat,South Korea,Cappuccino,4000.00,2.71,Beverages,Regular Menu
58,2024/12/28,Sat,South Korea,Americano,3300.00,2.24,Beverages,Regular Menu
59,2024/12/28,Sat,South Korea,Drip Coffee,2700.00,1.83,Beverages,Regular Menu
60,2024/12/28,Sat,South Korea,Iced Vanilla Latte,4500.00,3.05,Beverages,Regular Menu
61,2024/12/28,Sat,South Korea,Iced Café Latte (No Syrup),4000.00,2.71,Beverages,Regular Menu
62,2024/12/28,Sat,South Korea,Iced Americano (No Syrup),3300.00,2.24,Beverages,Regular Menu
63,2024/12/28,Sat,South Korea,Iced Drip Coffee (No Syrup),2700.00,1.83,Beverages,Regular Menu
64,2024/12/28,Sat,South Korea,Decaffeine Vanilla Latte,4700.00,3.19,Beverages,Regular Menu
65,2024/12/28,Sat,South Korea,Decaffeine Café Latte,4200.00,2.85,Beverages,Regular Menu
66,2024/12/28,Sat,South Korea,Decaffeine Cappuccino,4200.00,2.85,Beverages,Regular Menu
67,2024/12/28,Sat,South Korea,Decaffeine Americano,3500.00,2.37,Beverages,Regular Menu
68,2024/12/28,Sat,South Korea,Decaffeine Iced Vanilla Latte,4700.00,3.19,Beverages,Regular Menu
69,2024/12/28,Sat,South Korea,Decaffeine Iced Café Latte (No Syrup),4200.00,2.85,Beverages,Regular Menu
70,2024/12/28,Sat,South Korea,Decaffeine Iced Americano (No Syrup),3500.00,2.37,Beverages,Regular Menu
71,2024/12/28,Sat,South Korea,Vanilla Shake,3500.00,2.37,Beverages,Regular Menu
72,2024/12/28,Sat,South Korea,Strawberry Shake,3500.00,2.37,Beverages,Regular Menu
73,2024/12/28,Sat,South Korea,Chocolate Shake,3500.00,2.37,Beverages,Regular Menu
74,2024/12/28,Sat,South Korea,Mineral Water,2000.00,1.36,Beverages,Regular Menu
75,2024/12/28,Sat,South Korea,Oreo McFlurry,4300.00,2.92,Desserts,Regular Menu
76,2024/12/28,Sat,South Korea,Very Strawberry McFlurry,4300.00,2.92,Desserts,Regular Menu
77,2024/12/28,Sat,South Korea,Vanilla Shake,3500.00,2.37,Desserts,Regular Menu
78,2024/12/28,Sat,South Korea,Strawberry Shake,3500.00,2.37,Desserts,Regular Menu
79,2024/12/28,Sat,South Korea,Chocolate Shake,3500.00,2.37,Desserts,Regular Menu
80,2024/12/28,Sat,South Korea,McNuggets® 4pc,5500.00,3.73,Happy Meal®,Regular Menu
81,2024/12/28,Sat,South Korea,Bulgogi Burger,5500.00,3.73,Happy Meal®,Regular Menu
82,2024/12/28,Sat,South Korea,Cheeseburger,5500.00,3.73,Happy Meal®,Regular Menu
83,2024/12/28,Sat,South Korea,Hamburger,5500.00,3.73,Happy Meal®,Regular Menu
84,2024/12/28,Sat,South Korea,Christmas Truffle Cheese muffin,5600.00,3.80,Breakfast & Value Meals,Breakfast Menu
85,2024/12/28,Sat,South Korea,Sausage & Egg McMuffin,4700.00,3.19,Breakfast & Value Meals,Breakfast Menu
86,2024/12/28,Sat,South Korea,Chicken 'n Cheese Muffin,4500.00,3.05,Breakfast & Value Meals,Breakfast Menu
87,2024/12/28,Sat,South Korea,Bacon & Egg McMuffin,4200.00,2.85,Breakfast & Value Meals,Breakfast Menu
88,2024/12/28,Sat,South Korea,Egg McMuffin,3800.00,2.58,Breakfast & Value Meals,Breakfast Menu
89,2024/12/28,Sat,South Korea,BLT Egg Muffin,4500.00,3.05,Breakfast & Value Meals,Breakfast Menu
90,2024/12/28,Sat,South Korea,Shanghai chicken snack wrap,4000.00,2.71,Breakfast & Value Meals,Breakfast Menu
91,2024/12/28,Sat,South Korea,Hot Cakes 2pc,3600.00,2.44,Breakfast & Value Meals,Breakfast Menu
92,2024/12/28,Sat,South Korea,Hot Cakes 3pc ,4100.00,2.78,Breakfast & Value Meals,Breakfast Menu
93,2024/12/28,Sat,South Korea,Deluxe Breakfast,6000.00,4.07,Breakfast & Value Meals,Breakfast Menu
94,2024/12/28,Sat,South Korea,Strawberry Jam,200.00,0.14,Breakfast & Value Meals,Breakfast Menu
95,2024/12/28,Sat,South Korea,Add Hot Cake Syrup ,400.00,0.27,Breakfast & Value Meals,Breakfast Menu
96,2024/12/28,Sat,South Korea,Add Hot Cake Butter ,300.00,0.20,Breakfast & Value Meals,Breakfast Menu
97,2024/12/28,Sat,South Korea,Shanghai chicken snack wrap,4000.00,2.71,Snacks & Sides,Breakfast Menu
98,2024/12/28,Sat,South Korea,Coleslaw,2700.00,1.83,Snacks & Sides,Breakfast Menu
99,2024/12/28,Sat,South Korea,Golden Mozzarella Cheese Sticks 4pcs,5300.00,3.59,Snacks & Sides,Breakfast Menu
100,2024/12/28,Sat,South Korea,Golden Mozzarella Cheese Sticks 2pcs,3600.00,2.44,Snacks & Sides,Breakfast Menu
101,2024/12/28,Sat,South Korea,Hash Brown,2300.00,1.56,Snacks & Sides,Breakfast Menu
102,2024/12/28,Sat,South Korea,Gold McFizz,3100.00,2.10,Beverages,Breakfast Menu
103,2024/12/28,Sat,South Korea,Coca-Cola,2600.00,1.76,Beverages,Breakfast Menu
104,2024/12/28,Sat,South Korea,Coca-Cola Zero,2600.00,1.76,Beverages,Breakfast Menu
105,2024/12/28,Sat,South Korea,Sprite,2600.00,1.76,Beverages,Breakfast Menu
106,2024/12/28,Sat,South Korea,Fanta,2600.00,1.76,Beverages,Breakfast Menu
107,2024/12/28,Sat,South Korea,Vanilla Latte,4500.00,3.05,Beverages,Breakfast Menu
108,2024/12/28,Sat,South Korea,Café Latte,4000.00,2.71,Beverages,Breakfast Menu
109,2024/12/28,Sat,South Korea,Cappuccino,4000.00,2.71,Beverages,Breakfast Menu
110,2024/12/28,Sat,South Korea,Americano,3300.00,2.24,Beverages,Breakfast Menu
111,2024/12/28,Sat,South Korea,Drip Coffee,2700.00,1.83,Beverages,Breakfast Menu
112,2024/12/28,Sat,South Korea,Iced Vanilla Latte,4500.00,3.05,Beverages,Breakfast Menu
113,2024/12/28,Sat,South Korea,Iced Café Latte (No Syrup),4000.00,2.71,Beverages,Breakfast Menu
114,2024/12/28,Sat,South Korea,Iced Americano (No Syrup),3300.00,2.24,Beverages,Breakfast Menu
115,2024/12/28,Sat,South Korea,Iced Drip Coffee (No Syrup),2700.00,1.83,Beverages,Breakfast Menu
116,2024/12/28,Sat,South Korea,Decaffeine Vanilla Latte,4700.00,3.19,Beverages,Breakfast Menu
117,2024/12/28,Sat,South Korea,Decaffeine Café Latte,4200.00,2.85,Beverages,Breakfast Menu
118,2024/12/28,Sat,South Korea,Decaffeine Cappuccino,4200.00,2.85,Beverages,Breakfast Menu
119,2024/12/28,Sat,South Korea,Decaffeine Americano,3500.00,2.37,Beverages,Breakfast Menu
120,2024/12/28,Sat,South Korea,Decaffeine Iced Vanilla Latte,4700.00,3.19,Beverages,Breakfast Menu
121,2024/12/28,Sat,South Korea,Decaffeine Iced Café Latte (No Syrup),4200.00,2.85,Beverages,Breakfast Menu
122,2024/12/28,Sat,South Korea,Decaffeine Iced Americano (No Syrup),3500.00,2.37,Beverages,Breakfast Menu
123,2024/12/28,Sat,South Korea,Vanilla Shake,3500.00,2.37,Beverages,Breakfast Menu
124,2024/12/28,Sat,South Korea,Strawberry Shake,3500.00,2.37,Beverages,Breakfast Menu
125,2024/12/28,Sat,South Korea,Chocolate Shake,3500.00,2.37,Beverages,Breakfast Menu
126,2024/12/28,Sat,South Korea,Mineral Water,2000.00,1.36,Beverages,Breakfast Menu
127,2024/12/28,Sat,South Korea,Oreo McFlurry,4300.00,2.92,Desserts,Breakfast Menu
128,2024/12/28,Sat,South Korea,Very Strawberry McFlurry,4300.00,2.92,Desserts,Breakfast Menu
129,2024/12/28,Sat,South Korea,Vanilla Shake,3500.00,2.37,Desserts,Breakfast Menu
130,2024/12/28,Sat,South Korea,Strawberry Shake,3500.00,2.37,Desserts,Breakfast Menu
131,2024/12/28,Sat,South Korea,Chocolate Shake,3500.00,2.37,Desserts,Breakfast Menu
132,2024/12/28,Sat,South Korea,Egg McMuffin,5500.00,3.73,Happy Meal®,Breakfast Menu
