,Date,Day,Territory,Menu Item,Price (KRW),Price (USD),Category,Menu
0,2022/04/18,Mon,South Korea,Arrabbiata Ricotta Chicken Burger,9000.00,7.33,Specials,Regular Menu
1,2022/04/18,Mon,South Korea,McDelivery Big mac® Plus Pack,13000.00,10.58,Specials,Regular Menu
2,2022/04/18,Mon,South Korea,McDelivery Shanghai Burger Plus Pack,13000.00,10.58,Specials,Regular Menu
3,2022/04/18,Mon,South Korea,Double Big Mac,9300.00,7.57,Specials,Regular Menu
4,2022/04/18,Mon,South Korea,Triple Cheeseburger,8100.00,6.59,Specials,Regular Menu
5,2022/04/18,Mon,South Korea,Together Pack (Menu swap is available at extra cost),17000.00,13.84,Specials,Regular Menu
6,2022/04/18,Mon,South Korea,Spicy McNuggets 6pc,3800.00,3.09,Specials,Regular Menu
7,2022/04/18,Mon,South Korea,Sausage Snack Wrap,3200.00,2.60,Specials,Regular Menu
8,2022/04/18,Mon,South Korea,Vanilla Latte,4000.00,3.26,Specials,Regular Menu
9,2022/04/18,Mon,South Korea,Strawberry Chiller,3600.00,2.93,Specials,Regular Menu
10,2022/04/18,Mon,South Korea,Plum Chiller,3600.00,2.93,Specials,Regular Menu
11,2022/04/18,Mon,South Korea,BLT Egg Muffin,5700.00,4.64,Specials,Breakfast Menu
12,2022/04/18,Mon,South Korea,Chicken 'n Cheese Muffin,5500.00,4.48,Specials,Breakfast Menu
13,2022/04/18,Mon,South Korea,Bacon & Egg McMuffin,5200.00,4.23,Specials,Breakfast Menu
14,2022/04/18,Mon,South Korea,Sausage & Egg McMuffin,5400.00,4.40,Specials,Breakfast Menu
15,2022/04/18,Mon,South Korea,Sausage Snack Wrap,3200.00,2.60,Specials,Breakfast Menu
16,2022/04/18,Mon,South Korea,Vanilla Latte,4000.00,3.26,Specials,Breakfast Menu
17,2022/04/18,Mon,South Korea,Strawberry Chiller,3600.00,2.93,Specials,Breakfast Menu
18,2022/04/18,Mon,South Korea,Plum Chiller,3600.00,2.93,Specials,Breakfast Menu
19,2022/04/18,Mon,South Korea,Golden Mozzarella Cheese Sticks 4pcs,4800.00,3.91,Specials,Breakfast Menu
20,2022/04/18,Mon,South Korea,Arrabbiata Ricotta Chicken Burger,7300.00,5.94,Ala Carte & Value Meals,Regular Menu
21,2022/04/18,Mon,South Korea,Double Big Mac,7700.00,6.27,Ala Carte & Value Meals,Regular Menu
22,2022/04/18,Mon,South Korea,McDelivery Big mac® Plus Pack,13000.00,10.58,Ala Carte & Value Meals,Regular Menu
23,2022/04/18,Mon,South Korea,McDelivery Shanghai Burger Plus Pack,13000.00,10.58,Ala Carte & Value Meals,Regular Menu
