,Date,Day,Territory,Menu Item,Price (KRW),Price (USD),Category,Menu
0,2022/05/13,Fri,South Korea,LEGOLAND® Together pack,17000.00,13.20,Specials,Regular Menu
1,2022/05/13,Fri,South Korea,Hershey's Pretzel McFlurry,3600.00,2.80,Specials,Regular Menu
2,2022/05/13,Fri,South Korea,Arrabbiata Ricotta Chicken Burger,9000.00,6.99,Specials,Regular Menu
3,2022/05/13,Fri,South Korea,McDelivery Big mac® Plus Pack,13000.00,10.10,Specials,Regular Menu
4,2022/05/13,Fri,South Korea,McDelivery Shanghai Burger Plus Pack,13000.00,10.10,Specials,Regular Menu
5,2022/05/13,Fri,South Korea,Triple Cheeseburger,8100.00,6.29,Specials,Regular Menu
6,2022/05/13,Fri,South Korea,Together Pack (Menu swap is available at extra cost),17000.00,13.20,Specials,Regular Menu
7,2022/05/13,Fri,South Korea,Spicy McNuggets 6pc,3800.00,2.95,Specials,Regular Menu
8,2022/05/13,Fri,South Korea,Sausage Snack Wrap,3200.00,2.49,Specials,Regular Menu
9,2022/05/13,Fri,South Korea,Jeju Hallabong Chiller,3600.00,2.80,Specials,Regular Menu
10,2022/05/13,Fri,South Korea,Apple Mango Chiller,3600.00,2.80,Specials,Regular Menu
11,2022/05/13,Fri,South Korea,Plum Chiller,3600.00,2.80,Specials,Regular Menu
12,2022/05/13,Fri,South Korea,Vanilla Latte,4000.00,3.11,Specials,Regular Menu
13,2022/05/13,Fri,South Korea,Bacon Tomato Egg Soft Bun,5800.00,4.50,Specials,Breakfast Menu
14,2022/05/13,Fri,South Korea,Sausage Tomato Egg Soft Bun,6000.00,4.66,Specials,Breakfast Menu
15,2022/05/13,Fri,South Korea,Hershey's Pretzel McFlurry,3600.00,2.80,Specials,Breakfast Menu
16,2022/05/13,Fri,South Korea,BLT Egg Muffin,5700.00,4.43,Specials,Breakfast Menu
17,2022/05/13,Fri,South Korea,Sausage Snack Wrap,3200.00,2.49,Specials,Breakfast Menu
18,2022/05/13,Fri,South Korea,Bacon & Egg McMuffin,5200.00,4.04,Specials,Breakfast Menu
19,2022/05/13,Fri,South Korea,Sausage & Egg McMuffin,5400.00,4.19,Specials,Breakfast Menu
20,2022/05/13,Fri,South Korea,Jeju Hallabong Chiller,3600.00,2.80,Specials,Breakfast Menu
